“Gene”,”P_Sp14.CEL","P_Sp20.CEL","P_Sp25.CEL","P_Sp26.CEL","P_Sp29.CEL","P_Sp31.CEL","P_Sp33.CEL","countP"
"AIPL1",8.13886047,12.63376606,10.26433135,16.67599976,13.98151869,16.47167533,14.95170094,4
"CPSF4",129.871492,170.5788341,152.8147145,166.0916509,165.3086633,148.9341265,153.3123302,3
"COMMD1",66.87018274,34.02879369,59.44827026,16.15320489,17.55543036,15.98280259,19.97880686,8
"TRPC1",436.4972336,176.292871,309.7258996,29.08516642,78.06702383,55.0303348,291.1425507,10
"MAT2B",372.7978886,128.6150701,215.8787496,82.91207041,132.2715549,88.93965253,168.1387799,9
"GRPEL1",64.60048202,45.17744027,66.14687197,18.26485168,25.45431069,21.52537244,53.82340579,3
"GOT2",323.0770176,164.4443504,340.9723074,49.83515048,60.62470472,42.21711039,140.6738529,5
"SCYL3",57.37801899,51.07796824,28.25917835,64.23295339,79.33295523,79.42966188,71.70211631,10
"PRDX4",90.33048129,19.09792974,48.01972787,12.01562075,21.49730123,8.122616039,22.57696183,7
"PNP",38.24562148,33.65303001,32.97740457,32.48127428,39.39408134,37.18091913,35.67512296,5
"SLU7",189.9710508,55.96465465,135.7596626,13.0224116,32.37220522,15.44946649,61.4587352,8
"RRM1",6.98587886,9.920697146,7.734106417,11.17167056,9.790159042,13.59463071,8.935667985,4
"HTATSF1",134.367061,89.51865869,135.3588004,17.35616562,35.04340101,24.83678256,78.02496496,9
"USPL1",58.04565697,46.50051059,24.90696537,33.08852058,25.78074736,27.18384026,32.42988307,9
"RPL19",363.0013219,223.7106353,380.8586506,111.1655547,245.5897666,124.0469404,193.2261958,4
"TERF2IP",420.1598063,234.0436892,625.7327948,20.71797351,58.22501224,53.54040062,156.3550783,7
"FEZ1",436.1019611,429.2246016,620.9955087,65.38793616,257.8366417,103.939412,278.4150701,10
"MAPK15",30.40414068,45.27541488,27.3697438,51.18954924,44.12819658,48.10804468,38.6503475,4
"RPL30",697.3723893,593.6235985,834.552471,123.5150701,668.3035229,298.9150701,436.1405927,9
"HSPB1",116.4062842,105.3497165,335.7150701,28.7548341,57.94249729,53.19524454,73.32795654,4
"CHST15",199.5707066,82.51507012,106.3150701,49.75443525,73.96809222,75.18504766,88.21887418,6
"CASP8",19.19288369,38.99719682,24.0019284,26.54494841,35.80400193,43.13336767,24.45879203,4
"CCDC148",5.051677321,8.202208973,6.955108384,9.074054702,6.689921651,6.792712304,6.135232007,4
"LRIF1",17.03438954,7.360829777,13.95863295,5.698285986,9.361960754,6.718898668,16.99896826,7
"BEND7",92.34403876,36.83508528,88.36702225,17.79386053,40.47764381,19.75433771,51.23795736,8
