"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","C9","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","DEGPPI","Degree","Eccentricity","GRN","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","OG_Gene_GRN","OG_Gene_VCP","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","VCP"
"21059","false","3.85903208","0.0","true","NA","NA","NA","0.25913234","0.0","false","true","1","7","false","false","HADHA","HADHA","HADHA","253.0","1","0","false","false","false","0","0.71409679","false","0","HADHA","0","0.0","false"
"21060","false","3.51209904","7.1717E-4","true","NA","NA","NA","0.28473001","0.0","false","true","5","6","false","false","RPS23","RPS23","RPS23","121.4","5","0","false","false","false","0","0.7487901","false","0","RPS23","285314","0.23288201","true"
"21061","false","3.75970737","4.809E-4","true","NA","NA","NA","0.26597815","0.0","false","true","8","6","true","false","HECW2","HECW2","HECW2","33.25","8","0","false","false","false","0","0.72402926","true","0","HECW2","122110","0.14461883","true"
"21062","false","3.67698368","7.0403E-4","true","NA","NA","NA","0.27196204","0.03571429","false","true","8","6","true","false","UBE2I","UBE2I","UBE2I","50.5","8","0","false","false","false","0","0.73230163","true","0","UBE2I","231780","0.15030211","true"
"21063","false","3.54839617","0.00167765","true","NA","NA","NA","0.28181746","0.04761905","false","true","7","6","true","false","HNRNPK","HNRNPK","HNRNPK","85.85714286","7","0","false","false","false","0","0.74516038","true","0","HNRNPK","304052","0.15884861","true"
"21064","false",,,"true","","NA","",,,"false","false",,,"false","false","","TUBGCP4","TUBGCP4",,,,"false","false","false",,,"false",,"TUBGCP4",,,"false"
"21065","false","3.46736072","0.00142569","true","NA","NA","NA","0.2884038","0.0","false","true","9","6","true","false","CCDC8","CCDC8","CCDC8","73.66666667","9","0","false","false","false","0","0.75326393","true","0","CCDC8","383614","0.13431916","true"
"21066","false","3.58638154","9.4442E-4","true","NA","NA","NA","0.27883257","0.0","false","true","3","6","false","false","PPP4C","PPP4C","PPP4C","175.66666667","3","0","false","false","false","0","0.74136185","false","0","PPP4C","186034","0.34181344","false"
"21067","false","3.91699494","3.728E-4","true","NA","NA","NA","0.25529775","0.0","false","true","3","6","false","false","IRS4","IRS4","IRS4","65.33333333","3","0","false","false","false","0","0.70830051","false","0","IRS4","212252","0.34587814","true"
"21068","false",,,"true","","NA","",,,"false","false",,,"false","false","","RNF157","RNF157",,,,"false","false","false",,,"false",,"RNF157",,,"false"
"21069","false",,,"true","","NA","",,,"false","false",,,"false","false","","PYROXD1","PYROXD1",,,,"true","false","false",,,"false",,"PYROXD1",,,"false"
"21070","false",,,"true","","NA","",,,"false","false",,,"false","false","","DHX16","DHX16",,,,"false","false","false",,,"false",,"DHX16",,,"false"
"21071","false","4.01266179","0.0","true","NA","NA","NA","0.24921114","0.0","false","true","1","7","false","false","LSM2","LSM2","LSM2","213.0","1","0","false","false","false","0","0.69873382","false","0","LSM2","0","0.0","true"
"21072","false","3.97861564","0.0","true","NA","NA","NA","0.25134371","0.0","false","true","1","6","true","false","KRTAP9-2","KRTAP9-2","KRTAP9-2","120.0","1","0","false","false","false","0","0.70213844","true","0","KRTAP9-2","0","0.0","false"
"21073","false",,,"true","","NA","",,,"false","false",,,"false","false","","POU1F1","POU1F1",,,,"false","false","false",,,"false",,"POU1F1",,,"false"
"21074","false","4.52054024","0.0","true","NA","NA","NA","0.2212125","0.0","false","true","1","7","false","false","E2F1","E2F1","E2F1","49.0","1","0","false","false","false","0","0.64794598","false","0","E2F1","0","0.0","true"
"21075","false","3.59229038","6.5726E-4","true","NA","NA","NA","0.27837393","0.16666667","false","true","6","6","true","false","CBL","CBL","CBL","126.5","6","0","false","false","false","2","0.74077096","true","0","CBL","153998","0.27213823","true"
"21076","false",,,"true","","NA","",,,"false","false",,,"false","false","","NDUFS4","NDUFS4",,,,"false","false","false",,,"false",,"NDUFS4",,,"false"
"21077","false","3.78249859","2.7654E-4","true","NA","NA","NA","0.26437551","0.0","false","true","6","6","false","false","NEDD4","NEDD4","NEDD4","38.0","6","0","false","false","false","1","0.72175014","false","0","NEDD4","40718","0.21387283","true"
"21078","false","4.46812386","0.0","true","NA","NA","","0.22380758","0.0","false","false","2","8","true","false","","CCDC36","CCDC36","29.0","2","0","false","false","false","1","0.68471601","true","0","CCDC36","0","0.0","false"
"21079","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RPL21","RPL21","RPL21","292.0","1","0","false","false","false","0","0.72563309","false","0","RPL21","0","0.0","true"
"21080","false","3.58638154","7.0048E-4","true","NA","NA","NA","0.27883257","0.0","false","true","3","7","false","false","RPS2","RPS2","RPS2","190.66666667","3","0","false","false","false","0","0.74136185","false","0","RPS2","212424","0.3558474","true"
"21081","false","3.47186269","6.35E-4","true","NA","NA","NA","0.28802982","0.16666667","false","true","4","6","false","false","CD81","CD81","CD81","174.25","4","0","true","false","false","0","0.75281373","false","0","CD81","242038","0.27579365","true"
"21082","false","3.37169387","0.00705656","true","NA","NA","NA","0.29658683","0.01818182","false","true","15","6","true","false","RELA","RELA","RELA","82.63636364","15","0","false","false","false","3","0.76283061","true","0","RELA","1509826","0.10304557","true"
"21083","false","3.481148","5.7709E-4","true","NA","NA","NA","0.28726156","0.33333333","false","true","4","7","false","false","RUVBL2","RUVBL2","RUVBL2","204.75","4","0","false","false","false","0","0.7518852","false","0","RUVBL2","161098","0.27785326","true"
"21084","true","3.68908272","0.00167793","true","NA","NA","NA","0.27107009","0.03571429","false","true","10","6","true","false","EWSR1","EWSR1","EWSR1","43.375","10","0","false","false","false","2","0.73109173","true","0","EWSR1","426388","0.13320313","true"
"21085","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RBM3","RBM3","RBM3","292.0","1","0","false","false","false","0","0.72563309","false","0","RBM3","0","0.0","false"
"21086","false","3.73927959","0.0","true","NA","NA","","0.26743119","0.0","false","false","1","6","false","false","","EIF2A","EIF2A","71.0","1","0","false","false","false","0","0.60867434","false","0","EIF2A","0","0.0","true"
"21087","false","3.72228475","0.0","true","NA","NA","NA","0.2686522","0.0","false","true","1","8","false","false","FANCD2","FANCD2","FANCD2","239.0","1","0","false","false","false","0","0.72777153","false","0","FANCD2","0","0.0","true"
"21088","false",,,"true","","NA","",,,"false","false",,,"false","false","","PARN","PARN",,,,"false","false","false",,,"false",,"PARN",,,"false"
"21089","false",,,"true","","NA","",,,"false","false",,,"false","false","","EFHD2","EFHD2",,,,"false","false","false",,,"false",,"EFHD2",,,"false"
"21090","false","3.16966798","0.01617205","true","NA","NA","NA","0.31549046","0.004329","false","true","22","6","true","false","EGFR","EGFR","EGFR","61.54545455","22","0","false","false","false","0","0.7830332","true","0","EGFR","3799464","0.05614478","true"
"21091","false","3.85903208","0.0","true","NA","NA","NA","0.25913234","0.0","false","true","1","7","false","false","SMAP","SMAP","SMAP","253.0","1","0","false","false","false","0","0.71409679","false","0","SMAP","0","0.0","false"
"21092","false","4.01772651","1.0536E-4","true","NA","NA","NA","0.24889698","0.0","false","true","4","8","true","false","CTNNB1","CTNNB1","CTNNB1","22.33333333","4","0","false","false","false","1","0.69822735","true","0","CTNNB1","36982","0.33862434","true"
"21093","false","3.61339336","0.0","true","NA","NA","NA","0.27674817","1.0","false","true","3","8","false","false","RFC5","RFC5","RFC5","265.5","3","0","false","false","false","1","0.73866066","false","0","RFC5","0","0.53744939","true"
"21094","false","3.70793472","6.495E-5","true","NA","NA","NA","0.26969191","0.0","false","true","4","8","true","false","PCDHA4","PCDHA4","PCDHA4","160.5","4","0","false","false","false","2","0.72920653","true","0","PCDHA4","17612","0.51785714","false"
"21095","false","3.58610017","3.0006E-4","true","NA","NA","NA","0.27885445","0.0","false","true","4","6","true","false","TP63","TP63","TP63","105.5","4","0","false","false","false","0","0.74138998","true","0","TP63","93844","0.26455696","true"
"21096","false","3.64096792","6.9579E-4","true","NA","NA","NA","0.27465224","0.0","false","true","5","6","false","false","MAPK14","MAPK14","MAPK14","109.5","5","0","false","false","false","1","0.73590321","false","0","MAPK14","168054","0.257109","true"
"21097","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","HTRA2","HTRA2","HTRA2","292.0","1","0","false","false","false","0","0.72563309","false","0","HTRA2","0","0.0","false"
"21098","false","3.76899268","2.1939E-4","true","NA","NA","NA","0.26532288","0.0","false","true","4","6","false","false","USP15","USP15","USP15","44.5","4","0","false","false","false","0","0.72310073","false","0","USP15","38856","0.26204819","true"
"21099","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","UQCRH","UQCRH","UQCRH","292.0","1","0","false","false","false","0","0.72563309","false","0","UQCRH","0","0.0","false"
"21100","false",,,"true","","NA","",,,"false","false",,,"false","false","","AUP1","AUP1",,,,"false","false","false",,,"false",,"AUP1",,,"false"
"21101","false","4.22763084","0.0","true","NA","NA","NA","0.2365391","0.0","false","true","2","8","false","false","SIAH1","SIAH1","SIAH1","52.0","2","0","false","false","false","1","0.67723692","false","0","SIAH1","0","0.0","true"
"21102","false","3.62183455","8.0037E-4","true","NA","NA","NA","0.27610317","0.0","false","true","6","6","true","false","INPPL1","INPPL1","INPPL1","90.8","6","0","false","false","false","1","0.73781654","true","0","INPPL1","208708","0.21279621","true"
"21103","false",,,"true","","NA","",,,"false","false",,,"false","false","","PCSK9","PCSK9",,,,"false","false","false",,,"false",,"PCSK9",,,"false"
"21104","false","4.96201463","0.0","true","NA","NA","NA","0.20153105","0.0","false","true","1","8","false","false","DCP2","DCP2","DCP2","10.0","1","0","false","false","true","0","0.60379854","false","0","DCP2","0","0.0","true"
"21105","false","3.53601576","6.6645E-4","true","NA","NA","NA","0.28280417","0.16666667","false","true","5","6","false","false","RBBP8","RBBP8","RBBP8","163.25","5","0","false","false","false","1","0.74639842","false","0","RBBP8","144852","0.27538071","false"
"21106","false","3.70680923","2.8796E-4","true","NA","NA","NA","0.2697738","0.0","false","true","3","8","true","false","IMMT","IMMT","IMMT","177.5","3","0","false","false","false","1","0.72931908","true","0","IMMT","51112","0.50573066","true"
"21107","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","3","8","false","false","TMPRSS3","TMPRSS3","TMPRSS3","292.0","3","0","false","false","false","1","0.72563309","false","0","TMPRSS3","0","0.0","false"
"21108","false","3.70146314","1.8396E-4","true","NA","NA","NA","0.27016344","0.06666667","false","true","6","6","false","false","RNPS1","RNPS1","RNPS1","51.66666667","6","0","false","false","false","0","0.72985369","false","0","RNPS1","71454","0.22077922","true"
"21109","false","3.72115926","2.3509E-4","true","NA","NA","NA","0.26873346","0.0","false","true","3","8","false","false","CDC25A","CDC25A","CDC25A","166.5","3","0","false","false","false","1","0.72788407","false","0","CDC25A","33352","0.50457317","true"
"21110","false","3.51069218","9.666E-4","true","NA","NA","NA","0.28484411","0.0","false","true","6","6","true","false","PFN2","PFN2","PFN2","155.25","6","0","false","false","false","2","0.74893078","true","0","PFN2","195840","0.2664076","true"
"21111","false","3.48818233","7.2311E-4","true","NA","NA","NA","0.28668226","0.04761905","false","true","7","6","false","false","SRRM1","SRRM1","SRRM1","85.57142857","7","0","false","false","false","0","0.75118177","false","0","SRRM1","207984","0.17460317","true"
"21112","false","3.69330332","6.9106E-4","true","NA","NA","NA","0.27076032","0.0","false","true","4","8","true","false","ANXA7","ANXA7","ANXA7","115.0","4","0","false","false","false","1","0.73066967","true","0","ANXA7","357204","0.34756098","false"
"21113","false","3.48413379","0.0052997","true","NA","NA","","0.28701538","0.0","false","false","2","6","false","false","","RNF115","RNF115","247.0","2","0","false","false","false","0","0.64512374","false","0","RNF115","133904","0.5","true"
"21114","false","3.53816467","0.0","true","NA","NA","","0.28263241","0.0","false","false","1","6","false","false","","PDZD2","PDZD2","430.0","1","0","false","false","false","0","0.63740505","false","0","PDZD2","0","0.0","true"
"21115","false","3.98499142","0.0","true","NA","NA","","0.25094157","0.0","false","false","1","6","false","false","","CEP44","CEP44","79.0","1","0","false","false","false","0","0.57357265","false","0","CEP44","0","0.0","true"
"21116","false","3.97692741","6.699E-5","true","NA","NA","NA","0.2514504","0.0","false","true","3","6","false","false","CCDC85B","CCDC85B","CCDC85B","30.66666667","3","0","false","false","false","0","0.70230726","false","0","CCDC85B","11652","0.34901961","false"
"21117","false","4.11705121","0.0","true","NA","NA","NA","0.24289229","0.0","false","true","1","8","false","false","SMG1","SMG1","SMG1","30.0","1","0","false","false","false","0","0.68829488","false","0","SMG1","0","0.0","true"
"21118","false","3.9226224","1.9278E-4","true","NA","NA","NA","0.2549315","0.0","false","true","5","6","true","false","HTT","HTT","HTT","18.6","5","0","false","false","false","0","0.70773776","true","0","HTT","54124","0.20952381","true"
"21119","false","3.59088351","2.1041E-4","true","NA","NA","NA","0.278483","0.0","false","true","4","6","false","false","H2AFX","H2AFX","H2AFX","111.5","4","0","false","false","false","0","0.74091165","false","0","H2AFX","80272","0.28333333","true"
"21120","false","4.33151184","0.0","true","NA","NA","","0.23086627","0.0","false","false","1","9","true","false","","PSEN2","PSEN2","39.0","1","0","false","false","false","0","0.69713529","true","0","PSEN2","0","0.0","false"
"21121","false",,,"true","","Neurons","",,,"false","false",,,"false","false","","KCNIP4","KCNIP4",,,,"true","false","false",,,"false",,"KCNIP4",,,"false"
"21122","false","4.64754098","0.0","true","NA","NA","","0.21516755","0.0","false","false","1","8","true","false","","POLR3F","POLR3F","96.0","1","0","false","false","false","0","0.66840537","true","0","POLR3F","0","0.0","false"
"21123","false","4.18711311","6.3E-7","true","NA","NA","NA","0.23882804","0.0","false","true","2","8","false","false","APPBP2","APPBP2","APPBP2","7.0","2","0","false","false","false","0","0.68128869","false","0","APPBP2","100","0.54545455","true"
"21124","false","3.94513225","1.6028E-4","true","NA","NA","NA","0.25347693","0.0","false","true","2","7","false","false","RNF5","RNF5","RNF5","60.5","2","0","false","false","false","0","0.70548678","false","0","RNF5","21924","0.50423729","true"
"21125","false",,,"true","","NA","",,,"false","false",,,"false","false","","RRAGA","RRAGA",,,,"false","false","false",,,"false",,"RRAGA",,,"false"
"21126","false","3.72453573","5.71E-5","true","NA","NA","NA","0.26848984","0.0","false","true","2","7","false","false","SPP1","SPP1","SPP1","155.0","2","0","false","false","false","0","0.72754643","false","0","SPP1","8730","0.50491803","true"
"21127","false","4.04727068","0.0","true","NA","NA","NA","0.24708009","0.0","false","true","1","8","true","false","TUBA1B","TUBA1B","TUBA1B","60.0","1","0","false","false","false","0","0.69527293","true","0","TUBA1B","0","0.0","false"
"21128","false","3.42740574","0.00323356","true","NA","NA","NA","0.29176586","0.0","false","true","8","6","true","false","HSPA8","HSPA8","HSPA8","111.0","8","0","false","false","false","1","0.75725943","true","0","HSPA8","568316","0.15471167","true"
"21129","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","GPX7","GPX7","GPX7","292.0","1","0","false","false","false","0","0.72563309","false","0","GPX7","0","0.0","false"
"21130","false",,,"true","","NA","",,,"false","false",,,"false","false","","ARL14","ARL14",,,,"false","false","false",,,"false",,"ARL14",,,"false"
"21131","false","3.25407991","0.01265457","true","NA","NA","NA","0.30730653","0.02564103","false","true","13","6","true","false","CRK","CRK","CRK","89.61538462","13","0","false","false","false","0","0.77459201","true","0","CRK","2207490","0.08736102","true"
"21132","false","3.73213281","1.007E-4","true","NA","NA","NA","0.26794331","0.0","false","true","4","8","false","false","AP2M1","AP2M1","AP2M1","155.5","4","0","false","false","false","1","0.72678672","false","0","AP2M1","16460","0.50490196","true"
"21133","false","3.67979741","1.6337E-4","true","NA","NA","NA","0.27175409","0.0","false","true","2","6","false","false","RPL11","RPL11","RPL11","197.0","2","0","false","false","false","0","0.73202026","false","0","RPL11","78466","0.5212766","true"
"21134","false","3.67557681","1.568E-4","true","NA","NA","NA","0.27206614","0.0","false","true","2","6","false","false","RPL7A","RPL7A","RPL7A","188.5","2","0","false","false","false","0","0.73244232","false","0","RPL7A","49442","0.51652893","true"
"21135","false","3.1077659","0.02481453","true","NA","NA","NA","0.32177456","0.00731707","false","true","42","6","true","false","SUMO2","SUMO2","SUMO2","44.56097561","42","0","false","false","false","1","0.78922341","true","0","SUMO2","5942066","0.03505243","true"
"21136","false","3.6150816","3.67E-5","true","NA","NA","NA","0.27661893","0.0","false","true","2","6","false","false","RPL5","RPL5","RPL5","193.0","2","0","false","false","false","0","0.73849184","false","0","RPL5","25654","0.54237288","true"
"21137","false","3.30231561","0.0","true","NA","NA","","0.30281782","1.0","false","false","2","6","true","false","","SMARCA5","SMARCA5","291.5","2","0","false","false","false","0","0.67109777","true","0","SMARCA5","0","0.52903811","true"
"21138","false","3.96173326","7.006E-5","true","NA","NA","NA","0.25241477","0.0","false","true","4","7","true","false","CASP8","CASP8","CASP8","50.0","4","0","false","false","false","2","0.70382667","true","0","CASP8","11800","0.51041667","false"
"21139","false","5.54698931","0.0","true","NA","NA","NA","0.18027798","0.0","false","true","1","8","false","false","ZP3","ZP3","ZP3","4.0","1","0","false","false","false","0","0.54530107","false","0","ZP3","0","0.0","false"
"21140","false",,,"true","","NA","",,,"false","false",,,"false","false","","OR2L13","OR2L13",,,,"true","false","false",,,"false",,"OR2L13",,,"false"
"21141","false","3.99521666","6.2698E-4","true","Neurons","Neurons","Neurons","0.25029932","0.33333333","false","true","3","8","false","false","CDK8","CDK8","CDK8","49.66666667","3","0","false","false","false","0","0.70047833","false","0","CDK8","201876","0.40437158","true"
"21142","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RPL10A","RPL10A","RPL10A","292.0","1","0","false","false","false","0","0.72563309","false","0","RPL10A","0","0.0","true"
"21143","false",,,"true","","NA","",,,"false","false",,,"false","false","","RARB","RARB",,,,"false","false","false",,,"false",,"RARB",,,"false"
"21144","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RPL15","RPL15","RPL15","292.0","1","0","false","false","false","0","0.72563309","false","0","RPL15","0","0.0","true"
"21145","false","4.04980304","0.0","true","NA","NA","NA","0.24692559","0.0","false","true","1","8","false","false","NOS2","NOS2","NOS2","40.0","1","0","false","false","false","0","0.6950197","false","0","NOS2","0","0.0","true"
"21146","false","3.86662915","3.7384E-4","true","NA","NA","NA","0.2586232","0.0","false","true","6","6","false","false","RUNX1","RUNX1","RUNX1","42.4","6","0","false","false","false","1","0.71333708","false","0","RUNX1","82610","0.21675393","true"
"21147","false","3.50857633","0.0","true","NA","NA","","0.28501589","0.0","false","false","2","6","false","false","","RORA","RORA","153.0","2","0","false","false","false","1","0.64163195","false","0","RORA","0","0.0","true"
"21148","false","3.8598762","4.168E-5","true","NA","NA","NA","0.25907567","0.16666667","false","true","5","6","true","false","NCOR1","NCOR1","NCOR1","30.0","5","0","false","false","false","1","0.71401238","true","0","NCOR1","8502","0.295","false"
"21149","false","4.2290377","0.0","true","NA","NA","NA","0.23646041","0.0","false","true","1","8","true","false","SP3","SP3","SP3","28.0","1","0","false","false","false","0","0.67709623","true","0","SP3","0","0.0","false"
"21150","false","4.64754098","0.0","true","NA","NA","","0.21516755","0.0","false","false","1","8","true","false","","ATF3","ATF3","96.0","1","0","false","false","false","0","0.66840537","true","0","ATF3","0","0.0","false"
"21151","false",,,"true","","NA","",,,"false","false",,,"false","false","","NRF1","NRF1",,,,"false","false","false",,,"false",,"NRF1",,,"false"
"21152","false","3.45355191","0.0984073","true","Neurons","Neurons","","0.28955696","0.0030248","false","false","76","7","true","false","","HDAC9","HDAC9","2.24137931","76","0","false","true","false","13","0.77694983","true","0","HDAC9","323212","0.02204635","true"
"21153","false","3.70061902","1.5037E-4","true","NA","NA","NA","0.27022506","0.0","false","true","2","6","false","false","GORASP2","GORASP2","GORASP2","170.0","2","0","false","false","false","0","0.7299381","false","0","GORASP2","40328","0.50903614","false"
"21154","false","3.73297693","9.492E-5","true","NA","NA","NA","0.26788272","0.0","false","true","2","8","false","false","HNRNPUL1","HNRNPUL1","HNRNPUL1","158.5","2","0","false","false","false","0","0.72670231","false","0","HNRNPUL1","21524","0.50970874","false"
"21155","false","3.55908835","2.0464E-4","true","NA","NA","NA","0.28097083","0.0","false","true","2","7","false","false","RPL23A","RPL23A","RPL23A","272.5","2","0","false","false","false","0","0.74409116","false","0","RPL23A","95304","0.52616279","true"
"21156","false","3.50900394","8.4852E-4","true","NA","NA","NA","0.28498116","0.0","false","true","3","6","false","false","RPS14","RPS14","RPS14","215.66666667","3","0","false","false","false","0","0.74909961","false","0","RPS14","237238","0.35897436","true"
"21157","false","3.62802476","4.7935E-4","true","NA","NA","NA","0.27563208","0.16666667","false","true","4","6","true","false","RPS3A","RPS3A","RPS3A","131.25","4","0","false","false","false","0","0.73719752","true","0","RPS3A","195294","0.28178879","true"
"21158","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RBMX","RBMX","RBMX","292.0","1","0","false","false","false","0","0.72563309","false","0","RBMX","0","0.0","true"
"21159","false","3.6150816","3.67E-5","true","NA","NA","NA","0.27661893","0.0","false","true","2","6","true","false","NOP56","NOP56","NOP56","193.0","2","0","false","false","false","0","0.73849184","true","0","NOP56","25654","0.54237288","true"
"21160","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","DDX1","DDX1","DDX1","292.0","1","0","false","false","false","0","0.72563309","false","0","DDX1","0","0.0","true"
"21161","true","3.41305571","0.00110753","true","NA","NA","NA","0.29299258","0.23809524","false","true","8","6","true","false","FUS","FUS","FUS","138.0","8","0","false","false","false","1","0.75869443","true","0","FUS","323728","0.16870416","true"
"21162","false","3.7144063","1.6487E-4","true","NA","NA","NA","0.26922203","0.0","false","true","3","6","false","false","RPL18A","RPL18A","RPL18A","115.33333333","3","0","false","false","false","0","0.72855937","false","0","RPL18A","39154","0.34437751","true"
"21163","false","3.48790096","0.00103701","true","NA","NA","NA","0.28670539","0.0","false","true","5","6","false","false","THRAP3","THRAP3","THRAP3","127.0","5","0","false","false","false","0","0.7512099","false","0","THRAP3","271568","0.22459893","false"
"21164","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","EIF4A1","EIF4A1","EIF4A1","292.0","1","0","false","false","false","0","0.72563309","false","0","EIF4A1","0","0.0","true"
"21165","false","3.71740995","0.0","true","NA","NA","","0.2690045","0.0","false","false","1","6","false","false","","NBN","NBN","283.0","1","0","false","false","false","0","0.61179858","false","0","NBN","0","0.0","true"
"21166","false","3.68261114","3.01E-5","true","NA","NA","NA","0.27154645","0.0","false","true","2","7","false","false","RPS26","RPS26","RPS26","130.5","2","0","false","false","false","0","0.73173889","false","0","RPS26","1724","0.50193798","true"
"21167","false","3.70033765","1.1418E-4","true","NA","NA","NA","0.27024561","0.0","false","true","3","6","false","false","PHGDH","PHGDH","PHGDH","122.33333333","3","0","false","false","false","0","0.72996624","false","0","PHGDH","45634","0.348659","true"
"21168","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","HNRNPL","HNRNPL","HNRNPL","292.0","1","0","false","false","false","0","0.72563309","false","0","HNRNPL","0","0.0","false"
"21169","false","3.67248171","2.3574E-4","true","NA","NA","NA","0.27229543","0.16666667","false","true","5","7","false","false","SART1","SART1","SART1","105.25","5","0","false","false","false","1","0.73275183","false","0","SART1","59846","0.26790281","true"
"21170","false","4.29234973","0.0","true","NA","NA","","0.23297263","0.0","false","false","1","9","true","false","","SMARCB1","SMARCB1","42.0","1","0","false","false","false","0","0.70069548","true","0","SMARCB1","0","0.0","true"
"21171","false","3.629713","3.9409E-4","true","NA","NA","NA","0.27550388","0.0","false","true","3","8","false","false","DCUN1D1","DCUN1D1","DCUN1D1","120.66666667","3","0","false","false","false","0","0.7370287","false","0","DCUN1D1","46946","0.34190476","true"
"21172","false","3.65559932","0.0020142","true","NA","NA","NA","0.27355296","0.0","false","true","5","7","true","false","MAPK1","MAPK1","MAPK1","73.6","5","0","false","false","false","0","0.73444007","true","0","MAPK1","364130","0.20508475","true"
"21173","false","4.13337085","9.696E-5","true","NA","NA","NA","0.24193329","0.0","false","true","2","8","true","false","MYB","MYB","MYB","11.5","2","0","false","false","false","0","0.68666292","true","0","MYB","22234","0.5","false"
"21174","false","3.89448509","1.1857E-4","true","NA","NA","NA","0.25677335","0.0","false","true","4","6","false","false","KAT2B","KAT2B","KAT2B","51.33333333","4","0","false","false","false","1","0.71055149","false","0","KAT2B","21480","0.34953704","true"
"21175","false","3.74366911","0.0","true","NA","NA","NA","0.26711762","0.0","false","true","1","8","false","false","RPL12","RPL12","RPL12","292.0","1","0","false","false","false","0","0.72563309","false","0","RPL12","0","0.0","true"
"21176","false","3.99971863","8.579E-5","true","NA","NA","NA","0.25001759","0.0","false","true","2","8","false","false","UBR5","UBR5","UBR5","60.5","2","0","false","false","false","0","0.70002814","false","0","UBR5","17156","0.50854701","false"
"21177","false","4.20483962","0.0","true","NA","NA","NA","0.2378212","0.0","false","true","1","8","false","false","HSPD1","HSPD1","HSPD1","8.0","1","0","false","false","false","0","0.67951604","false","0","HSPD1","0","0.0","true"
"21178","false","3.0651801","0.0","true","NA","NA","","0.3262451","1.0","false","false","2","5","false","false","","LZTS2","LZTS2","301.5","2","0","false","false","false","0","0.70497427","false","0","LZTS2","0","0.51626712","true"
"21179","false",,,"true","","NA","",,,"false","false",,,"false","false","","FARP2","FARP2",,,,"false","false","false",,,"false",,"FARP2",,,"false"
"21180","false","3.83005065","2.2633E-4","true","NA","NA","NA","0.26109315","0.16666667","false","true","7","6","false","false","NCOR2","NCOR2","NCOR2","37.75","7","0","false","false","false","2","0.71699494","false","0","NCOR2","149978","0.28219697","false"
"21181","false",,,"true","","NA","",,,"false","false",,,"false","false","","BHLHB3","BHLHB3",,,,"false","false","false",,,"false",,"BHLHB3",,,"false"
"21182","false","4.09229038","0.0","true","NA","NA","NA","0.24436194","0.0","false","true","1","8","false","false","UBE2L3","UBE2L3","UBE2L3","71.0","1","0","false","false","false","0","0.69077096","false","0","UBE2L3","0","0.0","true"
"21183","false","4.85678109","0.0","true","Neurons","Neurons","Neurons","0.20589769","0.0","false","true","1","8","true","false","HRAS","HRAS","HRAS","41.0","1","0","false","false","false","0","0.61432189","true","0","HRAS","0","0.0","true"
"21184","false","3.70258863","3.9148E-4","true","NA","NA","NA","0.27008131","0.0","false","true","4","8","true","false","ILF2","ILF2","ILF2","95.5","4","0","false","false","false","0","0.72974114","true","0","ILF2","77618","0.26177285","true"
"21185","false",,,"true","","NA","",,,"false","false",,,"false","false","","RINT1","RINT1",,,,"false","false","false",,,"false",,"RINT1",,,"false"
"21186","false","3.97523917","9.414E-5","true","NA","NA","NA","0.25155719","0.0","false","true","2","8","false","false","UFM1","UFM1","UFM1","65.5","2","0","false","false","false","0","0.70247608","false","0","UFM1","15420","0.50787402","false"
"21187","false","3.69780529","1.8565E-4","true","NA","NA","NA","0.27043068","0.0","false","true","5","6","false","false","SNW1","SNW1","SNW1","112.33333333","5","0","false","false","false","1","0.73021947","false","0","SNW1","28112","0.33943089","true"
"21188","false",,,"true","","NA","",,,"false","false",,,"false","false","","BAG5","BAG5",,,,"false","false","false",,,"false",,"BAG5",,,"false"
"21189","false","3.90855374","0.00145365","true","NA","NA","NA","0.25584911","0.0","false","true","7","6","false","false","BCL2","BCL2","BCL2","41.0","7","0","false","false","false","3","0.70914463","false","0","BCL2","371870","0.25641026","true"
"21190","false",,,"true","","NA","",,,"false","false",,,"false","false","","CISD2","CISD2",,,,"true","false","false",,,"false",,"CISD2",,,"false"
