SrNo	V1	V2
54564	P04632	Q9BSJ2
54565	P04632	Q96CW5
54566	Q09019	Q8IZ69
54567	Q93009	Q9UHB9
54568	P04637	P28482
54569	P52943	Q9UM47
54570	P68363	Q13344
54571	Q9BYD6	Q9HD26
54572	Q5T9A4	Q96T60
54573	E9KL37	Q9H0W5
54574	A4D1N4	Q99496
54575	Q5T9A4	Q9BUV8
54576	P62314	Q99496
54577	E9PJK2	P62314
54578	P01137	P49354
54579	A0A0A6YYC3	E9KL37
54580	A0A024R9C1	P62495
54581	Q13158	Q96DZ5
54582	A0A024QZM6	Q96K21
54583	P20142	P20648
54584	O60563	P20142
54585	O60684	Q13309
54586	A0A024QZM6	Q6IQ50
54587	Q05195	Q13547
54588	P62993	Q6PIZ9
54589	P24468	Q13547
54590	C8C060	P61160
54591	O00458	Q13547
54592	Q15843	Q8IZ83
54593	A0A024R7T2	Q99748
54594	P61981	Q86X29
54595	E5KTA6	Q6UXD5
54596	A0A024R8F3	A0A087WU38
54597	Q03001	Q9UKE5
54598	A0A024R471	A0A024R475
54599	D3DPA4	P49354
54600	A0A024R475	P68104
54601	P00558	P25705
54602	A0A024R9C1	P60842
54603	P40692	Q5T9A4
54604	Q8IXW5	Q9NWS0
54605	A0A024QZM6	P53621
54606	A0A024QZ26	P49354
54607	P20963	P68363
54608	P61956	P68363
54609	B1ALF6	Q4VC05
54610	Q14197	Q5T9A4
54611	P55316	Q9Y4K3
54612	P04626	Q08881
54613	P21860	Q08881
54614	P25788	P68363
54615	O43301	P0CG48
54616	P06729	Q08881
54617	A0A024QZD6	Q08881
54618	Q6NYC1	Q96IZ7
54619	B4DXM8	P14868
54620	P0CG48	Q9Y2S2
54621	P0CG48	Q9ULH0
54622	O75864	Q96E35
54623	A0A024R3Z2	P68363
54624	P51608	Q13547
54625	O95071	Q13490
54626	Q15025	Q9UHD2
54627	A0A024RB77	Q7L5N1
54628	Q7L5N1	Q9NXE8
54629	Q7L5N1	Q9H469
54630	E0XEN6	Q7L5N1
54631	A0A087X0F7	Q7L5N1
54632	Q7L5N1	Q92834
54633	O60237	Q7L5N1
54634	O15061	Q7L5N1
54635	A0A024RBB6	Q7L5N1
54636	Q7L5N1	Q9UQE7
54637	P14625	Q7L5N1
54638	P35527	Q7L5N1
54639	P07900	Q7L5N1
54640	B2R4C5	Q7L5N1
54641	Q7L5N1	Q9BWF3
54642	B3KMR5	Q7L5N1
54643	P31942	Q7L5N1
54644	Q7L5N1	Q9BUJ2
54645	P61962	Q7L5N1
54646	P06748	Q7L5N1
54647	B7ZKJ8	O95793
54648	A0A024RDF6	Q7L5N1
54649	P09234	Q7L5N1
54650	A0A024R2U9	P04278
54651	Q59GL1	Q7L5N1
54652	F6SDV2	P04278
54653	P04278	Q13275
54654	P10599	Q7L5N1
54655	A0A024R3H9	P04278
54656	P04278	Q8N6Q3
54657	P04278	Q10567
54658	P04278	P63267
54659	P04278	P60228
54660	P42574	Q7L5N1
54661	P04278	P62993
54662	B7ZKQ2	P04278
54663	P05412	Q7L5N1
54664	P41229	Q13547
54665	P14373	Q9UHD2
54666	O15350	Q9H0F5
54667	A0A024R231	Q9P287
54668	Q16719	Q9P287
54669	P31946	Q9P287
54670	P61956	Q9P287
54671	A0A024RB77	Q9P287
54672	Q7L5N1	Q9NXF7
54673	A8MZ54	P62136
54674	A0A024R6T9	A8MZ54
54675	A8MZ54	Q9H115
54676	P05067	Q9UHD2
54677	A8MZ54	P37088
54678	A8MZ54	O14717
54679	Q9UHD2	Q9Y3C5
54680	A0A024RCF8	A8MZ54
54681	A8MZ54	Q5T5C0
54682	A0A024R0R9	A8MZ54
54683	A8MZ54	B7Z3W8
54684	A8MZ54	O14810
54685	A8MZ54	P60880
54686	A8MZ54	Q00535
54687	O43734	Q9UHD2
54688	O96028	Q13547
54689	P62310	Q969P0
54690	P48431	P62310
54691	P10070	Q13547
54692	P62310	Q92988
54693	Q7L5N1	Q9H3D4
54694	Q13547	Q8IYA7
54695	O75558	Q9UHD2
54696	Q13547	Q96EP1
54697	P11137	Q13402
54698	Q04724	Q13547
54699	P49418	P63010
54700	P63010	Q59FK4
54701	P29353	P63010
54702	B7Z240	P63010
54703	P04626	P63010
54704	P63010	Q96T76
54705	O00469	P63010
54706	P36897	P63010
54707	A0A024R3Z2	Q7L5N1
54708	D2JYI1	P63010
54709	P40692	P63010
54710	Q13547	Q9UI36
54711	P61956	Q9UHD2
54712	A0A024R3Z2	Q9UHD2
54713	P35611	Q13547
54714	A0A087WW00	Q9H6Y7
54715	Q13547	Q9Y232
54716	P45983	Q13547
54717	Q8WUM0	Q99496
54718	Q96FI0	Q9H6Y7
54719	Q04864	Q9UHD2
54720	Q9UHD2	Q9UPN7
54721	P15407	Q13547
54722	P23760	Q13547
54723	A0A024R7K7	Q13547
54724	E7EX88	Q59FG9
54725	E7EX88	Q92752
54726	Q15843	Q7L5N1
54727	Q7L5N1	Q9Y4B6
54728	P29590	Q13547
54729	Q7L5N1	Q9Y3I1
54730	A1YLA2	Q13547
54731	Q7L5N1	Q9Y597
54732	P53779	Q13547
54733	B2RNT7	Q7L5N1
54734	Q7L5N1	Q96HC9
54735	P62310	Q7L2J0
54736	B2RBV7	Q7L5N1
54737	P45984	Q13547
54738	A0A024R4E9	Q13547
54739	P14373	Q13547
54740	P78367	Q13547
54741	O95071	P0CG48
54742	D6W5D9	Q13547
54743	P61086	Q9H6Y7
54744	P33076	Q13547
54745	A0A024R244	Q13547
54746	A0A024R1A7	Q13547
54747	Q12800	Q13547
54748	Q15596	Q9UHD2
54749	G8JLE9	Q9UHD2
54750	B6ZGT9	Q13547
54751	O75330	Q9UHD2
54752	O95202	Q9UHD2
54753	Q13547	Q99471
54754	O43474	Q13547
54755	Q9UHD2	Q9UKV8
54756	Q96AX9	Q9UHD2
54757	P0CG48	P62310
54758	A0A024RBQ4	Q13547
54759	Q13547	Q9H160
54760	Q13098	Q7L5N1
54761	E2GIM6	Q9UHD2
54762	P20226	Q13547
54763	Q13547	Q9NSI8
54764	H0YLB0	Q13547
54765	Q13547	Q9UJU2
54766	Q13127	Q13547
54767	O60936	Q9UKS6
54768	P12757	Q13547
54769	P42336	Q8IV61
54770	P42336	Q13535
54771	P57740	Q9NRC8
54772	O60318	Q9NRC8
54773	O15061	Q99962
54774	Q99962	Q9UQ16
54775	P07333	P29353
54776	A0A024R7W9	P07814
54777	A0A090N7U0	P07814
54778	A0A024R475	P07814
54779	P55735	Q8WUM0
54780	P61077	Q9H0F5
54781	Q13547	Q16204
54782	A0A024R274	Q13547
54783	G5E962	Q9GZM8
54784	O15350	Q13547
54785	Q13547	Q16665
54786	O15287	P51587
54787	Q14500	Q92796
54788	A5D8V6	Q8NEZ2
54789	P05067	P0CG47
54790	P68104	Q96SL4
54791	A0A024R224	Q93034
54792	P0CG47	Q93034
54793	P0CG47	Q13617
54794	A0A024R5K8	A0A024RB77
54795	Q13547	Q14814
54796	P18847	Q13547
54797	P60981	Q8NI22
54798	Q15628	Q9UNE0
54799	O95163	P42772
54800	P06748	P49327
54801	P05067	P35125
54802	A0A024R5K8	P11441
54803	A0A024R5K8	O15400
54804	A0A024R967	P52815
54805	O95104	Q3ZAQ7
54806	A0A024R1P3	Q9P0W2
54807	A0A024R5K8	A0A024R8S5
54808	Q03405	Q3ZAQ7
54809	A0A024R5K8	P67936
54810	Q13228	Q3ZAQ7
54811	A0A024R0A8	A0A024R5K8
54812	A0A024R5K8	O43813
54813	A0A024R5K8	F5H3S6
54814	P42892	Q3ZAQ7
54815	O75955	Q16790
54816	A0A024R5K8	Q9BSE5
54817	A0A024R967	Q3ZAQ7
54818	Q4G0J3	Q6ZW49
54819	O75155	Q16790
54820	O14980	Q16790
54821	P42772	Q9GZT8
54822	A0A024R224	Q15843
54823	O95071	Q96DB2
54824	P0CG47	P19320
54825	J3KQN4	X6REB3
54826	P0CG47	Q96AZ1
54827	A0A024QZ26	J3KQN4
54828	Q99801	Q9P0W2
54829	P05067	P42772
54830	G5E962	P42772
54831	Q13547	Q9UQL6
54832	A0A024RAV8	Q13547
54833	Q96T76	Q9BXY0
54834	P61026	Q3ZCW0
54835	Q60FE5	Q6ZTI6
54836	A0A024RCB7	O94804
54837	A0A024R274	O43294
54838	P20648	Q16790
54839	O43294	P42772
54840	P60604	Q8N4G2
54841	O00462	Q9NRD1
54842	Q9NUP9	Q9Y2J4
54843	Q4G0J3	Q9H5N1
54844	O43294	Q9ULV8
54845	A0A024R5K8	O95793
54846	Q14451	Q5SQ64
54847	P0CG47	Q86XR8
54848	P0CG47	P23258
54849	P0CG47	Q9BSJ2
54850	P0CG47	P61956
54851	A0A024R224	A0A024R475
54852	P0CG48	P35555
54853	P42336	Q92888
54854	A5D8V6	P35638
54855	Q13368	Q9NY99
54856	P0CG47	Q05086
54857	A5D8V6	Q15038
54858	Q8N0S2	Q9P0W2
54859	A5D8V6	B4E3T4
54860	A5D8V6	B4DHF6
54861	A5D8V6	Q9BUJ2
54862	P55854	Q9P0W2
54863	A0A024R940	Q9NZN5
54864	A0A024R5K8	Q13438
54865	Q13547	Q99576
54866	Q13547	Q99497
54867	B4DV00	P62314
54868	A0A024R763	Q13547
54869	B2R4R0	Q53GL7
54870	O94817	Q13158
54871	A0A024RDV3	G5E962
54872	Q13547	Q5H9R7
54873	P05067	Q8NI22
54874	A0A024R134	G5E962
54875	G5E962	P49675
54876	G5E962	Q07343
54877	G5E962	Q01094
54878	G5E962	Q8TBB1
54879	G5E962	Q6PEW1
54880	O60684	P0CG48
54881	A0A024R7I5	G5E962
54882	G5E962	Q86U06
54883	D3DX48	N0E4C7
54884	Q13158	Q9UHC7
54885	P63279	Q96PK6
54886	O15205	P57740
54887	O95793	P68104
54888	A5D8V6	Q8WUM4
54889	O43294	P78396
54890	A9UGY9	Q13158
54891	P09086	Q16881
54892	B3KWV4	Q13547
54893	A0A024R1L8	Q9NUP9
54894	Q02410	Q9NUP9
54895	Q12959	Q9NUP9
54896	A2RUS2	Q86T74
54897	P46531	Q9UJU2
54898	O43294	Q05209
54899	P35555	Q59FG9
54900	G5E950	P35555
54901	Q92838	Q9UNE0
54902	O43294	P04792
54903	O60477	Q13547
54904	A0A024R9C1	O95793
54905	Q13547	Q16695
54906	Q04206	Q9UNN5
54907	A0A024R940	Q7L5N1
54908	A0A024R7R0	Q9NUP9
54909	A0A024RBM7	Q13547
54910	L7RT22	P26006
54911	P17612	Q13547
54912	A0A024R224	A0A024R3Z2
54913	A0A024R5K8	Q7LCB3
54914	A0A024R5K8	P37275
54915	A0A024R5K8	Q9UKL0
54916	A0A024R5K8	Q13363
54917	P0CG47	Q15843
54918	O94804	P0CG48
54919	P63279	Q9Y4E5
54920	C9JQV6	O95817
54921	Q9BW61	Q9NR45
54922	P23511	Q13547
54923	P0CG47	Q15038
54924	O60341	Q9P0W2
54925	Q92769	Q9P0W2
54926	O95817	Q14240
54927	Q13547	Q9H4L7
54928	P48431	Q13547
54929	P51858	Q13547
54930	P61956	Q13547
54931	D3DX48	P49715
54932	A0A024QZB8	B3KQ68
54933	A0A024R0H6	Q13111
54934	B7Z3D6	P46013
54935	Q12959	Q14500
54936	P63279	Q92993
54937	A0A024R452	P06241
54938	A0A024RBE9	A8K147
54939	A0A024R3Z2	P24752
54940	P51813	Q13158
54941	Q04206	Q9H0A8
54942	O95071	P28482
54943	O60684	P52739
54944	L7RT18	P68104
54945	P59046	Q9UNN5
54946	Q8WX94	Q9UNN5
54947	Q01113	Q92993
54948	F4ZW62	Q9NRC8
54949	Q14135	Q9NYB0
54950	Q8TE68	Q9NYB0
54951	A0A0A0MQU4	Q9NYB0
54952	Q96E09	Q9NYB0
54953	Q96IQ9	Q9NYB0
54954	P29590	Q9NYB0
54955	A0A024R0Z3	Q9NYB0
54956	A0A024R0L6	Q9NYB0
54957	O95848	Q9NYB0
54958	Q5H9R7	Q9NYB0
54959	P18510	Q9NYB0
54960	P06454	Q9NYB0
54961	Q14353	Q9NYB0
54962	P02545	P63279
54963	P48539	Q9NYB0
54964	Q3ZCW2	Q9NYB0
54965	O60936	Q9NYB0
54966	A0A024R475	Q15334
54967	F4ZW62	Q13620
54968	A0A024RB77	Q08554
54969	A0A090N7U0	F4ZW62
54970	F4ZW62	Q15843
54971	P68104	Q96CW1
54972	F4ZW62	O15205
54973	O15205	Q08554
54974	P05067	Q96NJ5
54975	F4ZW62	P62899
54976	F4ZW62	P62249
54977	F4ZW62	P18124
54978	A0A0A6YYL6	F4ZW62
54979	B2R4W8	F4ZW62
54980	F4ZW62	P27635
54981	F4ZW62	P15880
54982	F4ZW62	P62750
54983	F4ZW62	Q9HCE1
54984	P33897	P56589
54985	F4ZW62	P62847
54986	F4ZW62	P31943
54987	F4ZW62	Q9BUJ2
54988	F4ZW62	Q15427
54989	F4ZW62	P32969
54990	A0A024R6D8	F4ZW62
54991	F4ZW62	P62995
54992	F4ZW62	P11021
54993	F4ZW62	O00267
54994	F4ZW62	O95758
54995	O75494	Q9BVJ6
54996	F4ZW62	Q9Y5L4
54997	F4ZW62	Q9NP81
54998	F4ZW62	Q9BYN8
54999	F4ZW62	Q96PK6
55000	Q92520	Q96EY7
55001	F4ZW62	Q8N5N7
55002	A9UHW6	F4ZW62
55003	P39210	Q92520
55004	F4ZW62	Q60FE5
55005	A0A024R2B8	P26358
55006	F4ZW62	Q8WVM8
55007	F4ZW62	Q14739
55008	F4ZW62	Q96A35
55009	F4ZW62	Q7KZF4
55010	A0A024R3R0	F4ZW62
55011	F4ZW62	Q96DV4
55012	F4ZW62	P67936
55013	O43143	O75494
55014	O75494	Q13428
55015	F4ZW62	P82930
55016	F4ZW62	P35610
55017	F4ZW62	Q99707
55018	F4ZW62	P07947
55019	O75494	Q96PK6
55020	F4ZW62	Q9H9B4
55021	O75494	Q6ZW49
55022	Q14790	Q9Y572
55023	F4ZW62	P62258
55024	P19320	Q5SRE5
55025	F4ZW62	P19320
55026	F4ZW62	P09913
55027	A0A024R071	P98082
55028	F4ZW62	Q9HC52
55029	F4ZW62	Q969P0
55030	F4ZW62	P05362
55031	P02545	P52655
55032	F4ZW62	Q549M8
55033	P26358	Q02447
55034	F4ZW62	Q9UNQ2
55035	F4ZW62	Q6P2E9
55036	F4ZW62	P30419
55037	F4ZW62	P35249
55038	P63279	Q15233
55039	P62847	Q5SRE5
55040	O00567	P63279
55041	A4D105	F4ZW62
55042	A0A024R071	Q9UPQ9
55043	A0A024R071	O95793
55044	Q7Z5R6	Q99608
55045	Q13137	Q99608
55046	A1L4K1	Q99608
55047	P51116	Q99608
55048	B4DQQ1	Q99608
55049	Q8IWV1	Q99608
55050	P07196	Q99608
55051	Q7Z4N8	Q99608
55052	Q99608	Q9UL45
55053	A0A024R0N2	Q99608
55054	A0A024R1I7	Q99608
55055	Q01081	Q99608
55056	O75688	P05161
55057	Q08554	Q86XR8
55058	Q08554	Q8TAP6
55059	P05161	P06733
55060	P18124	P63279
55061	G5EA09	Q14565
55062	P15884	Q96NJ5
55063	Q12800	Q9BW85
55064	Q14565	Q8N5Z5
55065	A0A024QZF1	Q96NJ5
55066	B4E2E2	Q9BW85
55067	A0A024R4U4	Q96NJ5
55068	Q6P1W5	Q96NJ5
55069	F4ZW62	P55854
55070	F4ZW62	Q9H0W5
55071	E9PJK2	Q5SRE5
55072	A0A024R0H6	Q03164
55073	Q08554	Q9Y446
55074	O00339	P02452
55075	P17693	P53618
55076	A0A087X1W2	Q5JVS0
55077	Q13158	Q92851
55078	P01732	P17693
55079	P04637	Q99608
55080	Q14565	Q96EY1
55081	P17693	Q03518
55082	P17693	Q03519
55083	O75494	Q13344
55084	P23458	Q01113
55085	F4ZW62	Q8IW76
55086	P15924	Q08554
55087	F4ZW62	Q99459
55088	O43609	Q15569
55089	O43597	Q15569
55090	O43610	Q15569
55091	A0A024RBE9	Q96ST3
55092	A0A024RBE9	Q96PK6
55093	P18847	Q10586
55094	F4ZW62	Q7L2J0
55095	F4ZW62	Q5VWX1
55096	O15350	Q9Y294
55097	P07814	Q12904
55098	A0A024R128	Q08554
55099	O95249	Q08554
55100	B3KWV4	Q5JVS0
55101	Q5JVS0	Q92993
55102	Q8N3F8	Q9UKS6
55103	P29323	P52799
55104	B4DUR3	Q5U623
55105	P33897	Q9NUX5
55106	F4ZW62	P16104
55107	F4ZW62	Q9UQL6
55108	Q15334	Q8TEW0
55109	Q15334	Q9BYG5
55110	P07814	P08243
55111	O60716	Q9Y572
55112	Q13451	Q9Y572
55113	F4ZW62	P61956
55114	A0A024R071	P61956
55115	Q06609	Q9NYB0
55116	A0A024RCX5	O95071
55117	O75604	P49327
55118	A0A024R3Z2	F4ZW62
55119	P62913	P68104
55120	P62424	P68104
55121	P61956	P68104
55122	B7Z325	F8W9F9
55123	F8W9F9	Q96FF1
55124	F8W9F9	Q9UH77
55125	B2R4P9	Q13435
55126	P17480	P28482
55127	P06733	Q9P2K2
55128	E9PJK2	P06733
55129	B2RBV7	P06733
55130	A0A024R475	P06733
55131	O95793	P06733
55132	P06733	Q9NZC7
55133	O15205	P06733
55134	P06733	P06748
55135	P06733	Q13163
55136	P06733	Q86U55
55137	P62877	Q8NEZ5
55138	Q5T655	Q9NUX5
55139	B4DT73	P26358
55140	Q8N201	Q9NVM9
55141	A0A024R5P0	A0A024R974
55142	A0A024R5P0	P36897
55143	A0A024R5P0	D2JYI1
55144	A0A024R5P0	P05067
55145	A0A024R5P0	Q9UHD1
55146	O00339	O15232
55147	A0A024R5P0	A8K379
55148	A0A024R5P0	Q9ULZ3
55149	A0A024R134	Q96BK5
55150	B9EKV4	O75323
55151	B9EKV4	P62068
55152	O15197	P41182
55153	A0A024R5P0	P07900
55154	A0A024R5P0	Q99592
55155	A2RUM7	P68104
55156	A0A024R452	P34925
55157	A0A024R5P0	P21980
55158	P35609	Q13573
55159	P25788	P35609
55160	A0A024R1Y5	O95793
55161	A0A024R1Y5	P56537
55162	A0A024R1Y5	Q9UKV8
55163	A0A024R1Y5	O15226
55164	A0A024R1Y5	Q9H0D6
55165	F6U4U2	P06753
55166	A0A024R778	A5JUZ3
55167	A0A024R374	P20073
55168	P62269	Q9BRP8
55169	O95817	Q96IL0
55170	Q53HF2	Q9UKS6
55171	Q15843	Q9BY44
55172	P15884	Q13107
55173	P62195	Q13107
55174	A0A024RDV3	F1T0F8
55175	O60264	P17676
55176	Q13435	Q9UQL6
55177	O95817	Q13057
55178	O95817	P04424
55179	P30876	Q96DB2
55180	P17676	Q14790
55181	E7ENR6	P05067
55182	P04637	Q9Y6Q9
55183	Q14994	Q9Y6Q9
55184	P14921	Q9Y6Q9
55185	P02549	Q9Y6Q9
55186	P12270	Q9Y6Q9
55187	F1D8P7	Q9Y6Q9
55188	A0A024R475	Q9Y6Q9
55189	Q16539	Q9Y6Q9
55190	Q7LCB3	Q9Y6Q9
55191	B4DJ51	Q8WVD2
55192	P0CG48	P59768
55193	Q06190	Q5T6C5
55194	P19320	Q8WU79
55195	A0A024R475	P34969
55196	O15205	P61978
55197	Q10586	Q9NR55
55198	A0A024R7T3	P61978
55199	P61978	P62314
55200	P51991	P61978
55201	P62993	Q8WWW8
55202	Q59FK4	Q8WWW8
55203	P05412	P28482
55204	P07814	P56192
55205	O75306	P49821
55206	P29401	P63279
55207	P55769	P61978
55208	A0A024RC65	P63279
55209	P61960	P62987
55210	P07814	Q7Z497
55211	O43324	P07814
55212	A3RJH1	P63279
55213	P53567	Q10586
55214	P46087	P63279
55215	O43678	P63279
55216	O00267	P61978
55217	O43143	P61978
55218	A0A024R542	P61978
55219	B0YJA4	P63279
55220	P63279	P78527
55221	P49790	P57740
55222	P61978	P62081
55223	O43889	Q12982
55224	A0A024R1Q0	Q9Y4A5
55225	E5KRK5	O75306
55226	B2R4R0	P23258
55227	A0A024RBK3	P07814
55228	E7EQR6	P07814
55229	P21754	Q8N349
55230	O00487	O43396
55231	Q13617	Q5FWF4
55232	O43815	Q8TBB1
55233	A0A024R1Q0	P36956
55234	P35228	Q9UNE7
55235	O14746	O15205
55236	O15205	O94868
55237	A0A024R1Q0	Q99497
55238	P05067	Q9Y3N9
55239	P05067	Q8WY91
55240	P05067	Q9Y234
55241	O00487	Q8TAA3
55242	A0A024R7I5	Q9Y266
55243	A0A024R0W3	Q8NE86
55244	O43815	Q9BWJ5
55245	P17676	P49336
55246	P62906	P68104
55247	O14746	Q16531
55248	O60674	P31785
55249	P07900	Q9Y266
55250	P17676	Q3SB16
55251	P36873	Q9P2P6
55252	P07900	Q16513
55253	P07900	P14616
55254	P07900	Q8WY91
55255	O60218	P35228
55256	P16615	P35228
55257	A0A024R3X4	P35228
55258	P31689	P35228
55259	P17676	P61956
55260	A0A024R6S1	P35228
55261	P35228	P50402
55262	P35228	P38646
55263	A0A024R9W5	P35228
55264	P35228	Q6MZF9
55265	P35228	Q15365
55266	E9KL30	P35228
55267	P35228	Q9UNM6
55268	P35228	Q15008
55269	A0A024R2Q4	P68104
55270	P35228	Q15293
55271	P35228	P62899
55272	P18124	P35228
55273	P35228	P62269
55274	A0A024R5X2	P35228
55275	A4D1U3	P35228
55276	P35228	Q59H77
55277	P35228	P40227
55278	A0A024R0M6	P35228
55279	O43852	P35228
55280	P35228	Q15370
55281	A0A024R5D8	P35228
55282	P35228	Q9UPY3
55283	P35228	Q9UKK3
55284	O75688	P35228
55285	O00487	P35228
55286	P35228	Q03169
55287	P35228	Q9NQ92
55288	P05362	P35228
55289	P05787	P35228
55290	P35228	Q14533
55291	P13010	P35228
55292	P35228	Q15149
55293	P35228	Q9P035
55294	P35228	P62318
55295	Q5TZC3	Q8N3F8
55296	P0CG48	Q6P2I3
55297	P61956	P61978
55298	P17676	Q01196
55299	P28482	P36873
55300	O14746	Q9Y4B6
55301	O14746	Q8NC51
55302	B4DT73	Q9NQ76
55303	O14746	Q9BTP7
55304	Q8IZU0	Q9Y237
55305	O14746	O60925
55306	O14746	P48643
55307	O14746	Q687X5
55308	P61956	Q9NVM9
55309	P17676	Q04206
55310	B4DXM8	P42336
55311	A0A024R3Z2	P17676
55312	O43776	P07814
55313	P17676	P35398
55314	O43815	Q13043
55315	O75376	P17676
55316	Q5FWF4	Q9P2P5
55317	P62495	Q9Y266
55318	O75436	Q9Y266
55319	P17676	Q02447
55320	P17676	P18847
55321	A0A024R774	P17676
55322	Q13239	Q14139
55323	O00487	Q15843
55324	P17676	Q9UKV0
55325	O00487	P62195
55326	O00487	P25789
55327	B7Z478	O00487
55328	O00487	P61289
55329	O00487	Q14997
55330	P08708	Q9Y266
55331	P16442	Q96HH9
55332	Q07866	Q12982
55333	Q2YDC4	Q9UKS6
55334	P13646	Q17RB0
55335	P50222	Q7Z4N8
55336	Q14289	Q8WUM4
55337	Q8N0S2	Q8N4C7
55338	P60331	Q8IYI8
55339	A0A024R184	Q8WUM4
55340	P63279	Q9UIA9
55341	P61978	Q8IWE0
55342	P49639	Q8WUM4
55343	P19320	Q8WUM4
55344	O15205	Q8WUM4
55345	O75365	Q14139
55346	Q8WUM4	Q99961
55347	P15311	Q8WUM4
55348	A0A024R3C7	Q03393
55349	Q8WUM4	Q96P70
55350	Q03393	Q13535
55351	A0A024R1A3	Q8WUM4
55352	P78527	Q03393
55353	O14936	O94868
55354	Q53EZ4	Q8WUM4
55355	G5EA09	Q8WUM4
55356	Q8WUM4	Q9Y2Q3
55357	Q8WUM4	Q9Y5J5
55358	O75340	Q8WUM4
55359	P62993	Q8WUM4
55360	P00533	Q8WUM4
55361	Q8WUM4	Q99962
55362	Q8WUM4	Q99816
55363	P35228	Q7Z4F3
55364	Q15750	Q8WUM4
55365	P61956	Q8WUM4
55366	Q6PD56	Q8WUM4
55367	P29353	P31785
55368	A4D2P0	P35228
55369	A0A024R1Q0	P42574
55370	O43815	Q9ULQ0
55371	O43815	P78371
55372	O43815	P48643
55373	O43815	Q9NVK5
55374	O43815	P40227
55375	O43815	Q99832
55376	O43815	Q5VSL9
55377	O43815	Q5U0E6
55378	A0A024R1Q0	O15503
55379	A0A024R1Q0	P28482
55380	A0A024R1Q0	A0A024R3Z2
55381	A0A024R1A3	P07814
55382	Q13438	Q5T4B2
55383	P07437	P07814
55384	A0A024R5K1	P57740
55385	A0A024R1Q0	P49407
55386	A0A024R1Q0	P16220
55387	A0A024R1Q0	A5JJ20
55388	A0A024R1Q0	A0A024RAY1
55389	O14746	Q9UHC7
55390	A0A024R9B4	Q09472
55391	P62987	Q96K21
55392	A0A024R1Q0	P18850
55393	Q53HF2	Q96FF1
55394	A0A024R1Q0	F1D8T0
55395	P04406	Q09472
55396	Q09472	Q13216
55397	Q9UQL6	Q9Y266
55398	P16383	Q96FF1
55399	Q00534	Q96FF1
55400	A0A024R5G1	Q96FF1
55401	Q96FF1	Q96HA1
55402	A0A0A0MQS2	Q96FF1
55403	Q7Z570	Q96FF1
55404	P02775	P61026
55405	P14324	Q96FF1
55406	Q16513	Q8WVD2
55407	B7ZAX4	Q96FF1
55408	E5KR07	Q96FF1
55409	Q96FF1	Q9NX95
55410	O00487	O75030
55411	O15397	Q96FF1
55412	Q96FF1	Q9NRX4
55413	P35228	Q99619
55414	P36956	Q96FF1
55415	P35228	Q96A44
55416	D3DWC4	Q96FF1
55417	A0A024R4G8	P35228
55418	P46934	Q16513
55419	K7N7S0	Q13202
55420	A0A024R452	Q9UJX6
55421	Q7Z6M4	Q96FF1
55422	Q14671	Q96FF1
55423	Q96FF1	Q96T58
55424	I6L9I3	Q96FF1
55425	P05976	P57740
55426	Q8IWZ3	Q96FF1
55427	O94842	Q96FF1
55428	P01034	Q96FF1
55429	A0A0A0MSG2	Q96FF1
55430	A1L3Z9	Q96FF1
55431	P0CG48	Q12982
55432	Q6ZVL6	Q96FF1
55433	Q5HYC2	Q96FF1
55434	P0CG48	Q17RB0
55435	P04637	P61978
55436	F5GXF0	Q96FF1
55437	P0CG48	Q9BQ70
55438	P12955	Q96FF1
55439	Q15032	Q96FF1
55440	D0IN09	Q96FF1
55441	O75391	O95870
55442	P63279	Q96FF1
55443	A0A024R8G3	Q96FF1
55444	O15014	Q96FF1
55445	O75935	Q96FF1
55446	Q6V0I7	Q96FF1
55447	Q92614	Q96FF1
55448	A0A024R452	P40337
55449	O43776	Q96FF1
55450	Q5SQT9	Q96FF1
55451	Q15800	Q96FF1
55452	Q15038	Q96FF1
55453	Q96FF1	Q9BQY4
55454	Q92609	Q96FF1
55455	A0A024R843	Q96FF1
55456	P26368	Q96FF1
55457	Q70EL1	Q96FF1
55458	Q8TE02	Q96FF1
55459	P62068	Q96B01
55460	P54886	Q9UQL6
55461	P63279	Q9Y4K3
55462	A0A024QZY4	Q96FF1
55463	O75886	Q96FF1
55464	Q7L0J3	Q96FF1
55465	Q2QGD7	Q96FF1
55466	Q96FF1	Q96K80
55467	O14683	Q96FF1
55468	Q03060	Q96FF1
55469	Q96FF1	Q9NTN9
55470	Q8NBB4	Q96FF1
55471	Q580R0	Q96FF1
55472	O95551	Q96FF1
55473	P51788	Q96FF1
55474	Q8WVX9	Q96FF1
55475	Q49AN0	Q96FF1
55476	Q16891	Q96FF1
55477	Q96FF1	Q9Y320
55478	A0A0A0MR05	Q96FF1
55479	Q06203	Q96FF1
55480	P15407	Q96FF1
55481	P62258	Q96FF1
55482	P13591	Q96FF1
55483	Q08397	Q96FF1
55484	P80723	Q96FF1
55485	Q14807	Q96FF1
55486	A0A024R7M9	Q96FF1
55487	Q8N7X4	Q96FF1
55488	O75409	Q96FF1
55489	Q155Q3	Q96FF1
55490	A1L0T0	Q96FF1
55491	O00303	Q96FF1
55492	O95352	Q09472
55493	E9KL44	Q8WWM7
55494	Q15424	Q16629
55495	A0A024RB14	Q09472
55496	O60341	P63279
55497	Q08379	Q09472
55498	A0A024R962	Q09472
