GeneSymbol,GeneSymbol.1,INT
ZBTB14,ZCCHC10,PPI
FAM9B,ZCCHC10,PPI
RBM39,ZCCHC10,PPI
COIL,ZCCHC10,PPI
ZCCHC10,SDCBP2,PPI
BEND7,ZCCHC10,PPI
KCTD6,ZCCHC10,PPI
LNX1,ZCCHC10,PPI
SFMBT1,ZCCHC10,PPI
ZCCHC10,DACH1,PPI
HCK,MAP4K5,PPI
STK3,SAV1,PPI
RASSF4,SAV1,PPI
RASSF3,SAV1,PPI
SAV1,RASSF1,PPI
ABL1,PPP3CA,PPI
HIP2,TRIM5,PPI
PRR13,PLSCR1,PPI
PRR13,ZCCHC10,PPI
AKR1C1,COMMD8,PPI
EIF3S8,EIF3E,PPI
U2SURP,TBC1D4,PPI
TBC1D4,RBM12,PPI
EFEMP1,GFI1B,PPI
ABL1,WASF1,PPI
ANXA7,CCDC90B,PPI
CKS1B,REL,PPI
KNTC2,NDEL1,PPI
SRSF4,ZDHHC17,PPI
PTGES3,HLA-B,PPI
IFITM2,PTCD3,PPI
CDC42BPB,DDX21,PPI
MAPT,MARK4,PPI
ATF7IP,HLA-B,PPI
NCK2,REL,PPI
NCK2,CBLB,PPI
UCHL1,CBX1,PPI
DHX29,TBC1D17,PPI
SMNDC1,TSR1,PPI
ZC3H15,DRG1,PPI
GAPDH,REL,PPI
ANXA1,GAPDH,PPI
GAPDH,ERBB4,PPI
EPS8,BORCS6,PPI
HLA-B,PFN2,PPI
HLA-B,SHMT2,PPI
AFDN,RIT1,PPI
EIF2S3,HLA-B,PPI
GRB10,ABI1,PPI
SMNDC1,SF3B4,PPI
KCNAB1,SRPK1,PPI
ZBTB7A,HDAC1,PPI
COIL,DRG1,PPI
ZBTB7A,HOMEZ,PPI
SF3B4,ZCCHC10,PPI
EIF1B,RPL22,PPI
RRM1,HLA-B,PPI
MGC13138,PLSCR1,PPI
RANBP9,UCHL1,PPI
CBX5,SENP7,PPI
ZBTB5,ZBTB7B,PPI
XRCC6,SPARC,PPI
TRIM32,TRIM5,PPI
MAP3K7,HSPA1L,PPI
KIAA0141,ZDHHC17,PPI
EEF1A1,ZDHHC17,PPI
EIF3E,ZDHHC17,PPI
OGT,NUP62CL,PPI
SEPT6,PLEKHF2,PPI
REL,OTUB2,PPI
ZFYVE26,SSX2IP,PPI
PCNA,BARD1,PPI
PCNA,RELA,PPI
PCNA,CDT1,PPI
POLD1,PCNA,PPI
POLD3,PCNA,PPI
PTP4A3,PCNA,PPI
PCNA,HLA-C,PPI
PCNA,IKBKE,PPI
PCNA,ING2,PPI
PCNA,PGAM1,PPI
PCNA,PRDX6,PPI
ANXA2,PCNA,PPI
PCNA,PPIA,PPI
PCNA,EEF1A1,PPI
ENO1,PCNA,PPI
PCNA,TPI1,PPI
PCNA,UHRF2,PPI
TIRAP,PCNA,PPI
PCNA,MSH3,PPI
CDKN1A,PCNA,PPI
PIK3R1,WASF1,PPI
LYN,FASLG,PPI
HSPB1,PNISR,PPI
CPSF7,WWOX,PPI
ELOB,MED8,PPI
ALDOA,XRN1,PPI
ZHX1,SAT1,PPI
SETDB1,MAP4K5,PPI
CRK,MAP4K5,PPI
ALDOA,PCNA,PPI
CACNA1A,ALDOA,PPI
ALDOA,GALNT6,PPI
ALDOA,TFAP2A,PPI
PLSCR1,EXD3,PPI
GRB2,MED14,PPI
MED14,NCK1,PPI
MED14,MED25,PPI
MED14,MED15,PPI
MED14,MED16,PPI
PNP,CCDC90B,PPI
EPS8,PCM1,PPI
PFN2,WASF1,PPI
DEDD,SERPINI1,PPI
GRB2,FLNC,PPI
SMARCA2,ARID1B,PPI
GRB2,PPP3CA,PPI
GRB2,EPS8,PPI
GRB2,CBLB,PPI
LPL,CEP126,PPI
EEF1A1,GUSBP1,PPI
RPL38,HLA-B,PPI
ABL1,LRBA,PPI
FYN,LRBA,PPI
GADD45A,EEF1A1,PPI
ALDH7A1,EPS8,PPI
GADD45A,RBPJ,PPI
SLU7,ZCCHC10,PPI
KMT2A,KAT6A,PPI
PRPS2,PRPSAP1,PPI
EIF5A,REL,PPI
REL,TSSC4,PPI
BCL2,BNIP3,PPI
AKR1B1,HLA-B,PPI
REL,ZNF564,PPI
BNIP3L,BNIP3,PPI
BNIP3,FATE1,PPI
BNIP3,LDLRAD1,PPI
KTN1,BNIP3,PPI
SNAPC3,HSD17B14,PPI
ZNF17,NDEL1,PPI
STRN3,STK24,PPI
RNPS1,CPSF6,PPI
KIAA0408,ABI1,PPI
RABAC1,SNX11,PPI
TP53,ZCCHC10,PPI
EEF1A1,ZCCHC10,PPI
YWHAG,BCLAF1,PPI
EIF3E,EPAS1,PPI
SART1,ZCCHC10,PPI
PRPF3,ZCCHC10,PPI
SF3B2,ZCCHC10,PPI
SDCBP,ZCCHC10,PPI
NUDT14,ZCCHC10,PPI
DZIP3,ZCCHC10,PPI
ZCCHC10,ZBTB8A,PPI
PLSCR1,PLSCR3,PPI
TRIM21,TXN2,PPI
SEPT6,SEPT12,PPI
RIF1,RIT1,PPI
EEF1A1,CRCT1,PPI
KRT40,CEP57,PPI
VIM,HABP4,PPI
MLH1,FLNC,PPI
EEF1A1,BBS4,PPI
ADRA1A,FLNC,PPI
TMPRSS3,EEF1A1,PPI
UCHL1,IKBKE,PPI
IKBKE,DDX21,PPI
CD2BP2,RBM12,PPI
IKBKE,CPSF6,PPI
HLA-B,GLRX5,PPI
STK11,MARK4,PPI
CDC42,MARK4,PPI
HNRNPH1,REL,PPI
LAPTM5,HEYL,PPI
HPS6,MARK4,PPI
HLA-B,IGF2BP1,PPI
SNRPB2,HLA-B,PPI
PRNP,MARK4,PPI
FLNC,MYOT,PPI
TRA2B,SRSF4,PPI
SCRN3,EPS8,PPI
SRSF10,TRA2B,PPI
MAPT,MARK4,PPI
TMEM218,PCNA,PPI
EFHC1,REL,PPI
GLYCTK,REL,PPI
IL1F5,REL,PPI
STX16,STX4,PPI
NCOA6,CREBBP,PPI
NR1i1,NCOA6,PPI
THRA,NCOA6,PPI
RB1,NCOA6,PPI
NCOA6,SMAD2,PPI
SMAD3,NCOA6,PPI
TTR,EEF1A1,PPI
CNTN2,MAP3K7,PPI
SRSF10,SFN,PPI
EEF1A1,DUSP7,PPI
OGT,FOXO4,PPI
MARK3,SFN,PPI
KMT2D,NCOA6,PPI
NCOA6,KMT2C,PPI
REL,DYNC1LI1,PPI
EPS8,BLOC1S6,PPI
ZBTB5,DCX,PPI
EPM2AIP1,CPSF7,PPI
SSSCA1,OAT,PPI
SUN1,SYNE1,PPI
CEP57L1,SNAPC3,PPI
PLSCR1,C10orf62,PPI
CBLB,ABI1,PPI
PROP1,EFEMP1,PPI
PRPSAP1,PLEKHF2,PPI
PRPSAP1,TMBIM4,PPI
PSPH,PRPSAP1,PPI
PRPSAP1,TRAF6,PPI
ILK,PRPSAP1,PPI
MAP3K7,MAPK8IP1,PPI
TDP2,EPS8,PPI
NFKBIA,REL,PPI
ADRA1B,FLNC,PPI
EEF1A1,MAD2L1BP,PPI
VDAC1,LRRK2,PPI
CMTM6,DUSP10,PPI
TIMP2,GANAB,PPI
HLA-B,GANAB,PPI
ERBB2,SH2B3,PPI
HLA-B,MAPRE1,PPI
ERBB2,ERBB4,PPI
ERBB2,CLCN6,PPI
ATP8B1,TMEM30A,PPI
CPSF6,KLHL12,PPI
CRY1,PLSCR1,PPI
CRY1,CBLB,PPI
PLSCR1,HOXA9,PPI
ITPR2,TRPC4,PPI
CTBP2,IKZF2,PPI
HLA-A,HLA-B,PPI
HLA-B,ARL1,PPI
RGL2,CCDC90B,PPI
PTPRA,GABARAPL2,PPI
LAMC1,CENPU,PPI
HSPB1,PTPRA,PPI
HOXB9,SAT1,PPI
RIT1,RGL1,PPI
CPSF4,MARK3,PPI
IFITM2,UPF3A,PPI
LYN,TRIP10,PPI
CAPZA1,HLA-B,PPI
NEDD4,LAPTM5,PPI
PAFAH1B3,EEF1A1,PPI
PAEP,EEF1A1,PPI
EEF1A1,PSG9,PPI
TMSB4X,EEF1A1,PPI
EEF1A1,TP53BP2,PPI
EEF1A1,BRMS1,PPI
EEF1A1,CRADD,PPI
EEF1A1,LAMTOR1,PPI
CCL18,EEF1A1,PPI
RAB27A,EEF1A1,PPI
RAD23B,EEF1A1,PPI
RAD23A,EEF1A1,PPI
EEF1A1,BBS1,PPI
EEF1A1,BBS2,PPI
EPS8,INPP5J,PPI
RAP2A,EEF1A1,PPI
RRAS,EEF1A1,PPI
EEF1A1,TSPY1,PPI
EEF1A1,NELL1,PPI
GSK3B,EEF1A1,PPI
KRAS,EEF1A1,PPI
EEF1A1,MRM1,PPI
ATP8B1,TMEM30B,PPI
EEF1A1,DIABLO,PPI
OGT,TET2,PPI
PLSCR1,GPRIN2,PPI
TRIP10,WASF1,PPI
CPSF7,SNRNP25,PPI
EPHB6,SAT1,PPI
PHYH,RNF167,PPI
DKFZp762B153,TBC1D2B,PPI
MAP1LC3C,TBC1D2B,PPI
MON2,GGA3,PPI
LDB1,SSBP3,PPI
RBM39,ZCCHC10,PPI
PPM1B,MARK3,PPI
MARK3,ANKRD7,PPI
MARK3,VPS11,PPI
YWHAH,MARK3,PPI
MARK3,YWHAG,PPI
IKBKB,MARK3,PPI
MARK3,PRKCQ,PPI
MAPT,MARK3,PPI
SLC35A2,SLC35A3,PPI
TNFAIP3,TRAF6,PPI
TNFAIP3,LAPTM5,PPI
TNFAIP3,TICAM1,PPI
TNFAIP3,RNF11,PPI
UBC,TNFAIP3,PPI
SLC35A2,SLC35A3,PPI
TNFAIP3,IKBKG,PPI
TRAF2,TNFAIP3,PPI
TNFAIP3,TNIP1,PPI
TNFAIP3,ARRDC3,PPI
TNFAIP3,TNIP3,PPI
PLSCR1,SLC35A2,PPI
EEF1A1,COX17,PPI
PPP5C,MAP3K7,PPI
DYSF,FLNC,PPI
ARHGEF7,CBLB,PPI
ABI1,TLN1,PPI
MARK3,PKP2,PPI
TTR,MARK3,PPI
MARK3,PNPLA2,PPI
MARK3,YWHAB,PPI
GAS7,ABI1,PPI
DNM2,CCDC90B,PPI
CEBPZ,RPS6KA6,PPI
RBPJ,RPS6KA6,PPI
REL,NEUROG3,PPI
DNM2,SORBS1,PPI
ZBTB5,PTPN5,PPI
TNFAIP3,TAX1BP1,PPI
TNFAIP3,TNIP2,PPI
TNFAIP3,KRR1,PPI
SYNCRIP,HLA-B,PPI
SYNCRIP,HABP4,PPI
TNFAIP3,YWHAG,PPI
TNFAIP3,WNK1,PPI
HSP90AB1,TNFAIP3,PPI
TNFAIP3,TRIM23,PPI
PTPN13,PLEKHA2,PPI
PLSCR1,OGDH,PPI
NEB,ABI1,PPI
ATP6V0D2,AGO3,PPI
DYSF,EEF1A1,PPI
FEN1,MUS81,PPI
CRX,KIAA0141,PPI
REL,CABP5,PPI
PUM2,DAZ1,PPI
SAT1,TACO1,PPI
TPT1,HLA-B,PPI
CASP10,BCLAF1,PPI
TSPYL5,USP7,PPI
PPFIA1,FAM161A,PPI
-,EEF1A1,PPI
PLSCR1,HEY2,PPI
CBLB,ARHGEF7,PPI
DEDD,TCEAL5,PPI
RPS4X,CTBP2,PPI
HCLS1,QKI,PPI
SAT1,LUC7L2,PPI
ZCCHC10,LUC7L2,PPI
SSFA2,LUC7L2,PPI
STAG2,SMC3,PPI
AGO3,TNRC6C,PPI
REL,REXO1L1P,PPI
PLSCR1,YIPF3,PPI
FURIN,TGOLN2,PPI
FHL1,DBN1,PPI
ASF1B,SMC5,PPI
GRB2,TGOLN2,PPI
TGOLN2,PIK3R1,PPI
TGOLN2,PLCG1,PPI
CRK,TGOLN2,PPI
ABL1,TGOLN2,PPI
TGOLN2,NCSTN,PPI
TGOLN2,MMP14,PPI
ATG9A,TGOLN2,PPI
PHYH,FAM9B,PPI
REL,RNF213,PPI
EIF3E,DDX24,PPI
EME1,MUS81,PPI
SLX4,MUS81,PPI
CCDC130,EEF1A1,PPI
SAT1,GBP2,PPI
PLSCR1,NOC4L,PPI
SRC,PTPRA,PPI
YES1,SSBP3,PPI
IL1F5,SSBP3,PPI
SSBP3,NXT2,PPI
PLSCR1,PML,PPI
UBE2D3,TRIM5,PPI
CNOT1,TNRC6C,PPI
REL,ZNF550,PPI
EIF1B,TALDO1,PPI
REL,OAZ3,PPI
GCC1,CEP57,PPI
SAT1,DMRT3,PPI
REL,RAB41,PPI
CCDC90B,ARL15,PPI
HAP1,EIF3E,PPI
PRDX4,PDIA6,PPI
EEF1A1,PKN2,PPI
SAT1,TCF25,PPI
SMNDC1,SF3B6,PPI
PTPN3,AKR1C1,PPI
PTPN3,ZCCHC10,PPI
REL,LNPEP,PPI
EIF3E,GPBP1L1,PPI
SAT1,CCHCR1,PPI
HCK,ABI1,PPI
FOXO3,HCFC2,PPI
EPS8,BYSL,PPI
PLSCR1,LGALS9C,PPI
BID,REL,PPI
RBBP8,EEF1A1,PPI
REL,CEP19,PPI
FOS,PNN,PPI
HSPB3,MED8,PPI
CSNK2A1,PNN,PPI
HLA-B,TXNDC17,PPI
MAVS,MFN1,PPI
RBPJ,CIR1,PPI
HLA-B,RUVBL1,PPI
SMNDC1,MRM3,PPI
SMNDC1,PPAN,PPI
SMNDC1,SNRPA1,PPI
HLA-B,RPS21,PPI
PPM1B,ANXA1,PPI
ANXA1,DLG3,PPI
SH3RF1,MAP4K3,PPI
MAP4K3,SORBS1,PPI
ANXA1,C1orf123,PPI
ANXA1,CCT7,PPI
CSAD,ANXA1,PPI
ANXA1,FAF1,PPI
LCP2,MAP4K3,PPI
REL,TMEM165,PPI
ANXA1,HSPB1,PPI
MEIS2,ANXA1,PPI
HC21ORF7,REL,PPI
EEF1A1,SMAD2,PPI
COPS5,MAP4K5,PPI
IFT20,WASF1,PPI
HLA-B,PSME3,PPI
WIPF1,HCLS1,PPI
PSME3,ZCCHC10,PPI
PLSCR1,VSIR,PPI
NECAP2,PLSCR1,PPI
PLSCR1,DEPP,PPI
PLSCR1,PLSCR4,PPI
CPSF3L,PLSCR1,PPI
CRK,PLSCR1,PPI
PLSCR1,DTX2,PPI
PLSCR1,SPG7,PPI
PLSCR1,DHRS1,PPI
RERE,PLSCR1,PPI
PLSCR1,GLRX3,PPI
PLSCR1,CATSPER1,PPI
PLSCR1,ESR2,PPI
PLSCR1,ILF3,PPI
BCL6B,PLSCR1,PPI
PLSCR1,PKD2,PPI
PLSCR1,LCE2D,PPI
PLSCR1,CTSZ,PPI
PLSCR1,CHRD,PPI
PMPCB,MARK3,PPI
SHPRH,LPP,PPI
ATRAID,LPP,PPI
GCC1,CPSF7,PPI
PLSCR1,PCED1A,PPI
HLA-B,RPL24,PPI
GOT1,HLA-B,PPI
CEBPZ,LAMTOR3,PPI
REL,NME7,PPI
ALDOB,MLH3,PPI
ANP32B,MLH3,PPI
BAAT,MLH3,PPI
C9orf30,MLH3,PPI
TSTD2,MLH3,PPI
CTSL2,MLH3,PPI
CYLC2,MLH3,PPI
DVL1,MLH3,PPI
FANCC,MLH3,PPI
FBP1,MLH3,PPI
GALNT12,MLH3,PPI
HRAS,MLH3,PPI
LEF1,MLH3,PPI
NANS,MLH3,PPI
PPP2CB,MLH3,PPI
RASA1,MLH3,PPI
SEC61B,MLH3,PPI
SFRP2,MLH3,PPI
SMAD1,MLH3,PPI
TBC1D2,MLH3,PPI
TGFB1,MLH3,PPI
TMOD1,MLH3,PPI
MLH3,ZNF510,PPI
NAA10,NAA50,PPI
PLSCR1,GDPD5,PPI
REL,OSTF1,PPI
EIF4E2,REL,PPI
COX5A,KRT31,PPI
PHYH,MAGEA11,PPI
CNOT2,CNOT1,PPI
CCDC90B,NIPSNAP3A,PPI
HLA-B,SRP68,PPI
OTUD4,REL,PPI
HLA-B,B2M,PPI
APOM,KLF6,PPI
KLF6,PNO1,PPI
KLF6,CELSR2,PPI
PPFIA1,ING4,PPI
PPP4C,PPP4R2,PPI
U2SURP,DDX42,PPI
REL,NEDD9,PPI
SAT1,MRPL9,PPI
CMTM5,SH3GLB1,PPI
PLSCR1,CRKL,PPI
CENPF,NDEL1,PPI
SSFA2,YWHAE,PPI
SNAI2,SAT1,PPI
SEC14L4,REL,PPI
JUN,DDX21,PPI
ITGB7,EPS8,PPI
LAPTM5,RNF168,PPI
PFN1,WASF1,PPI
SMNDC1,DDX21,PPI
DDX21,TRAF6,PPI
REL,C1QBP,PPI
SYBL1,ANKRD27,PPI
WAS,HCLS1,PPI
GOLGA4,ANKRD27,PPI
ACOT8,REL,PPI
REL,SLC39A13,PPI
NEIL2,REL,PPI
TBXA2R,PRDX4,PPI
PDIA3,PRDX4,PPI
PRDX4,TXNDC5,PPI
FRK,ABI1,PPI
HDAC6,PRDX4,PPI
MAP4K2,PRDX4,PPI
CENPU,ROBO2,PPI
CENPU,SPTBN4,PPI
TFIP11,CENPU,PPI
REL,PLEKHN1,PPI
CNOT1,CNOT6,PPI
UBL5,CLK4,PPI
PRKCE,RPS6KA2,PPI
PRKCA,RPS6KA2,PPI
BRAF,RPS6KA2,PPI
ZNF91,NDEL1,PPI
SEC24A,TRIP13,PPI
ZNF10,NDEL1,PPI
VASP,PLSCR1,PPI
EEF1A1,PASK,PPI
U2SURP,RBM10,PPI
HSP90AB1,RPS6KA2,PPI
REL,PLCB4,PPI
CBLB,SH3KBP1,PPI
RELA,REL,PPI
REL,LSM2,PPI
INPPL1,SORBS1,PPI
FHL1,CLMN,PPI
VHL,UCHL1,PPI
EPB41,FHL1,PPI
MCC,FHL1,PPI
PRKAB1,FHL1,PPI
PRNP,FHL1,PPI
FHL1,DOCK9,PPI
FHL1,PDE4DIP,PPI
EED,FHL1,PPI
ZNF16,FHL1,PPI
FHL1,LAMA4,PPI
IGFBP5,FHL1,PPI
AKAP12,FHL1,PPI
FHL1,TTN,PPI
PPP3CA,C16orf74,PPI
SASH1,SKIL,PPI
STRN3,TRAF3IP3,PPI
UBE2H,TRIM5,PPI
TEX28P1,EPS8,PPI
REL,PIH1D2,PPI
UBE2U,TRIM5,PPI
PRKAA1,ABI1,PPI
JTV1,ICE1,PPI
ZNF544,NDEL1,PPI
SKIL,HIPK1,PPI
UPF3B,UPF2,PPI
PRRC2A,EIF3E,PPI
FAS,EEF1A1,PPI
LOC51064,TMCO1,PPI
GMNN,IMPDH1,PPI
NIF3L1,SAT1,PPI
PRPF40A,CDK12,PPI
SAT1,DGKZ,PPI
ASAP2,CBLB,PPI
TRAF2,MAP3K7,PPI
REL,PTGER3,PPI
SKIL,DRG1,PPI
HLA-B,HNRNPM,PPI
CAMK2D,HNMT,PPI
CASP2,EEF1A1,PPI
TTC19,REL,PPI
PSMA1,REL,PPI
-,REL,PPI
NUDT14,REL,PPI
FLNA,REL,PPI
HLA-DOA,REL,PPI
REL,NR2C2AP,PPI
REL,C1orf109,PPI
FLJ10292,REL,PPI
REL,EXOSC8,PPI
PLOD2,RUVBL2,PPI
HLA-B,RUVBL2,PPI
MLLT3,EEF1A1,PPI
FLNC,TRIM63,PPI
EIF3E,TRIM63,PPI
CNOT1,BTG2,PPI
STAC3,ZCCHC10,PPI
TRDMT1,TBC1D2B,PPI
PEX14,MED8,PPI
TNFAIP8,FLNC,PPI
KDM1A,CRLF3,PPI
ZBTB5,CCDC85B,PPI
EPS8,CCDC85B,PPI
FLNC,SGCD,PPI
LAPTM5,DISP1,PPI
SEPT6,SEPT1,PPI
UCHL1,UBB,PPI
DLEU1,CCDC90B,PPI
DLEU1,EEF1A1,PPI
VPS37C,PLSCR1,PPI
YES1,ABI1,PPI
MLLT10,NDEL1,PPI
MMP2,TIMP2,PPI
TIMP2,RANBP1,PPI
TIMP2,PCMT1,PPI
SNCG,TIMP2,PPI
TIMP2,RPL29,PPI
RAB3A,TIMP2,PPI
TIMP2,MMP14,PPI
ABI1,SRP68,PPI
TNRC6B,AGO3,PPI
REL,BARHL2,PPI
SMNDC1,SF3B2,PPI
POLE2,EEF1A1,PPI
CNOT1,CNOT6L,PPI
ZFC3H1,NINL,PPI
SMNDC1,NINL,PPI
HLA-B,RPL37A,PPI
MAPK14,EEF1A1,PPI
EPS15,LAPTM5,PPI
UCHL1,UBE2I,PPI
CNTF,EIF3E,PPI
EGFR,EPS8,PPI
REL,AGPAT4,PPI
SIRT1,HCFC2,PPI
CXCL14,REL,PPI
AKT1,MLH3,PPI
AOPEP,MLH3,PPI
CDC14B,MLH3,PPI
CDK8,MLH3,PPI
FBP2,MLH3,PPI
HEMGN,MLH3,PPI
HSD17B3,MLH3,PPI
IGFBP3,MLH3,PPI
CCDC180,MLH3,PPI
MAP2K1,MLH3,PPI
PPP3R2,MLH3,PPI
STX17,MLH3,PPI
TDRD7,MLH3,PPI
TMEFF1,MLH3,PPI
XPA,MLH3,PPI
PLSCR1,KRTAP4-2,PPI
KAT7,SAT1,PPI
ITGB5,EPS8,PPI
A2M,SEPT8,PPI
POLA2,KLF6,PPI
EHMT2,KLF6,PPI
REL,ZDHHC24,PPI
SNCA,EEF1A1,PPI
RELA,KLF6,PPI
REL,PRDM10,PPI
EIF1B,MAPRE1,PPI
FTSJ1,GDI1,PPI
ACTG1,REL,PPI
DEDD,KHK,PPI
SUN1,SYNE2,PPI
FHL1,IKBKE,PPI
CNOT1,TOB1,PPI
TXNIP,FHL1,PPI
LPL,SORT1,PPI
NRIP1,FHL1,PPI
FHL1,HES1,PPI
INPPL1,ABI1,PPI
PPP2CB,FHL1,PPI
BTBD2,CCDC90B,PPI
LPL,UBE2Z,PPI
LPL,LUC7L2,PPI
LPL,COPS6,PPI
EEF1A1,BTBD2,PPI
FHL1,MACF1,PPI
ENO1,FHL1,PPI
NFIL3,FHL1,PPI
FHL1,SRPK1,PPI
LPL,GPIHBP1,PPI
CNOT1,TNRC6A,PPI
PLSCR1,KRTAP9-2,PPI
ZNF16,EEF1A1,PPI
MAP3K7,RNF19A,PPI
LPL,CCND1,PPI
PTN,SAT1,PPI
BHLHE40,NAA50,PPI
UBE2D1,TRIM5,PPI
UBE2D1,ANXA1,PPI
ARIH2,EEF1A1,PPI
CEP57,CEP63,PPI
HNRNPK,DIDO1,PPI
SAT1,LNX1,PPI
P4HB,PRDX4,PPI
PRDX4,DUSP23,PPI
CENPU,GIT1,PPI
NDUFS2,CENPU,PPI
PGRMC1,CENPU,PPI
PLXNB2,CENPU,PPI
CENPU,TUBB2B,PPI
PTN,RIT1,PPI
NR4A1,PRDX4,PPI
LBP,PRDX4,PPI
NUP62,CENPU,PPI
ARIH2,REL,PPI
LAPTM5,DCUN1D1,PPI
SART1,SRSF4,PPI
REL,TSTD2,PPI
RELA,REL,PPI
PAPOLA,REL,PPI
HSPA9,REL,PPI
CALM1,REL,PPI
NOTCH1,REL,PPI
PLSCR1,CNTFR,PPI
DEDD,RANBP3,PPI
HIP1,REL,PPI
REL,LGALS14,PPI
POLR2L,REL,PPI
SAT1,REL,PPI
REL,EXOSC5,PPI
REL,EGLN3,PPI
PARVG,REL,PPI
REL,TNS2,PPI
C3orf60,REL,PPI
SEC24A,TFG,PPI
REL,TMEM8A,PPI
SAT1,TP53TG1,PPI
PEBP1,HLA-B,PPI
CDKN1A,EEF1A1,PPI
CDKN2B,CCDC90B,PPI
SMNDC1,GNL3,PPI
NPM1,HABP4,PPI
NPM1,EIF3E,PPI
U2SURP,PRPF40A,PPI
U2SURP,RBM17,PPI
LAPTM5,WWP1,PPI
HNRNPC,PHKB,PPI
SMNDC1,SF3A3,PPI
MNAT1,EEF1A1,PPI
PSMD11,EEF1A1,PPI
PPFIA1,CEP70,PPI
ZFC3H1,CCDC85B,PPI
HTT,SORBS1,PPI
MNAT1,TRIM5,PPI
FTSJ1,DRG1,PPI
REL,-,PPI
HNRNPC,EPS8,PPI
RPL32,HLA-B,PPI
RXRB,PPP3CA,PPI
CBFA2T3,SEC24A,PPI
REL,COL20A1,PPI
EML2,REL,PPI
CASK,RPH3A,PPI
SAT1,RBM48,PPI
PRPF40A,ASXL2,PPI
HABP4,FRA10AC1,PPI
DDIT3,MCMBP,PPI
PHYHIP,MED8,PPI
EEF1A1,PHYHIP,PPI
DNALI1,EPS8,PPI
MLH1,TXN2,PPI
MCMBP,SMC3,PPI
GINS4,MCMBP,PPI
MCMBP,GINS2,PPI
MCM3,MCMBP,PPI
RAB3A,RPH3A,PPI
SSNA1,TXN2,PPI
ZBTB14,TXN2,PPI
DCTD,TXN2,PPI
PSME3,TXN2,PPI
MAPRE2,TXN2,PPI
TRIP6,TXN2,PPI
RBM45,TXN2,PPI
SCYL3,TXN2,PPI
FAM9B,TXN2,PPI
VPS52,TXN2,PPI
ZNF572,NDEL1,PPI
CCDC114,TXN2,PPI
RPIA,TXN2,PPI
MCMBP,PRTFDC1,PPI
TXN2,MAPRE3,PPI
PRPF40A,ZCCHC8,PPI
HCLS1,SH2D4A,PPI
RBM8,UPF3B,PPI
VASP,NSMAF,PPI
TNFRSF1A,NSMAF,PPI
TNFRSF1A,MON2,PPI
UCHL1,TNIK,PPI
VASP,SAT1,PPI
TRDMT1,EEF1A1,PPI
CBX3,ADNP,PPI
CEP57,MEGF10,PPI
ALMS1,MEGF10,PPI
CLK4,RNF181,PPI
ITK,ABI1,PPI
GNL1,GDI1,PPI
HNRNPK,ABI1,PPI
ACTL6B,SMARCA2,PPI
SAT1,COPS6,PPI
LSM3,EEF1A1,PPI
EEF1A1,RSRC1,PPI
TCEB1,MED8,PPI
MAGED2,EEF1A1,PPI
EEF1A1,ITSN1,PPI
EEF1A1,LAMA4,PPI
LAMTOR5,EEF1A1,PPI
SMAD4,EEF1A1,PPI
EEF1A1,ANKRD24,PPI
EIF3F,EEF1A1,PPI
EEF1A1,STMN2,PPI
RPLP1,EEF1A1,PPI
EEF1A1,PLAUR,PPI
AXIN1,EEF1A1,PPI
CKS2,EEF1A1,PPI
PTPN4,EEF1A1,PPI
ERBB3,SH2B3,PPI
TRIM34,TRIM5,PPI
MAD2L2,REL,PPI
EPHB6,REL,PPI
ATXN1L,RBPJ,PPI
ZBTB16,EEF1A1,PPI
LAPTM5,EPN3,PPI
TMBIM4,TMCO1,PPI
SAT1,SEPHS1,PPI
HAP1,SRSF4,PPI
SRSF10,YWHAG,PPI
YWHAG,SRSF4,PPI
FXR1,HABP4,PPI
TIA1,HABP4,PPI
SRSF10,SRPK1,PPI
REL,TXNL4B,PPI
HLA-B,MRPL40,PPI
ITGA6,PDIA3,PPI
PDIA3,EFEMP1,PPI
MCM3,HLA-B,PPI
CEP70,ZCCHC10,PPI
NUDC,HCFC2,PPI
ATXN1,CPSF7,PPI
ATXN1,KAT6A,PPI
ATXN1,SPEN,PPI
ATXN1,RBPJ,PPI
ZCCHC10,THAP1,PPI
HLA-B,ACTR1A,PPI
MCC,TMX1,PPI
CNOT1,TNRC6B,PPI
HLA-B,ARF6,PPI
PPIB,HLA-B,PPI
HLA-B,TMED2,PPI
HLA-B,MTPN,PPI
HLA-B,DYNLRB1,PPI
RANGAP1,HLA-B,PPI
HLA-B,EIF3I,PPI
PLS3,HLA-B,PPI
ECHS1,HLA-B,PPI
PSMA7,HLA-B,PPI
SNX3,HLA-B,PPI
MIF,HLA-B,PPI
TARS,HLA-B,PPI
HLA-B,ACAT2,PPI
RAB5C,HLA-B,PPI
SSSCA1,HLA-B,PPI
TKT,HLA-B,PPI
PSMA1,HLA-B,PPI
HLA-B,YA61,PPI
HLA-B,VPS35,PPI
ACAT1,HLA-B,PPI
HLA-B,PSMD6,PPI
CSDE1,HLA-B,PPI
HLA-B,PSMD13,PPI
HLA-B,PSMA6,PPI
HLA-B,NUDC,PPI
HLA-B,RARS,PPI
SAT1,RELA,PPI
ATG12,EIF3E,PPI
MAP2K1,HLA-B,PPI
CRLF3,LGALS14,PPI
HLA-B,RANBP1,PPI
VARS,HLA-B,PPI
UBE2D3,HLA-B,PPI
