"","Node1","Node2","Mean","INT"
"2919","UBXN7","PHKB",0.417622937,"Correlation"
"2920","UCHL1","ANXA1",0.310510261,"Correlation"
"2922","UCHL1","DIDO1",0.316497881,"Correlation"
"2923","UCHL1","ENPP2",0.413751352,"Correlation"
"2924","UCHL1","LPCAT4",0.359153757,"Correlation"
"2925","UCHL1","METTL9",0.380615708,"Correlation"
"2926","UCHL1","TCEAL1",0.420783057,"Correlation"
"2927","UCHL1","TGOLN2",0.416060597,"Correlation"
"2929","UNC13B","CHD1",0.313556795,"Correlation"
"2930","UNC13B","DIDO1",0.411211684,"Correlation"
"2932","UNC13B","MAP4K5",0.505501234,"Correlation"
"2933","UNC13B","SEPT6",0.460589925,"Correlation"
"2934","UNC13B","SH2B3",0.493784895,"Correlation"
"2935","UNC13B","SLC26A2",0.30369982,"Correlation"
"2937","UNC13B","SNX11",0.410940485,"Correlation"
"2938","UNC13B","TGOLN2",0.43829059,"Correlation"
"2939","UPF3B","AHR",0.376925342,"Correlation"
"2940","UPF3B","ASXL2",0.514663297,"Correlation"
"2943","UPF3B","DENND4A",0.319248647,"Correlation"
"2944","UPF3B","DIDO1",0.344476454,"Correlation"
"2945","UPF3B","FLNC",0.46180013,"Correlation"
"2946","UPF3B","HEXB",0.497250952,"Correlation"
"2947","UPF3B","KRIT1",0.470462389,"Correlation"
"2948","UPF3B","LRCH3",0.379115358,"Correlation"
"2949","UPF3B","MARK4",0.433834265,"Correlation"
"2950","UPF3B","METTL9",0.510946367,"Correlation"
"2951","UPF3B","MUS81",0.459261498,"Correlation"
"2952","UPF3B","OGT",0.48673441,"Correlation"
"2953","UPF3B","POT1",0.352847144,"Correlation"
"2954","UPF3B","PRDX4",0.501367915,"Correlation"
"2956","UPF3B","SOCS2",0.358666201,"Correlation"
"2957","UPF3B","SRSF10",0.428674847,"Correlation"
"2958","UPF3B","SSBP3",0.397258817,"Correlation"
"2959","UPF3B","TGOLN2",0.58381543,"Correlation"
"2961","UPF3B","USP3",0.479533865,"Correlation"
"2962","USP3","ANXA1",0.473144168,"Correlation"
"2964","USP3","CENPU",0.41720934,"Correlation"
"2965","USP3","CYP2E1",0.474831898,"Correlation"
"2966","USP3","FHL1",0.535754786,"Correlation"
"2967","USP3","FLNC",0.341258151,"Correlation"
"2968","USP3","TWIST1",0.326805447,"Correlation"
"2969","VCAN","ABCA8",0.478254507,"Correlation"
"2970","VCAN","AKR1C1",0.406908533,"Correlation"
"2972","VCAN","CHD1",0.490366659,"Correlation"
"2973","VCAN","CLK4",0.407978463,"Correlation"
"2974","VCAN","CRLF3",0.405008798,"Correlation"
"2976","VCAN","HEATR3",0.438196967,"Correlation"
"2977","VCAN","HNMT",0.430294201,"Correlation"
"2978","VCAN","MAP3K7",0.347691769,"Correlation"
"2980","VCAN","OGT",0.597885615,"Correlation"
"2981","VCAN","POT1",0.480421784,"Correlation"
"2982","VCAN","SOCS2",0.52471899,"Correlation"
"2983","VCAN","SPEN",0.375491992,"Correlation"
"2984","VCAN","SRSF4",0.480507945,"Correlation"
"2985","VCAN","ZFC3H1",0.456366798,"Correlation"
"2986","VDAC1","ALDOA",0.47143306,"Correlation"
"2987","VDAC1","CEP170B",0.377865052,"Correlation"
"2988","VDAC1","CLCN6",0.433082849,"Correlation"
"2989","VDAC1","CRLF3",0.310764091,"Correlation"
"2990","VDAC1","DEDD",0.379320763,"Correlation"
"2992","VDAC1","FOXN3",0.458957172,"Correlation"
"2993","VDAC1","IFRD1",0.390207873,"Correlation"
"2994","VDAC1","ITGA6",0.314685421,"Correlation"
"2996","VDAC1","LPP",0.377110587,"Correlation"
"2997","VDAC1","MGST3",0.500092099,"Correlation"
"2998","VDAC1","NBPF1",0.367712301,"Correlation"
"2999","VDAC1","NDEL1",0.327490872,"Correlation"
"3002","VDAC1","PDE4A",0.358146625,"Correlation"
"3003","VDAC1","PNN",0.30174273,"Correlation"
"3004","VDAC1","PPP3CA",0.358213946,"Correlation"
"3005","VDAC1","PSAP",0.380516234,"Correlation"
"3006","VDAC1","RANGRF",0.357785782,"Correlation"
"3007","VDAC1","SMC5",0.420929476,"Correlation"
"3008","VDAC1","THUMPD2",0.475672107,"Correlation"
"3009","VDAC1","TMOD2",0.601368867,"Correlation"
"3010","VDAC1","TSPYL5",0.330833653,"Correlation"
"3011","VDAC1","TXN2",0.487971782,"Correlation"
"3012","VDAC1","U2SURP",0.504708816,"Correlation"
"3013","VDAC1","UCHL1",0.475599185,"Correlation"
"3014","VDAC1","YY1AP1",0.472510568,"Correlation"
"3015","VDAC1","ZBTB7A",0.456244139,"Correlation"
"3016","VDAC1","ZCCHC6",0.433625556,"Correlation"
"3017","VDAC1","ZFC3H1",0.524562171,"Correlation"
"3018","VDAC1","ZNF12",0.437858751,"Correlation"
"3019","VDAC1","ZNF573",0.332461698,"Correlation"
"3020","VDAC1","ZNF83",0.461556114,"Correlation"
"3021","WASF1","ANKRD28",0.413001571,"Correlation"
"3022","WASF1","ASXL2",0.403316817,"Correlation"
"3023","WASF1","CRLF3",0.527203067,"Correlation"
"3024","WASF1","ENPP2",0.346488331,"Correlation"
"3025","WASF1","FHL1",0.537675833,"Correlation"
"3026","WASF1","HEXB",0.374394018,"Correlation"
"3027","WASF1","HMGN4",0.307358909,"Correlation"
"3028","WASF1","JMJD1C",0.414824391,"Correlation"
"3029","WASF1","LRCH3",0.377582795,"Correlation"
"3030","WASF1","MAP3K7",0.514494003,"Correlation"
"3031","WASF1","MED14",0.439821698,"Correlation"
"3032","WASF1","NAA50",0.523282997,"Correlation"
"3033","WASF1","RIT1",0.489291999,"Correlation"
"3034","WASF1","SENP7",0.559794944,"Correlation"
"3035","WASF1","SLC35A3",0.556011823,"Correlation"
"3036","WASF1","TXN2",0.560975544,"Correlation"
"3037","WASF1","ZFC3H1",0.508886972,"Correlation"
"3038","WDR11","ASXL2",0.4825325,"Correlation"
"3039","WDR11","CLCN6",0.460487144,"Correlation"
"3040","WDR11","CPSF6",0.389502981,"Correlation"
"3041","WDR11","EIF1B",0.44508547,"Correlation"
"3044","WDR11","JMJD1C",0.444799971,"Correlation"
"3045","WDR11","MARK4",0.380606608,"Correlation"
"3050","WDR11","SEPT6",0.4687702,"Correlation"
"3053","WDR11","TXN2",0.326196761,"Correlation"
"3054","WDR11","ZCCHC10",0.363860159,"Correlation"
"3055","WIPI2","AHR",0.447830029,"Correlation"
"3056","WIPI2","ANKRD27",0.470265927,"Correlation"
"3057","WIPI2","ATM",0.431820387,"Correlation"
"3058","WIPI2","CLIC4",0.376803276,"Correlation"
"3059","WIPI2","HEATR3",0.454239233,"Correlation"
"3060","WIPI2","MAP3K7",0.477260648,"Correlation"
"3061","WIPI2","MAP4K5",0.393518011,"Correlation"
"3062","WIPI2","POT1",0.570232708,"Correlation"
"3063","WIPI2","RCN2",0.674434389,"Correlation"
"3064","WIPI2","RSAD1",0.543635383,"Correlation"
"3065","WIPI2","SENP7",0.430692918,"Correlation"
"3066","WIPI2","SEPT6",0.542160454,"Correlation"
"3067","WIPI2","SPOCK1",0.635534727,"Correlation"
"3068","WSB1","RBM12",0.510051694,"Correlation"
"3069","YY1AP1","HEATR3",0.640159842,"Correlation"
"3070","YY1AP1","NBPF1",0.524979723,"Correlation"
"3071","YY1AP1","SRSF10",0.327853944,"Correlation"
"3072","YY1AP1","TGOLN2",0.444870591,"Correlation"
"3073","YY1AP1","TRIM5",0.329347123,"Correlation"
"3074","YY1AP1","ZNF83",0.534044173,"Correlation"
"3075","ZBTB10","ANXA1",0.487110078,"Correlation"
"3076","ZBTB10","CDH11",0.452776474,"Correlation"
"3077","ZBTB10","CLK4",0.482597634,"Correlation"
"3078","ZBTB10","CRISPLD2",0.405557507,"Correlation"
"3080","ZBTB10","ERBB4",0.469408383,"Correlation"
"3081","ZBTB10","FLNC",0.370622451,"Correlation"
"3082","ZBTB10","HCLS1",0.464964639,"Correlation"
"3084","ZBTB10","LRCH3",0.494877121,"Correlation"
"3086","ZBTB10","PLSCR1",0.480811257,"Correlation"
"3088","ZBTB10","REL",0.305407342,"Correlation"
"3089","ZBTB10","ROCK1",0.506518657,"Correlation"
"3090","ZBTB10","SOCS2",0.326316969,"Correlation"
"3091","ZBTB10","SORBS1",0.541310859,"Correlation"
"3092","ZBTB10","SSFA2",0.438865775,"Correlation"
"3093","ZBTB10","UNC13B",0.376201307,"Correlation"
"3094","ZBTB5","ANKRD10",0.541913337,"Correlation"
"3095","ZBTB5","AUH",0.321837116,"Correlation"
"3096","ZBTB5","CDH22",0.433508307,"Correlation"
"3097","ZBTB5","DHX29",0.596560197,"Correlation"
"3098","ZBTB5","ENPP2",0.413818566,"Correlation"
"3099","ZBTB5","FAM65B",0.407278693,"Correlation"
"3100","ZBTB5","GIN1",0.569094518,"Correlation"
"3101","ZBTB5","HNRNPA2B1",0.353454455,"Correlation"
"3102","ZBTB5","MAP3K7",0.379455306,"Correlation"
"3103","ZBTB5","METTL9",0.397967092,"Correlation"
"3104","ZBTB5","NUP43",0.362164364,"Correlation"
"3105","ZBTB5","PDE4A",0.469653799,"Correlation"
"3106","ZBTB5","PLCB1",0.412032807,"Correlation"
"3107","ZBTB5","PPP1R12B",0.309391354,"Correlation"
"3109","ZBTB5","SAT1",0.381627681,"Correlation"
"3111","ZBTB5","TRIT1",0.418996174,"Correlation"
"3112","ZBTB5","USP3",0.455797244,"Correlation"
"3113","ZBTB7A","ANKRD27",0.343329467,"Correlation"
"3114","ZBTB7A","HNMT",0.402034155,"Correlation"
"3116","ZBTB7A","LIMA1",0.339910825,"Correlation"
"3117","ZBTB7A","LPCAT4",0.453295855,"Correlation"
"3118","ZBTB7A","RBM12",0.307478849,"Correlation"
"3119","ZBTB7A","RPRD1A",0.312719088,"Correlation"
"3121","ZBTB7A","SPOCK1",0.431243855,"Correlation"
"3123","ZCCHC10","CENPU",0.397509825,"Correlation"
"3124","ZCCHC10","CLCN6",0.482984091,"Correlation"
"3125","ZCCHC10","RIT1",0.318396718,"Correlation"
"3126","ZCCHC10","SLC26A2",0.425640128,"Correlation"
"3127","ZCCHC10","SSBP3",0.376752496,"Correlation"
"3128","ZCCHC6","ANKRD27",0.312961467,"Correlation"
"3129","ZCCHC6","CENPU",0.358747325,"Correlation"
"3130","ZCCHC6","CREG1",0.32565662,"Correlation"
"3131","ZCCHC6","CRISPLD2",0.497024707,"Correlation"
"3132","ZCCHC6","DERL1",0.361203274,"Correlation"
"3133","ZCCHC6","DIDO1",0.346797565,"Correlation"
"3137","ZCCHC6","LRRC14",0.392975652,"Correlation"
"3139","ZCCHC6","PLCB1",0.358213927,"Correlation"
"3140","ZCCHC6","PRDX4",0.402417291,"Correlation"
"3141","ZCCHC6","SAT1",0.379103821,"Correlation"
"3142","ZCCHC6","SORBS1",0.442199977,"Correlation"
"3143","ZCCHC6","TGOLN2",0.316121002,"Correlation"
"3144","ZCCHC6","TIMP2",0.383006946,"Correlation"
"3145","ZCCHC8","CCDC90B",0.588449977,"Correlation"
"3146","ZCCHC8","CENPU",0.338867208,"Correlation"
"3147","ZCCHC8","CHD1",0.446984307,"Correlation"
"3148","ZCCHC8","HEXB",0.486720773,"Correlation"
"3149","ZCCHC8","POT1",0.406355491,"Correlation"
"3150","ZFC3H1","C6orf120",0.474431737,"Correlation"
"3151","ZFC3H1","OGT",0.364929388,"Correlation"
"3152","ZFC3H1","PIGA",0.382487203,"Correlation"
"3153","ZFC3H1","RANGRF",0.313353164,"Correlation"
"3154","ZFC3H1","RPRD1A",0.374511975,"Correlation"
"3155","ZFC3H1","SMNDC1",0.30693989,"Correlation"
"3159","ZFX","MON2",0.337057687,"Correlation"
"3160","ZFX","OGT",0.304991244,"Correlation"
"3161","ZFX","SENP7",0.370900003,"Correlation"
"3162","ZFX","SLC35A3",0.43306607,"Correlation"
"3163","ZFX","USP3",0.537602323,"Correlation"
"3165","ZFYVE26","CENPU",0.522255062,"Correlation"
"3166","ZFYVE26","CYP2E1",0.310158551,"Correlation"
"3168","ZFYVE26","EFEMP1",0.514696904,"Correlation"
"3169","ZFYVE26","GIN1",0.378761354,"Correlation"
"3171","ZFYVE26","HNMT",0.498520747,"Correlation"
"3172","ZFYVE26","KATNBL1",0.598589564,"Correlation"
"3174","ZFYVE26","MAP4K3",0.419889757,"Correlation"
"3175","ZFYVE26","MCMBP",0.599980934,"Correlation"
"3176","ZFYVE26","MGST3",0.39780938,"Correlation"
"3177","ZFYVE26","NBR1",0.335936371,"Correlation"
"3178","ZFYVE26","PDE4B",0.361500754,"Correlation"
"3179","ZFYVE26","PNN",0.427366588,"Correlation"
"3180","ZFYVE26","PROSER1",0.397594769,"Correlation"
"3182","ZFYVE26","SEPT6",0.468999138,"Correlation"
"3183","ZFYVE26","TMED10",0.444883466,"Correlation"
"3184","ZFYVE26","USP3",0.409191373,"Correlation"
"3186","ZNF12","ADAMTS1",0.409406653,"Correlation"
"3187","ZNF12","CARD8",0.301589924,"Correlation"
"3188","ZNF12","CRISPLD2",0.356730117,"Correlation"
"3192","ZNF12","FLNC",0.433185869,"Correlation"
"3195","ZNF12","HNRNPA2B1",0.389407589,"Correlation"
"3196","ZNF12","LPP",0.447376198,"Correlation"
"3197","ZNF12","LRCH3",0.332629927,"Correlation"
"3198","ZNF12","MGST3",0.380724697,"Correlation"
"3199","ZNF12","PDE4A",0.505844685,"Correlation"
"3200","ZNF12","PRDX4",0.384399773,"Correlation"
"3201","ZNF12","PRR11",0.35621375,"Correlation"
"3202","ZNF12","RBM5",0.303302924,"Correlation"
"3203","ZNF12","RSAD1",0.422828991,"Correlation"
"3204","ZNF12","SF3A1",0.577938845,"Correlation"
"3206","ZNF12","SNAPC3",0.374316893,"Correlation"
"3207","ZNF12","TMX1",0.540201152,"Correlation"
"3208","ZNF12","UNC13B",0.585755249,"Correlation"
"3209","ZNF12","WDR11",0.445835465,"Correlation"
"3210","ZNF292","AASS",0.478534131,"Correlation"
"3211","ZNF292","CPOX",0.471522033,"Correlation"
"3213","ZNF292","HIPK1",0.511065492,"Correlation"
"3214","ZNF292","HNMT",0.371939125,"Correlation"
"3215","ZNF292","IMPDH1",0.566777993,"Correlation"
"3216","ZNF292","MGST3",0.449665122,"Correlation"
"3217","ZNF292","PNISR",0.532245206,"Correlation"
"3218","ZNF292","POT1",0.398849027,"Correlation"
"3219","ZNF292","R3HCC1",0.640714391,"Correlation"
"3220","ZNF292","RAB27A",0.476666308,"Correlation"
"3221","ZNF292","RBM5",0.477291173,"Correlation"
"3222","ZNF292","SEC24A",0.40380306,"Correlation"
"3223","ZNF292","SENP7",0.565497738,"Correlation"
"3224","ZNF292","SRSF4",0.538097904,"Correlation"
"3225","ZNF292","TMEM38B",0.528376039,"Correlation"
"3226","ZNF292","TMOD2",0.468255448,"Correlation"
"3227","ZNF292","USP3",0.459551896,"Correlation"
"3228","ZNF292","ZCCHC8",0.333165446,"Correlation"
"3229","ZNF292","ZFC3H1",0.397980442,"Correlation"
"3231","ZNF573","ATM",0.547079765,"Correlation"
"3232","ZNF573","CBLB",0.469772745,"Correlation"
"3233","ZNF573","CDK12",0.43600555,"Correlation"
"3234","ZNF573","CHD1",0.361845133,"Correlation"
"3235","ZNF573","CLCN6",0.444089603,"Correlation"
"3236","ZNF573","GIPC1",0.34512042,"Correlation"
"3237","ZNF573","GNB5",0.400873484,"Correlation"
"3238","ZNF573","HCFC2",0.424630522,"Correlation"
"3239","ZNF573","ITPR2",0.357914238,"Correlation"
"3240","ZNF573","JMJD1C",0.461064213,"Correlation"
"3241","ZNF573","MYOF",0.409478933,"Correlation"
"3242","ZNF573","PDE4B",0.399538456,"Correlation"
"3243","ZNF573","PLCB1",0.49710217,"Correlation"
"3244","ZNF573","PLEKHA2",0.540248161,"Correlation"
"3245","ZNF573","POT1",0.446000356,"Correlation"
"3248","ZNF573","RPRD1A",0.361040851,"Correlation"
"3249","ZNF573","SNX11",0.367046873,"Correlation"
"3250","ZNF573","SORBS1",0.395237673,"Correlation"
"3251","ZNF573","TCEAL1",0.465946655,"Correlation"
"3252","ZNF573","TGOLN2",0.622382841,"Correlation"
"3253","ZNF573","TIMP2",0.602944589,"Correlation"
"3254","ZNF573","TMED10",0.49392964,"Correlation"
"3255","ZNF573","TMX1",0.534813711,"Correlation"
"3256","ZNF573","TWIST1",0.436440854,"Correlation"
"3257","ZNF573","UCHL1",0.446798063,"Correlation"
"3258","ZNF573","WDR11",0.463313513,"Correlation"
"3259","ZNF83","BCLAF1",0.560340772,"Correlation"
"3260","ZNF83","CPSF6",0.553322739,"Correlation"
"3261","ZNF83","EIF1B",0.326097106,"Correlation"
"3262","ZNF83","GSAP",0.616080924,"Correlation"
"3263","ZNF83","HEXB",0.443872394,"Correlation"
"3264","ZNF83","MAN2A1",0.471081125,"Correlation"
"3265","ZNF83","PRDX4",0.446287153,"Correlation"
"3266","ZNF83","RSAD1",0.451232434,"Correlation"
"3267","ZNF83","SAV1",0.387704697,"Correlation"
"3268","ZNF83","SENP7",0.495182432,"Correlation"
"3269","ZNF83","UNC13B",0.466664477,"Correlation"
"3270","ZNF83","UPF3B",0.300439094,"Correlation"
"3276","MLH3","ZNF292",-0.304809488,"Correlation"
"3278","NEK4","SCAF11",-0.341373934,"Correlation"
"3280","RAP1B","SSBP3",-0.300815127,"Correlation"
"3282","ROCK1","SPEN",-0.340118087,"Correlation"
"3284","SAMM50","SH3GLB1",-0.338835919,"Correlation"
