"","p.adj","p.vec","reg.mat"
"ELP3:TRIM38",1,0.333333333333333,-1
"ELP3:U2AF2",1,0.333333333333333,1
"ELP3:UBE2D2",1,0.333333333333333,1
"ELP3:VDAC1",1,0.333333333333333,-1
"ELP3:VDAC2",1,0.333333333333333,1
"ELP3:VDAC3",1,0.333333333333333,1
"ELP3:WASF1",1,0.333333333333333,-1
"ELP3:YBX1",1,0.333333333333333,1
"EPRS:ARL6IP5",1,0.333333333333333,1
"EPRS:ARMC1",1,0.333333333333333,-1
"EPRS:ATP6V1A",1,0.333333333333333,1
"EPRS:CLCN6",1,0.333333333333333,-1
"EPRS:COPS4",1,0.333333333333333,-1
"EPRS:DDX1",1,0.333333333333333,-1
"EPRS:FKBP3",1,0.333333333333333,1
"EPRS:FURIN",1,0.333333333333333,1
"EPRS:GOT1",1,0.333333333333333,1
"EPRS:GULP1",1,0.333333333333333,-1
"EPRS:HABP4",1,0.333333333333333,-1
"EPRS:HSPE1",1,0.333333333333333,1
"EPRS:PAFAH1B1",1,0.333333333333333,-1
"EPRS:PAM",1,0.333333333333333,1
"EPRS:PDHB",1,0.333333333333333,1
"EPRS:PPP3CA",1,0.333333333333333,1
"EPRS:RAB14",1,0.333333333333333,-1
"EPRS:RASA1",1,0.333333333333333,-1
"EPRS:SARAF",1,0.333333333333333,-1
"EPRS:SNAP25",1,0.333333333333333,1
"EPRS:SNAP91",1,0.333333333333333,1
"EPRS:STAU1",1,0.333333333333333,-1
"EPRS:TOR1AIP2",1,0.333333333333333,-1
"EPRS:U2AF2",1,0.333333333333333,1
"EPRS:UBE2D2",1,0.333333333333333,1
"EPRS:VDAC1",1,0.333333333333333,-1
"EPRS:VDAC2",1,0.333333333333333,1
"EPRS:VDAC3",1,0.333333333333333,1
"EPRS:WASF1",1,0.333333333333333,-1
"EPRS:YBX1",1,0.333333333333333,1
"EPS15:BCAS2",1,0.333333333333333,1
"EPS15:CS",1,0.333333333333333,-1
"EPS15:EFEMP2",1,0.333333333333333,1
"EPS15:NDFIP1",1,0.333333333333333,-1
"EPS15:PFN2",1,0.333333333333333,1
"EPS15:RNF11",1,0.333333333333333,1
"FKBP3:GOT1",1,0.333333333333333,1
"FKBP3:PAM",1,0.333333333333333,1
