"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"128727","false","4.11873945","0.0","NA",,,"0.24279273","0.0","false","1","6","false",,"S100A6","S100A6","47.0","1","0","false","0","0.68812606","false","0","S100A6","0","0.0"
"128728","false","4.11873945","0.0","NA",,,"0.24279273","0.0","false","1","6","false",,"DNM1L","DNM1L","47.0","1","0",,"0","0.68812606","false","0","DNM1L","0","0.0"
"128729","false","3.93444007","0.0","Neurons",,,"0.25416577","0.0","false","1","7","false",,"STAT4","STAT4","45.0","1","0",,"0","0.70655599","false","0","STAT4","0","0.0"
"128730","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"PGM2","PGM2","186.0","1","0","false","0","0.70765335","false","0","PGM2","0","0.0"
"128731","false","3.56443444","0.00137944","NA",,,"0.28054942","0.0","false","4","6","false",,"DNAJA1","DNAJA1","105.75","4","0",,"0","0.74355656","false","0","DNAJA1","126130","0.25486618"
"128732","false","4.06612268","0.0","NA",,,"0.24593454","0.0","false","1","6","false",,"ZNF687","ZNF687","52.0","1","0",,"0","0.69338773","false","0","ZNF687","0","0.0"
"128733","false","4.01266179","0.0","NA",,,"0.24921114","0.0","false","1","7","false",,"TDO2","TDO2","213.0","1","0",,"0","0.69873382","false","0","TDO2","0","0.0"
"128734","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","1","6","false",,"LONRF1","LONRF1","120.0","1","0","false","0","0.70213844","false","0","LONRF1","0","0.0"
"128735","false","4.0523354","0.0","NA",,,"0.24677128","0.0","false","1","8","false",,"ZNF260","ZNF260","63.0","1","0",,"0","0.69476646","false","0","ZNF260","0","0.0"
"128736","false","4.11873945","0.0","NA",,,"0.24279273","0.0","false","2","6","false",,"TRIP13","TRIP13","47.0","2","0","false","1","0.68812606","false","0","TRIP13","0","0.0"
"128737","false","3.88829488","1.4373E-4","NA",,,"0.25718214","0.0","true","2","6","false",,"ATM","ATM","109.0","2","0","true","0","0.71117051","false","0","ATM","35472","0.51184834"
"128738","true","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"ZNF512B","ZNF512B","85.0","1","0","false","0","0.70227912","false","0","ZNF512B","0","0.0"
"128739","false","4.01266179","0.0","NA",,,"0.24921114","0.0","false","1","7","false",,"TSSK3","TSSK3","213.0","1","0",,"0","0.69873382","false","0","TSSK3","0","0.0"
"128740","false","4.07456387","0.0","NA",,,"0.24542504","0.0","false","1","6","false",,"PSMB6","PSMB6","34.0","1","0",,"0","0.69254361","false","0","PSMB6","0","0.0"
"128741","false","4.00647158","0.0","NA",,,"0.24959618","0.0","false","1","6","false",,"OTUD6A","OTUD6A","45.0","1","0",,"0","0.69935284","false","0","OTUD6A","0","0.0"
"128742","false","4.11395611","0.0","NA",,,"0.24307503","0.0","false","1","8","false",,"RQCD1","RQCD1","34.0","1","0",,"0","0.68860439","false","0","RQCD1","0","0.0"
"128743","false","5.44569499","0.0","NA",,,"0.18363129","0.0","false","1","8","false",,"MLPH","MLPH","14.0","1","0",,"0","0.5554305","false","0","MLPH","0","0.0"
"128744","false","3.87113112","1.175E-5","NA",,,"0.25832243","0.0","false","2","6","false",,"RPL7","RPL7","53.5","2","0","false","0","0.71288689","false","0","RPL7","3168","0.51980198"
"128745","false","3.20990433","0.00213879","NA",,,"0.31153576","0.0","true","8","7","false",,"ICE1","ICE1","21.875","8","0",,"0","0.77900957","false","0","ICE1","168742","0.12965839"
"128746","false","4.20962296","0.0","NA",,,"0.23755097","0.0","false","1","8","false",,"EAF1","EAF1","8.0","1","0",,"0","0.6790377","false","0","EAF1","0","0.0"
"128747","false","4.20962296","0.0","NA",,,"0.23755097","0.0","false","1","8","false",,"ELL","ELL","8.0","1","0",,"0","0.6790377","false","0","ELL","0","0.0"
"128748","false","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"DR1","DR1","124.0","1","0",,"0","0.7025605","false","0","DR1","0","0.0"
"128749","false","4.12999437","0.0","NA",,,"0.24213108","0.0","false","1","6","false",,"ZNF606","ZNF606","23.0","1","0",,"0","0.68700056","false","0","ZNF606","0","0.0"
"128750","false","4.21693866","0.0","NA",,,"0.23713885","0.0","false","1","8","false",,"TRMT1","TRMT1","5.0","1","0","false","0","0.67830613","false","0","TRMT1","0","0.0"
