Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL
VEZF1,162.93972535656,149.257874871904,164.177694569303,105.479948321107,158.693988432455,161.818244721932,176.406712180133,159.224086148081,401.00076772077,479.779678576507,207.943282341605,202.066853027856,330.415249102664,298.116611297589,322.317933302541,178.632279902494,203.682256139948,257.04474640587
SNAPC2,171.643931481663,207.004822579028,310.034376882519,182.765154429519,273.605987881745,198.120741774744,182.970191424095,146.950170814042,97.4922100190283,112.664716136079,133.568749744795,117.761258839741,117.897575010713,171.065226368561,170.808107950295,133.958816828659,104.786045877232,124.478805410634
STC2,85.8196723851873,94.3776119041946,167.029214725892,106.537939591837,131.922318470293,114.122374501226,105.617967741884,55.1908075618228,59.3382744203504,63.3819601810626,68.7873145683463,55.5798413080865,64.5997178464352,78.8569720565891,63.2160708710337,55.5786752704073,58.4497191179242,57.0417365494115
HSPB8,1331.82026920512,1346.07024464676,1588.86119499031,1701.77967857651,1773.39792289436,1062.02420164684,1552.28184112509,919.0182865914,2539.53648011952,3201.90275530243,2436.06249659189,2146.19539319246,2403.56937249171,2369.58456026197,3291.39078968762,1526.77103156572,1592.14865323223,2632.47626438874
GTF2F1,244.403718368162,337.488980539997,295.058320004958,333.996568564783,256.658489642032,242.438317754157,219.88361460244,270.761085328359,125.185873354132,212.505596249229,239.810046106313,184.405147936335,166.999943756283,184.292539689856,194.159935012386,211.226280988374,181.903490490197,135.118418927496
SPRED2,43.8503716139528,41.6465678250122,45.3764782134725,49.2094629055589,56.6775448313469,56.3406861176549,46.6207783462071,45.4341391121342,29.347991044365,37.6707211274643,31.8191468940194,34.6283767601384,36.2850967796132,41.0011767966726,45.3472460040839,34.614227691264,35.1898912124439,32.1832508127661
QDPR,3176.8742691319,3465.2822520483,2667.81061943269,3100.03817367862,2692.11904675875,2982.11894421926,4369.24376138,3072.64781921523,4194.14032288518,6035.13252778433,5835.59465961277,3788.77506092067,6053.40728519897,4309.1685674654,5067.14254161175,4776.00955501964,3640.60023120374,4149.96245807988
UBE3A,41.1127663862775,45.9665800687445,94.7145523819134,51.992386281688,60.802588809764,41.3442911835083,49.2953014995248,33.6841082173328,27.1310613820828,23.0359254450443,26.8784504297958,30.9371363665513,28.6386327193367,41.2907302332566,34.7642635041744,27.1894311096742,29.7992137276146,30.676934687603
ELN,54.3798688446569,53.4623080320106,68.9143943482873,60.7609683313612,63.3503575781748,58.7173937286376,66.413518979071,79.5164608537437,148.084838428046,169.921726468958,63.6787509504756,97.2957107447879,104.531532783113,143.963101472599,131.683772245052,106.681394336438,73.6146003053741,90.2024152520345
SOCS3,52.814942680052,59.1420238456873,82.4697521143755,63.8126018895186,65.2237532211316,46.5692753273138,46.5616586914249,38.5451084125621,29.084241500539,34.2590029947972,32.3038482909952,33.4241016297081,32.3322186776494,39.7984110842566,50.7593380561349,31.4770659041555,31.956507631537,43.0656522774929
MYBPC2,29.596143207255,29.0101614844109,36.2395157988103,32.9512924234614,33.800506224641,31.8598897818684,32.4474504499253,43.2132423838499,26.2282559202802,25.1868676605148,26.6779934668456,21.9768773725229,24.9182324309386,29.2683900498071,25.0543526986401,24.7665835111842,28.5799009986257,22.2543789887796
POFUT2,27.9074448113371,33.2776250749784,27.2507444880861,34.0364581154456,37.6501094952382,27.8477221412766,26.8007490834688,22.8203189959792,22.1242262448428,20.9842956943147,20.5374737818703,18.5698594886832,20.3953468365692,25.6550840078831,25.262286461111,20.5753916060959,21.5982496588125,20.3796325508115
FBXL5,999.391816577277,773.956850286082,621.346975274541,837.144800929671,690.393325572705,544.613011909841,1004.54953771208,856.262117038722,1429.91842156631,1459.30745635429,1080.07278407857,1179.48255735107,1361.46086902419,934.730962620896,1175.70193607719,986.547497682428,1316.86990311143,999.624146929851
MSC,62.5660864288591,70.9016200689851,124.838436081092,66.7841907581397,85.4887755503362,78.6428989140812,49.6913008596114,44.5738831218362,34.2183088872433,40.9832434566459,43.3469156510094,33.1807428455436,47.7168872838444,43.2917808181599,49.9385715275296,49.600268798065,37.1881178090743,27.8020364792926
BUD31,90.1367096947899,81.4078562550935,131.009020710339,98.9980713151647,112.172751692273,78.2593280768444,95.3957659532697,69.3627091434817,54.1429438482926,66.3924434311455,62.4721666324101,64.0841050824879,60.0093049857291,71.7477349695324,72.5085890998379,65.3611745559938,70.5038260052056,71.3778005352626
TNS1,32.3505218141833,40.7036676231971,58.4100387196087,35.1706047695638,41.5247904783507,32.7765532137478,31.8233267952704,22.3606590582476,17.1359249875161,25.9491059659899,22.4158538336675,19.8059145682964,21.2469269506603,30.3141074037558,25.8509435405138,18.8107069594735,20.0493142739089,22.0871138784038
DDX28,23.7354850283774,28.2187111744016,27.9430177058661,23.8789339886228,27.1612018319445,26.1740248082227,23.0569110009555,22.3731904983689,20.7975937088739,20.4365988749611,18.2325817659599,18.0949246623852,19.6456821014002,21.3698654943372,22.0678062769575,22.0446791743578,19.7537071002055,18.6993643510522
SSTR5,63.3698443001795,68.3160618044249,96.5833273305265,80.8049156601436,75.928308237985,66.2794695530494,52.6938994972059,50.9898480843158,37.6389347731382,45.9231487691798,50.2842673359611,47.9577443290896,46.5983596658505,56.5804474230631,48.9496867809003,50.3221510009541,44.7814244790031,46.0366052376221
SYT12,51.9389399974903,54.6109998786686,124.756839064308,67.3030477435803,64.920126963189,71.4049699094303,63.4602309301544,39.056501143382,28.8362749342495,37.9885373928186,29.1866530466108,40.0884625085191,32.1450042793329,43.6495666260966,40.3738145451786,37.1165172673115,46.5478171436759,41.6793647927385
IRF2,67.2893492543999,56.1585602134487,84.2417069285561,72.2006683427619,73.5294096402741,51.8399324637557,106.499984232859,68.5317128050909,139.402884659288,147.761839095273,89.3026514033203,91.7060731357215,112.527058775899,107.19743125615,115.268103497074,102.13244693525,86.3047835012549,136.271009534406
EML3,55.7929765101245,63.2462286660979,71.4643327833922,60.2097184663234,72.0471548945422,51.9699958423573,52.5116713899306,40.9420586464722,39.6304875099645,39.6583506590651,37.3443886251971,34.9200011173364,43.6820539904986,45.9314452549328,49.0057373156518,46.7940780084603,37.0284742287216,38.0093651953567
DHX34,22.628012420622,26.2830763931204,30.5584710268959,25.2268209658692,29.3483279814616,24.4809291261332,20.5492796042313,18.8922888805764,18.4238915152659,20.0179380480416,19.896268821945,17.2825111691701,17.5527485952137,19.0474732706485,18.7796085146441,15.8016315450337,17.3365740521683,18.8783690291716
CACNA1A ,128.756978022598,140.803159952949,226.661371496819,158.824059300506,191.613011439116,205.190675228074,138.825396432875,110.790923702732,88.0766006336025,98.1161626482546,97.7292465658365,85.9251457971941,88.9898892778202,133.446676668568,140.01353024886,106.770984812591,82.3392030314249,95.7916689934681
CACNA1C,44.0411674983111,43.1121147011151,38.2877046725847,41.9228864592852,38.1664797124395,61.5546412047706,35.7759967360018,41.3552639892056,27.4852223927517,27.8121915231324,36.8030815649354,35.0506564243571,31.0049694425314,29.6594223845005,26.6926762850709,33.2793698410421,32.6692415340521,31.2629896698445
CREBZF,63.0905547266675,63.5488049002024,76.5960159383933,71.7266114056674,61.8778201093992,70.0844257739671,52.4596247595542,45.6757539820504,41.5580554506336,48.3075795069175,45.6601140238073,46.0326690534575,47.9051999110868,54.5134944899458,50.6466271846668,41.0238297281622,42.4734122943222,40.342198422467
ASPH,401.660876173584,149.813923658416,290.332852079084,218.280963629024,234.307562712934,156.902241205568,550.159387527035,176.647345182442,1022.99922282137,573.058781701195,269.113028055386,758.920712719808,618.065207041103,534.42291269578,587.12073666851,354.671706132324,859.665444591015,721.328730088323
WNT6,30.168581286763,32.7267070399874,41.5448592893777,36.6649174914486,40.3289681218537,34.6943303790075,34.7379748701966,33.8822656158845,28.5736804013683,25.4099677033939,29.7169223695789,22.2467054101952,28.8416801445497,27.2750410781508,31.6898345742705,29.7443087692018,24.8420791307469,24.6731336815576
EXD3,57.2044005996714,59.2889677475176,87.5944340729707,57.2243413203972,66.5670729821729,61.0078853933635,51.1520050870781,43.5918116768391,39.4703772826515,36.0550960037077,37.0361469470311,32.6659499292912,39.8785499209344,51.4701551232054,46.9640817635274,39.5663408504215,35.121283887521,49.7661099350876
MARCKS,1755.38272521913,1739.41573633676,1054.38637914438,1496.08957602115,1286.04003095249,1416.22375917699,1682.56186594463,2535.09363842559,2607.27628516164,2796.5170994555,2379.66905624573,2180.72049569495,2039.10844507237,2171.96832502722,2190.83523413207,2498.2822749078,2737.8565128588,2229.44336890828
SETD8,87.7247549107292,100.458732925664,86.7512132570442,72.7655024667292,114.637321452339,104.415374435969,73.1428252537175,119.359155136016,63.4912086046346,64.6683972990046,77.7088101757533,67.9289587583536,58.8866901060262,86.3415154684557,57.2319606913112,51.3371679768287,55.9440974952433,65.8991449975552
KDM4B,87.5590680556018,79.1633165840546,114.047900488306,91.6002865904898,99.5865215576761,91.5741470324793,78.2749012281573,59.93976683401,59.93976683401,54.0420026009231,50.2326960416738,53.3696515698196,55.2704398608569,78.3802333918822,73.7663666343562,58.5515664469108,61.9628085514597,60.81324010601
BRD7,152.192070692352,138.826071079157,91.2181790114069,119.884156069039,99.3126983904335,133.531732010522,130.775079334178,179.535396873284,241.746354593388,208.882896441734,178.770048723061,166.262828378514,196.091103772904,165.59525995539,165.706910079761,225.06808023939,171.945056213493,179.852998030793
SLC39A8,75.7810397950559,70.4912356460276,152.947182311217,94.2778303438139,113.181387897702,62.943079261892,76.7089401210694,45.5108448477156,30.4366090542292,40.907538267165,35.4503193397165,38.4739649087508,38.0829795639341,64.4516570855851,61.0592224883769,44.2575735611301,39.5923863037179,53.6858410814797
PPP2CB,41.9338294476005,53.8435159923991,45.6618055697569,61.8417693829524,41.3461496971213,53.6689781131225,45.9305533305154,36.5716019708105,30.3099790094575,34.6960434505288,33.5633125470835,33.5982256503502,39.7984152656932,36.0253114310727,38.2745278990483,37.2326764442594,28.5184562541103,33.8184015746756
LPIN1,433.473461151414,344.820340675315,156.454628114814,350.962337970653,358.439738504757,245.197515996578,379.706482718157,206.758086846922,613.710675431177,521.246425136959,466.993617906634,567.273026093674,425.154158276628,482.775636129207,417.64682640921,456.87082367723,478.67847049491,643.012521730421
BMP8A,42.1951107828396,44.3375992992122,60.1307371677933,43.2956494161265,59.1274163380388,44.7378981647226,43.0748997078513,41.6711785287591,25.4814588817417,32.3935014388272,43.2672349414343,27.1080370668839,29.0960634033329,34.4933429882108,37.4902305800174,34.8460778210318,32.4809209457787,38.5463189731864
AK096803 ,65.2163459622403,67.4209587779681,99.2161947436008,73.9990177180329,90.7753130919653,54.6665526606983,61.8222985274557,38.7460187935769,31.2678799726167,37.7325087148619,42.7012235479774,35.0366303826738,40.7282697977726,53.4461128994499,44.4761474959527,36.5843910661326,39.0387958196357,54.2221596213496
SV2C,219.961179922735,425.734344471154,267.594382449811,781.502561187317,456.724123020952,1858.44634524317,598.347699853332,202.492520060946,96.4337473690056,216.205021811324,277.335339083275,173.265110191449,111.889820194924,144.228188931703,213.163297942129,139.710416108054,148.647173785893,104.730738907994
PTAFR,114.702678548125,103.676406359741,221.718874475526,158.457470195356,179.140288281072,90.5480261993295,116.243815216134,77.7448585288108,72.3748236561669,73.3900052186975,67.3588590899473,60.8787505269006,56.231145624878,111.728163197367,91.9079098163421,57.9168665861841,57.343214745614,66.1341490282425
BHMT2,64.1656683273029,42.6804829436903,62.3949790751406,51.446855508957,61.0727211808751,38.4514061455751,61.4643823134542,43.4578686899191,134.093810112005,100.163341595364,59.551975324592,77.5597502023232,63.326068741138,109.049247906325,116.273320226292,76.9821601876285,70.0008970717636,84.4439229138789
AQP4,159.60213511899,328.824880855476,123.812822553497,125.33121992429,108.293933929695,135.912841237391,455.037275113109,228.251123004128,1112.54298261507,1284.30235109599,192.220977967935,667.084961719715,1096.59143040887,531.694510802269,522.881186027868,188.981701640717,1094.61899045886,1171.31223819278
RARB,48.5612451993422,47.5597578640631,74.7519884529984,67.8788209473376,63.7012119917183,42.7627738720851,42.7539568364665,31.4746829355609,32.1435890464925,33.9965718295422,32.7451930503453,31.6556830696638,32.9896137801317,36.6115335658377,39.4667548043584,33.1772862729138,30.0343927956861,31.2706976056671
PON1,18.2868851628877,20.8974464295669,23.2131080953486,20.9414661837077,19.5670208982268,20.1795905249043,18.2868851628877,16.9947168211871,14.811294313419,17.2058882665236,17.2965242267431,14.0412637902746,14.6140452984853,18.1405684714689,15.060832476165,15.0620121025675,14.4122403459711,15.7033831318681
ANGPT1,49.5104922031877,24.8912935274428,63.977353766191,31.1730476255312,36.7414549257407,29.8327109089513,38.5058733340892,32.3270950703484,249.320588805101,139.161137601782,39.6212326491275,104.25790006506,255.828173211498,94.9519424491881,114.329291839808,44.4103892932476,66.0100380981355,94.1099607939299
GYPE,18.1108658056995,18.1153132902129,22.4467564955661,17.5991537464055,17.8283374915687,16.6565712998629,16.4233854924368,18.889063211337,16.0456303126335,13.6783451439935,15.0209719475803,13.7612124633694,13.5509228476327,13.9328251609998,15.9129540435413,15.2835392584936,14.5994456594558,15.0179113079793
FHL1,534.885692308708,855.790624506384,501.958127742092,831.514314927444,503.835234132063,684.378296930152,778.113011909841,769.554234647137,987.145463507882,1478.74191856596,939.844740498206,1136.90163547973,1026.19634524317,700.558521092418,950.228589103105,1013.6725845031,1357.48498510873,1046.33523413206
FOLR3,35.3166755528245,34.355720171658,42.6611826297308,35.9073410323737,42.7291678770562,31.6058158395252,36.4167788294161,28.1706335044551,23.2202937259779,23.4304939059812,25.0025644537197,24.2737835031755,23.575177678186,27.9377948101271,32.395601873907,30.6537419081735,25.8423848904203,30.0881797275238
MAN2A2,170.325887249157,134.63176739251,98.1780776362096,113.643869232451,78.2078973998244,101.65148910273,123.65120256217,121.287959656859,192.626055006318,165.097196634034,185.016602789422,141.500428927312,152.142229017241,169.192519135378,154.903022723504,144.450409316234,196.067580956144,192.728684186714
SCP2,479.111948927626,262.802975081256,262.964934680093,305.051564019969,270.795954190313,220.320390663283,432.62269714317,319.876232724396,921.668567465398,547.707215424027,352.901156938896,565.568941367882,664.335234132064,419.462628505241,432.087825598191,453.364299165211,590.128724443206,559.323215242009
HIBCH,338.33120527285,155.957592007442,164.273781558586,155.141095243903,184.093722232465,131.408683180358,243.638629379365,210.165061255686,505.831722088588,283.108114110436,323.096492382004,284.01924021427,408.669115243739,255.935807652797,300.501901542105,286.652340108389,260.503343718285,462.820861732199
TMED9,418.835277490731,535.331989579532,531.275020511884,482.258192699381,536.115537750449,587.959205845247,471.757409373724,415.739162362604,339.900240252765,412.648036352799,390.305701764623,328.289981249377,366.779678577001,433.499611407611,453.924920643111,371.634890817294,355.480069031857,344.329663645735
TRIM17,59.1685869629591,57.3546569157913,87.6690844071716,66.3125382170945,69.528722497047,53.248269254,51.0331516274767,58.4786983477942,28.6388533834885,41.0183670756352,44.0911441727197,38.846077615333,41.5348195708952,53.9021780651509,41.2730354101574,55.5019282495439,46.9073775201419,38.47033064296
POMC,59.0224757360963,63.7240293296124,126.527945063825,80.9431337124853,71.2141157857206,69.0526118974623,86.8304226576104,62.3180936567428,40.8306468237631,47.0993608424824,58.1105636922522,43.4817882447989,45.3496451713012,64.6536083083522,58.9109425554148,49.604451436909,46.8433575248971,49.9686102419104
RP1-223E5.4 ,88.6492106947435,90.9657153213026,128.341925444342,101.26583634212,113.286959643139,85.5520004875253,80.3259094592895,73.3783938240045,64.8589947244113,66.4370100013391,60.5528292199154,64.6277612006631,56.3020063451686,76.8000378734019,89.4797701247387,66.4668360440913,62.9465705614907,68.9430224315447
MAF,327.559540501144,188.786530903028,211.337392099485,233.461335108337,242.513014860941,187.180228214239,442.230918652994,358.224036218288,1067.7456365732,638.012006390146,482.558396365962,434.047524806869,359.069809730759,574.869555942543,441.444107456015,455.937252976789,316.588399101816,519.401784801471
HOXB6,21.6928968460966,23.7325437292368,23.6577454953156,23.5707902334659,21.228434058014,20.4361149452815,23.353382654915,19.8154496421572,18.1575538571376,17.1457367388393,19.1625724933954,17.5485741215698,19.8939394518406,18.8779195551693,18.1866982541091,18.5981838808124,17.9739936023203,18.6487683557826
HR,88.7947748506506,101.194827023426,116.423034567748,99.8136821412876,104.801435890889,119.120595331774,84.531353396812,100.379371997494,62.6685990502418,70.9453921855124,90.2366655649299,73.1364751635315,74.7665312568987,102.702442532179,78.8552694473592,69.3086529476394,69.0304469570477,64.284015020608
CDK18,203.482511771543,151.12948952358,140.621011455093,136.775820852224,145.925945968195,108.284459658172,178.069427646732,126.100028222438,337.068248345949,276.849066009037,207.519069084906,161.477930195116,249.206250907849,265.536566226733,222.095426610668,216.397107942266,181.424716964447,184.887674314086
IGHD3-16 ,57.9135619293197,58.486251631659,110.606707386163,55.7696792548256,53.7669082601531,53.8303914950836,54.0701890885519,46.8203403833277,40.0290454830086,39.0136696364896,37.8165269561539,35.285907761491,41.5868390999786,45.1627395210096,45.9617118723848,36.0869556913322,36.6034741521897,45.9077981236606
GPR132,25.5353490046828,27.7104282748099,32.1943677752864,26.4242967392057,23.6045220739271,27.3522175636348,25.9642309883679,25.3253954275711,22.0685892694954,23.539367048959,20.5734608818989,21.8492966306973,19.8802868807669,24.4131796649547,21.9422189742087,21.0013274868867,20.7944965988857,21.2932383688471
PFKFB2,75.6213504579125,70.8710455394855,63.9096626290164,102.44410963583,49.6379429053655,79.6968475811652,98.693942649638,87.6910796023893,166.334336838257,163.164099458713,93.2630154447499,155.32748766414,114.171916623723,135.168506049721,76.7111778083629,106.643228943442,146.103648519358,142.596579758753
RECQL4,89.6560867995957,98.1644558525092,106.827864800594,88.3194257657505,115.60830919838,99.2163501839496,91.0785868277956,108.549930600437,55.1270774559072,69.7879304384668,83.0323387574711,67.4149078484409,60.2750130425463,84.9610328288721,87.0561439425476,89.3384840251092,64.4390951086251,77.4625564400566
TCAP,84.3947842627235,84.7462541169701,150.154414138964,75.0264034049482,112.854556980795,83.3674315013174,81.3457151451667,113.187995694461,57.2289475343418,58.016118446182,67.4473731583756,53.0432334848536,57.5147738875641,67.8018523866547,94.1517618691295,44.2798012098331,51.0325306207235,72.3692775832041
LA16c-358B7.3,34.9368065876962,33.6766251628982,51.2019483192766,39.5395239492729,50.5253483332157,36.6583889592427,41.703345960952,26.3785042706914,21.8776444507644,23.2139858435926,24.0727198408261,23.6846192331732,22.3639097054393,34.4933429882109,32.203501784049,28.1610297320495,27.1833815481321,28.342306024455
FRMD4B,66.1144422233735,43.1648919986863,47.078666431234,25.7562660345923,42.4475526735087,32.0793484745698,59.6234184343619,55.8528392352025,180.792649599047,83.8107092069874,62.9598912909612,59.7259417301726,178.215613305569,97.2795903360627,97.921587829066,55.4997035988946,84.2782284745287,93.3065170463968
MTM1,32.0315327437677,26.8034621424823,32.2025342005245,28.3463733619468,29.8983523476236,21.9231923350193,40.9844090941148,25.3598503446487,63.2847938886276,51.6508004075715,40.8472610564136,53.3224384663657,55.387423556733,39.6730546088088,38.1581566672389,28.1210707804733,63.3850677166029,42.1163063594404
SRC,47.5838095664109,52.2755087096121,57.5459885251736,50.2833608169468,52.7077982943582,52.1165630865884,43.1257044718241,47.6194627601785,39.4579706356056,44.4902242527091,39.1567734224158,33.8724540783137,38.5500692110853,43.5815402113628,45.8430032183358,42.0986870846283,34.4589633156753,38.5029632889455
ALCAM,692.21743150885,454.479076712341,424.302025624372,307.361935536444,438.976137086769,383.918107842431,411.113011909843,727.015466198866,1567.22756471642,686.365189360585,585.557456354284,707.19462845044,947.694939833652,688.027065267539,750.989372324585,684.68617801109,806.308466198103,1013.62909516013
NUP160,31.5950693746457,23.4040096121398,21.0145486225725,20.967736858438,21.7703664902395,23.164865495161,25.3273235092868,20.5889033928354,58.3481899740314,50.4737907945833,27.8320272007413,52.1658451063532,42.9411270170725,27.0795200644317,29.4516999061914,24.6290774936043,44.3002431831774,54.6929323275037
TMEM80,197.022000457202,163.062233182003,249.518389105312,181.679071125327,163.36031617724,141.299114840407,219.477319943109,210.691124742711,118.068485994159,163.513178685152,123.390581017115,108.101878485543,118.269703772592,160.009899784738,173.167881018607,120.58938942633,111.023968451929,94.4086093914864
ST8SIA5,83.2292216805104,102.840119086269,95.0364853784454,100.996947116011,124.943001920044,151.635225241239,74.155617329305,106.158953402704,37.1561145012369,58.3557571746975,78.3023938976795,62.3339144128692,51.2415072425253,98.6693485450863,68.2095007670601,64.9882780882812,62.9954118230338,70.4680425393464
GTPBP1,67.6154230303376,85.6398592736162,96.3228426790774,74.3459182399527,81.4645869478931,69.7204016927446,75.1972760491955,58.5577447205331,57.7907051117807,53.7464607965404,65.739247494959,58.0663047255422,60.3245739720186,63.7752761452092,60.1516484504327,51.7196368795393,55.6793904619338,51.932990695591
CEACAM6,30.7423589682305,31.4273012420592,41.3797882228656,33.4546793588263,37.9909696101268,31.1015746541904,32.3555978700625,25.3012378619964,21.9284595060288,23.2059855778911,24.4222844648854,26.1028332560514,23.3830348821802,28.0457102628942,26.4633646829067,21.5533949976215,27.423043392307,27.4491280215832
CHPT1,877.733719414045,621.458115676474,829.561135782718,936.564212366969,654.693702583963,413.921544340287,876.757864752241,634.339274409981,1370.95786195869,1165.56165547272,937.878288016256,1026.98208569297,866.881593489742,1102.32101052639,1230.67198122656,884.757289567858,1185.27538044427,1239.03868032423
SORBS1,59.9478069538523,52.872678191604,83.7705496634448,57.6124132167835,67.9166521467164,58.2654242531671,55.2437028175782,42.7914645966494,38.1859181034609,37.8909336041293,42.6199640795233,35.4370887361358,36.5400280267391,57.462586325254,47.011576279114,39.5928835456227,41.9659510161122,43.3576827319975
CADM4,88.2659286231397,156.975673104296,165.161794103972,137.592981572535,159.279641569764,135.096191758823,130.488158625694,163.584652824733,80.1829564260681,101.204453219712,81.9646546017036,86.4226147669838,114.489909795233,106.784695778944,120.70733313005,92.9496119951598,111.02937594951,79.2961736220126
OXCT2,77.0776589468521,83.2731891693043,101.474399072051,90.5001544566764,92.3039667376071,77.1727837491614,85.8706535206903,63.9901105274569,50.1754648438151,62.3392100549214,63.4602309301544,56.5837077484044,57.9135619293197,65.1494621246294,83.535078431075,57.0395139573017,61.2386858084849,67.079267346304
RNASE4,25.5910546201948,61.2844811360709,26.9099948436866,29.9242795652483,32.3849894505887,19.9417617062194,33.1829616950574,23.8670810781005,108.392741185836,139.252340031144,35.4509550435957,64.1073975783135,74.2402844009394,53.1968444779888,82.1568480467736,40.7064744998422,42.8411976747759,58.3419418057973
URI1,127.096683658014,67.3594629940814,71.9071554091316,86.9829791876805,62.4765898263351,70.8245297000787,112.161917143329,135.958265546355,186.829546087837,177.775411765666,135.478719476683,160.074952566572,204.294713825416,115.578100511019,84.8810772310409,172.251616130246,160.117322902162,173.013576176494
SORD,64.7922898667666,74.9028196435264,74.492965481816,83.1800682553916,74.9066081565226,73.5224073964364,78.8176386171797,88.8139785920952,94.7795460151678,111.992421571995,86.593595559498,89.7851462733507,108.092508052356,105.329336650587,109.848755391749,103.179867157644,82.2171752745142,88.2992224518685
KCNQ2,86.6585699180534,119.984002544379,117.818765070154,106.077698749947,112.357108320571,94.8268997652273,71.6539884846253,62.968854249824,42.8621729192149,62.271648386836,65.4459093621268,49.9431274977626,56.0990952397348,84.5841476773972,68.3135558972231,78.0225053045081,59.9091995909125,45.8904938469554
LHX5,75.015287221629,67.2784836843946,112.65702557887,69.9134413833016,98.3031158371895,65.317419119563,65.0260392952341,45.0793200724035,50.6924333676006,50.9340199513889,43.7524769809731,40.266996242288,48.7826115088279,58.5465186941772,52.3353548591871,48.7928075131641,43.8940864011343,47.8735122975256
NTN3,57.2092072762921,44.1661845832859,82.050929925285,63.6873573700768,58.167988467839,52.9702365940819,45.042087640376,38.3913595366986,37.8374771576642,38.2323742362193,35.4509550435957,35.7286643008999,38.4884435502784,42.5920484501347,41.9528190417358,35.5665229216667,39.7081206674138,37.5959526802013
ZNF302,247.18122534742,98.0536699994071,81.8055190127074,118.321128804967,120.406839770968,115.368187339257,154.633089071396,112.8131527992,338.705277895699,246.906521301072,167.771144758079,302.752253893117,255.907476946278,167.547970622001,129.786675339406,227.923838695756,288.473535808527,395.202790527858
PPP1R37,35.7874293672749,47.3487705191976,58.4658911776633,49.3104869694513,46.6822350914742,58.7964283523191,44.3175220635054,40.8566450310694,31.3792240553921,32.6944247854248,41.0787199272851,33.0660535253617,31.4247096103881,32.0830731804324,30.1435037561193,45.4291062587374,37.1713946292002,32.3526865223455
PTGER3,19.8736419751009,15.5745796958726,32.0158584280114,22.9999762822983,36.7029091865193,17.6229281025746,18.5503542235168,15.1709083036852,12.2113191223852,13.5405519161803,13.30346858326,12.9372744390371,15.2319556518934,14.4203937531058,14.6034648535304,13.1623372711864,13.6196232576152,14.4461393562708
SGMS1,169.297358703244,91.3366433679437,80.8225420700415,82.7631461763808,81.0403484838494,87.9921957529597,97.5723709676336,85.913784430459,189.721616673807,158.283607217905,120.146357720595,147.21440272642,168.991116039669,103.213903801542,137.497540223019,119.147917995837,167.064757208514,209.903276476761
RALGDS,358.523277775933,470.438777868992,470.528136373383,286.432997652754,483.213904339511,312.279678820977,432.498775716894,466.299588804586,727.980471207923,674.766358802791,474.643942140309,750.574166484551,844.698647348375,568.385027580977,722.750809611533,433.753994984562,486.919753920671,938.455044737613
FLJ13224,23.8652833918767,22.8525125156748,35.0161153981235,22.8256730131054,28.8295614062571,21.5658696205166,25.5344118484777,23.589477140706,17.6228230052455,17.7593441700225,17.1268540288865,16.1270550707884,19.4476547184834,22.663939538869,23.296408728004,17.283954641946,17.6412329195843,19.727787453661
DLG4,113.192348878606,126.458976049226,257.890836796439,145.438670592459,195.76973672574,118.987417559151,133.33421983967,94.9125466028434,62.5387511909439,78.8398560623797,62.5314613362226,73.8930410860787,82.2467004970374,127.036088400785,119.633325532558,73.1801826033596,81.0364288887033,88.1188167871378
APIP,170.179699480827,174.690441258524,120.235270273895,172.681354460058,140.420730661829,172.528402500663,206.908643599966,161.607855142587,297.89716478314,275.835243387089,196.017401039509,303.003401873162,313.057456562112,185.411467288161,184.386209996074,194.887747277594,276.613019945249,236.557757897309
ST13,364.048168243458,477.670523029388,282.956092525393,382.231676453659,246.122291988261,539.657304064352,391.034837753299,351.606344578194,595.539640120736,681.93390983878,427.848057749307,595.084746885619,649.139224024971,510.453141485908,433.720577963132,500.181725807383,624.668567465396,702.908020328819
LSM14A,487.66256732204,259.273024319439,242.021266057565,311.289486196873,268.472100642069,293.589485581908,374.088800675352,290.729020850784,700.164372556147,542.150905945587,313.571800234694,527.939565637727,544.209556916977,515.132137383092,377.909074225789,412.392321764047,509.557387868792,461.788435317593
HABP4,18.6025141781041,17.1237399062545,23.0434043890654,21.8172019231501,19.1786267719684,17.5795414263427,19.3632308232498,14.6477455666721,12.346257393037,14.9438925807,15.6066476243245,13.3644918443436,15.0594437479158,14.4216661181451,15.2469583043533,14.9258250936686,15.5386606038999,15.3148483477725
MEF2D,201.224374551862,243.940641135868,428.247721858378,261.718433647209,219.474533468551,280.579127973408,209.341765894598,193.788351073588,145.010288100693,157.304063321854,193.792456505245,179.137153368613,150.706937973138,181.524266605094,177.308177100515,195.836155564483,165.707331276609,159.729170588415
RFC1,106.244114053741,106.999828347984,77.8232139299209,99.8178665024691,61.5706965677914,101.816188099624,125.164990112796,118.343981147673,189.344086270515,140.842108816857,174.753857990122,155.42695467025,211.884309776467,111.891204967519,112.288003630074,149.605614698691,137.737227439968,141.196489237324
