"Gene.symbol","Cell.type","SUID","name","selected","OG_Gene","ALSOD","DEG"
"MAP7",NA,115385,"MAP7","false",FALSE,FALSE,FALSE
"MAPK1",NA,116619,"MAPK1","false",FALSE,FALSE,FALSE
"MAPK12",NA,120130,"MAPK12","false",FALSE,FALSE,FALSE
"MAPK14",NA,119366,"MAPK14","false",FALSE,FALSE,FALSE
"MAPK3",NA,118958,"MAPK3","false",FALSE,FALSE,FALSE
"MAPK6",NA,118384,"MAPK6","false",FALSE,FALSE,FALSE
"MAPK8",NA,118978,"MAPK8","false",FALSE,FALSE,FALSE
"MAPK8IP2",NA,119914,"MAPK8IP2","false",FALSE,FALSE,FALSE
"MAPKAP1",NA,119076,"MAPKAP1","false",FALSE,FALSE,FALSE
"MAPRE1",NA,116978,"MAPRE1","false",FALSE,FALSE,FALSE
"MARCH3",NA,120580,"MARCH3","false",FALSE,FALSE,FALSE
"MARCH5",NA,120728,"MARCH5","false",FALSE,FALSE,FALSE
"MARS",NA,117931,"MARS","false",FALSE,FALSE,FALSE
"MAST4",NA,116583,"MAST4","false",FALSE,FALSE,FALSE
"MATR3",NA,120779,"MATR3","false",FALSE,TRUE,FALSE
"MAU2",NA,115761,"MAU2","false",FALSE,FALSE,FALSE
"MAX",NA,115093,"MAX","false",FALSE,FALSE,FALSE
"MBD1",NA,115081,"MBD1","false",FALSE,FALSE,FALSE
"MBD3",NA,119334,"MBD3","false",FALSE,FALSE,FALSE
"MCC",NA,120210,"MCC","false",FALSE,FALSE,FALSE
"MCCC2",NA,116249,"MCCC2","false",FALSE,FALSE,FALSE
"MCM10",NA,119511,"MCM10","false",FALSE,FALSE,FALSE
"MCM2",NA,115755,"MCM2","false",FALSE,FALSE,FALSE
"MCM3",NA,120060,"MCM3","false",FALSE,FALSE,FALSE
"MCM7",NA,115647,"MCM7","false",FALSE,FALSE,FALSE
"MCRS1",NA,116394,"MCRS1","false",FALSE,FALSE,FALSE
"MDC1",NA,115466,"MDC1","false",FALSE,FALSE,FALSE
"MDFI",NA,118490,"MDFI","false",FALSE,FALSE,FALSE
"MDH1",NA,116505,"MDH1","false",FALSE,FALSE,FALSE
"MDK",NA,119477,"MDK","false",FALSE,FALSE,FALSE
"MDM2",NA,118146,"MDM2","false",FALSE,FALSE,FALSE
"MDM4",NA,116861,"MDM4","false",FALSE,FALSE,FALSE
"ME2",NA,120321,"ME2","false",FALSE,FALSE,FALSE
"MEAF6",NA,115612,"MEAF6","false",FALSE,FALSE,FALSE
"MECP2",NA,116276,"MECP2","false",FALSE,FALSE,FALSE
"MED1",NA,116523,"MED1","false",FALSE,FALSE,FALSE
"MED12",NA,117847,"MED12","false",FALSE,FALSE,FALSE
"MED14",NA,115479,"MED14","false",FALSE,FALSE,TRUE
"MED15",NA,120558,"MED15","false",FALSE,FALSE,FALSE
"MED16",NA,118997,"MED16","false",FALSE,FALSE,FALSE
"MED24",NA,116608,"MED24","false",FALSE,FALSE,FALSE
"MED28",NA,119863,"MED28","false",FALSE,FALSE,FALSE
"MED4",NA,118285,"MED4","false",FALSE,FALSE,FALSE
"MED6",NA,120466,"MED6","false",FALSE,FALSE,FALSE
"MED7",NA,116462,"MED7","false",FALSE,FALSE,FALSE
"MEN1",NA,116614,"MEN1","false",FALSE,FALSE,FALSE
"MEPCE",NA,116361,"MEPCE","false",FALSE,FALSE,FALSE
"MERTK",NA,119518,"MERTK","false",FALSE,FALSE,FALSE
"MET",NA,116476,"MET","false",FALSE,FALSE,FALSE
"METTL13",NA,117836,"METTL13","false",FALSE,FALSE,FALSE
"MFAP4",NA,115472,"MFAP4","false",FALSE,FALSE,FALSE
"MGA",NA,120765,"MGA","false",FALSE,FALSE,FALSE
"MGC2474",NA,115291,"MGC2474","false",FALSE,FALSE,FALSE
"MGC2749",NA,116749,"MGC2749","false",FALSE,FALSE,FALSE
"MGC3121",NA,119992,"MGC3121","false",FALSE,FALSE,FALSE
"MGC3731",NA,116051,"MGC3731","false",FALSE,FALSE,FALSE
"MGRN1",NA,120664,"MGRN1","false",FALSE,FALSE,FALSE
"MIA2",NA,115503,"MIA2","false",FALSE,FALSE,FALSE
"MIB1",NA,120169,"MIB1","false",FALSE,FALSE,FALSE
"MICAL1",NA,115553,"MICAL1","false",FALSE,FALSE,FALSE
"MICALL2",NA,117748,"MICALL2","false",FALSE,FALSE,FALSE
"MID1",NA,120674,"MID1","false",FALSE,FALSE,FALSE
"MINOS1",NA,118800,"MINOS1","false",FALSE,FALSE,FALSE
"MIPOL1",NA,117641,"MIPOL1","false",FALSE,FALSE,FALSE
"MIS12",NA,119516,"MIS12","false",FALSE,FALSE,FALSE
"MKI67",NA,119757,"MKI67","false",FALSE,FALSE,FALSE
"MKL2",NA,116591,"MKL2","false",FALSE,FALSE,FALSE
"MKRN1",NA,120607,"MKRN1","false",FALSE,FALSE,FALSE
"MKRN3",NA,120218,"MKRN3","false",FALSE,FALSE,FALSE
"MLH1",NA,116367,"MLH1","false",FALSE,FALSE,FALSE
"MLH3",NA,117742,"MLH3","false",FALSE,FALSE,TRUE
"MLXIPL",NA,115839,"MLXIPL","false",FALSE,FALSE,FALSE
"MME",NA,118254,"MME","false",FALSE,FALSE,FALSE
"MMGT1",NA,117211,"MMGT1","false",FALSE,FALSE,FALSE
"MMS19",NA,115924,"MMS19","false",FALSE,FALSE,FALSE
"MMTAG2",NA,115173,"MMTAG2","false",FALSE,FALSE,FALSE
"MNT",NA,117885,"MNT","false",FALSE,FALSE,FALSE
"MOGS",NA,118631,"MOGS","false",FALSE,FALSE,FALSE
"MORC3",NA,116657,"MORC3","false",FALSE,FALSE,FALSE
"MORF4L1",NA,116383,"MORF4L1","false",FALSE,FALSE,FALSE
"MORF4L2",NA,116876,"MORF4L2","false",FALSE,FALSE,FALSE
"MOV10",NA,118633,"MOV10","false",FALSE,FALSE,FALSE
"MPDZ",NA,119841,"MPDZ","false",FALSE,FALSE,FALSE
"MPHOSPH6",NA,119593,"MPHOSPH6","false",FALSE,FALSE,FALSE
"MPP6",NA,115655,"MPP6","false",FALSE,FALSE,FALSE
"MRGBP",NA,119156,"MRGBP","false",FALSE,FALSE,FALSE
"MRPL12",NA,117225,"MRPL12","false",FALSE,FALSE,FALSE
"MRPL19",NA,117466,"MRPL19","false",FALSE,FALSE,FALSE
"MRPL39",NA,118745,"MRPL39","false",FALSE,FALSE,FALSE
"MRPL41",NA,117207,"MRPL41","false",FALSE,FALSE,FALSE
"MRPL53",NA,117574,"MRPL53","false",FALSE,FALSE,FALSE
"MRPS22",NA,117929,"MRPS22","false",FALSE,FALSE,FALSE
"MRPS34",NA,117915,"MRPS34","false",FALSE,FALSE,FALSE
"MSH2",NA,119231,"MSH2","false",FALSE,FALSE,FALSE
"MSH3",NA,116176,"MSH3","false",FALSE,FALSE,FALSE
"MSH6",NA,117939,"MSH6","false",FALSE,FALSE,FALSE
"MSL2",NA,120244,"MSL2","false",FALSE,FALSE,FALSE
"MSN",NA,115254,"MSN","false",FALSE,FALSE,FALSE
"MT-ATP8",NA,117217,"MT-ATP8","false",FALSE,FALSE,FALSE
"MT1X",NA,117221,"MT1X","false",FALSE,FALSE,FALSE
"MT2A",NA,116498,"MT2A","false",FALSE,FALSE,FALSE
"MTA1",NA,119574,"MTA1","false",FALSE,FALSE,FALSE
"MTA3",NA,119761,"MTA3","false",FALSE,FALSE,FALSE
"MTOR",NA,115645,"MTOR","false",FALSE,FALSE,FALSE
"MUC1",NA,119393,"MUC1","false",FALSE,FALSE,FALSE
"MVK",NA,117493,"MVK","false",FALSE,FALSE,FALSE
"MVP",NA,118477,"MVP","false",FALSE,FALSE,FALSE
"MYBPC3",NA,116157,"MYBPC3","false",FALSE,FALSE,FALSE
"MYC",NA,115090,"MYC","false",TRUE,FALSE,FALSE
"MYCBP",NA,118976,"MYCBP","false",FALSE,FALSE,FALSE
"MYCBP2",NA,116089,"MYCBP2","false",FALSE,FALSE,FALSE
"MYH11",NA,115274,"MYH11","false",FALSE,FALSE,FALSE
"MYH9",NA,115705,"MYH9","false",FALSE,FALSE,FALSE
"MYL12B",NA,115767,"MYL12B","false",FALSE,FALSE,FALSE
"MYO18A",NA,115889,"MYO18A","false",FALSE,FALSE,FALSE
"MYO5C",NA,118013,"MYO5C","false",FALSE,FALSE,FALSE
"MYO9A",NA,118011,"MYO9A","false",FALSE,FALSE,FALSE
"MYO9B",NA,117978,"MYO9B","false",FALSE,FALSE,FALSE
"MYOG",NA,120823,"MYOG","false",FALSE,FALSE,FALSE
"MYOT",NA,117041,"MYOT","false",FALSE,FALSE,FALSE
"MYOZ1",NA,117164,"MYOZ1","false",FALSE,FALSE,FALSE
"MZT2B",NA,117769,"MZT2B","false",FALSE,FALSE,FALSE
"NAGK",NA,120712,"NAGK","false",FALSE,FALSE,FALSE
"NAP1L1",NA,116627,"NAP1L1","false",FALSE,FALSE,FALSE
"NAP1L5",NA,116417,"NAP1L5","false",FALSE,FALSE,FALSE
"NARF",NA,117456,"NARF","false",FALSE,FALSE,FALSE
"NARS",NA,116131,"NARS","false",FALSE,FALSE,FALSE
"NAT9",NA,119652,"NAT9","false",FALSE,FALSE,FALSE
"NBN",NA,117326,"NBN","false",FALSE,FALSE,FALSE
"NCAPD3",NA,120625,"NCAPD3","false",FALSE,FALSE,FALSE
"NCBP1",NA,118174,"NCBP1","false",FALSE,FALSE,FALSE
"NCBP2",NA,119305,"NCBP2","false",FALSE,FALSE,FALSE
"NCK1",NA,116715,"NCK1","false",FALSE,FALSE,FALSE
"NCK2",NA,120743,"NCK2","false",FALSE,FALSE,FALSE
"NCKIPSD",NA,119968,"NCKIPSD","false",FALSE,FALSE,FALSE
"NCL",NA,115470,"NCL","false",FALSE,FALSE,FALSE
"NCSTN",NA,117093,"NCSTN","false",FALSE,FALSE,FALSE
"ND4",NA,116808,"ND4","false",FALSE,FALSE,FALSE
"NDUFA1",NA,116214,"NDUFA1","false",FALSE,FALSE,FALSE
"NDUFA5",NA,119102,"NDUFA5","false",FALSE,FALSE,FALSE
"NDUFA8",NA,119093,"NDUFA8","false",FALSE,FALSE,FALSE
"NDUFAB1",NA,118768,"NDUFAB1","false",FALSE,FALSE,FALSE
"NDUFS1",NA,119115,"NDUFS1","false",FALSE,FALSE,FALSE
"NDUFS2",NA,118034,"NDUFS2","false",FALSE,FALSE,FALSE
"NDUFS3",NA,119097,"NDUFS3","false",FALSE,FALSE,FALSE
"NEDD4",NA,115142,"NEDD4","false",FALSE,FALSE,FALSE
"NEDD8",NA,115941,"NEDD8","false",FALSE,FALSE,FALSE
"NEDD9",NA,120098,"NEDD9","false",FALSE,FALSE,FALSE
"NEK11",NA,118940,"NEK11","false",FALSE,FALSE,FALSE
"NEK9",NA,119057,"NEK9","false",FALSE,FALSE,FALSE
"NEU3",NA,120113,"NEU3","false",FALSE,FALSE,FALSE
"NEUROG1",NA,120079,"NEUROG1","false",FALSE,FALSE,FALSE
"NFE2L2",NA,119006,"NFE2L2","false",FALSE,FALSE,FALSE
"NFIA",NA,115653,"NFIA","false",FALSE,FALSE,FALSE
"NFKBIB",NA,119309,"NFKBIB","false",FALSE,FALSE,FALSE
"NFYB",NA,117863,"NFYB","false",FALSE,FALSE,FALSE
"NFYC",NA,115091,"NFYC","false",FALSE,FALSE,FALSE
"NGFR",NA,119458,"NGFR","false",FALSE,FALSE,FALSE
"NIF3L1",NA,118646,"NIF3L1","false",FALSE,FALSE,FALSE
"NIFK",NA,115721,"NIFK","false",TRUE,FALSE,FALSE
"NINL",NA,120613,"NINL","false",FALSE,FALSE,FALSE
"NIPBL",NA,119248,"NIPBL","false",TRUE,FALSE,FALSE
"NKD2",NA,115476,"NKD2","false",FALSE,FALSE,FALSE
"NKX3-2",NA,118059,"NKX3-2","false",FALSE,FALSE,FALSE
"NLRX1",NA,118883,"NLRX1","false",FALSE,FALSE,FALSE
"NME2",NA,119599,"NME2","false",FALSE,FALSE,FALSE
"NMI",NA,118960,"NMI","false",FALSE,FALSE,FALSE
"NMNAT1",NA,118515,"NMNAT1","false",FALSE,FALSE,FALSE
"NOC4L",NA,120464,"NOC4L","false",FALSE,FALSE,FALSE
"NOL3",NA,115980,"NOL3","false",FALSE,FALSE,FALSE
"NOMO1",NA,115785,"NOMO1","false",FALSE,FALSE,FALSE
"NONO",NA,119032,"NONO","false",FALSE,FALSE,FALSE
"NOP2",NA,117259,"NOP2","false",FALSE,FALSE,FALSE
"NOP56",NA,117909,"NOP56","false",FALSE,FALSE,FALSE
"NOP58",NA,117250,"NOP58","false",FALSE,FALSE,FALSE
"NOS2",NA,117129,"NOS2","false",FALSE,FALSE,FALSE
"NOTCH3",NA,117832,"NOTCH3","false",FALSE,FALSE,FALSE
"NPM1",NA,115555,"NPM1","false",FALSE,FALSE,FALSE
"NR1A2",NA,119602,"NR1A2","false",FALSE,FALSE,FALSE
"NR1H2",NA,117544,"NR1H2","false",FALSE,FALSE,FALSE
"NR2B1",NA,119846,"NR2B1","false",FALSE,FALSE,FALSE
"NR2F1",NA,115182,"NR2F1","false",FALSE,FALSE,FALSE
"NR3C4",NA,119444,"NR3C4","false",FALSE,FALSE,FALSE
"NSD3",NA,116796,"NSD3","false",FALSE,FALSE,FALSE
"NSG2",NA,120618,"NSG2","false",FALSE,FALSE,FALSE
"NSL1",NA,119957,"NSL1","false",FALSE,FALSE,FALSE
"NT5DC1",NA,115204,"NT5DC1","false",FALSE,FALSE,FALSE
"NTPCR",NA,118211,"NTPCR","false",FALSE,FALSE,FALSE
"NTRK1",NA,119964,"NTRK1","false",FALSE,FALSE,FALSE
"NUCB1",NA,118943,"NUCB1","false",FALSE,FALSE,FALSE
"NUDCD2",NA,116834,"NUDCD2","false",FALSE,FALSE,FALSE
"NUDT14",NA,116075,"NUDT14","false",FALSE,FALSE,FALSE
"NUDT15",NA,120782,"NUDT15","false",TRUE,FALSE,FALSE
"NUDT21",NA,118335,"NUDT21","false",FALSE,FALSE,FALSE
"NUFIP1",NA,116381,"NUFIP1","false",FALSE,FALSE,FALSE
"NUMA1",NA,116278,"NUMA1","false",FALSE,FALSE,FALSE
"NUP133",NA,118001,"NUP133","false",FALSE,FALSE,FALSE
"NUP153",NA,118006,"NUP153","false",FALSE,FALSE,FALSE
"NUP205",NA,120281,"NUP205","false",FALSE,FALSE,FALSE
"NUP214",NA,118641,"NUP214","false",FALSE,FALSE,FALSE
"NUP50",NA,116687,"NUP50","false",FALSE,FALSE,FALSE
"NUP54",NA,120423,"NUP54","false",FALSE,FALSE,FALSE
"NUP62",NA,118495,"NUP62","false",FALSE,FALSE,FALSE
"NUP93",NA,118949,"NUP93","false",FALSE,FALSE,FALSE
"NUTM2F",NA,117581,"NUTM2F","false",FALSE,FALSE,FALSE
"NXNL1",NA,116258,"NXNL1","false",FALSE,FALSE,FALSE
"OAT",NA,119095,"OAT","false",FALSE,FALSE,TRUE
"OAZ1",NA,118737,"OAZ1","false",FALSE,FALSE,FALSE
"OAZ3",NA,118118,"OAZ3","false",FALSE,FALSE,FALSE
"OBFC2B",NA,115687,"OBFC2B","false",FALSE,FALSE,FALSE
"OCM2",NA,117399,"OCM2","false",FALSE,FALSE,FALSE
"OCRL",NA,115859,"OCRL","false",FALSE,FALSE,FALSE
"ODF2L",NA,120777,"ODF2L","false",FALSE,FALSE,FALSE
"OFD1",NA,118207,"OFD1","false",FALSE,FALSE,FALSE
"OGFR",NA,118359,"OGFR","false",FALSE,FALSE,FALSE
"OLA1",NA,118788,"OLA1","false",FALSE,FALSE,FALSE
"OPA1",NA,117778,"OPA1","false",FALSE,FALSE,FALSE
"ORC1",NA,119255,"ORC1","false",FALSE,FALSE,FALSE
"ORC2L",NA,119227,"ORC2L","false",FALSE,FALSE,FALSE
"ORC3",NA,119297,"ORC3","false",FALSE,FALSE,FALSE
"OSBP",NA,117209,"OSBP","false",FALSE,FALSE,FALSE
"OSBPL2",NA,115202,"OSBPL2","false",TRUE,FALSE,FALSE
"OSBPL8",NA,115798,"OSBPL8","false",TRUE,FALSE,FALSE
"OSMR",NA,119752,"OSMR","false",FALSE,FALSE,FALSE
"OTUB1",NA,117388,"OTUB1","false",FALSE,FALSE,FALSE
"OTUB2",NA,115723,"OTUB2","false",FALSE,FALSE,FALSE
"OTUD5",NA,115871,"OTUD5","false",FALSE,FALSE,FALSE
"OXSR1",NA,120554,"OXSR1","false",FALSE,FALSE,FALSE
"P3H1",NA,116821,"P3H1","false",FALSE,FALSE,FALSE
"P4HA1",NA,118018,"P4HA1","false",FALSE,FALSE,FALSE
"P4HB",NA,120523,"P4HB","false",FALSE,FALSE,FALSE
"P8",NA,115609,"P8","false",FALSE,FALSE,FALSE
"PA2G4",NA,115679,"PA2G4","false",FALSE,FALSE,FALSE
"PABPC1",NA,116324,"PABPC1","false",FALSE,FALSE,TRUE
"PABPC4",NA,115713,"PABPC4","false",FALSE,FALSE,FALSE
"PACSIN2",NA,116077,"PACSIN2","false",FALSE,FALSE,FALSE
"PACSIN3",NA,117444,"PACSIN3","false",FALSE,FALSE,FALSE
"PAG1",NA,119464,"PAG1","false",FALSE,FALSE,FALSE
"PAGE2",NA,115597,"PAGE2","false",FALSE,FALSE,FALSE
"PAICS",NA,115318,"PAICS","false",FALSE,FALSE,FALSE
"PAK2",NA,117829,"PAK2","false",FALSE,FALSE,FALSE
"PAK4",NA,117518,"PAK4","false",FALSE,FALSE,FALSE
"PAN2",NA,116502,"PAN2","false",FALSE,FALSE,FALSE
"PARP10",NA,117881,"PARP10","false",FALSE,FALSE,FALSE
"PAX6",NA,118712,"PAX6","false",FALSE,FALSE,FALSE
"PBX1",NA,116995,"PBX1","false",FALSE,FALSE,FALSE
"PCBP1",NA,118225,"PCBP1","false",FALSE,FALSE,FALSE
"PCBP2",NA,116357,"PCBP2","false",FALSE,FALSE,FALSE
"PCBP3",NA,118227,"PCBP3","false",FALSE,FALSE,FALSE
"PCF11",NA,115299,"PCF11","false",FALSE,FALSE,FALSE
"PCGF1",NA,116863,"PCGF1","false",FALSE,FALSE,FALSE
"PCMT1",NA,115743,"PCMT1","false",FALSE,FALSE,FALSE
"PCP4",NA,116101,"PCP4","false",FALSE,TRUE,FALSE
"PCSK7",NA,119560,"PCSK7","false",FALSE,FALSE,FALSE
"PDCD6",NA,119935,"PDCD6","false",FALSE,FALSE,FALSE
"PDCD6IP",NA,117132,"PDCD6IP","false",FALSE,FALSE,FALSE
"PDDC1",NA,120379,"PDDC1","false",FALSE,FALSE,FALSE
"PDE6G",NA,119522,"PDE6G","false",FALSE,FALSE,FALSE
"PDGFRA",NA,117361,"PDGFRA","false",FALSE,FALSE,FALSE
"PDGFRB",NA,119536,"PDGFRB","false",FALSE,FALSE,FALSE
"PDGFRL",NA,120659,"PDGFRL","false",FALSE,FALSE,FALSE
"PDIA3",NA,120525,"PDIA3","false",FALSE,FALSE,FALSE
"PDILT",NA,120039,"PDILT","false",FALSE,FALSE,FALSE
"PDLIM4",NA,119835,"PDLIM4","false",FALSE,FALSE,FALSE
"PDLIM7",NA,118929,"PDLIM7","false",FALSE,FALSE,FALSE
"PDPK1",NA,119736,"PDPK1","false",FALSE,FALSE,FALSE
"PDS5A",NA,117841,"PDS5A","false",FALSE,FALSE,FALSE
"PDZD2",NA,117062,"PDZD2","false",FALSE,FALSE,FALSE
"PDZK1",NA,119893,"PDZK1","false",FALSE,FALSE,FALSE
"PEAK1",NA,115495,"PEAK1","false",FALSE,FALSE,FALSE
"PELI2",NA,118426,"PELI2","false",FALSE,FALSE,FALSE
"PELO",NA,118192,"PELO","false",FALSE,FALSE,FALSE
"PEPD",NA,116049,"PEPD","false",FALSE,FALSE,FALSE
"PFDN5",NA,119146,"PFDN5","false",FALSE,FALSE,FALSE
"PFKM",NA,115927,"PFKM","false",FALSE,FALSE,FALSE
"PFKP",NA,118524,"PFKP","false",FALSE,FALSE,FALSE
"PFN1",NA,116827,"PFN1","false",FALSE,TRUE,FALSE
"PFN2",NA,115630,"PFN2","false",FALSE,FALSE,FALSE
"PGAM5",NA,117611,"PGAM5","false",FALSE,FALSE,FALSE
"PGD",NA,116379,"PGD","false",FALSE,FALSE,FALSE
"PGLS",NA,115966,"PGLS","false",FALSE,FALSE,FALSE
"PGM1",NA,115591,"PGM1","false",FALSE,FALSE,FALSE
"PGM2",NA,117058,"PGM2","false",FALSE,FALSE,FALSE
"PGM3",NA,119185,"PGM3","false",FALSE,FALSE,FALSE
"PHF23",NA,120561,"PHF23","false",FALSE,FALSE,FALSE
"PHGDH",NA,116859,"PHGDH","false",FALSE,FALSE,FALSE
"PHKB",NA,115278,"PHKB","false",FALSE,FALSE,TRUE
"PHLDA3",NA,120323,"PHLDA3","false",FALSE,FALSE,FALSE
"PHLDB2",NA,118874,"PHLDB2","false",FALSE,FALSE,FALSE
"PIAS1",NA,118107,"PIAS1","false",FALSE,FALSE,FALSE
"PIAS3",NA,117047,"PIAS3","false",FALSE,FALSE,FALSE
"PIAS4",NA,118725,"PIAS4","false",FALSE,FALSE,FALSE
"PIGQ",NA,115079,"PIGQ","false",FALSE,FALSE,FALSE
"PIH1D1",NA,118238,"PIH1D1","false",FALSE,FALSE,FALSE
"PIK3C2B",NA,119369,"PIK3C2B","false",FALSE,FALSE,FALSE
"PIK3CA",NA,117100,"PIK3CA","false",FALSE,FALSE,FALSE
"PIK3CB",NA,115379,"PIK3CB","false",FALSE,FALSE,FALSE
"PIK3R1",NA,119479,"PIK3R1","false",FALSE,FALSE,FALSE
"PIK3R3",NA,116806,"PIK3R3","false",FALSE,FALSE,FALSE
"PIM1",NA,117893,"PIM1","false",FALSE,FALSE,FALSE
"PINX1",NA,118643,"PINX1","false",FALSE,FALSE,FALSE
"PJA1",NA,118366,"PJA1","false",FALSE,FALSE,FALSE
"PJA2",NA,120598,"PJA2","false",FALSE,FALSE,FALSE
"PLA2G2A",NA,117146,"PLA2G2A","false",FALSE,FALSE,FALSE
"PLA2G4C",NA,115968,"PLA2G4C","false",TRUE,FALSE,FALSE
"PLAG1",NA,116689,"PLAG1","false",FALSE,FALSE,FALSE
"PLAUR",NA,119250,"PLAUR","false",FALSE,FALSE,FALSE
"PLCG1",NA,115949,"PLCG1","false",FALSE,FALSE,FALSE
"PLEC",NA,115138,"PLEC","false",FALSE,FALSE,FALSE
"PLEKHB1",NA,119534,"PLEKHB1","false",FALSE,FALSE,FALSE
"PLEKHF2",NA,120283,"PLEKHF2","false",FALSE,FALSE,FALSE
"PLG",NA,119979,"PLG","false",FALSE,FALSE,FALSE
"PLK1",NA,117948,"PLK1","false",FALSE,FALSE,FALSE
"PLOD1",NA,115735,"PLOD1","false",FALSE,FALSE,FALSE
"PLOD2",NA,115733,"PLOD2","false",FALSE,FALSE,TRUE
"PLOD3",NA,119113,"PLOD3","false",FALSE,FALSE,FALSE
"PLRG1",NA,118542,"PLRG1","false",FALSE,FALSE,FALSE
"PLSCR1",NA,117802,"PLSCR1","false",FALSE,FALSE,TRUE
"PLXNB1",NA,115875,"PLXNB1","false",FALSE,FALSE,FALSE
"PLXNB3",NA,120546,"PLXNB3","false",FALSE,FALSE,FALSE
"PML",NA,115916,"PML","false",FALSE,FALSE,FALSE
"PMS1",NA,118530,"PMS1","false",FALSE,FALSE,FALSE
"PNMA1",NA,118507,"PNMA1","false",FALSE,FALSE,FALSE
"PNMA5",NA,116766,"PNMA5","false",FALSE,FALSE,FALSE
"PNMT",NA,115945,"PNMT","false",FALSE,FALSE,FALSE
"PNRC1",NA,119514,"PNRC1","false",FALSE,FALSE,FALSE
"PNRC2",NA,119336,"PNRC2","false",FALSE,FALSE,FALSE
"POGK",NA,116489,"POGK","false",FALSE,FALSE,FALSE
"POGZ",NA,119197,"POGZ","false",FALSE,FALSE,FALSE
"POLA2",NA,118416,"POLA2","false",FALSE,FALSE,FALSE
"POLD1",NA,119047,"POLD1","false",FALSE,FALSE,FALSE
"POLD3",NA,118806,"POLD3","false",FALSE,FALSE,FALSE
"POLE",NA,119043,"POLE","false",FALSE,FALSE,FALSE
"POLR1A",NA,117670,"POLR1A","false",FALSE,FALSE,FALSE
"POLR1B",NA,117520,"POLR1B","false",FALSE,FALSE,FALSE
"POLR1C",NA,120125,"POLR1C","false",FALSE,FALSE,FALSE
"POLR1D",NA,115991,"POLR1D","false",TRUE,FALSE,FALSE
"POLR2B",NA,119016,"POLR2B","false",FALSE,FALSE,FALSE
"POLR2C",NA,116519,"POLR2C","false",FALSE,FALSE,FALSE
"POLR3A",NA,115990,"POLR3A","false",FALSE,FALSE,FALSE
"POLR3D",NA,118727,"POLR3D","false",FALSE,FALSE,FALSE
"POLR3H",NA,117489,"POLR3H","false",FALSE,FALSE,FALSE
"POMP",NA,118764,"POMP","false",FALSE,FALSE,FALSE
"PON2",NA,115215,"PON2","false",FALSE,TRUE,FALSE
"POT1",NA,116024,"POT1","false",FALSE,FALSE,TRUE
"PPARG",NA,118069,"PPARG","false",FALSE,FALSE,FALSE
"PPAT",NA,118677,"PPAT","false",FALSE,FALSE,FALSE
"PPIA",NA,120063,"PPIA","false",FALSE,FALSE,FALSE
"PPIP5K1",NA,116218,"PPIP5K1","false",FALSE,FALSE,FALSE
"PPM1A",NA,118715,"PPM1A","false",FALSE,FALSE,FALSE
"PPM1G",NA,116026,"PPM1G","false",FALSE,FALSE,FALSE
"PPME1",NA,116818,"PPME1","false",FALSE,FALSE,FALSE
"PPP1CA",NA,115935,"PPP1CA","false",FALSE,FALSE,FALSE
"PPP1CC",NA,115499,"PPP1CC","false",FALSE,FALSE,FALSE
"PPP1R15A",NA,120186,"PPP1R15A","false",FALSE,FALSE,FALSE
"PPP2CA",NA,118047,"PPP2CA","false",FALSE,FALSE,FALSE
"PPP2CB",NA,116171,"PPP2CB","false",FALSE,FALSE,FALSE
"PPP2R2A",NA,116787,"PPP2R2A","false",FALSE,FALSE,FALSE
"PPP2R5A",NA,116802,"PPP2R5A","false",FALSE,FALSE,FALSE
"PPP2R5E",NA,117703,"PPP2R5E","false",FALSE,FALSE,FALSE
"PPP3CA",NA,115681,"PPP3CA","false",FALSE,FALSE,TRUE
"PPP6C",NA,119061,"PPP6C","false",FALSE,FALSE,FALSE
"PRAP1",NA,117510,"PRAP1","false",FALSE,FALSE,FALSE
"PRDX1",NA,115157,"PRDX1","false",FALSE,FALSE,FALSE
"PRDX4",NA,116842,"PRDX4","false",FALSE,FALSE,TRUE
"PRDX6",NA,115715,"PRDX6","false",FALSE,FALSE,FALSE
"PREB",NA,119904,"PREB","false",FALSE,FALSE,FALSE
"PREI3",NA,117694,"PREI3","false",FALSE,FALSE,FALSE
"PRKAB1",NA,118141,"PRKAB1","false",FALSE,FALSE,FALSE
"PRKACA",NA,119891,"PRKACA","false",FALSE,FALSE,FALSE
"PRKACB",NA,119352,"PRKACB","false",FALSE,FALSE,FALSE
"PRKAR1A",NA,119817,"PRKAR1A","false",FALSE,FALSE,FALSE
"PRKCA",NA,120228,"PRKCA","false",FALSE,FALSE,FALSE
"PRKCB",NA,116069,"PRKCB","false",FALSE,FALSE,FALSE
"PRKCDBP",NA,118095,"PRKCDBP","false",FALSE,FALSE,FALSE
"PRKCI",NA,115144,"PRKCI","false",FALSE,FALSE,FALSE
"PRKCZ",NA,119482,"PRKCZ","false",FALSE,FALSE,FALSE
"PRKD2",NA,115074,"PRKD2","false",FALSE,FALSE,FALSE
"PRKDC",NA,115781,"PRKDC","false",FALSE,FALSE,FALSE
"PRKN",NA,115729,"PRKN","false",FALSE,FALSE,FALSE
"PRKRA",NA,116234,"PRKRA","false",FALSE,FALSE,FALSE
"PRMT1",NA,115632,"PRMT1","false",FALSE,FALSE,FALSE
"PRMT5",NA,115671,"PRMT5","false",FALSE,FALSE,FALSE
"PRNP",NA,119509,"PRNP","false",FALSE,FALSE,FALSE
