SUID,ALSOD,AverageShortestPathLength,BetweennessCentrality,Cell.type,Cell.type.x,Cell.type.y,ClosenessCentrality,ClusteringCoefficient,DEG,Degree,Eccentricity,IsSingleNode,Matching.Attribute,Matching.Attribute.1,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,OG_Gene,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
94459,FALSE,4.21384356,0,NA,,,0.23731303,0,FALSE,1,8,FALSE,,PAPOLG,PAPOLG,14,1,0,FALSE,0,0.67861564,FALSE,0,PAPOLG,0,0
94460,FALSE,4.00956669,0,Astrocytes,,,0.24940351,1,FALSE,3,6,FALSE,,NOTCH2,NOTCH2,37,3,0,FALSE,1,0.69904333,FALSE,0,NOTCH2,0,0.56060606
94461,FALSE,4.11564434,0,NA,,,0.24297532,0,FALSE,1,8,FALSE,,KIAA2010,KIAA2010,22,1,0,FALSE,0,0.68843557,FALSE,0,KIAA2010,0,0
94462,FALSE,4.10495217,0,Neurons,,,0.2436082,0,FALSE,3,8,FALSE,,ATP6V0C,ATP6V0C,38,3,0,FALSE,1,0.68950478,FALSE,0,ATP6V0C,0,0
94463,FALSE,4.01266179,0,NA,,,0.24921114,0,FALSE,1,7,FALSE,,NUCB1,NUCB1,213,1,0,FALSE,0,0.69873382,FALSE,0,NUCB1,0,0
94464,FALSE,3.84637029,0.0092604,Neurons,,,0.25998537,0,TRUE,24,7,FALSE,,GNB5,GNB5,2.91666667,24,0,FALSE,0,0.71536297,FALSE,0,GNB5,4363596,0.0504386
94465,FALSE,4.84608891,0,NA,,,0.20635197,0,FALSE,1,8,FALSE,,GNG5,GNG5,24,1,0,FALSE,0,0.61539111,FALSE,0,GNG5,0,0
94466,FALSE,4.17191896,0,NA,,,0.23969785,0,FALSE,1,8,FALSE,,NDUFV1,NDUFV1,15,1,0,FALSE,0,0.6828081,FALSE,0,NDUFV1,0,0
94467,FALSE,4.0523354,0,NA,,,0.24677128,0,FALSE,2,8,FALSE,,ZNF211,ZNF211,63,2,0,FALSE,1,0.69476646,FALSE,0,ZNF211,0,0
94468,FALSE,3.16601013,7.94E-04,NA,,,0.31585496,0,TRUE,8,7,FALSE,,TMOD2,TMOD2,25.875,8,0,FALSE,0,0.78339899,FALSE,0,TMOD2,120934,0.15167683
94469,FALSE,4.01772651,0,NA,,,0.24889698,0,FALSE,1,7,FALSE,,NAP1L4,NAP1L4,94,1,0,FALSE,0,0.69822735,FALSE,0,NAP1L4,0,0
94470,FALSE,4.13899831,0,NA,,,0.24160435,0,FALSE,1,8,FALSE,,OS9,OS9,35,1,0,FALSE,0,0.68610017,FALSE,0,OS9,0,0
94471,FALSE,3.5627462,0.00105049,NA,,,0.28068236,0,FALSE,7,6,FALSE,,ENO1,ENO1,97,7,0,FALSE,2,0.74372538,FALSE,0,ENO1,234238,0.21192053
94472,FALSE,3.96145189,5.09E-05,NA,,,0.2524327,0,FALSE,2,7,FALSE,,IGSF8,IGSF8,81,2,0,FALSE,0,0.70385481,FALSE,0,IGSF8,16348,0.52631579
94473,FALSE,4.16235228,0,NA,,,0.24024877,0,FALSE,2,8,FALSE,,FKBP4,FKBP4,14,2,0,FALSE,1,0.68376477,FALSE,0,FKBP4,0,0
94474,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,SYNPO2,SYNPO2,68,1,0,FALSE,0,0.69597636,FALSE,0,SYNPO2,0,0
94475,FALSE,3.14209342,0.00256689,NA,,,0.31825916,0,TRUE,15,5,FALSE,,SETD2,SETD2,17.76923077,15,0,FALSE,2,0.78579066,FALSE,0,SETD2,442290,0.09922622
94476,FALSE,4.13899831,0,NA,,,0.24160435,0,FALSE,1,8,FALSE,,XPO7,XPO7,35,1,0,FALSE,0,0.68610017,FALSE,0,XPO7,0,0
94477,FALSE,3.89195273,5.32E-04,NA,,,0.25694043,0,FALSE,3,6,FALSE,,SF1,SF1,71.66666667,3,0,FALSE,0,0.71080473,FALSE,0,SF1,52772,0.33650794
94478,FALSE,3.9299381,8.62E-05,NA,,,0.25445693,0,FALSE,2,6,FALSE,,RPS18,RPS18,98,2,0,FALSE,0,0.70700619,FALSE,0,RPS18,25464,0.51871658
94479,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,CAMKK2,CAMKK2,68,1,0,FALSE,0,0.69597636,FALSE,0,CAMKK2,0,0
94480,FALSE,3.6809229,0.00256486,NA,,,0.271671,0,FALSE,7,6,FALSE,,RASSF5,RASSF5,65.5,7,0,FALSE,1,0.73190771,FALSE,0,RASSF5,495896,0.17154255
94481,FALSE,3.97861564,0,NA,,,0.25134371,0,FALSE,1,6,FALSE,,SLPI,SLPI,120,1,0,FALSE,0,0.70213844,FALSE,0,SLPI,0,0
94482,FALSE,4.00703433,0,NA,,,0.24956113,1,FALSE,3,6,FALSE,,EIF3L,EIF3L,65.5,3,0,FALSE,1,0.69929657,FALSE,0,EIF3L,0,0.55508475
94483,FALSE,4.01772651,0,NA,,,0.24889698,0,FALSE,1,7,FALSE,,NCOA3,NCOA3,94,1,0,FALSE,0,0.69822735,FALSE,0,NCOA3,0,0
94484,FALSE,3.06893641,0.00894177,NA,,,0.32584579,0,TRUE,33,7,FALSE,,PSAP,PSAP,9.27272727,33,0,FALSE,0,0.79310636,FALSE,0,PSAP,1366216,0.04673857
94485,FALSE,4.06865504,0,NA,,,0.24578147,0,FALSE,1,8,FALSE,,SGK223,SGK223,33,1,0,FALSE,0,0.6931345,FALSE,0,SGK223,0,0
94486,FALSE,4.20343275,0,NA,,,0.2379008,0,FALSE,1,8,FALSE,,THUMPD1,THUMPD1,5,1,0,FALSE,0,0.67965672,FALSE,0,THUMPD1,0,0
94487,FALSE,3.20371412,0.00138179,NA,,,0.31213771,0,TRUE,6,7,FALSE,,RANGRF,RANGRF,35,6,0,FALSE,1,0.77962859,FALSE,0,RANGRF,182968,0.21118012
94488,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,SPG21,SPG21,53,1,0,FALSE,0,0.69454136,FALSE,0,SPG21,0,0
94489,FALSE,3.94541362,1.60E-04,NA,,,0.25345885,0.33333333,FALSE,3,8,FALSE,,STN1,STN1,40.33333333,3,0,FALSE,0,0.70545864,FALSE,0,STN1,6688,0.43010753
94490,FALSE,3.00759707,0.02562359,NA,,,0.33249135,0.00211528,TRUE,72,5,FALSE,,EPS8,EPS8,7.08064516,72,0,FALSE,9,0.79924029,FALSE,0,EPS8,2916634,0.02545988
94491,FALSE,3.48705684,0.00432894,NA,,,0.28677479,0.00865801,FALSE,22,6,FALSE,,SIRT7,SIRT7,38.68181818,22,0,FALSE,0,0.75129432,FALSE,0,SIRT7,1173388,0.06250939
94492,FALSE,4.0073157,0,NA,,,0.2495436,0,FALSE,1,6,FALSE,,RFXAP,RFXAP,62,1,0,FALSE,0,0.69926843,FALSE,0,RFXAP,0,0
94493,FALSE,3.15053461,0.00585941,NA,,,0.31740645,0,TRUE,24,7,FALSE,,STAG2,STAG2,12.56521739,24,0,FALSE,1,0.78494654,FALSE,0,STAG2,843292,0.0692528
94494,FALSE,2.98593134,0.01345715,NA,,,0.33490388,0.00696864,TRUE,43,7,FALSE,,GDI1,GDI1,13.5,43,0,FALSE,1,0.80140687,FALSE,0,GDI1,1724850,0.0306699
94495,FALSE,4.20005627,0,NA,,,0.23809205,0,FALSE,2,8,FALSE,,VAMP4,VAMP4,11,2,0,FALSE,1,0.67999437,FALSE,0,VAMP4,0,0
94496,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,ARID3B,ARID3B,186,1,0,FALSE,0,0.70765335,FALSE,0,ARID3B,0,0
94497,FALSE,4.11001688,0,NA,,,0.243308,0,FALSE,1,8,FALSE,,SURF1,SURF1,25,1,0,FALSE,0,0.68899831,FALSE,0,SURF1,0,0
94498,FALSE,3.65531795,0.00163207,Astrocytes,,,0.27357401,0,FALSE,11,6,FALSE,,SOX2,SOX2,37.81818182,11,0,FALSE,0,0.7344682,FALSE,0,SOX2,283144,0.10519481
94499,FALSE,3.07540799,0.01010546,NA,,,0.32516011,0.01051051,TRUE,43,5,FALSE,,SPEN,SPEN,9.83783784,43,0,FALSE,5,0.7924592,FALSE,0,SPEN,1337596,0.04395172
94500,TRUE,4.07709623,0,NA,,,0.2452726,0,FALSE,1,6,FALSE,,ALAD,ALAD,55,1,0,FALSE,0,0.69229038,FALSE,0,ALAD,0,0
94501,FALSE,3.61423748,5.77E-04,NA,,,0.27668353,0,FALSE,2,8,FALSE,,LDHA,LDHA,212.5,2,0,FALSE,0,0.73857625,FALSE,0,LDHA,83310,0.50719424
94502,TRUE,3.57146877,0.00264981,NA,,,0.27999685,0,FALSE,7,6,FALSE,,VCP,VCP,77.57142857,7,0,FALSE,0,0.74285312,FALSE,0,VCP,315624,0.15043503
94503,FALSE,4.0523354,0,NA,,,0.24677128,0,FALSE,2,8,FALSE,,CCSER2,CCSER2,63,2,0,FALSE,1,0.69476646,FALSE,0,CCSER2,0,0
94504,FALSE,4.22256612,0,NA,,,0.23682282,0,FALSE,2,8,FALSE,,CHMP6,CHMP6,2,2,0,FALSE,1,0.67774339,FALSE,0,CHMP6,0,0
94505,FALSE,3.2228475,5.63E-04,NA,,,0.31028462,0,TRUE,3,7,FALSE,,METTL9,METTL9,80.5,3,0,FALSE,1,0.77771525,FALSE,0,METTL9,32562,0.5
94506,TRUE,3.148565,0.00556967,Astrocytes,,,0.317605,0,TRUE,29,7,FALSE,,EFEMP1,EFEMP1,10,29,0,FALSE,7,0.7851435,FALSE,0,EFEMP1,575866,0.05421687
94507,FALSE,3.10185706,0.0065069,NA,,,0.32238752,0,TRUE,29,5,FALSE,,KAT6A,KAT6A,10.45833333,29,0,FALSE,5,0.78981429,FALSE,0,KAT6A,1010430,0.05531189
94508,FALSE,4.03235791,5.39E-06,NA,,,0.24799386,0,FALSE,3,6,FALSE,,TRA2A,TRA2A,41,3,0,FALSE,1,0.69676421,FALSE,0,TRA2A,2554,0.53333333
94509,FALSE,3.22228475,7.13E-04,NA,,,0.31033881,0,TRUE,3,7,FALSE,,SLC26A2,SLC26A2,54.33333333,3,0,FALSE,0,0.77777153,FALSE,0,SLC26A2,52420,0.33542977
94510,FALSE,4.04614519,8.20E-06,NA,,,0.24714882,0,FALSE,2,8,FALSE,,MGAT4B,MGAT4B,31.5,2,0,FALSE,0,0.69538548,FALSE,0,MGAT4B,676,0.50833333
94511,FALSE,3.68711311,1.11E-04,NA,,,0.2712149,0,FALSE,3,8,FALSE,,CBX1,CBX1,105,3,0,FALSE,0,0.73128869,FALSE,0,CBX1,39316,0.35494881
94512,FALSE,3.70230726,3.57E-04,NA,,,0.27010184,0,FALSE,3,8,FALSE,,SIRT1,SIRT1,92,3,0,FALSE,0,0.72976927,FALSE,0,SIRT1,96936,0.34339623
94513,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,DCLRE1A,DCLRE1A,239,1,0,FALSE,0,0.72777153,FALSE,0,DCLRE1A,0,0
94514,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,UBE2A,UBE2A,239,1,0,FALSE,0,0.72777153,FALSE,0,UBE2A,0,0
94515,FALSE,3.64997186,2.27E-04,NA,,,0.27397471,0,FALSE,4,7,FALSE,,CUL4B,CUL4B,119,4,0,FALSE,1,0.73500281,FALSE,0,CUL4B,73948,0.3480826
94516,FALSE,3.7070906,5.25E-05,NA,,,0.26975332,0,FALSE,2,8,FALSE,,TFAP4,TFAP4,133.5,2,0,FALSE,0,0.72929094,FALSE,0,TFAP4,11734,0.51356589
94517,FALSE,3.71834553,9.11E-05,NA,,,0.26893681,0,FALSE,3,8,FALSE,,SLX4,SLX4,124,3,0,FALSE,1,0.72816545,FALSE,0,SLX4,52728,0.50409836
94518,FALSE,3.71750141,2.35E-04,NA,,,0.26899788,0,FALSE,2,8,FALSE,,FOXO3,FOXO3,124,2,0,FALSE,0,0.72824986,FALSE,0,FOXO3,69218,0.50204082
94519,FALSE,3.42656162,0.00125767,NA,,,0.29183774,0.16666667,FALSE,5,6,FALSE,,UBE2D3,UBE2D3,153.75,5,0,FALSE,1,0.75734384,FALSE,0,UBE2D3,131812,0.26062925
94520,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLA1,POLA1,239,1,0,FALSE,0,0.72777153,FALSE,0,POLA1,0,0
94521,FALSE,3.67445132,1.42E-04,NA,,,0.27214948,0,FALSE,3,6,FALSE,,SNU13,SNU13,104.6666667,3,0,FALSE,0,0.73255487,FALSE,0,SNU13,41852,0.34671126
94522,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,CHAF1B,CHAF1B,239,1,0,FALSE,0,0.72777153,FALSE,0,CHAF1B,0,0
94523,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,HSP90B1,HSP90B1,239,1,0,FALSE,0,0.72777153,FALSE,0,HSP90B1,0,0
94524,FALSE,3.71525042,1.72E-04,NA,,,0.26916086,0,FALSE,3,8,FALSE,,RECQL5,RECQL5,126.5,3,0,FALSE,1,0.72847496,FALSE,0,RECQL5,18098,0.502
94525,FALSE,3.63731007,0.00272982,NA,,,0.27492844,0,FALSE,4,8,FALSE,,MLH1,MLH1,99.5,4,0,FALSE,0,0.73626899,FALSE,0,MLH1,818162,0.25584416
94526,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,KIN,KIN,239,1,0,FALSE,0,0.72777153,FALSE,0,KIN,0,0
94527,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,GNPDA1,GNPDA1,239,1,0,FALSE,0,0.72777153,FALSE,0,GNPDA1,0,0
94528,TRUE,3.70146314,7.23E-05,NA,,,0.27016344,0,FALSE,2,8,FALSE,,HEXA,HEXA,140.5,2,0,FALSE,0,0.72985369,FALSE,0,HEXA,22754,0.51476015
94529,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,PLAA,PLAA,239,1,0,FALSE,0,0.72777153,FALSE,0,PLAA,0,0
94530,FALSE,3.51125492,0.00164769,NA,,,0.28479846,0.13333333,FALSE,7,6,FALSE,,SGTA,SGTA,108.6666667,7,0,FALSE,1,0.74887451,FALSE,0,SGTA,185328,0.17878788
94531,FALSE,3.64800225,1.20E-04,NA,,,0.27412264,0,FALSE,2,6,FALSE,,USP5,USP5,142,2,0,FALSE,0,0.73519977,FALSE,0,USP5,25850,0.50902527
94532,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,XPNPEP1,XPNPEP1,239,1,0,FALSE,0,0.72777153,FALSE,0,XPNPEP1,0,0
94533,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,PARP10,PARP10,239,1,0,FALSE,0,0.72777153,FALSE,0,PARP10,0,0
94534,FALSE,3.66404052,1.18E-04,NA,,,0.27292275,0,FALSE,3,6,FALSE,,ZBTB1,ZBTB1,112,3,0,FALSE,0,0.73359595,FALSE,0,ZBTB1,55268,0.35691318
94535,FALSE,3.58131683,6.08E-04,NA,,,0.2792269,0,FALSE,3,6,FALSE,,MAGED1,MAGED1,152.3333333,3,0,FALSE,0,0.74186832,FALSE,0,MAGED1,179626,0.3470948
94536,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,TRIM25,TRIM25,239,1,0,FALSE,0,0.72777153,FALSE,0,TRIM25,0,0
94537,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,USP18,USP18,239,1,0,FALSE,0,0.72777153,FALSE,0,USP18,0,0
94538,FALSE,3.46736072,0.0029309,NA,,,0.2884038,0.1,FALSE,6,6,FALSE,,MCM7,MCM7,144.4,6,0,FALSE,1,0.75326393,FALSE,0,MCM7,325524,0.21023392
94539,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,TDG,TDG,239,1,0,FALSE,0,0.72777153,FALSE,0,TDG,0,0
94540,FALSE,3.62999437,2.88E-04,NA,,,0.27548252,0,FALSE,2,6,FALSE,,SIVA1,SIVA1,181.5,2,0,FALSE,0,0.73700056,FALSE,0,SIVA1,82836,0.51133144
94541,FALSE,3.57371975,0.00101333,NA,,,0.27982049,0.16666667,FALSE,4,6,FALSE,,USP2,USP2,117.75,4,0,FALSE,0,0.74262802,FALSE,0,USP2,204980,0.26113586
94542,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,2,8,FALSE,,CCND3,CCND3,239,2,0,FALSE,1,0.72777153,FALSE,0,CCND3,0,0
94543,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,2,8,FALSE,,POLL,POLL,239,2,0,FALSE,1,0.72777153,FALSE,0,POLL,0,0
94544,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,2,8,FALSE,,RFC3,RFC3,239,2,0,FALSE,1,0.72777153,FALSE,0,RFC3,0,0
94545,FALSE,3.69020822,5.92E-05,NA,,,0.27098742,0,FALSE,2,6,FALSE,,OTUB1,OTUB1,148,2,0,FALSE,0,0.73097918,FALSE,0,OTUB1,27890,0.525
94546,FALSE,3.66882386,6.38E-05,NA,,,0.27256691,0,FALSE,3,6,FALSE,,PCLAF,PCLAF,140,3,0,FALSE,1,0.73311761,FALSE,0,PCLAF,19562,0.50915751
94547,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,CLSPN,CLSPN,239,1,0,FALSE,0,0.72777153,FALSE,0,CLSPN,0,0
94548,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,AIRE,AIRE,239,1,0,FALSE,0,0.72777153,FALSE,0,AIRE,0,0
94549,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,MBD1,MBD1,239,1,0,FALSE,0,0.72777153,FALSE,0,MBD1,0,0
94550,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,FAN1,FAN1,239,1,0,FALSE,0,0.72777153,FALSE,0,FAN1,0,0
94551,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,ATAD5,ATAD5,239,1,0,FALSE,0,0.72777153,FALSE,0,ATAD5,0,0
94552,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLN,POLN,239,1,0,FALSE,0,0.72777153,FALSE,0,POLN,0,0
94553,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,2,8,FALSE,,L3MBTL1,L3MBTL1,239,2,0,FALSE,1,0.72777153,FALSE,0,L3MBTL1,0,0
94554,FALSE,3.72228475,0,Neurons,,,0.2686522,0,FALSE,1,8,FALSE,,SPAG1,SPAG1,239,1,0,FALSE,0,0.72777153,FALSE,0,SPAG1,0,0
94555,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,PFKM,PFKM,239,1,0,FALSE,0,0.72777153,FALSE,0,PFKM,0,0
94556,FALSE,3.61423748,5.77E-04,NA,,,0.27668353,0,FALSE,3,8,FALSE,,TPI1,TPI1,212.5,3,0,FALSE,1,0.73857625,FALSE,0,TPI1,83310,0.50719424
94557,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLK,POLK,239,1,0,FALSE,0,0.72777153,FALSE,0,POLK,0,0
94558,FALSE,3.69724254,1.44E-04,NA,,,0.27047184,0,FALSE,2,8,FALSE,,CDC25C,CDC25C,138.5,2,0,FALSE,0,0.73027575,FALSE,0,CDC25C,27004,0.50551471
94559,FALSE,3.70258863,4.45E-05,NA,,,0.27008131,0,FALSE,2,8,FALSE,,CDK4,CDK4,146,2,0,FALSE,0,0.72974114,FALSE,0,CDK4,20342,0.52919708
94560,FALSE,3.71271806,6.61E-05,NA,,,0.26934445,0,FALSE,2,8,FALSE,,RAD21,RAD21,131,2,0,FALSE,0,0.72872819,FALSE,0,RAD21,13244,0.5078125
94561,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,SMARCAD1,SMARCAD1,239,1,0,FALSE,0,0.72777153,FALSE,0,SMARCAD1,0,0
94562,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,KDM5C,KDM5C,239,1,0,FALSE,0,0.72777153,FALSE,0,KDM5C,0,0
94563,FALSE,3.92346652,0,NA,,,0.25487665,0,FALSE,1,8,FALSE,,PAGE2,PAGE2,186,1,0,FALSE,0,0.70765335,FALSE,0,PAGE2,0,0
94564,FALSE,4.1412493,4.00E-06,NA,,,0.24147303,0,FALSE,2,8,FALSE,,C8orf36,C8orf36,17.5,2,0,FALSE,0,0.68587507,FALSE,0,C8orf36,622,0.53225806
94565,FALSE,4.01828925,0,NA,,,0.24886212,0,FALSE,1,6,FALSE,,TRMT10C,TRMT10C,102,1,0,FALSE,0,0.69817107,FALSE,0,TRMT10C,0,0
94566,FALSE,3.19499156,0.00296397,NA,,,0.31298987,0,TRUE,14,7,FALSE,,ZBTB5,ZBTB5,20.63636364,14,0,FALSE,3,0.78050084,FALSE,0,ZBTB5,337876,0.11900826
94567,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,2,6,FALSE,,ID3,ID3,53,2,0,FALSE,1,0.69454136,FALSE,0,ID3,0,0
94568,FALSE,3.94822735,8.72E-05,NA,,,0.25327822,0,FALSE,3,8,FALSE,,RPTOR,RPTOR,42.66666667,3,0,FALSE,0,0.70517727,FALSE,0,RPTOR,21030,0.34722222
94569,FALSE,4.0585256,0,NA,,,0.2463949,0,FALSE,1,6,FALSE,,PTPN11,PTPN11,48,1,0,FALSE,0,0.69414744,FALSE,0,PTPN11,0,0
94570,FALSE,3.11423748,0.00135034,NA,,,0.32110589,0,TRUE,12,7,FALSE,,MAP4K5,MAP4K5,22.3,12,0,FALSE,2,0.78857625,FALSE,0,MAP4K5,246248,0.12754491
94571,FALSE,3.98199212,5.69E-06,NA,,,0.25113058,0,FALSE,3,6,FALSE,,HCK,HCK,36,3,0,FALSE,1,0.70180079,FALSE,0,HCK,794,0.52238806
94572,FALSE,4.11873945,0,NA,,,0.24279273,0,FALSE,1,6,FALSE,,TTC9C,TTC9C,47,1,0,FALSE,0,0.68812606,FALSE,0,TTC9C,0,0
94573,FALSE,3.02785594,0.0056262,Oligodendrocytes,,,0.3302667,0,TRUE,8,6,FALSE,,TMEM165,TMEM165,50.625,8,0,FALSE,0,0.79721441,FALSE,0,TMEM165,278612,0.1330429
94574,FALSE,4.06724817,3.37E-05,NA,,,0.24586648,0.33333333,FALSE,3,8,FALSE,,MED4,MED4,39,3,0,FALSE,0,0.69327518,FALSE,0,MED4,2714,0.43939394
94575,FALSE,3.08638154,0.01810435,NA,,,0.32400401,0.01683502,TRUE,56,7,FALSE,,MED14,MED14,6.74545455,56,0,FALSE,1,0.79136185,FALSE,0,MED14,1994024,0.02788422
94576,FALSE,3.91671356,3.32E-04,NA,,,0.25531609,0.16666667,FALSE,4,7,FALSE,,EPAS1,EPAS1,59,4,0,FALSE,0,0.70832864,FALSE,0,EPAS1,68930,0.29396985
94577,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED19,MED19,54,2,0,FALSE,0,0.69288126,FALSE,0,MED19,0,0.65853659
94578,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,SURB7,SURB7,54,2,0,FALSE,0,0.69288126,FALSE,0,SURB7,0,0.65853659
94579,FALSE,4.00112549,8.49E-05,NA,,,0.24992968,0,FALSE,2,8,FALSE,,BRD4,BRD4,43.5,2,0,FALSE,0,0.69988745,FALSE,0,BRD4,10414,0.50595238
94580,FALSE,3.16854249,0.00223942,NA,,,0.31560252,0,TRUE,15,7,FALSE,,RBM12,RBM12,17.85714286,15,0,FALSE,1,0.78314575,FALSE,0,RBM12,369626,0.10154905
94581,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED12,MED12,54,2,0,FALSE,0,0.69288126,FALSE,0,MED12,0,0.65853659
94582,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED18,MED18,54,2,0,FALSE,0,0.69288126,FALSE,0,MED18,0,0.65853659
94583,TRUE,4.08610017,0,NA,,,0.24473213,0,FALSE,1,8,FALSE,,VDR,VDR,55,1,0,FALSE,0,0.69138998,FALSE,0,VDR,0,0
94584,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED17,MED17,54,2,0,FALSE,0,0.69288126,FALSE,0,MED17,0,0.65853659
94585,FALSE,4.08610017,0,NA,,,0.24473213,0,FALSE,1,8,FALSE,,ACTN2,ACTN2,55,1,0,FALSE,0,0.69138998,FALSE,0,ACTN2,0,0
94586,FALSE,4.08610017,0,Neurons,,,0.24473213,0,FALSE,1,8,FALSE,,NECAB2,NECAB2,55,1,0,FALSE,0,0.69138998,FALSE,0,NECAB2,0,0
94587,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED10,MED10,54,2,0,FALSE,0,0.69288126,FALSE,0,MED10,0,0.65853659
94588,FALSE,3.69921216,2.49E-04,NA,,,0.27032783,0,FALSE,3,6,FALSE,,PSMD1,PSMD1,104.6666667,3,0,FALSE,0,0.73007878,FALSE,0,PSMD1,34696,0.34326711
94589,FALSE,3.67079347,5.20E-04,NA,,,0.27242067,0,FALSE,4,6,FALSE,,SNRPA1,SNRPA1,87.5,4,0,FALSE,0,0.73292065,FALSE,0,SNRPA1,59152,0.25820896
94590,FALSE,3.89701745,1.39E-04,NA,,,0.2566065,0,FALSE,2,8,FALSE,,PYM1,PYM1,108,2,0,FALSE,0,0.71029826,FALSE,0,PYM1,21534,0.50471698
94591,FALSE,4.11705121,0,NA,,,0.24289229,0,FALSE,1,8,FALSE,,SMG6,SMG6,30,1,0,FALSE,0,0.68829488,FALSE,0,SMG6,0,0
94592,FALSE,4.07371975,0,NA,,,0.24547589,0,FALSE,1,6,FALSE,,SF3B5,SF3B5,34,1,0,FALSE,0,0.69262802,FALSE,0,SF3B5,0,0
94593,FALSE,3.84046145,2.12E-04,NA,,,0.26038538,0,FALSE,5,6,FALSE,,U2AF1,U2AF1,37.25,5,0,FALSE,1,0.71595385,FALSE,0,U2AF1,27166,0.26851852
94594,FALSE,3.95301069,1.76E-05,NA,,,0.25297174,0,FALSE,2,6,FALSE,,PSMC5,PSMC5,39.5,2,0,FALSE,0,0.70469893,FALSE,0,PSMC5,4100,0.52027027
94595,FALSE,3.66291503,1.99E-05,NA,,,0.27300661,0,FALSE,2,7,FALSE,,CALU,CALU,123.5,2,0,FALSE,0,0.7337085,FALSE,0,CALU,1328,0.50411523
94596,FALSE,3.99127743,1.88E-05,NA,,,0.25054635,0,FALSE,2,6,FALSE,,TXNDC9,TXNDC9,34.5,2,0,FALSE,0,0.70087226,FALSE,0,TXNDC9,5660,0.51538462
94597,FALSE,4.07456387,0,NA,,,0.24542504,0,FALSE,1,6,FALSE,,MICB,MICB,34,1,0,FALSE,0,0.69254361,FALSE,0,MICB,0,0
94598,FALSE,4.02504221,1.72E-05,NA,,,0.2484446,0,FALSE,3,8,FALSE,,PRKRA,PRKRA,22.5,3,0,FALSE,1,0.69749578,FALSE,0,PRKRA,4074,0.51190476
94599,FALSE,4.29741137,0.00107295,NA,,,0.23269823,0,TRUE,9,7,FALSE,,HCFC2,HCFC2,2.44444444,9,0,FALSE,0,0.67025886,FALSE,0,HCFC2,252436,0.13131313
