gene.name,SUID,annotation.name.1,annotation.name,annotations,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,Ensembl.Gene.ID.1,Ensembl.Protein.ID.1,Ensembl.Gene.ID,Ensembl.Protein.ID,Entrez.Gene.ID.1,Entrez.Gene.ID,IsSingleNode,log.score.1,log.score,name,NeighborhoodConnectivity,node.type.1,node.type,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,RefSeq.mRNA.ID.1,RefSeq.Protein.ID.1,RefSeq.mRNA.ID,RefSeq.Protein.ID,score,selected,SelfLoops,shared.name.1,shared.name,Stress,sumRank,Synonym,TopologicalCoefficient,Uniprot.ID.1,Uniprot.ID,RankVar
WDR11,17397,,,,1.91437309,0.00211427,0.52236422,0.28239203,43,3,ENSG00000120008,ENSP00000475076,ENSG00000120008,ENSP00000475076,55717,55717,FALSE,-0.095180167,-0.095180167,H__sapiens__1_-Hs:714312,56.13953488,query,query,0,43,0,0.77140673,NM_018117,NP_060587,NM_018117,NP_060587,0.90920911,FALSE,0,H__sapiens__1_-Hs:714312,H__sapiens__1_-Hs:714312,3822,333.7142857,WDR15,0.17993441,WDR11_HUMAN,WDR11_HUMAN,7665.066667
WRN,17645,,,,1.84097859,0.00385847,0.54318937,0.27995324,59,3,ENSG00000165392,ENSP00000298139,ENSG00000165392,ENSP00000298139,7486,7486,FALSE,-0.15180469,-0.15180469,H__sapiens__1_-Hs:720990,55.61016949,query,query,0,59,0,0.78975535,NM_000553,NP_000544,NM_000553,NP_000544,0.859156066,FALSE,0,H__sapiens__1_-Hs:720990,H__sapiens__1_-Hs:720990,7084,64.85714286,RECQL2,0.17378178,WRN_HUMAN,WRN_HUMAN,497.3666667
WSB1,17445,,,,1.82262997,0.00522844,0.54865772,0.23963134,63,3,ENSG00000109046,ENSP00000464109,ENSG00000109046,ENSP00000464109,26118,26118,FALSE,-0.122163566,-0.122163566,H__sapiens__1_-Hs:712929,55.88888889,query,query,0,63,0,0.79434251,NM_134265,NP_599027,NM_134265,NP_599027,0.885003601,FALSE,0,H__sapiens__1_-Hs:712929,H__sapiens__1_-Hs:712929,8864,308,SWIP1,0.17356798,WSB1_HUMAN,WSB1_HUMAN,9887.466667
WTAP,17588,,,,1.8470948,0.00212879,0.54139073,0.32728592,53,3,ENSG00000146457,ENSP00000351141,ENSG00000146457,ENSP00000351141,9589,9589,FALSE,-0.122680492,-0.122680492,H__sapiens__1_-Hs:718212,64.62264151,query,query,0,53,0,0.7882263,NM_152858,NP_690597,NM_152858,NP_690597,0.884546237,FALSE,0,H__sapiens__1_-Hs:718212,H__sapiens__1_-Hs:718212,4470,210.5714286,MGC3925,0.1994526,Q15007,Q15007,5153.366667
XBP1,17494,,,,1.90825688,0.00199521,0.52403846,0.21680672,35,3,ENSG00000100219,ENSP00000385162,ENSG00000100219,ENSP00000385162,7494,7494,FALSE,-0.14098077,-0.14098077,H__sapiens__1_-Hs:711517,46.88571429,query,query,0,35,0,0.77293578,NM_005080,NP_005071,NM_005080,NP_005071,0.868506013,FALSE,0,H__sapiens__1_-Hs:711517,H__sapiens__1_-Hs:711517,3126,209.4285714,XBP2,0.14560781,XBP1_HUMAN,XBP1_HUMAN,8037.366667
YTHDF1,17701,,,,1.87767584,0.00355482,0.53257329,0.23384354,49,3,ENSG00000149658,ENSP00000359364,ENSG00000149658,ENSP00000359364,54915,54915,FALSE,-0.117517694,-0.117517694,H__sapiens__1_-Hs:718618,51.87755102,query,query,0,49,0,0.78058104,NM_017798,NP_060268,NM_017798,NP_060268,0.88912478,FALSE,0,H__sapiens__1_-Hs:718618,H__sapiens__1_-Hs:718618,5700,475.4285714,FLJ20391,0.16313695,YTHD1_HUMAN,YTHD1_HUMAN,175.8666667
YY1AP1,17433,,,,2.05810398,0.00040527,0.4858841,0.28947368,20,3,ENSG00000163374,ENSP00000437926,ENSG00000163374,ENSP00000437926,55249,55249,FALSE,-0.096567381,-0.096567381,H__sapiens__1_-Hs:720385,54.4,query,query,0,20,0,0.73547401,NM_139121,NP_620832,NM_139121,NP_620832,0.907948717,FALSE,0,H__sapiens__1_-Hs:720385,H__sapiens__1_-Hs:720385,728,336.8571429,YY1AP,0.18888889,YYAP1_HUMAN,YYAP1_HUMAN,2265.9
ZBTB10,17473,,,,1.9235474,0.00093939,0.51987281,0.28571429,35,3,ENSG00000205189,ENSP00000416134,ENSG00000205189,ENSP00000416134,65986,65986,FALSE,-0.082458361,-0.082458361,H__sapiens__1_-Hs:730054,58.4,query,query,0,35,0,0.76911315,NM_023929,NP_076418,NM_023929,NP_076418,0.92084978,FALSE,0,H__sapiens__1_-Hs:730054,H__sapiens__1_-Hs:730054,1808,130,FLJ12752,0.18422713,ZBT10_HUMAN,ZBT10_HUMAN,5922.166667
ZBTB5,17564,,,,1.89908257,0.00235755,0.52657005,0.20625889,38,3,ENSG00000168795,ENSP00000307604,ENSG00000168795,ENSP00000307604,9925,9925,FALSE,-0.170416752,-0.170416752,H__sapiens__1_-Hs:721860,53.44736842,query,query,0,38,0,0.77522936,NM_014872,NP_055687,NM_014872,NP_055687,0.843313291,FALSE,0,H__sapiens__1_-Hs:721860,H__sapiens__1_-Hs:721860,4136,219.4285714,KIAA0354,0.16598562,ZBTB5_HUMAN,ZBTB5_HUMAN,7471.6
ZCCHC10,17469,,,,1.89908257,0.0019136,0.52657005,0.3052729,47,3,ENSG00000155329,ENSP00000427430,ENSG00000155329,ENSP00000427430,54819,54819,FALSE,-0.111796469,-0.111796469,H__sapiens__1_-Hs:719243,59.29787234,query,query,0,47,0,0.77522936,NM_017665,NP_060135,NM_017665,NP_060135,0.894226242,FALSE,0,H__sapiens__1_-Hs:719243,H__sapiens__1_-Hs:719243,3644,159.7142857,FLJ20094,0.18945007,ZCH10_HUMAN,ZCH10_HUMAN,8240.566667
ZCCHC6,17508,RNA 3'-end processing,RNA 3'-end processing,GO:0031123,1.88379205,0.00326214,0.53084416,0.21932367,46,3,ENSG00000083223,ENSP00000365130,ENSG00000083223,ENSP00000365130,79670,79670,FALSE,-0.090694182,-0.090694182,H__sapiens__1_-Hs:710878,49.47826087,query,query,0,46,0,0.77905199,NM_024617,NP_078893,NM_024617,NP_078893,0.913296971,FALSE,0,H__sapiens__1_-Hs:710878,H__sapiens__1_-Hs:710878,5178,222,PAPD6,0.15510427,TUT7_HUMAN,TUT7_HUMAN,5301.9
ZCCHC8,17693,"RNA splicing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing","RNA splicing|mRNA splicing, via spliceosome|catalytic step 2 spliceosome|RNA splicing, via transesterification reactions|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|mRNA processing",GO:0008380|GO:0000398|GO:0071013|GO:0000375|GO:0000377|GO:0006397,1.73700306,0.00737815,0.57570423,0.3043673,95,3,ENSG00000033030,ENSP00000443818,ENSG00000033030,ENSP00000443818,55596,55596,FALSE,-0.118062842,-0.118062842,H__sapiens__1_-Hs:709778,57.55789474,query,query,0,95,0,0.81574924,NM_017612,NP_060082,NM_017612,NP_060082,0.888640207,FALSE,0,H__sapiens__1_-Hs:709778,H__sapiens__1_-Hs:709778,13124,236.8571429,DKFZp434E2220,0.18099967,ZCHC8_HUMAN,ZCHC8_HUMAN,3937.366667
ZFC3H1,17627,,,,1.73088685,0.00873927,0.57773852,0.27793361,93,3,ENSG00000133858,ENSP00000450044,ENSG00000133858,ENSP00000450044,196441,196441,FALSE,-0.132947582,-0.132947582,H__sapiens__1_-Hs:716136,55.50537634,query,query,0,93,0,0.81727829,NM_144982,NP_659419,NM_144982,NP_659419,0.875510984,FALSE,0,H__sapiens__1_-Hs:716136,H__sapiens__1_-Hs:716136,14900,275.4285714,PSRC2,0.17237695,ZC3H1_HUMAN,ZC3H1_HUMAN,6143.866667
ZFHX3,17467,,,,1.91743119,0.00176446,0.5215311,0.23529412,35,3,ENSG00000140836,ENSP00000438926,ENSG00000140836,ENSP00000438926,463,463,FALSE,-0.131496167,-0.131496167,H__sapiens__1_-Hs:717377,48.85714286,query,query,0,35,0,0.7706422,NM_006885,NP_008816,NM_006885,NP_008816,0.876782636,FALSE,0,H__sapiens__1_-Hs:717377,H__sapiens__1_-Hs:717377,2770,292,ZNF927,0.15315719,ZFHX3_HUMAN,ZFHX3_HUMAN,4613.866667
ZFX,17485,,,,1.90825688,0.00120796,0.52403846,0.35121951,41,3,ENSG00000005889,ENSP00000441382,ENSG00000005889,ENSP00000441382,7543,7543,FALSE,-0.097604942,-0.097604942,H__sapiens__1_-Hs:709384,61.75609756,query,query,0,41,0,0.77293578,NM_003410,NP_003401,NM_003410,NP_003401,0.907007154,FALSE,0,H__sapiens__1_-Hs:709384,H__sapiens__1_-Hs:709384,2674,98.85714286,ZNF926,0.19543069,ZFX_HUMAN,ZFX_HUMAN,4259.066667
ZFYVE26,17437,,,,1.88379205,0.00452459,0.53084416,0.18080808,45,3,ENSG00000072121,ENSP00000452142,ENSG00000072121,ENSP00000452142,23503,23503,FALSE,-0.11902025,-0.11902025,H__sapiens__1_-Hs:710463,45.55555556,query,query,0,45,0,0.77905199,NM_015346,NP_056161,NM_015346,NP_056161,0.887789823,FALSE,0,H__sapiens__1_-Hs:710463,H__sapiens__1_-Hs:710463,6994,101.4285714,SPG15,0.14236111,ZFY26_HUMAN,ZFY26_HUMAN,1656.166667
ZNF12,17686,,,,1.80122324,0.00440812,0.55517827,0.31247686,74,3,ENSG00000164631,ENSP00000385939,ENSG00000164631,ENSP00000385939,7559,7559,FALSE,-0.098632241,-0.098632241,H__sapiens__1_-Hs:720801,57.58108108,query,query,0,74,0,0.79969419,NM_016265,NP_057349,NM_016265,NP_057349,0.906075865,FALSE,0,H__sapiens__1_-Hs:720801,H__sapiens__1_-Hs:720801,8226,193.1428571,ZNF325,0.18107258,ZNF12_HUMAN,ZNF12_HUMAN,5690.666667
ZNF141,17646,,,,2.14678899,0.00040854,0.46581197,0.22058824,17,3,ENSG00000272957,ENSP00000477371,ENSG00000272957,ENSP00000477371,7700,7700,FALSE,-0.094776329,-0.094776329,H__sapiens__1_-Hs:715736,47.64705882,query,query,0,17,0,0.71330275,NM_003441,NP_003432,NM_003441,NP_003432,0.909576357,FALSE,0,H__sapiens__1_-Hs:715736,H__sapiens__1_-Hs:715736,614,40.85714286,pHZ-44,0.181859,ZN141_HUMAN,ZN141_HUMAN,1328.966667
ZNF146,17546,,,,1.77675841,0.00601406,0.56282272,0.27238551,77,3,ENSG00000167635,ENSP00000400391,ENSG00000167635,ENSP00000400391,7705,7705,FALSE,-0.159840436,-0.159840436,H__sapiens__1_-Hs:721557,55.16883117,query,query,0,77,0,0.8058104,NM_007145,NP_009076,NM_007145,NP_009076,0.852279771,FALSE,0,H__sapiens__1_-Hs:721557,H__sapiens__1_-Hs:721557,10112,356.8571429,OZF,0.17080133,Q15072,Q15072,1600.166667
ZNF226,17496,,,,2.10091743,0.00054887,0.47598253,0.16176471,17,3,ENSG00000167380,ENSP00000468779,ENSG00000167380,ENSP00000468779,7769,7769,FALSE,-0.055147809,-0.055147809,H__sapiens__1_-Hs:721493,43.17647059,query,query,0,17,0,0.72477064,NM_015919,NP_057003,NM_015919,NP_057003,0.94634526,FALSE,0,H__sapiens__1_-Hs:721493,H__sapiens__1_-Hs:721493,778,272.2857143,,0.15657754,ZN226_HUMAN,ZN226_HUMAN,11701.36667
ZNF292,17434,,,,1.82262997,0.00434387,0.54865772,0.309482,68,3,ENSG00000188994,ENSP00000430569,ENSG00000188994,ENSP00000430569,23036,23036,FALSE,-0.116303988,-0.116303988,H__sapiens__1_-Hs:726456,57.91176471,query,query,0,68,0,0.79434251,NM_015021,NP_055836,NM_015021,NP_055836,0.890204571,FALSE,0,H__sapiens__1_-Hs:726456,H__sapiens__1_-Hs:726456,7988,302.8571429,Zn-16,0.18268695,ZN292_HUMAN,ZN292_HUMAN,13813.06667
ZNF536,17490,,,,2.09174312,0.00141244,0.47807018,0.18947368,20,3,ENSG00000198597,ENSP00000467909,ENSG00000198597,ENSP00000467909,9745,9745,FALSE,-0.13966346,-0.13966346,H__sapiens__1_-Hs:727478,36.3,query,query,0,20,0,0.72706422,NM_014717,NP_055532,NM_014717,NP_055532,0.869650859,FALSE,0,H__sapiens__1_-Hs:727478,H__sapiens__1_-Hs:727478,1898,197.7142857,KIAA0390,0.13193431,ZN536_HUMAN,ZN536_HUMAN,4157.866667
ZNF573,17677,,,,1.93577982,0.00298167,0.51658768,0.26734505,47,3,ENSG00000189144,ENSP00000468391,ENSG00000189144,ENSP00000468391,126231,126231,FALSE,-0.080460326,-0.080460326,H__sapiens__1_-Hs:726498,46.10638298,query,query,0,47,0,0.76605505,NM_152360,NP_689573,NM_152360,NP_689573,0.922691509,FALSE,0,H__sapiens__1_-Hs:726498,H__sapiens__1_-Hs:726498,4398,96.57142857,FLJ30921,0.15361702,ZN573_HUMAN,ZN573_HUMAN,1169.866667
ZNF611,17678,,,,1.98470948,0.00134107,0.50385208,0.35079365,36,3,ENSG00000213020,ENSP00000472910,ENSG00000213020,ENSP00000472910,81856,81856,FALSE,-0.083938667,-0.083938667,H__sapiens__1_-Hs:732384,51.86111111,query,query,0,36,0,0.75382263,NM_030972,NP_112234,NM_030972,NP_112234,0.919487649,FALSE,0,H__sapiens__1_-Hs:732384,H__sapiens__1_-Hs:732384,2898,287.7142857,MGC5384,0.17520646,ZN611_HUMAN,ZN611_HUMAN,15532.56667
ZNF83,17398,,,,1.96636086,0.00079919,0.50855365,0.41176471,35,3,ENSG00000167766,ENSP00000473096,ENSG00000167766,ENSP00000473096,55769,55769,FALSE,-0.0790519,-0.0790519,H__sapiens__1_-Hs:721601,55.68571429,query,query,0,35,0,0.75840979,NM_018300,NP_060770,NM_018300,NP_060770,0.923991968,FALSE,0,H__sapiens__1_-Hs:721601,H__sapiens__1_-Hs:721601,1740,164.8571429,ZNF816B,0.18378124,ZNF83_HUMAN,ZNF83_HUMAN,3912.966667
