,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_symbol
23544,1.52955715713889,0.191099101,6.10429718264764,3.06724028917816e-06,0.0793065649169905,3.79580883860986,KLHL18
12835,-1.43130481519444,0.103536305619048,-5.33367252764865,2.00101037910165e-05,0.172460414540175,2.36261076562197,CUX2
19273,2.45183650227778,-1.57578304257143,5.37696924782464,1.79839672132992e-05,0.172460414540175,2.4453971776059,GJA5
12566,1.31789343330555,0.026099534,5.16631288034687,3.02697026016895e-05,0.195663357617321,2.04038090830116,CSRP2
3659,2.1358545825,-0.41631194047619,4.69877631821209,9.69921689820248e-05,0.200102333678218,1.12396134678598,TNFRSF1B
4758,1.83641883316667,0.183306229380952,4.55403078753722,0.000139303914225245,0.200102333678218,0.836405479537386,PECAM1
5644,2.45309127969444,-1.1978841442381,4.67574605955498,0.0001027403225876,0.200102333678218,1.0783076291593,COL14A1
6401,-1.00004476052778,5.1125346062381,-4.77010937004142,8.11573682641257e-05,0.200102333678218,1.26510444469001,PRUNE2
7335,1.84127312822222,0.384947010047619,4.77160883452259,8.08539928063337e-05,0.200102333678218,1.26806691521848,Y09859
8913,2.20212209397222,1.57897635271429,4.73752067970819,8.80409218743645e-05,0.200102333678218,1.20067351199634,BC022313
11677,1.89834436702778,1.43345389395238,4.56846952686858,0.000134360940273803,0.200102333678218,0.865152629503894,CD9
17260,1.03799865705556,0.985380682190476,4.61498644859941,0.000119600270313521,0.200102333678218,0.957676445281973,BC005981
17466,0.868476011527778,1.10092499847619,4.7736758875262,8.04376490805028e-05,0.200102333678218,1.27215045311438,NQO1
17850,1.79023834236111,-0.498262727952381,4.66416757288828,0.000105758149827602,0.200102333678218,1.05534024904405,KLF2
18199,2.21109840944444,-1.11123002271429,5.004616718824,4.52281597388145e-05,0.200102333678218,1.72592720424463,CD22
20687,1.43420352558333,-1.42309068990476,4.71532731866472,9.30616053424603e-05,0.200102333678218,1.15674601194517,SDPR
22929,2.06107977419445,-1.44071427880952,4.63905486518337,0.000112612763824205,0.200102333678218,1.00549269294416,APOBEC3F
24859,2.24090189430556,1.35432500661905,4.56569693481608,0.000135296285379029,0.200102333678218,0.859633470187967,F3
2121,1.52312269277778,2.501739942,4.45614492385746,0.000177972285694402,0.242192179942866,0.641201094754948,BC034684
1544,1.71477381133333,-1.68901596966667,4.40331201676435,0.000203131867404662,0.257186555737461,0.535638508223888,MMD-1
14484,1.55728321430556,-0.861615672761905,4.36814169975378,0.000221820893387342,0.257186555737461,0.465299448452325,AK127179
17629,-0.809391585083333,1.00426904647619,-4.3718134921226,0.00021979206733481,0.257186555737461,0.472645172648931,ELAVL3
19058,1.47888479697222,0.277488743952381,4.3557999989871,0.000228778263535025,0.257186555737461,0.440605119628882,GBP2
6801,2.03634426455556,-0.205433379190476,4.33129061766517,0.000243247296554421,0.262058420821296,0.391548373347852,TNC
1838,1.54323324391667,0.0691455766190476,3.95847513535003,0.000616973245027233,0.267415593733061,-0.35593237832699,GPR37L1
2012,2.15500352566667,-0.513161386238095,4.12948255058183,0.000402843733341612,0.267415593733061,-0.0129592679276023,HLA-DRB5
2015,1.84848770636111,-1.55691332009524,4.140859974548,0.000391560559200231,0.267415593733061,0.00986247518767591,HLA-DQA1
2032,1.55805395972222,1.38619296652381,4.1655254601017,0.00036816679463243,0.267415593733061,0.0593351679485616,HLA-DPA1
2033,1.44029653205556,1.18823339619048,4.01438616720713,0.000536796983513424,0.267415593733061,-0.243827738618602,HLA-DPB1
