Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
CCDC126,-0.193372154,5.670327281,-0.390282166,0.703969331,0.999972288,-4.683586973,-1.143433254,66.60623011,63.63563421,41.28984758,95.24399486,40.9141481,98.46511001,25.75956266,26.41418722,28.79608612,89.17123314,5
WAC,0.076825714,6.214147652,0.203409226,0.703996656,0.999972288,-4.683571675,1.055727226,75.97107285,76.44497739,67.95250813,200.7080359,67.57623079,119.7005191,36.05068002,80.90617939,56.30822447,86.33906387,9.5
SCPEP1,-0.209228193,6.137442218,-0.39022242,0.70401221,0.999972288,-4.683591635,-1.156069549,74.48466139,84.60525067,75.06971523,112.861535,106.3150701,145.1186433,20.90482359,41.23884277,43.91109989,95.85655678,10
NR4A2,0.119386079,4.261601718,0.390399139,0.704030382,0.999972288,-4.683486717,1.086309258,18.32911701,19.46478967,18.71733457,16.06992647,42.79651583,21.79994255,17.60321557,21.88690704,19.24917984,13.66176966,8.5
NDUFB11,0.210020977,5.988591481,0.390081816,0.704113121,0.999972288,-4.683602602,1.156705003,45.8964584,129.7352852,31.66884527,171.7755497,64.63767997,99.77790931,64.62665022,56.76489127,27.46256151,50.61429093,7
BUD31,0.125208957,5.467537731,0.389925025,0.704225659,0.999972288,-4.683614829,1.090665691,35.25695696,41.74555601,49.05361683,81.71757703,38.38866098,75.20767406,32.34351113,39.38387158,29.76915581,44.5399568,6
PAK7,0.203304506,3.248878627,0.389840748,0.704286151,0.999972288,-4.683621398,1.151332475,9.362857728,7.410786848,9.20948671,10.03081077,7.083005857,41.85260133,5.885590447,7.827609522,5.997024604,11.48047613,6
TCEA2,0.229386383,4.632984822,0.389780386,0.70432948,0.999972288,-4.683626103,1.172336217,18.23329673,43.48236768,13.79793952,57.63674874,28.92558168,73.60660054,16.96272049,14.84112503,11.47403855,22.80890398,4
CLASP2,-0.302376283,6.223454956,-0.389755223,0.704347543,0.999972288,-4.683628064,-1.233173919,101.6263799,120.6060979,57.4928389,269.0342717,143.8544867,176.45028,18.00980257,46.49772171,43.11628129,108.3664722,9
PRRG1,0.122767662,6.0725077,0.389657346,0.704417803,0.999972288,-4.68363569,1.088821652,75.44482068,59.46093172,56.82645793,92.16408036,105.6733626,89.71507012,38.47239014,64.43002328,43.64873069,79.07810266,9
FZD3,-0.148755184,5.469824506,-0.404303843,0.704438561,0.999972288,-4.675998608,-1.111918666,54.09587383,55.14691518,54.02921162,57.68033165,47.92248504,54.36918577,35.74208298,32.27633424,33.61680148,66.68692009,10
LOC401913,-0.111151471,4.830982113,-0.389623962,0.704441768,0.999972288,-4.683638291,-1.080089954,24.95749049,31.26414497,34.74001083,14.63083147,24.07351262,23.79136176,33.38239443,34.71187593,40.14566899,33.01914197,6
TCEAL1,-0.195764447,5.034003432,-0.389462883,0.704557405,0.999972288,-4.683650838,-1.145330881,37.45282134,41.23254471,30.28227195,63.71292111,23.47045237,73.68445503,22.87759056,31.31126865,10.8204226,35.68347639,8
DDX24,-0.122489197,7.694800112,-0.389419374,0.704588641,0.999972288,-4.683654226,-1.088611511,202.9435001,189.9127655,275.8041305,285.7755772,199.1674868,283.0302002,128.8058258,182.9339921,120.3184542,300.2533621,9
HSD17B4,-0.297078301,7.49809176,-0.38918058,0.704760086,0.999972288,-4.683672814,-1.228653663,176.7416657,370.7150701,138.955043,518.5909176,262.6311941,421.6150701,36.21426842,115.8925061,71.3982118,237.9808752,9
ELOVL5,-0.055286027,6.026466072,-0.389159739,0.70477505,0.999972288,-4.683674436,-1.039065087,73.23792501,55.54783884,67.22271877,51.115182,49.90230682,98.61428185,24.48069307,75.49523507,48.66129288,62.90504943,7
LY6H,-0.070833129,3.633952225,-0.389155616,0.70477801,0.999972288,-4.683674757,-1.05032305,12.39598844,13.65303646,12.53295665,15.32529579,12.05902948,10.44149605,16.96320669,10.97223041,10.31747875,11.06271867,7
RABIF,-0.106247928,6.0730766,-0.389022051,0.704873913,0.999972288,-4.683685148,-1.076425093,57.54383322,91.93667194,67.33069671,104.5592974,44.54040822,61.70476116,63.95372959,58.8150769,52.20058141,95.19543865,7
FKBP1A ,0.204800521,4.850625791,0.407823974,0.704918842,0.999972288,-4.67390493,1.160119187,32.79805194,48.59136487,22.78128021,96.51037341,55.2550017,79.06558403,21.03283956,28.54151345,23.68828268,35.96287838,9
KCNJ14,0.081509273,4.351558663,0.388931838,0.704938692,0.999972288,-4.683692165,1.058124417,21.50417214,17.094481,20.55622028,14.58109901,23.54183633,15.72130075,23.60267354,23.45119485,27.3972971,20.33396065,9
SERP2,0.119575652,6.131116979,0.410121656,0.705024984,0.999972288,-4.67267615,1.088409916,94.06723044,82.18976555,66.31820114,124.0071375,58.06657603,95.82489611,71.27301555,62.65800329,91.63134514,124.4296618,6.5
MBTPS2,-0.368868369,6.444145451,-0.388763194,0.705059795,0.999972288,-4.683705279,-1.291339523,104.2996448,186.3555452,58.10359626,304.6579433,133.5799951,230.9914788,11.88963901,50.11518215,24.37723307,162.446489,10
HSDL2,-0.097883579,3.453969227,-0.388708858,0.705098816,0.999972288,-4.683709503,-1.070202333,12.09217862,11.94055448,11.78459236,16.8285849,9.265912566,10.87062881,11.25612466,10.07853541,14.29616083,8.901723809,5
RP3-525N10.2,0.323913337,6.385966097,0.388673087,0.705124504,0.999972288,-4.683712283,1.251721265,59.37016212,131.9284879,46.60464413,238.1150701,165.5478188,279.5634232,17.30401044,81.13913216,27.18384026,109.008112,8
EPRS,-0.168485374,7.505742344,-0.151097465,0.705260647,0.999972288,-4.681191862,-0.138962425,189.0742612,275.1533767,150.399149,312.3520192,208.8132105,431.6150701,74.33618674,117.4337776,107.6933322,264.0627189,9
ARGLU1,0.239447253,5.983796672,0.38891698,0.70528643,0.999972288,-4.683480642,1.181233375,124.3075363,63.38007818,65.4338863,323.2668124,115.0411327,166.0295298,28.54831134,88.0759563,50.06523113,115.307388,6
HNRNPA3,0.220463631,6.464724713,0.272035847,0.70532645,0.999972288,-4.68373413,1.165107951,94.71693761,74.48620593,74.48620593,154.1347268,114.3932303,131.6840292,26.58955212,90.28808668,77.75911982,102.3050573,9
BCL10,-0.173951999,7.607451796,-0.388357184,0.705351385,0.999972288,-4.683736827,-1.128144601,240.9674251,227.2150701,174.495443,314.7103947,159.779005,367.1377054,62.53365376,164.579888,207.4985512,211.2354617,10
MOB1B,0.144382442,4.921558939,0.388345145,0.705360033,0.999972288,-4.683737762,1.105257437,27.35370281,18.69508277,44.11576813,63.96739172,23.80695343,43.33985374,21.39313807,35.84531936,22.53412789,25.40584769,9
RP1-151F17.2,0.158600653,4.943205025,0.388327127,0.705372974,0.999972288,-4.683739161,1.116203947,26.59826552,25.700335,33.81468903,63.8293249,45.34459931,56.16381657,21.32469385,21.48474911,17.97168247,24.54867829,3
CEBPZOS,-0.02636435,5.061966546,-0.150747942,0.705415551,0.999972288,-4.681220518,-0.019270687,48.3632763,45.10213027,38.88976773,50.23045853,44.4607439,47.40046696,43.11045548,31.92890861,34.52853679,43.89633814,9
GIMAP1-GIMAP5 ,0.073517291,6.641396159,0.387941703,0.705649829,0.999972288,-4.683769078,1.052279016,99.76362954,92.63514812,96.72871505,82.20690117,115.4812289,71.81145653,126.2906456,118.6973498,112.3721587,95.76499022,6
GART,0.004295901,4.311694018,0.060811472,0.705748084,0.999972288,-4.679247468,0.0030373,22.35244554,27.23864277,20.97625296,35.58718457,19.90322598,26.14844865,19.33148289,19.08015993,21.14323021,20.8029133,6
LOC101060604 ,-0.134043164,3.357954557,-0.387679406,0.705838266,0.999972288,-4.683789422,-1.097364769,15.52298506,7.598922786,11.10567584,5.226431963,9.316073441,7.002329645,16.75061774,12.2793405,11.47403855,12.17798012,9
TNPO1,0.015439923,7.133805985,0.0450511,0.705860282,0.999972288,-4.683791798,1.010759612,181.3838941,145.7150701,99.31507012,263.4150701,147.0497402,371.6365515,29.79146675,87.82752841,77.39051195,185.2278798,10
TRIM66,-0.090012968,4.877955133,-0.418168065,0.705901431,0.999972288,-4.664593376,-0.066502891,32.19493471,27.91350978,33.80333659,24.84583636,28.08845369,26.19642984,34.02346876,32.79848672,35.04850886,27.96376365,6.5
TBC1D32,0.092858174,2.484958194,0.39855231,0.705912613,0.999972288,-4.678034026,1.066547665,5.461222649,5.243162014,5.551283397,11.70053027,4.182381804,7.196974816,5.102950306,5.177570881,5.070634505,6.01264143,5
HSD17B12,-0.293202218,9.19699888,-0.387275377,0.706128565,0.999972288,-4.683820733,-1.225357074,753.8766479,833.5037959,493.0163448,1146.06507,828.3089535,1206.61507,192.0150701,300.8662291,140.0150701,1689.671281,10
SOX6,-0.133820366,5.950502231,-0.389420453,0.706206878,0.999972288,-4.682631983,-1.097258473,81.36251492,44.12140163,97.22089766,65.66190813,46.1145345,42.1203722,74.42716784,77.61985072,113.3669328,67.25855948,6
TIMM13,-0.107585944,5.415085063,-0.387001245,0.706325561,0.999972288,-4.68384196,-1.077423878,43.84337195,67.59907432,30.65323072,58.21118529,36.09809383,52.06305678,37.25715548,32.00384637,31.56171212,53.47078717,4
TOX4,0.047398736,6.411163638,0.08786035,0.706379479,0.999972288,-4.682990179,0.035148911,93.18050866,94.86139994,110.0967367,79.52034895,93.73535389,72.68964186,127.7048203,108.886116,117.7638775,105.6736767,5
NAV3,-0.075783222,2.401812604,-0.394164267,0.70639845,0.999972288,-4.680012871,-1.054275718,6.421231231,5.122041475,5.088867509,4.611645217,4.606139766,4.257444781,7.117891686,5.149588905,5.923131546,5.532249993,4
TGFBR3,-0.109056893,5.947332725,-0.387002073,0.706410598,0.999972288,-4.683787626,-1.078529403,72.52195497,48.72262399,92.06666056,78.43686799,83.54176423,47.37811807,56.00024719,69.68046588,62.23192654,57.61716104,10
PLXNA1,-0.186472474,6.81607861,-0.412003024,0.706459656,0.999972288,-4.670830349,-1.146129052,173.4575948,119.6005903,99.74843543,114.363233,93.27155562,175.3747134,89.27133334,114.6058125,95.04420566,140.0650701,6.5
SEPT10,0.313085856,5.441410722,0.413974153,0.706641472,0.999972288,-4.669728955,1.269259778,63.8161807,28.5044463,34.43136468,97.77413499,72.11711366,106.8148095,25.31492229,65.01871071,44.98289153,44.07422053,7.5
ENPP5,0.296220219,3.995211245,0.386905631,0.70668512,0.999972288,-4.683664939,1.232758066,11.83109042,22.33299491,10.83300053,77.44562659,15.62963899,48.81232749,5.553010682,8.381929094,8.18758563,32.18170571,5.5
ARL6,-0.282673564,3.878671397,-0.394748818,0.706692011,0.999972288,-4.679521504,-1.235396207,33.25157301,46.73037095,21.11721539,79.93862234,34.858366,54.25109321,7.216223076,13.20280644,6.84309558,49.36656647,5.5
PEX3,0.135540876,4.566543094,0.386471491,0.706706312,0.999972288,-4.683882939,1.098504574,20.7847557,24.03965436,15.89149334,55.1451768,25.86897543,27.71100024,17.45598702,20.73798455,19.16764887,24.08202996,8
KCNAB1,-0.267246925,5.101180162,-0.386775265,0.706759055,0.999972288,-4.683687505,-1.208748698,33.530798,72.77892637,35.22903168,170.9478314,44.71635811,155.6027727,12.28815641,15.22142393,15.85920268,49.26516056,7
CALD1,0.140445351,5.410993648,0.389220309,0.706832331,0.999972288,-4.682341818,1.102746283,47.91161282,28.75038139,46.47212867,27.98911225,42.22378909,31.29645689,36.73333808,65.3568154,65.87323617,35.51248372,8.5
APPBP2,0.154269812,5.410328747,0.386256589,0.706860793,0.999972288,-4.683899548,1.112858227,45.7722087,32.21497986,33.46881101,117.0231024,48.72806319,65.59625187,21.49949444,35.4240909,33.20324589,42.36107694,7
CHMP3 ,-0.127356872,4.825313833,-0.386112108,0.706964661,0.999972288,-4.683910709,-1.092290707,33.85752104,35.36149631,22.90957944,39.36241193,14.08812718,40.5568775,28.91402334,32.28191279,18.27611875,31.87776606,3
ACTB ,-0.325751212,10.04822989,-0.385610716,0.70732516,0.999972288,-4.683949412,-1.253316871,1638.124041,2281.11507,545.7888922,2161.632966,1826.11507,4363.002756,146.9473481,836.3150701,292.4337352,1435.243447,10
NEDD4L,-0.19321006,5.001801961,-0.227891565,0.707496253,0.999972288,-4.678219492,-0.157803808,36.63827135,41.61578675,33.11791827,53.36932113,25.42865616,91.82830008,19.92471486,20.02946745,18.47088687,44.80832829,7
SUSD5,-0.25443689,4.14177673,-0.385225579,0.707602122,0.999972288,-4.683979108,-1.192870053,15.9648524,20.66387382,24.14715834,35.0144176,15.42390729,65.80000638,6.148649332,9.282882586,7.645027382,23.7814733,6
SENP6,0.131188616,3.741142107,0.385157368,0.707651179,0.999972288,-4.683984364,1.095195646,10.37674088,14.78647076,12.87448568,26.11557976,21.22397235,16.11061949,8.824430606,9.734308585,9.707526765,12.42697866,7
SEC61B,0.145042018,5.403268998,0.401939136,0.707666927,0.999972288,-4.675179633,1.109254762,86.1964586,95.14298771,57.376109,183.8942408,88.48896566,115.3385573,49.16797861,88.02638641,70.44145104,104.4518488,8
ATXN7L3B,-0.159889543,7.149024846,-0.385127059,0.707672978,0.999972288,-4.6839867,-1.117201599,135.9443107,249.3638083,106.4374713,252.0642955,150.0162239,214.9914308,95.69651915,97.91507012,68.74522943,175.5339874,7
SLC35A3,0.042578246,4.437536469,0.202363751,0.707743653,0.999972288,-4.679458764,0.031937616,22.8273751,23.57045836,18.37185967,29.21125294,27.43560023,37.43838022,16.73086159,16.80194824,14.33543598,22.68458699,6.5
TCTN3,0.079251399,5.204312629,0.384931873,0.707813364,0.999972288,-4.684001735,1.056469706,36.87411712,31.63754209,38.27704978,46.19065247,24.96517148,38.57390274,44.43670682,43.49543416,40.5398653,29.81461392,3
TUSC3,0.154004065,3.129752915,0.399204543,0.707897867,0.999972288,-4.676442354,1.115150962,7.12728926,9.394380382,8.203593703,26.24020101,7.939477939,8.489201777,6.970481748,6.129013267,7.878431317,9.667981503,5
ZSWIM5,-0.080055684,5.787147138,-0.384802329,0.707906544,0.999972288,-4.68401171,-1.057058839,64.35409028,58.70343435,50.08217815,84.83527803,56.21522763,58.51217454,54.22047696,46.55455641,41.75734829,47.37953185,5
CCDC184,-0.172190134,5.867238418,-0.384744494,0.707948146,0.999972288,-4.684016163,-1.126767717,59.60269178,118.3152069,36.24015575,85.59615159,53.15426358,117.2225439,53.3903016,42.67083895,26.90420139,54.98369355,6
WRAP53,0.056070801,5.678862395,0.384733051,0.707956378,0.999972288,-4.684017044,1.039630455,53.43648187,43.66792425,53.09791587,47.34315278,47.62740364,50.78588786,62.85567355,52.94600571,58.13887193,45.34192144,9
SORCS1,0.015696888,4.725109443,0.017780407,0.708001082,0.999972288,-4.683986717,0.011667265,39.71421619,36.93183896,21.221423,33.55868359,28.44381126,42.59426977,26.96627432,38.88745136,29.14390557,35.36614387,6
ARF4,-0.021337548,7.090465935,0.176710037,0.708083324,0.999972288,-4.680570413,-0.016653888,356.0200929,509.2111886,238.2933988,892.9595408,505.504026,1103.903758,51.57113344,183.2892075,147.053553,480.5699393,9
SPATA13,-0.295707016,6.682316584,-0.384530415,0.708102147,0.999972288,-4.684032638,-1.227486379,120.4059441,90.87776005,152.2518883,201.6785441,111.0138082,285.5579833,14.70961508,74.64600561,56.47366456,197.6624798,9
GUF1,0.100402038,2.752304063,0.384427736,0.708176015,0.999972288,-4.684040536,1.072072177,5.363892186,6.202706297,7.944133442,11.928553,4.653112466,7.447179674,6.212612407,5.689434445,6.25099532,7.989826272,3
AGK,-0.185964425,6.345588085,-0.384884917,0.708250968,0.999972288,-4.683747948,-1.138917194,93.93388204,92.81014362,82.25093122,164.7141995,91.2289553,170.8921241,37.26922854,54.84274303,61.03056948,89.83470876,8
TFEB,-0.06754019,6.112255438,-0.384268155,0.708290825,0.999972288,-4.684052808,-1.04792843,73.74032861,78.01484094,63.49372354,63.88686185,64.63507949,76.8998074,52.57394709,76.81326376,89.3188907,60.00037583,3
UNC5B,-0.06500942,6.965369221,-0.386482875,0.708361468,0.999972288,-4.682824129,-1.046135189,134.1188849,121.9343123,135.3579954,110.7874056,117.1791821,130.7197031,145.7041401,128.868158,140.3553661,107.3137687,9.5
AF086154 ,0.107187773,3.742836766,0.384095549,0.708415014,0.999972288,-4.684066077,1.077126559,12.16845125,11.93663336,14.13321944,11.67600532,8.796413757,11.52320874,20.41474017,14.75046529,22.57564654,11.19798687,5
CNTN6,0.124133312,5.806913948,0.383812865,0.708618423,0.999972288,-4.684087794,1.089852815,44.73447687,62.17849948,52.65150083,105.8467482,39.53602716,91.52650365,54.00834799,38.73319897,44.17242051,58.33733316,3
PRICKLE1,-0.101187508,3.951266094,-0.383781786,0.708640788,0.999972288,-4.684090181,-1.072656022,19.61620323,23.19975248,11.50503095,38.23228944,17.82449414,21.9109688,11.27926803,13.06538913,8.90657191,21.27991805,7
CAAP1,0.18941559,4.469104139,0.387489257,0.708782714,0.999972288,-4.682019808,1.141076251,22.15057809,32.39459512,20.52884403,59.93751953,34.91206959,54.53848759,17.95143428,18.1647103,13.55470459,32.26724682,7.5
CYP4V2,0.106421029,3.125829445,0.384153165,0.708793603,0.999972288,-4.683793411,1.077160944,8.323508284,8.144097666,8.697405766,12.39462722,14.45409676,8.870717213,8.466245584,8.651140441,7.875678873,6.743195388,5.5
KRTAP8-1,-0.136475342,4.631424378,-0.383410569,0.708907943,0.999972288,-4.684118676,-1.09921633,23.36744427,24.54887563,32.37612145,11.1601575,25.02057246,16.11226795,41.18308582,30.74548617,32.1565816,25.71666206,6
YY1AP1,0.161327822,5.085889828,0.383248937,0.709024277,0.999972288,-4.684131074,1.118315936,35.94763118,28.77086184,29.95073958,84.25901716,27.51332052,63.8686231,20.29005772,26.4039758,22.41805931,37.07026195,7
APOLD1 ,-0.287445117,7.006447092,-0.383234575,0.709034614,0.999972288,-4.684132175,-1.220477008,142.7267995,190.9348801,118.5150701,359.410094,170.1150701,335.0253904,29.66067937,66.87185236,46.40409851,202.745597,8
AL133493.2,-0.066378216,3.165308409,-0.383200465,0.709059166,0.999972288,-4.684134791,-1.047084749,8.923436446,9.69589185,9.191794027,8.307047967,10.01678853,6.574944479,10.87343227,8.638910494,7.759598059,10.64818084,3
SF3B1,0.043053013,6.660021119,0.157965706,0.709087816,0.999972288,-4.684129769,0.031697351,112.8958722,99.64393222,101.2770213,183.2373878,174.7782187,131.8316722,32.67437901,95.54935069,70.84868608,130.8776047,9.5
GNG10,0.143676879,8.606572203,0.3831191,0.709117733,0.999972288,-4.68414103,1.104717033,409.5518008,357.306605,328.3462711,767.0017864,418.819369,665.4894287,191.3962109,346.9220532,280.5072614,423.2610535,9
ADK,0.24032595,4.108460936,0.382992452,0.709208899,0.999972288,-4.684150738,1.181259515,14.10736651,17.78365714,14.41842212,64.54407828,13.63888084,34.96844857,7.345260559,9.88553659,9.056084203,31.84605249,9
KANK2,-0.089092813,5.888875404,-0.382903052,0.709273254,0.999972288,-4.68415759,-1.063701102,58.10493072,62.99233959,64.71498642,48.17794882,75.78756943,67.61507023,38.76758676,58.37403278,83.68062405,48.19174125,7
DACT3,0.067054122,6.572631117,0.382733166,0.709395556,0.999972288,-4.684170605,1.047575426,99.73681926,101.8879285,76.96795872,108.3951249,107.855676,107.855676,103.8597786,68.95664887,88.44349576,97.70521609,7
KARS,0.235703612,6.494837691,0.382699078,0.709420097,0.999972288,-4.684173216,1.177480862,76.73204141,115.9361796,58.50918497,277.1403523,92.04837663,282.9121608,42.35022049,59.40558057,46.47001328,81.05253521,10
OSBPL6,-0.406086458,6.050353689,-0.382683692,0.709431174,0.999972288,-4.684174394,-1.325086424,82.5588556,123.2983427,51.64232187,278.235203,63.80762743,295.5150701,12.94529906,29.20048355,11.79432064,122.4200441,8
DMD,-0.336643185,4.13601738,-0.38250288,0.709561353,0.999972288,-4.684188238,-1.262814897,19.40886159,22.61619784,25.4460153,16.77648316,15.45988563,10.7786678,13.56223978,22.93968857,15.74306612,13.02078808,4
STMN4,0.187415487,6.433069596,0.382468708,0.709585957,0.999972288,-4.684190854,1.138721926,58.63282905,153.1150701,54.70220282,222.8052249,75.61101877,151.3150701,70.31504343,68.50547275,42.59814704,90.31266383,7
SLC24A4,-0.109250164,5.032797623,-0.382576057,0.709603099,0.999972288,-4.684122121,-1.07869674,67.65145837,28.86302801,37.81501832,47.62959782,44.43532645,31.59762187,40.40612,50.34288029,37.8921529,24.00112277,3.5
GATA3,0.119592685,5.833334359,0.382344736,0.70967522,0.999972288,-4.684200342,1.086428089,68.73730472,35.53795945,63.75860329,63.60451615,69.21507017,27.57232983,65.86323058,71.61507014,67.83688387,60.03257399,7
ZCCHC7,0.164326647,5.350537033,0.39479047,0.709711396,0.999972288,-4.67758195,1.122099698,40.63459233,32.84321751,41.28435431,88.42292463,30.8377635,77.75449301,17.46591812,42.74286033,34.38491486,61.95624641,9.5
KAZN,0.087615292,7.385973094,0.277417964,0.709814012,0.999972288,-4.67572237,0.067063507,410.5810313,286.050547,200.4766142,382.6652294,252.3940893,530.0789157,121.592776,290.1376209,184.2794412,431.366862,7.5
SH3RF1,-0.200664084,6.123415122,-0.382096252,0.709854148,0.999972288,-4.68421935,-1.149227231,103.428167,67.58366577,64.91823711,116.1263431,52.34237642,182.082078,23.78296059,46.13138958,53.23199567,92.46606969,10
ARCN1,0.1906353,5.350492594,0.381994214,0.709927629,0.999972288,-4.684227153,1.141266169,41.61712824,43.28769275,28.56453499,78.59291357,50.94379495,106.9183066,31.23757446,23.43551484,17.80457078,44.51576612,6
LINC00086 ,-0.274330834,9.843142211,-0.381969966,0.709945091,0.999972288,-4.684229006,-1.209432987,1394.114591,1277.554582,648.6150701,2711.947264,1129.581978,1487.569346,286.4660137,768.1652129,226.0271666,1632.228673,10
ACBD5,-0.218996532,6.011326606,-0.381967926,0.709986331,0.999972288,-4.684203639,-1.16662975,114.2238034,108.9516607,76.92656776,182.0463469,137.2503234,194.1106883,18.48883805,75.52693207,47.82242427,119.2796829,8
PPTC7,-0.241968395,7.165630132,-0.396991641,0.709999382,0.999972288,-4.676252583,-1.185351753,199.7010785,186.3157378,137.8376905,543.5804844,234.6285125,311.7571672,42.68646489,76.3870893,60.10711565,237.2365704,9
FAF2,-0.179304229,6.653357023,-0.381538589,0.710255777,0.999972288,-4.684261967,-1.132337659,129.9217787,121.3431796,83.99090799,189.6005406,122.6013026,209.5471013,50.04174759,58.55612599,53.15630755,106.3150701,5
MINOS1,0.047977316,7.318822174,0.301577967,0.710331923,0.999972288,-4.674246364,0.036095789,156.8980868,259.0572564,124.904968,451.9701789,223.1635083,294.2910937,87.04745519,124.2901746,106.9491491,202.2044188,8
ACOX3,0.099553651,5.425437024,0.381387953,0.710364281,0.999972288,-4.684273469,1.071441922,35.73862705,45.30455356,42.40762963,64.98303572,39.70869919,70.78887764,37.1932043,31.00432741,35.4761244,41.87900532,3
CIRBP,0.299065758,7.002775018,0.415029589,0.710420521,0.999972288,-4.666818579,1.256285344,177.3157221,181.5590817,106.8999808,567.8909652,276.475353,501.4718984,66.3341928,224.4407484,121.7407996,192.6345627,6.5
UHRF1BP1L,-0.27635621,4.485765985,-0.38774377,0.710505868,0.999972288,-4.680782349,-1.227372183,63.90954509,59.83451341,39.82822667,121.7072676,50.32825221,91.34859345,8.776436636,22.86907436,15.85309515,107.3531797,4.5
ZNF143,0.188862607,5.561314801,0.381109328,0.710564994,0.999972288,-4.684294731,1.139864714,44.53660373,61.9074936,29.00784351,123.8161661,50.68587338,91.14764794,21.20146584,35.22240879,31.65359793,50.96032243,9
AZI2,0.19850108,4.436818355,0.381043405,0.710612486,0.999972288,-4.68429976,1.147505509,14.39976361,30.72043749,17.20197988,58.22450816,18.12624084,48.51528152,9.613080122,17.935329,14.60763683,23.13923011,9
FXR1,-0.262295967,6.399541695,-0.382262852,0.710701837,0.999972288,-4.683585216,-1.199667268,100.2062312,113.2593848,99.43824075,169.1119578,90.74231553,155.3452356,23.58170465,57.62919182,38.59682746,135.4233656,9
SAFB2,-0.128958043,7.18516165,-0.380881115,0.710729408,0.999972288,-4.684312136,-1.093503655,206.4906452,123.3720138,145.9664372,198.3777954,181.1967991,145.085894,61.86849818,148.6205377,122.9369955,194.3667583,10
EXOC5,-0.217600686,4.581143238,-0.381316576,0.710749726,0.999972288,-4.684064102,-1.165891787,41.83927123,44.97655307,33.70049316,77.30381114,39.37046422,106.8494486,8.909906369,24.76040407,13.67076287,44.50973124,7
ATE1,-0.322116684,5.814849827,-0.380514199,0.710993783,0.999972288,-4.684340097,-1.250163411,71.90432473,70.61592518,56.1442437,160.2863212,89.28300867,193.5615892,10.20115076,32.3362914,16.57648046,73.98831254,10
MAPK10,-0.01973043,6.294517004,-0.15568714,0.711127372,0.999972288,-4.681671326,-0.015806121,83.63988463,123.9331933,64.82427253,258.2532503,99.04276503,138.6326093,33.81616732,51.63114241,45.9242765,103.3159643,9.5
ADH1B,0.05643149,1.95008683,0.380321946,0.711132323,0.999972288,-4.684354738,1.039890405,3.824634236,3.338346669,4.162062992,3.797541888,4.450791408,3.108258236,3.966248686,4.496745991,4.038817964,3.689154353,3
ZMYND8,-0.135419463,6.251661219,-0.380302937,0.711146022,0.999972288,-4.684356185,-1.09841213,92.94624015,91.95265523,67.87451804,160.0956776,90.4744165,85.15860338,66.64478383,54.02608626,44.44660764,77.03439639,9
TMX4,-0.433464759,7.804804786,-0.40987102,0.711183926,0.999972288,-4.668914978,-1.407949049,467.2696397,450.2203113,298.4879149,856.4478276,362.060458,902.7798047,65.7906326,104.8954526,96.79779385,610.1171965,8.5
MFAP1,0.127410276,6.491381627,0.380138665,0.711264409,0.999972288,-4.684368689,1.09233114,100.5661701,85.05941222,70.72670076,206.6784377,82.70065258,124.0517449,64.51773536,75.90797382,66.44906901,83.25028774,10
RNF7,0.294257169,5.904320771,0.392008836,0.711300277,0.999972288,-4.67802138,1.240356341,49.06953022,106.2656109,44.57057233,155.0473846,94.23595983,196.8418464,33.02193841,47.62440464,32.36093469,63.71777616,7.5
SCG5,-0.449554159,7.288269644,-0.379893315,0.71144124,0.999972288,-4.684387354,-1.36561817,193.5903546,331.8256673,114.3829117,971.7331049,281.9150701,433.7150701,16.17212217,66.03652479,26.00780397,359.0858098,8
CREG1,0.296811632,6.499984165,0.379878633,0.711451822,0.999972288,-4.684388471,1.228426579,67.51507023,91.85239991,77.61507012,263.2669934,105.3415468,259.2216261,12.29649803,137.5182189,80.91062068,77.92022781,9
PMS2P5 ,0.126194995,6.08266974,0.278225465,0.711535383,0.999972288,-4.675863088,0.098335692,48.35559689,86.76652777,63.56095064,87.8453133,66.41799726,177.2146975,49.45836879,49.7023259,45.91922406,69.46667771,8
REEP3,0.163734036,6.361597351,0.379713263,0.711571021,0.999972288,-4.684401045,1.120182687,122.5392816,46.64086195,76.65603877,96.56991758,138.7048271,117.9257129,31.18273345,95.98993826,71.62457623,95.27611757,10
RSPH3,-0.254134409,5.064990254,-0.379682935,0.711592882,0.999972288,-4.68440335,-1.192619978,24.82738511,58.34199084,37.48729689,103.4239334,32.23629852,91.89896944,14.6311387,15.18797222,13.85576858,34.48722007,8
B3GALT2,0.324034358,3.997415324,0.409540497,0.711605892,0.999972288,-4.668812427,1.279815691,15.32819838,15.48886649,13.7446318,54.83641026,16.77419694,62.68820088,7.609998955,8.195125436,8.281167176,19.51996688,6.5
KIAA1143,-0.243598021,7.17979016,-0.379636436,0.711626401,0.999972288,-4.684406885,-1.183941684,178.5259895,209.7498342,116.0345123,278.9688082,163.7863304,265.4587899,30.34762853,88.8840289,97.32249767,296.7150701,10
