Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
E2F5,-0.019984565,5.414781709,-0.130125501,0.897519255,0.952652752,-6.024404624,-1.013948631,32.42489907,49.31644463,37.334475,30.9225242,28.96820256,85.81333315,37.50231446,68.61025434,30.16397415,42.30673962,50.37588043,38.69398945,37.1597912,40.90475421,45.00874964,55.91717113,44.10236242,45.9943686,48.09825456,37.33489761,41.29891701,46.05767507,40.77628215,41.55179395,7
METTL9,0.011584024,10.01414908,0.130387945,0.897313781,0.952652752,-6.024371087,1.008061756,1181.012746,1035.792737,957.33886,928.417627,947.2720052,908.9085763,947.6097927,1412.261152,982.1444663,1119.491169,1317.805545,846.4416595,1085.504076,1255.08489,958.3365174,1033.487392,956.8284062,1118.07477,865.7590311,1205.145152,1074.856008,1011.712493,917.790799,968.0138532,24
TMEM106B,-0.023527423,8.117471051,-0.130298114,0.897384111,0.952652752,-6.024382574,-1.016441668,315.7123871,348.0056548,216.7281831,288.0657696,177.1759205,346.9447446,269.8041221,339.3069558,165.0710238,272.9501184,234.7333571,231.5989973,240.1731012,204.3937019,290.3772186,303.1617365,166.6350973,425.0639444,553.9417882,304.8412037,242.468042,282.3166596,373.5666595,354.5285374,24
TPST1,0.039187033,7.635909596,0.130365164,0.897331616,0.952652752,-6.024374001,1.027534642,170.7160784,479.9910466,132.0836761,154.6536886,223.7382469,304.3069515,129.9949522,143.0515456,123.4744544,126.1872816,230.4407521,145.6272636,136.3964149,85.66411582,430.6032943,259.4602933,302.9039396,463.7729967,396.924846,107.6354253,186.5574502,180.3345617,156.4417542,321.7043123,22
TRIM16,-0.020252199,5.663327764,-0.130278435,0.897399518,0.952652752,-6.024385089,-1.014136747,40.79127535,56.93051494,48.05902649,64.31817136,40.36736246,39.64151704,43.97880302,92.83717767,45.57559022,61.15349672,46.84585107,36.74212798,45.44342257,50.60812287,50.86465713,51.50292122,90.80670717,49.67521237,44.82677339,33.13324608,47.80378291,65.53600631,46.90689163,61.74807811,10
ACTB ,-0.017102457,12.59395533,-0.13178823,0.896289331,0.952706468,-6.023535512,-1.011931576,5408.363251,8611.120603,4473.169997,6870.179277,6551.391886,5402.263834,6370.687423,6903.219893,4510.355478,6321.185921,6895.323988,5445.244124,4146.090474,4345.663234,7496.539473,7339.271232,6853.935367,7331.275614,7637.858271,5138.238951,6889.537669,7609.200875,7225.521933,5670.254078,24
CHRDL1,-0.029931947,8.367830261,-0.129731089,0.897828065,0.952789613,-6.024454896,-1.020963965,318.3999928,377.8580594,403.7894117,297.5491094,234.7333571,162.9549849,339.3499303,844.2931251,220.9311786,417.1500378,402.580457,212.7638492,203.1380297,295.356261,382.2236344,348.9491112,492.1819437,350.0883785,173.3417246,455.7607139,351.5990743,435.5873361,509.0386438,268.5944339,24
PLAT,-0.039220001,7.392697429,-0.12949209,0.8980152,0.952940724,-6.024485286,-1.027558123,140.5526048,250.1132731,163.0071908,93.56628817,466.6029324,86.03912967,238.6911518,143.0787886,317.8720552,168.7540446,176.3681745,360.9707012,276.1589469,201.8322069,178.2340114,162.787867,188.6855212,130.502318,99.29682132,136.1660081,270.118757,144.7030021,85.32503768,57.04016974,24
KIT,-0.044702067,7.338535453,-0.128514436,0.898780762,0.953132792,-6.024609014,-1.031470147,145.9458492,104.7007739,159.7431866,193.666184,180.9388788,161.7845018,138.121028,290.6543597,90.79945207,88.47913045,103.4192272,138.8299438,87.5494013,80.61176199,226.6745516,216.3378553,161.7186503,186.6527351,1114.542229,136.6869578,72.47268845,283.984716,258.8937797,192.1920596,22
TENM1,0.043859166,6.090305932,0.128965403,0.898427615,0.953132792,-6.024552058,1.030867682,119.3191391,54.29311152,55.88369718,47.4240452,50.86701082,59.93050959,48.61599908,155.2031661,39.63071937,61.24437636,29.1827488,34.75201642,56.90549355,38.83451803,70.0579141,72.16751647,84.27439363,88.03599587,217.9399249,63.31682882,34.64088627,74.7177836,206.0260268,168.9388391,24
IFFO1,-0.017864353,7.918890829,-0.128330885,0.899092487,0.953255378,-6.023055918,-1.012474532,252.346026,299.100455,163.2283209,291.3212229,210.3544022,343.1750421,257.2395648,212.2119749,186.9110194,260.6964405,262.0607782,244.3112257,223.3279014,172.7611136,348.2130387,273.1243337,300.5069936,273.1479732,171.8614186,200.0925148,226.4264228,315.8734829,286.0423647,245.8808274,22
RAB33A,-0.043904506,7.69798654,-0.127858998,0.899294065,0.953344146,-6.02469144,-1.03090008,150.2022217,356.7876995,83.31614134,239.1169812,98.13771284,555.9612525,194.7776968,358.2958261,145.9674811,245.4806938,82.19112841,98.08131366,259.4833283,109.3608763,236.3844664,248.4974375,631.4211573,248.551179,320.6083261,127.2214826,169.15087,413.0296272,215.9196251,218.4210842,24
CDC42BPB,0.02303601,7.996228563,0.126780761,0.900138577,0.953730415,-6.024826119,1.016095505,225.8784102,185.4943422,220.1836737,231.3134238,227.7063893,247.9618847,273.9270557,502.6510814,374.5865573,183.8636277,157.3945294,139.5803366,248.7443128,301.4941765,239.5894859,277.6418462,255.2251472,309.3719575,274.2904383,309.4978346,260.1133266,459.8450952,283.3596048,207.2178243,24
AUH,-0.035004812,8.356600418,-0.126571494,0.900302497,0.953777759,-6.024852126,-1.02456024,494.3881201,346.5576241,136.8311154,483.5620767,262.8722658,298.683098,444.6437913,383.2223747,117.6043198,356.8765771,276.6924007,253.6426005,259.4833283,150.0540826,409.569932,315.1500168,490.23366,615.1292291,557.5090217,236.2837057,218.4001333,476.2333261,490.2547584,520.3374928,24
ISG15,-0.049551704,8.22699502,-0.125842372,0.900873655,0.954201331,-6.024942404,-1.034943281,216.0734407,308.7387476,274.0249932,239.8727407,246.2209995,378.030111,290.4153411,658.1100075,254.4845032,326.3145089,230.0423685,4603.360265,222.2087521,270.2127471,390.7724112,290.0666595,329.691295,191.1790807,213.6211786,228.8291018,233.1916948,259.8970768,219.7334506,143.027053,24
POLD2,0.015301465,8.370528808,0.125625138,0.901043835,0.954262315,-6.0249692,1.010662612,300.8605607,366.88749,416.7492765,301.8781738,299.8166595,279.5648134,311.6499928,375.029544,352.7855018,339.4057163,303.9853747,285.9869905,337.9045301,321.9139526,302.8586944,476.167321,435.4656119,279.6131441,296.3130982,334.8048444,504.0850574,387.0666595,232.6393542,244.9409018,24
ZNF282,0.016755697,6.802233715,0.125604837,0.901059739,0.954262315,-6.024971702,1.011681871,98.8854118,100.4011302,95.83707071,112.3094998,116.5265581,105.1590726,128.5886879,134.3428762,125.957511,106.5301374,112.9132329,81.19649856,109.1484468,121.3211431,108.3802676,122.7695138,169.0979319,96.94371581,72.33534187,113.6411218,124.9757599,193.645295,82.90455705,105.1464643,8
COQ9,-0.014707284,8.896515655,-0.124766736,0.901716353,0.954685386,-6.025074635,-1.010246451,440.8698545,386.6434125,430.8287351,566.8066752,563.5831482,323.1572216,587.6158364,630.5666595,440.0850963,507.8357472,470.8362101,457.5801597,452.8643534,484.3235532,408.4416595,474.6083261,581.4601097,479.2357356,364.2670409,493.7955268,671.7333261,609.8690307,411.415363,387.5791841,22
CYP2A6,0.013417546,6.121585028,0.124286618,0.902092536,0.954902135,-6.025133291,1.009343717,59.95043366,74.82625948,87.00262264,63.11480435,77.00396739,73.35185659,67.35333534,56.09325823,91.58758654,65.44122549,57.37741506,66.67337366,77.28592203,86.83108708,59.00958078,59.23351158,66.52515127,53.43987765,62.13781619,101.4349768,81.12415374,76.17939005,65.68055347,65.54908071,8
DIAPH1,-0.006628567,8.01467135,-0.04975958,0.902055944,0.954902135,-6.025127596,-1.004605143,206.6526446,235.5474379,264.7740728,226.4246649,332.4277853,244.4136116,258.7133035,214.7751939,228.6467905,234.6620831,261.2738344,275.9114787,302.1057953,279.2481422,207.9980955,217.1184458,202.6265027,205.0089772,213.7552794,327.3913422,280.6928393,210.6221276,244.2732558,255.6149951,18
RP11-119F7.5,0.014605502,4.745643505,0.123892958,0.902400994,0.955047126,-6.025181216,1.010175181,32.35948152,22.36643088,27.73744971,25.32171408,27.83010045,21.43985068,26.25789269,31.91868901,36.81035781,24.14275772,26.99087177,29.27379732,40.35593926,26.82846035,29.49344025,27.95142117,26.87975785,19.94374474,17.71022481,28.04749404,26.44619596,21.17344457,26.64303198,30.51910111,13
NOSIP,-0.017349808,7.826955405,-0.123736224,0.90252381,0.955108265,-6.025200255,-1.012098574,235.0830649,252.9653884,206.3746401,239.9183558,207.2729031,216.1367076,253.7549958,225.0888062,197.2603772,290.7988068,226.1628858,249.9634783,248.9917042,211.9867071,236.4873287,299.5515097,424.2870658,198.5863393,132.2613969,195.4162122,232.1525856,266.2560405,172.9707561,165.869607,24
RAI2,-0.018473218,7.32392277,-0.123358662,0.902819675,0.955239966,-6.02524602,-1.01288699,177.3290079,168.000229,109.6730489,159.0798188,251.0302406,141.6652587,156.8421141,160.3856075,101.0651726,178.5319296,217.2270768,224.106969,159.5976879,158.4648745,137.4594334,164.1042825,211.2650504,172.9900595,90.31238224,141.4101584,146.454946,206.8171092,156.5573203,158.8133464,24
SLC24A2,-0.022117495,6.169115405,-0.123282857,0.90287908,0.955239966,-6.025255192,-1.015448797,55.27612898,83.02029627,62.36106181,105.3895101,50.34107557,108.8046814,61.46773332,76.83687606,72.57044849,106.0767416,51.48166225,51.68118388,90.90410333,51.63113408,48.9893026,57.83711387,82.23554134,82.15643681,152.0998823,71.91678831,70.59435895,61.5536175,78.76256698,69.1415763,22
ADAR,-0.015407276,10.37537621,-0.122350188,0.903610007,0.95560029,-6.025367573,-1.01073674,1277.148005,1563.800022,993.7257503,1758.420826,1115.983326,1332.587493,1343.368163,1471.538489,923.8631511,1199.677073,1252.252695,2149.028713,1070.726479,1143.920336,1361.628965,1456.689154,1647.745778,1446.520499,1186.587206,1132.507285,1172.887809,1864.694105,1290.438233,1354.540708,24
PAFAH1B1,-0.028345717,8.280843097,-0.121486009,0.904287415,0.956035283,-6.025470162,-1.019842158,330.9113975,519.1813984,198.4908293,476.2962408,225.9338406,706.7704791,343.9792155,505.2170948,258.355807,325.6550379,219.3509185,271.1864299,308.8962505,290.9806482,457.1710575,344.3273817,368.8094767,630.1924786,809.724267,309.0730839,212.8515212,406.3333902,818.7615825,428.1931312,24
CENPT,-0.017384505,6.818294159,-0.120405362,0.905134434,0.95661581,-6.025599174,-1.012122915,112.8058725,118.3538971,76.68732913,119.6362765,93.33505371,125.3329605,128.0614721,152.8867524,71.91475424,99.61564783,116.3101402,92.27373231,118.8294594,106.5316532,127.6610928,131.6929408,142.7102496,118.5428312,86.32693864,108.4009981,79.05020612,196.4944364,139.9612672,115.2470949,3
RLN2,0.00655278,3.719645478,0.120303351,0.905214404,0.95661581,-6.025611219,1.004552372,13.38708305,12.31933302,14.15666223,13.19726886,12.45888421,12.98594498,13.84354069,12.8339539,14.72967818,13.08044851,13.85764479,13.84225809,11.4569192,14.26533457,12.5049089,13.03680786,12.1495209,12.40112195,13.2471713,14.90679314,13.38115594,12.72503848,13.52238279,12.5046315,4
SLC4A10,0.007467331,3.845045971,0.119997296,0.905454338,0.956618352,-6.025647298,1.005189378,13.17766204,15.86430298,15.04645889,14.25381183,13.41085643,14.96372742,14.87368473,13.22102318,14.2861416,13.8608289,14.64677768,14.10329203,18.05788997,14.65577036,16.05837445,12.59506707,14.01086278,12.85169366,12.75927561,14.36851224,14.75913445,14.2354996,14.68878332,15.24574135,9
LGALS3,-0.032160063,10.97341707,-0.119608589,0.905759081,0.956785783,-6.025692987,-1.022541972,1698.698505,4167.858326,2379.790686,1478.481609,2910.942072,2838.489122,2209.045782,661.522874,1467.538863,1958.689461,3511.861371,3654.109573,2308.274993,2033.929519,2600.210749,2163.649993,1089.572393,2455.32701,1643.033472,1985.219858,3605.6467,1179.923777,1203.629367,1454.67796,24
CCDC47,0.018301128,8.132232557,0.119177311,0.906097217,0.956822511,-6.025743507,1.012766176,346.4200642,329.2188317,168.6455764,263.5885715,231.9891401,371.7402749,299.5106437,274.0793682,163.0131101,253.7141852,279.0378231,239.6079204,268.4118008,239.7827312,325.8166595,328.9946102,367.5766227,377.0789991,388.9769986,242.3681223,182.7782171,312.2814604,325.9869577,340.2151317,24
PAK1IP1,0.009639169,6.825839915,0.119256226,0.906035343,0.956822511,-6.025734277,1.006703733,136.2755033,87.58942131,130.2671594,98.72861042,129.7186452,107.8271984,114.9236791,107.2746717,114.1786871,142.5221344,108.2082296,128.7207725,109.9920372,110.5348289,116.1259189,126.0012302,107.9195696,120.0702287,112.0896244,112.3992856,119.004999,104.4538342,105.7219777,90.14394856,24
AAAS,-0.011285574,7.604573684,-0.11848126,0.906642981,0.957262699,-6.025824658,-1.00785324,180.0923953,159.7919551,219.3522339,231.9625472,210.7752782,181.9091254,204.3435102,187.1164447,271.4959567,215.6312905,162.3461648,210.8012947,205.1751348,213.5601355,177.5714492,179.7274244,203.9441491,149.1417162,167.0405105,221.650103,238.1321239,170.0830385,183.0204869,173.8424871,7
SRSF3,-0.01372878,8.74344915,-0.118084256,0.906954288,0.957364512,-6.025870732,-1.009561487,421.9435083,473.3583261,349.9019394,473.4855111,627.708581,555.8932628,465.4681497,462.2152502,271.0778561,496.0539859,697.6795099,491.4794802,497.1527057,343.8522732,502.5594578,691.5041595,420.7361813,532.214265,465.4343885,271.7509248,425.4496876,535.6499928,774.0253273,382.0606093,24
SIL1,-0.011677887,6.943104722,-0.116791688,0.907967946,0.95807133,-6.026019667,-1.008127344,129.0063356,132.5776138,130.2590361,122.0374104,138.1506983,104.3602307,116.9316681,119.731577,128.8595399,138.2398469,140.9373508,170.8663491,99.01319205,92.84090809,156.8344827,122.5958923,145.3262777,122.4838596,118.690155,102.3452484,129.6388058,123.2373856,107.5095321,93.96444097,13
AZGP1 ,0.026924688,6.544220662,0.116194625,0.908436229,0.958293109,-6.026087911,1.01883801,63.48739261,89.57076695,189.400172,88.61698226,100.2653432,87.35515558,99.89445186,62.38705277,139.9334654,83.66283335,81.72017807,115.8048675,230.2499584,93.92818514,54.21232734,70.78722881,190.082153,67.52200985,61.0106157,101.4911385,120.7074981,79.24872238,63.68306537,82.1874384,20
STYXL1,-0.014739768,7.893385154,-0.116231523,0.908407288,0.958293109,-6.026083703,-1.010269199,353.7353749,260.6959814,241.6776587,223.0250903,250.9776134,170.6467886,238.9496767,212.025247,246.3470708,224.4056082,227.2106634,219.0340846,205.6274258,286.3265249,201.3942007,251.3652147,359.0514266,188.7612398,189.7430652,277.4443845,310.2076097,302.4260807,190.1453968,189.2698617,18
TIPARP,-0.040229546,8.488553668,-0.115893414,0.908672485,0.958496943,-6.026122206,-1.028277422,305.0477676,873.0100239,324.8475178,169.2630197,684.8999928,778.1499928,240.9922571,170.8992555,253.1405053,178.71798,420.5887225,455.248802,406.9438084,339.0392181,414.4833261,299.1690812,239.1928077,764.6384418,1412.816659,231.224966,330.8534388,187.6267501,217.9578369,551.9350298,23
PTPN18,0.011483396,7.450105706,0.115699464,0.908824615,0.958503012,-6.026144242,1.007991446,162.9248546,169.5870809,196.0677305,165.7006593,166.0212179,157.9524169,207.0670614,171.9073459,211.1325566,171.5353469,200.2733481,202.7636564,206.6318979,160.2521323,225.14416,188.2088575,183.4881093,139.7908653,115.4206051,165.6050838,193.1233389,168.1281713,141.4062599,171.6759583,23
ZNF500,-0.003122083,6.991583348,-0.048939118,0.909764767,0.958522879,-6.025089952,-0.002177104,137.4922413,116.2795621,145.7656534,131.9302836,118.1776303,119.7311517,145.4172069,149.0291106,136.6222211,127.7453276,112.1681692,138.2871036,138.8849124,124.1450064,123.0370743,154.406677,173.5579694,134.2372541,117.9706256,134.095239,134.2972259,149.6309885,119.5281233,113.4959945,23.5
MORF4L1,0.016504212,10.61437737,0.11440206,0.909926875,0.958548014,-6.025402733,1.01150651,2791.03152,2692.724593,2100.249878,3227.441269,2175.124105,2200.538376,2695.943933,2661.816652,1945.00677,2762.680403,2487.341825,2050.853531,2221.868485,2050.293586,2643.92531,2965.692737,2880.728701,3242.727977,2887.803955,2333.622398,2202.466611,2620.292494,3204.600657,2988.180144,24
SKAP2,0.016271015,5.871202075,0.071878622,0.909251269,0.958733367,-6.026205843,1.011342047,71.35145918,68.18530444,29.90463391,75.73426363,35.51876786,100.7096663,43.97880302,83.58731167,43.49897025,51.61175854,72.99653943,48.39332676,41.50542248,54.79726618,73.40856253,42.95304617,108.9530303,96.97855084,50.38384543,49.15766329,35.98254644,86.44899217,86.84355298,53.29765897,20
SLC30A9,-0.027342694,8.190818323,-0.115059021,0.909326988,0.958733367,-6.026216744,-1.01913325,325.9440014,325.8858155,211.2336115,368.6815015,183.3156532,329.9749238,278.1672351,422.4207692,213.6532558,313.7033614,176.0301344,221.265403,263.5974541,172.5279661,506.33405,279.988902,333.1919099,496.5730171,451.5356576,231.5704475,120.2636015,400.3933295,579.8346276,313.9986136,24
KPNA2,-0.027855144,8.853447056,-0.11344467,0.910906026,0.958769746,-6.023082341,-1.019583481,564.56782,508.1837097,248.9831176,480.6053119,366.2884555,626.538699,443.8788307,825.8106632,175.4992013,515.8507237,428.550236,338.1741981,338.7503265,326.9566977,622.2373343,557.9906233,899.3063426,758.8141569,755.2522253,338.8046819,289.2049488,563.4673159,735.2211586,527.2683379,24
HMGN2P9 ,0.009514057,6.840136129,0.114563532,0.909715684,0.958975261,-6.026272561,1.006616435,107.681696,112.6285396,123.2336352,111.8735017,113.2735713,122.1929729,129.0425119,95.99751125,137.6365157,117.3983872,95.45904182,111.9451259,102.9617251,124.7702618,103.8708682,127.7603165,99.70205519,92.2275633,113.9322886,133.380387,150.0851164,123.1227078,113.740297,105.648823,4
DHRS12,0.017277235,6.296731668,0.11444407,0.909809402,0.959015049,-6.026285983,1.012047662,70.66712487,59.43846865,100.2121652,91.00298585,70.8452492,55.56850526,102.397584,88.63639623,69.02516191,95.07569716,78.16171304,80.59020055,78.27590519,59.79495181,88.03599587,147.2987641,95.49533679,50.35858905,57.37588406,72.6902568,89.2192712,94.66852355,82.00645912,65.09404834,23
MSL1,0.023444326,9.60220084,0.11424751,0.909963606,0.95902358,-6.026308036,1.016383124,728.0004995,804.1758887,439.7468513,892.3032433,412.2733297,809.9260262,999.7007395,1592.449123,477.7770273,679.4603011,791.9416218,786.1908523,452.3818637,553.7763697,1138.993968,988.0545311,959.1083261,936.0658845,788.1763834,705.0874928,690.6804451,1130.723171,1123.526587,775.2425183,24
DLEU2 ,0.03186198,4.957776492,0.11384853,0.910276622,0.959144466,-6.026352682,1.022330722,65.19228942,37.01461811,27.63488588,21.80904491,28.88083505,26.94760846,28.70144308,23.80475707,21.12131372,27.8143509,22.5904204,31.43074362,24.30387798,19.78042375,35.20086017,30.27765975,18.18677768,64.52128541,41.47598696,29.46511547,20.61407718,18.0856785,73.52746518,101.3485761,23
IL33,-0.032997951,5.804820686,-0.113788802,0.910323482,0.959148475,-6.026359353,-1.023136017,91.97829082,50.79213778,46.28218021,32.17854926,40.7957119,252.5259492,39.22746998,38.31830007,44.26994204,48.95779062,38.26437516,52.17092833,37.5867474,36.38896697,75.0449468,94.84330123,38.18029824,94.17817512,112.4205943,45.26191361,55.46604784,44.87254097,73.20919163,57.33184667,22
