Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
IFI16,-0.838280645,2.082014976,-1.8566593,0.095141526,0.507618562,-4.476065075,-1.787918091,8.961343923,6.128005569,4.834720316,2.947162764,4.400336994,4.492327294,1.822991766,4.393109126,2.714924922,7
CLUAP1,-0.456721123,3.667812628,-1.854178762,0.09552204,0.507695884,-4.479477011,-1.372419113,15.21068603,10.39285201,16.90131093,19.46588826,14.09601575,10.8275125,11.98551127,12.26134676,7.416459062,7
COBL,-0.957987575,4.612743397,-1.856098713,0.095227396,0.507695884,-4.476836317,-1.942598261,81.75372677,29.11477511,14.89883451,14.4882227,30.86225013,51.04988225,14.98065475,16.49551096,15.70579104,3
ILDR2,0.696116137,3.137593929,1.854697573,0.095442338,0.507695884,-4.478763553,1.620137363,15.28641866,4.888761672,4.749752699,9.078274815,6.001737612,9.151656308,16.15023544,9.151656308,12.10472079,6
IPMK,0.536276936,1.53006726,1.854901947,0.095410958,0.507695884,-4.478482479,1.450225188,2.139952821,3.136723654,2.05511579,3.282072332,3.635279429,1.676112851,2.81971883,5.148809119,3.489367513,4
MDP1 ,-0.462120849,1.57841856,-1.856071141,0.095231622,0.507695884,-4.476874248,-1.377565435,3.008942807,3.635279429,3.008942807,3.792917639,2.410083653,4.474672693,1.615036436,2.947973659,2.947973659,6
NDUFV3,-1.134666372,4.111880957,-1.85593186,0.095252969,0.507695884,-4.477065852,-2.195677812,18.3951152,31.68792917,38.10366653,44.9467293,23.51531313,5.486839646,6.51850997,15.29940841,10.75073909,4
PRPF39,-0.225456193,2.122626491,-1.855132287,0.095375602,0.507695884,-4.478165679,-1.169146885,4.711071764,4.877330418,4.268012159,4.268012159,4.90807065,4.538576027,3.805328331,4.538576027,3.498427092,7
SNX11,-0.262650378,5.351939466,-1.853864173,0.0955704,0.507749311,-4.479909588,-1.199680617,45.43700226,49.45924678,47.34539337,45.91551584,40.97043691,33.36815611,35.93630565,36.21783112,36.36602144,7
BC017398 ,0.807547092,1.085517245,1.853604283,0.095610368,0.507809307,-4.480266926,1.750233119,1.485361867,1.682782588,0.973178056,1.62550262,1.909417875,3.949175819,2.686876348,1.955115708,5.573030298,5
SNRNP25,-1.377365589,4.802980462,-1.853451341,0.095633895,0.507846079,-4.480477206,-2.597935457,23.76870344,79.82641554,59.53285751,115.5719373,23.70206238,10.32182428,11.32745791,29.69121364,9.583109293,7
ANTXR1,-1.062768627,4.919910602,-1.853106923,0.095686899,0.507854273,-4.48095072,-2.088936484,136.0486404,25.16764519,39.88721718,17.85350851,27.24918041,50.54136044,12.81240602,17.6318416,28.14123565,9
NIFK,-0.530503151,2.876694576,-1.85297898,0.095706595,0.50788684,-4.481126609,-1.444432865,7.110308641,7.87983101,9.493473901,10.29999747,8.561044523,6.98278172,6.439960071,9.024643589,3.267428634,7
MIR6751 ,-0.69860605,3.19172075,-1.852665719,0.095754837,0.507976882,-4.481557243,-1.622935934,13.2548906,21.75081803,5.21358457,9.414923426,10.6747976,10.14519144,6.344274821,8.54179636,5.34413102,7
COL28A1,-1.291991906,2.13687879,-1.852315439,0.095808807,0.508020494,-4.48203873,-2.448659047,20.23247478,2.418021576,3.339931888,2.636161058,6.936230558,14.52452916,2.17818253,1.950317521,3.339931888,4
TMA7,0.266772805,8.668595943,1.852201699,0.095826337,0.508020494,-4.482195066,1.203113546,381.1405655,349.760496,465.27086,373.7004987,423.0584633,319.8492325,423.0584633,512.8285871,449.5342808,9
SLC7A5,-0.944311692,4.743304801,-1.851891166,0.095874215,0.508121433,-4.482621875,-1.9242706,11.2895059,59.31379276,34.60975607,32.98901623,48.31049673,37.0130091,17.28591639,29.96424677,10.01850706,7
CRELD1,-0.867287799,2.839430086,-1.851621417,0.095915822,0.508149926,-4.482992604,-1.824230205,5.326589939,19.47995424,7.120509462,17.24333213,6.439960071,5.452911023,3.517864873,6.439960071,4.863391894,4
HEXDC,0.37375799,3.460608531,1.851523157,0.095930982,0.508149926,-4.483127643,1.295723591,9.920857554,11.64865151,7.550960816,8.57601605,10.89408323,13.0062991,14.92599647,10.29999747,14.57086024,3
IDE,-0.518023074,3.067370363,-1.850522868,0.096085441,0.508210786,-4.484502162,-1.431991644,7.087328109,9.609640181,7.592610494,10.25407657,13.35919693,10.0426007,7.421417429,9.414923426,4.110804675,4
SIL1,-0.298363599,3.547609969,-1.850003034,0.096165803,0.508210786,-4.485216355,-1.229748759,11.98551127,13.11224002,11.98551127,14.5010094,13.08299565,10.81830985,7.840061338,11.98551127,11.2512877,4
ZNF583,0.487656001,1.669043862,1.850810499,0.096041003,0.508210786,-4.484106953,1.402164876,2.426883121,2.852269962,2.625088011,4.538576027,3.119734064,2.04444242,3.650612096,3.119734064,5.551517384,5
ZNF84,-0.696081956,3.991228667,-1.849859684,0.096187974,0.508210786,-4.485413287,-1.620098979,20.40158935,20.15609706,21.50289002,26.6677038,18.79175736,9.581645313,6.439960071,18.79175736,12.66207778,9
NARS2,-0.807694501,2.567673789,-1.849347007,0.096267308,0.508395156,-4.486117541,-1.750411961,5.021878638,8.629423827,11.27486468,14.30195713,5.766289216,3.301492213,3.092399931,5.25664929,4.183649434,4
ATP1B2,-0.585955369,2.712936448,-1.849116027,0.09630307,0.508431938,-4.486434808,-1.501032661,12.33919003,5.356777223,6.439960071,6.439960071,10.65991996,6.12521357,3.336417126,6.439960071,5.822130563,5
MIR29A ,0.715338232,3.403965081,1.847973472,0.096480154,0.508487798,-4.488003937,1.641868099,4.476359879,10.46930102,12.03783948,12.47377826,10.86268269,6.826069244,10.77175588,25.47232829,11.65220629,7
SLC22A5,0.304391495,3.615100357,1.848151306,0.096452572,0.508487798,-4.487759735,1.234897668,12.59369591,9.634191236,11.76460951,14.00953295,10.67766425,10.39474952,13.87822115,17.16133658,11.77980124,5
ENTPD6,-0.736663562,5.617105925,-1.847298252,0.096584948,0.508505362,-4.48893106,-1.666317781,28.35450413,120.0362914,73.36909429,64.60419412,57.89942509,41.55632575,36.06652616,44.25374291,26.67977338,5
NDUFAF7,1.170024929,4.421507659,1.847460192,0.096559805,0.508505362,-4.488708719,2.250155851,8.40184352,44.28268414,13.03178989,22.51185724,33.5288309,5.226019896,32.36891937,48.4432817,31.77479349,9
PSMG3,-0.419873916,3.554475215,-1.84708655,0.096617826,0.508505362,-4.489221712,-1.337810632,12.43876671,16.04251821,11.87440016,16.55405565,11.65220629,10.29999747,11.65220629,11.65220629,6.674294412,3
TET3,0.502500023,1.666363005,1.8464595,0.09671527,0.508746142,-4.490082525,1.416666354,3.200353079,3.200353079,3.200353079,3.575839425,2.86763139,1.516077186,3.200353079,4.968777252,4.036114529,7
ZNF493,0.494432207,3.110496354,1.883257789,0.099534413,0.508978162,-4.428197531,1.409179622,7.727248568,8.144137617,6.637321851,5.803524708,8.349640076,10.87373404,12.55072755,16.13444424,11.00895759,8
ALDH8A1,0.999723316,2.583897505,1.845608443,0.096847672,0.509021882,-4.491250658,1.999616471,3.709061022,8.629423827,5.615425349,3.016400222,9.414923426,2.2759165,11.42223087,16.6253911,4.537979922,8
ANKRD49,-0.624726193,2.918603894,-1.845684389,0.09683585,0.509021882,-4.491146427,-1.54191816,11.12127259,7.553951188,7.198439221,8.599849848,15.5602245,5.490006049,3.904000246,8.292309958,5.616347131,3
ETS2,-0.810973078,4.035016217,-1.845522654,0.096861028,0.509023135,-4.491368398,-1.754394358,8.176625481,31.84910455,18.70748912,18.46269934,20.52477078,32.35635442,7.787163598,18.46269934,9.955287418,9
TIMM50,-1.093618119,2.691230537,-1.844909663,0.096956509,0.509087327,-4.492209613,-2.13408571,4.886973433,15.55133854,11.28174528,22.51185724,5.501630941,3.113032052,3.239145076,5.501630941,3.319539046,3
PPM1F,-0.579560597,4.673411094,-1.88931308,0.101130082,0.509439228,-4.416529995,-1.506559712,19.87795853,43.72289706,23.80327777,24.87030604,34.53659013,35.654457,14.99297509,28.41997752,19.16253277,6
NRG2,0.386734226,3.08188104,1.848206367,0.098299148,0.509473747,-4.485194851,1.307430757,9.019251674,7.032954292,8.468979289,6.379683348,11.21043963,10.00544376,13.08146923,9.930322575,10.67416894,6
TMED4,-0.288230969,4.155090525,-1.843879606,0.097117152,0.509558921,-4.493622906,-1.221141996,23.11094401,21.78298044,15.60645811,17.16297873,17.96461962,19.6844644,14.19995776,17.96461962,14.86562713,5
BBS2,-0.807240061,4.380451449,-1.842545621,0.097325562,0.509818417,-4.495452713,-1.749860678,22.79903992,39.77674982,27.4502215,53.27225308,14.86543308,12.68003027,13.74206075,18.42785852,11.65220629,7
CLDND1,0.31218769,0.501618614,1.841994932,0.097411719,0.509818417,-4.49620792,1.241589008,1.324778056,1.351795331,1.15773435,1.324778056,1.11938776,1.699304125,2.033423177,1.454418053,1.479263155,3
ERICH3,-1.183443603,3.030644041,-1.839773927,0.09775992,0.509818417,-4.49925281,-2.271182445,18.83944542,6.473793692,25.19792938,21.28457064,5.15085724,4.558861407,4.560689869,8.292309958,2.797268626,9
GEMIN5,-0.31960866,1.991116728,-1.83942258,0.097815109,0.509818417,-4.499734347,-1.247991977,3.810917114,4.58368004,5.60892369,4.196763782,4.538576027,3.294437543,3.002567323,3.52542708,3.810917114,3
ILF2,-1.174696299,2.439499195,-1.839389835,0.097820253,0.509818417,-4.499779223,-2.257453544,4.466061059,16.39443958,6.908825462,22.14326924,4.466061059,2.595496135,3.517864873,3.83269652,2.32309017,5
KIZ,0.51000446,3.95356189,1.188934074,0.09747471,0.509818417,-4.496759624,1.424054598,14.02717131,42.53926309,31.80079887,60.88462704,10.54771996,6.771695938,4.981006605,14.78098768,8.466114014,8
LOC100996517 ,0.412340389,2.926169558,1.84252846,0.097328246,0.509818417,-4.495476248,1.330843003,5.788820438,5.673475378,6.515804743,10.61360118,7.440190385,6.442895355,10.3565566,7.075708486,10.61360118,3
MORN5,-0.617843234,1.097780208,-1.84029325,0.097678398,0.509818417,-4.498540982,-1.534579336,3.008942807,1.427619799,1.945764031,1.945764031,2.863711215,4.85994396,1.615036436,1.593411389,1.617727543,4
ODF3B,-1.924152106,2.125066874,-1.84071657,0.097611994,0.509818417,-4.497960683,-3.795137369,41.99984955,2.40295539,2.424182284,1.721975326,7.571300335,31.11373283,2.062560819,1.502675695,1.859514588,3
OPALIN,-0.261186266,2.296547907,-1.842378301,0.097351732,0.509818417,-4.495682182,-1.198463745,5.133740075,5.881453736,4.823133019,5.951231818,5.614117377,4.150424158,4.389206972,4.092592211,4.595736121,3
USP54,-0.481700058,4.927591067,-1.84091475,0.097580921,0.509818417,-4.497688992,-1.396388187,37.09721879,26.29536313,25.29684164,25.97605662,46.57817184,51.89029632,22.62296835,27.71663397,23.054502,9
ZNHIT1,-0.896718498,3.870752416,-1.841408182,0.097503595,0.509818417,-4.497012477,-1.86182632,11.25013249,24.50825946,26.56133261,38.13630526,13.22268829,9.199738615,9.032292507,16.20136266,6.171772103,6
ZSWIM7,-1.026434079,2.310655566,-1.84112516,0.09754794,0.509818417,-4.49740052,-2.036983196,2.889103022,10.15539944,8.1812451,18.26799139,3.915090764,3.603484245,2.370109604,3.119734064,3.97987111,4
IFITM1 ,-1.107151833,4.071947129,-1.839048871,0.097873842,0.5098373,-4.50024649,-2.154199454,29.39024521,21.91270847,21.12136366,7.126927288,25.55974565,42.38001464,10.29999747,22.79157721,4.366679919,6
CAP1,-0.505144707,7.090780006,-1.847118136,0.09952471,0.509876125,-4.485270658,-1.422192715,120.9710015,244.1315484,161.5354376,152.8700688,171.52086,104.6602796,94.77535449,142.6819707,94.35403224,9
PAICS,-1.042770126,3.40961289,-1.836698588,0.09859233,0.509913747,-4.50299787,-2.125573153,15.30512839,28.58859658,23.2160443,35.30548083,19.35252376,8.273706073,11.69904275,13.31930799,8.903325946,7.5
MFN2,-0.062171382,2.872172417,0.348884848,0.102502602,0.510110665,-4.40200726,-0.056860653,14.37865117,23.66269401,22.44911367,16.70968661,16.782639,13.62691145,12.26726111,21.18990974,8.974701817,5.5
KLHDC3,-0.564753817,3.194827705,-2.346462257,0.182998822,0.510168516,-3.624927802,-1.486502016,9.156706787,16.31491124,11.33668145,15.89101524,9.480176148,8.505621348,6.200138581,8.635941781,7.633345039,4.5
NMT1,-0.746805399,3.358512902,-1.319131092,0.174708242,0.510205623,-3.678941304,-1.061186822,9.721192785,18.83489798,15.18986938,14.37343687,15.34747748,10.01376051,6.770207821,12.33976655,5.537073081,5
SUMF1,-0.644251233,3.615558313,-1.836959307,0.098202849,0.510453101,-4.50310928,-1.562927907,13.94202029,20.78148773,15.08316058,18.40906406,9.28500557,11.08966262,15.87216946,8.654121207,5.488293817,7
DDX60L,0.786146637,1.238726067,1.836370076,0.098295811,0.510470452,-4.503916301,1.724462357,1.950317521,1.28503892,1.580863632,1.412854594,2.147867171,4.83096485,5.326919599,2.147867171,3.415898701,3
NMT2,0.000222531,2.082200823,0.000597578,0.098457471,0.510470452,-4.505317757,1.000154259,2.265019953,3.485671035,2.765012802,3.880470104,6.158612243,3.258780747,3.517864873,7.037519583,3.067961613,8
PSMB10,-0.488671819,2.119558752,-1.835628773,0.098412882,0.510470452,-4.504931447,-1.403152503,3.67342068,8.011986332,4.098076861,3.97987111,4.160073035,6.639775477,3.074488546,4.044037771,3.35238935,4
RAB12,0.330578423,4.694305192,1.835586606,0.098419545,0.510470452,-4.504989185,1.257517453,29.11285922,18.91118668,19.42066998,24.31945389,24.31815901,30.11477511,32.5788835,26.72372522,31.51917653,7
RGS3,-0.700289975,4.746503712,-1.836478809,0.098278651,0.510470452,-4.503767387,-1.624831343,22.13631182,35.32722527,42.0430055,45.87210414,39.09399939,16.75286999,14.20282691,32.84496401,15.70579104,5
STAMBPL1,-0.741980137,4.511995781,-1.834989631,0.098513922,0.510470452,-4.505806552,-1.672469773,42.73544223,26.3152397,20.42376013,31.27001261,28.76672715,19.10043387,7.489990608,28.41088294,19.95518015,9
STAT6,-0.774659849,4.463134243,-1.835341064,0.098458353,0.510470452,-4.505325391,-1.710786644,31.24524331,24.01778055,35.98380213,12.08224972,20.23247478,51.04988225,10.09934885,18.47739543,19.64653729,7
ZBTB37,-0.287775552,1.435684253,-1.836352819,0.098298535,0.510470452,-4.503939935,-1.220756578,3.272805158,3.008942807,2.472137004,2.506332896,3.405563794,2.810139625,2.327045641,2.810139625,2.031239467,4
RP6-11O7.2 ,-0.46953249,6.373904328,-1.834472791,0.098595699,0.51053419,-4.506514109,-1.384660692,123.3789988,100.0795388,74.24636021,71.27549036,73.27085999,130.3082382,85.71600491,51.23013282,67.75401677,9
ALDH9A1,-0.594377505,6.468639437,-1.832677015,0.098880325,0.510713864,-4.508971874,-1.509820986,122.9841347,131.6689339,115.3415533,125.3621543,82.30244341,57.07955065,50.5590824,106.7153044,56.47896102,9
FTSJ3,-0.26049857,3.899988001,-1.832301476,0.098939943,0.510713864,-4.50948572,-1.197892603,18.68565939,13.50340512,18.40906406,15.74561154,14.1459273,15.35117433,13.04007434,14.50505018,12.25758867,4
SYK,-0.54166492,2.155911088,-1.833123376,0.098809507,0.510713864,-4.508361064,-1.455651421,3.891971121,9.638379562,3.664315359,3.891971121,5.288346157,5.867083227,3.440168818,3.119734064,3.891971121,3
TET1,0.566762884,1.093017305,1.833028501,0.098824555,0.510713864,-4.508490898,1.481196334,3.490445385,1.343888802,2.078198835,1.600047604,1.800086569,1.529688974,2.531426698,2.128316208,3.952908235,6
CCDC68,-0.472814434,2.720446972,-1.831519684,0.099064164,0.510796254,-4.510555295,-1.387814201,6.562511948,11.98551127,6.482026469,5.073579045,8.610830754,7.087328109,5.257148705,6.562511948,4.308493058,5
GBAS,-0.616766633,3.113839515,-1.83152622,0.099063125,0.510796254,-4.510546354,-1.533434595,11.76328905,16.08327482,9.069668202,9.188647153,10.22590417,6.138145008,4.445353294,10.92387588,5.681509458,9
NUDT3 ,-0.515244325,3.33152601,-1.881046707,0.101948252,0.510803636,-4.428472215,-1.429425746,10.28293279,15.81406357,15.22785759,19.46019002,8.419120933,9.399126795,7.852979151,10.79539895,7.591916588,3.5
C16orf62,-0.518974898,4.493576676,-1.830126343,0.099285913,0.51094986,-4.512461049,-1.432936718,20.23247478,39.34346913,34.69415481,27.50348145,20.23247478,17.46013414,16.09084677,23.01382971,15.03426791,8
CBS,0.521757473,4.290896591,1.830682759,0.099197305,0.51094986,-4.51170008,1.435703139,11.76328905,22.63457468,21.54777161,22.0674128,21.09550648,10.21779879,26.17933644,23.50241211,25.1260358,7
EMC7,-1.019199594,5.892432867,-1.830439359,0.099236057,0.51094986,-4.512032973,-2.026794184,56.49318184,137.0861811,127.8264155,150.2960659,39.47810171,30.7255271,28.09464988,56.9363089,31.89810543,9
OSTC,-1.125743783,2.760389469,-1.829085759,0.099451823,0.51094986,-4.513883911,-2.182140181,6.149887025,20.51063404,12.034643,20.35398221,5.390519832,2.766725017,3.367314805,5.138023958,3.776025791,7
PRKAG2-AS1,0.825028426,4.009322353,1.829453784,0.099393116,0.51094986,-4.513380725,1.771569943,6.836524434,20.00992911,20.00992911,25.22348146,12.2899872,6.548746895,20.34358589,28.02134616,22.99211782,4
SGCB,-0.539402147,3.405829173,-1.830791814,0.099179946,0.51094986,-4.511550922,-1.453370116,12.43876671,13.95316453,15.59467993,18.74804903,13.0016922,9.254957271,5.792032896,9.440325187,5.05517056,6
ULK3,-0.275942911,3.790939626,-1.829164144,0.099439316,0.51094986,-4.513776743,-1.210785171,13.56187611,18.98854774,13.78731073,13.78731073,15.27577339,13.78731073,10.86010591,14.29496859,11.65220629,8
ZNF20 ,-0.464150636,1.504463493,-1.829385233,0.099404049,0.51094986,-4.513474456,-1.379504953,4.658180071,2.318015561,2.650424038,4.538576027,2.753134194,2.775769395,2.686404987,2.318015561,1.927221162,3
ZNF862,0.372369545,3.556052222,1.83051349,0.099224253,0.51094986,-4.511931588,1.294477192,12.67661352,9.414923426,9.924737066,7.883606281,12.67661352,13.3479409,17.39199908,12.36719493,12.67661352,8
UBE2L6,-0.615380228,4.568338664,-1.828938921,0.099475255,0.510951192,-4.514084665,-1.531961699,18.42586889,46.44929774,33.36983291,33.45761455,18.06920989,24.24054202,12.85898013,25.47232829,17.37200401,9
B9D1,-0.327128225,0.741860793,-1.828366921,0.099566584,0.510999042,-4.514866627,-1.254513699,2.078963444,2.223548983,1.667722996,2.072152235,1.292176616,1.667722996,1.499178906,1.395965207,1.419999467,3
COX4I1,-0.749017812,7.306666944,-1.874068494,0.101635937,0.511035879,-4.439892537,-1.691896321,154.6435446,308.9565759,259.6406943,338.0637062,151.62535,92.5644744,102.0758341,147.8559105,98.91002752,9
ADPRHL2,-0.446527932,5.659527894,-1.827836432,0.099651354,0.51104436,-4.515591745,-1.362756623,63.09586006,85.88775483,48.61727172,63.75485039,41.39243231,44.54568791,38.42004875,51.50443726,35.14178448,9
CNKSR3,-0.556368771,3.299960951,-1.827594362,0.099690058,0.51104436,-4.515922598,-1.470563183,15.74839897,9.350606561,8.261188616,8.403421069,20.49135305,9.422047077,7.889571285,6.579745816,8.510043761,6
MICU1,-0.792367165,4.339939241,-1.826603724,0.099848596,0.51104436,-4.51727637,-1.731913845,13.92235348,32.77658214,34.71376218,41.51375357,23.2619725,13.52531437,14.08292289,22.54743526,8.719933129,3
PEX12,-0.384547464,3.166876839,-1.826901744,0.099800877,0.51104436,-4.51686914,-1.305450237,8.843170457,8.240454579,8.843170457,14.5181651,8.990167575,10.6322086,6.109112173,7.301734409,9.529058408,9
RNF219,0.329085065,2.172681799,1.825736741,0.099987536,0.51104436,-4.518460901,1.256216449,3.891971121,5.569756209,4.427465723,4.427465723,3.576625472,3.502157943,6.424940174,4.570475435,4.925220313,6
TRAPPC10,0.996942445,2.059608607,1.826038957,0.099939083,0.51104436,-4.51804802,1.995765818,2.614797232,2.840818341,2.031947555,1.998723432,3.599630063,12.1338916,6.439960071,4.462263104,10.04136425,7
ZNF23,-1.232537656,3.0452812,-1.827387935,0.099723075,0.51104436,-4.516204719,-2.349799491,44.59349015,7.000898051,5.375347265,4.784821008,9.414923426,23.11390353,5.668956243,4.376646808,4.106357369,8
CHMP4A ,-0.443100397,4.928537924,-1.824770852,0.100142538,0.511102647,-4.519780278,-1.359522847,29.20828292,35.12103079,41.7442644,47.33304706,21.0109995,34.61929766,23.19750669,22.39646957,29.41164775,6
CYP1B1,-1.094121297,3.520212577,-1.822221852,0.100552664,0.511474408,-4.523260696,-2.134830158,71.37070619,9.07243308,10.30850495,9.898860853,16.59469867,14.85895893,3.948972299,4.808729027,8.900660159,8
