"","corRvec"
"C6orf106:CDH11",-0.942857142857143
"CCDC53:CDH11",-0.6
"CCDC93:CDH11",-0.347862621391469
"CCT3:CDH11",-0.6
"CDC16:CDH11",-0.142857142857143
"ACTN1:CELF1",-0.485714285714286
"ADGRF5:CELF1",-0.657142857142857
"AHCTF1:CELF1",-0.811679449913428
"ALDH3A2:CELF1",0.428571428571429
"ALPK1:CELF1",-0.485714285714286
"ANKRD17:CELF1",0.885714285714286
"ANXA1:CELF1",-0.985610760609162
"AP2S1:CELF1",0.771428571428571
"ARHGAP29:CELF1",-0.314285714285714
"ARIH1:CELF1",0.542857142857143
"ATM:CELF1",-0.428571428571429
"ATP2C1:CELF1",0.885714285714286
"ATP5C1:CELF1",0.828571428571429
"ATP5E:CELF1",0.257142857142857
"AURKAIP1:CELF1",0.657142857142857
"BBIP1:CELF1",-0.2
"BGN:CELF1",-0.6
"BPTF:CELF1",-0.695725242782938
"BTN3A3:CELF1",0.579771035652448
"C14orf1:CELF1",0.485714285714286
"C1orf61:CELF1",-0.314285714285714
"C6orf106:CELF1",0.942857142857143
"CCDC53:CELF1",0.771428571428571
"CCDC93:CELF1",-0.0579771035652448
"CCT3:CELF1",0.771428571428571
"CDC16:CELF1",0.542857142857143
"CDH11:CELF1",-0.828571428571429
"ACTN1:CEP170B",-0.371428571428571
"ADGRF5:CEP170B",-0.771428571428571
"AHCTF1:CEP170B",-0.753702346348183
"ALDH3A2:CEP170B",0.371428571428571
"ALPK1:CEP170B",-0.485714285714286
"ANKRD17:CEP170B",1
"ANXA1:CEP170B",-0.84066800169605
"AP2S1:CEP170B",0.771428571428571
"ARHGAP29:CEP170B",-0.142857142857143
"ARIH1:CEP170B",0.428571428571429
"ATM:CEP170B",-0.371428571428571
"ATP2C1:CEP170B",1
"ATP5C1:CEP170B",0.885714285714286
"ATP5E:CEP170B",0.542857142857143
"AURKAIP1:CEP170B",0.885714285714286
"BBIP1:CEP170B",0.0857142857142857
"BGN:CEP170B",-0.428571428571429
"BPTF:CEP170B",-0.898645105261295
"BTN3A3:CEP170B",0.695725242782938
"C14orf1:CEP170B",0.714285714285714
"C1orf61:CEP170B",-0.6
"C6orf106:CEP170B",0.771428571428571
"CCDC53:CEP170B",0.942857142857143
"CCDC93:CEP170B",0.11595420713049
"CCT3:CEP170B",0.942857142857143
"CDC16:CEP170B",0.428571428571429
"CDH11:CEP170B",-0.714285714285714
"CELF1:CEP170B",0.885714285714286
"ACTN1:CIAPIN1",-0.428571428571429
"ADGRF5:CIAPIN1",-0.828571428571429
"AHCTF1:CIAPIN1",-0.753702346348183
"ALDH3A2:CIAPIN1",0.6
"ALPK1:CIAPIN1",-0.542857142857143
"ANKRD17:CIAPIN1",0.942857142857143
"ANXA1:CIAPIN1",-0.927633657043918
"AP2S1:CIAPIN1",0.885714285714286
"ARHGAP29:CIAPIN1",-0.371428571428571
"ARIH1:CIAPIN1",0.485714285714286
"ATM:CIAPIN1",-0.542857142857143
"ATP2C1:CIAPIN1",0.942857142857143
"ATP5C1:CIAPIN1",0.942857142857143
"ATP5E:CIAPIN1",0.428571428571429
"AURKAIP1:CIAPIN1",0.771428571428571
"BBIP1:CIAPIN1",0.0285714285714286
"BGN:CIAPIN1",-0.485714285714286
"BPTF:CIAPIN1",-0.753702346348183
