"","corRvec"
"GULP1:PFDN5",1
"HBB:PFDN5",-0.5
"HCFC2:PFDN5",0.5
"HMOX2:PFDN5",-0.5
"HNRNPH3:PFDN5",0.5
"HNRNPUL1:PFDN5",1
"HSP90AB1:PFDN5",-0.5
"ID2:PFDN5",0.5
"IL1R1:PFDN5",1
"ITGA6:PFDN5",-0.5
"JAG1:PFDN5",-0.5
"KAT7:PFDN5",0.5
"KCTD12:PFDN5",-0.5
"KDM6A:PFDN5",-0.5
"KLC1:PFDN5",0.5
"KPNA6:PFDN5",-0.5
"LYRM1:PFDN5",-0.5
"MAN2A1:PFDN5",-1
"MBNL2:PFDN5",0.5
"MCMBP:PFDN5",0.5
"MEST:PFDN5",0.5
"MGAT4A:PFDN5",1
"MLH3:PFDN5",-1
"MON2:PFDN5",0.5
"MPHOSPH9:PFDN5",-0.5
"MRPL16:PFDN5",-1
"MRPS17:PFDN5",0.5
"MXI1:PFDN5",-0.5
"MYD88:PFDN5",-0.5
"NACA:PFDN5",1
"NDUFC2:PFDN5",-0.5
"NDUFS5:PFDN5",-0.5
"NISCH:PFDN5",1
"NKTR:PFDN5",-0.5
"NPEPPS:PFDN5",1
"NPTX2:PFDN5",0.5
"NSFL1C:PFDN5",0.5
"NUTF2:PFDN5",-0.5
"ORAI2:PFDN5",1
"OTUB1:PFDN5",0.5
"PABPC1:PFDN5",1
"PCDH9:PFDN5",-0.5
"PDCL3:PFDN5",1
"PFDN1:PFDN5",-1
"ACTN1:PI4KA",-0.5
"ADGRF5:PI4KA",0.5
"AHCTF1:PI4KA",1
"ALDH3A2:PI4KA",1
"ALPK1:PI4KA",-0.5
"ANKRD17:PI4KA",-0.5
"ANXA1:PI4KA",-1
"AP2S1:PI4KA",0.5
"ARHGAP29:PI4KA",0.5
"ARIH1:PI4KA",0.5
"ATM:PI4KA",-0.5
"ATP2C1:PI4KA",0.5
"ATP5C1:PI4KA",0.5
"ATP5E:PI4KA",1
"AURKAIP1:PI4KA",0.5
"BBIP1:PI4KA",0.5
"BGN:PI4KA",-1
"BPTF:PI4KA",0.5
"BTN3A3:PI4KA",-0.5
"C14orf1:PI4KA",0.5
"C1orf61:PI4KA",0.5
"C6orf106:PI4KA",-0.5
"CCDC53:PI4KA",0.5
"CCDC93:PI4KA",-0.5
"CCT3:PI4KA",0.5
"CDC16:PI4KA",0.5
"CDH11:PI4KA",-1
"CELF1:PI4KA",1
"CEP170B:PI4KA",0.5
"CIAPIN1:PI4KA",1
"CLCN5:PI4KA",0.5
"CLNS1A:PI4KA",-0.5
"COA3:PI4KA",1
"COL4A1:PI4KA",-0.5
"COPG1:PI4KA",-0.5
"CREB3L2:PI4KA",-1
"CREG1:PI4KA",0.5
"CSRP1:PI4KA",-0.5
"CST3:PI4KA",-0.5
"CTDSP2:PI4KA",0.5
"CTNNB1:PI4KA",1
"CXorf40B:PI4KA",-0.5
"CYP1B1:PI4KA",-0.5
"DCN:PI4KA",-1
"DDX5:PI4KA",-0.5
"DLST:PI4KA",1
"DMD:PI4KA",-1
"DST:PI4KA",-0.5
"EIF2S2:PI4KA",1
"ERGIC2:PI4KA",0.5
"ERH:PI4KA",0.5
"FAM120A:PI4KA",-1
"FAM129A:PI4KA",-0.5
"FAM168B:PI4KA",-1
"FBN1:PI4KA",-1
"FBXW7:PI4KA",-1
"GBAS:PI4KA",0.5
"GLTSCR2:PI4KA",-0.5
"GULP1:PI4KA",-0.5
"HBB:PI4KA",1
"HCFC2:PI4KA",0.5
"HMOX2:PI4KA",1
"HNRNPH3:PI4KA",0.5
"HNRNPUL1:PI4KA",-0.5
"HSP90AB1:PI4KA",1
"ID2:PI4KA",-1
"IL1R1:PI4KA",-0.5
"ITGA6:PI4KA",1
"JAG1:PI4KA",-0.5
"KAT7:PI4KA",-1
"KCTD12:PI4KA",-0.5
"KDM6A:PI4KA",-0.5
"KLC1:PI4KA",0.5
"KPNA6:PI4KA",-0.5
"LYRM1:PI4KA",1
"MAN2A1:PI4KA",0.5
"MBNL2:PI4KA",0.5
"MCMBP:PI4KA",0.5
"MEST:PI4KA",-1
"MGAT4A:PI4KA",-0.5
"MLH3:PI4KA",0.5
"MON2:PI4KA",0.5
"MPHOSPH9:PI4KA",1
"MRPL16:PI4KA",0.5
"MRPS17:PI4KA",0.5
"MXI1:PI4KA",1
"MYD88:PI4KA",-0.5
"NACA:PI4KA",-0.5
"NDUFC2:PI4KA",1
"NDUFS5:PI4KA",1
"NISCH:PI4KA",-0.5
"NKTR:PI4KA",1
"NPEPPS:PI4KA",-0.5
"NPTX2:PI4KA",-1
"NSFL1C:PI4KA",-1
"NUTF2:PI4KA",1
"ORAI2:PI4KA",-0.5
"OTUB1:PI4KA",0.5
"PABPC1:PI4KA",-0.5
"PCDH9:PI4KA",-0.5
"PDCL3:PI4KA",-0.5
"PFDN1:PI4KA",0.5
"PFDN5:PI4KA",-0.5
"ACTN1:PIAS3",1
"ADGRF5:PIAS3",-1
"AHCTF1:PIAS3",-0.5
"ALDH3A2:PIAS3",-0.5
"ALPK1:PIAS3",1
"ANKRD17:PIAS3",-0.5
"ANXA1:PIAS3",0.5
"AP2S1:PIAS3",-1
"ARHGAP29:PIAS3",-1
"ARIH1:PIAS3",-1
"ATM:PIAS3",-0.5
"ATP2C1:PIAS3",0.5
"ATP5C1:PIAS3",-1
"ATP5E:PIAS3",-0.5
"AURKAIP1:PIAS3",0.5
"BBIP1:PIAS3",0.5
"BGN:PIAS3",0.5
"BPTF:PIAS3",-1
"BTN3A3:PIAS3",-0.5
"C14orf1:PIAS3",0.5
"C1orf61:PIAS3",-1
"C6orf106:PIAS3",-0.5
"CCDC53:PIAS3",0.5
"CCDC93:PIAS3",1
"CCT3:PIAS3",0.5
"CDC16:PIAS3",0.5
"CDH11:PIAS3",0.5
"CELF1:PIAS3",-0.5
"CEP170B:PIAS3",0.5
"CIAPIN1:PIAS3",-0.5
"CLCN5:PIAS3",-1
"CLNS1A:PIAS3",1
"COA3:PIAS3",-0.5
"COL4A1:PIAS3",-0.5
"COPG1:PIAS3",-0.5
"CREB3L2:PIAS3",0.5
"CREG1:PIAS3",0.5
"CSRP1:PIAS3",1
"CST3:PIAS3",-0.5
"CTDSP2:PIAS3",-1
"CTNNB1:PIAS3",-0.5
"CXorf40B:PIAS3",1
"CYP1B1:PIAS3",-0.5
"DCN:PIAS3",0.5
"DDX5:PIAS3",1
"DLST:PIAS3",-0.5
"DMD:PIAS3",0.5
"DST:PIAS3",1
"EIF2S2:PIAS3",-0.5
"ERGIC2:PIAS3",0.5
"ERH:PIAS3",-1
"FAM120A:PIAS3",0.5
"FAM129A:PIAS3",1
"FAM168B:PIAS3",0.5
"FBN1:PIAS3",0.5
"FBXW7:PIAS3",0.5
"GBAS:PIAS3",-1
"GLTSCR2:PIAS3",1
"GULP1:PIAS3",1
"HBB:PIAS3",-0.5
"HCFC2:PIAS3",0.5
"HMOX2:PIAS3",-0.5
"HNRNPH3:PIAS3",0.5
"HNRNPUL1:PIAS3",1
"HSP90AB1:PIAS3",-0.5
"ID2:PIAS3",0.5
"IL1R1:PIAS3",1
"ITGA6:PIAS3",-0.5
"JAG1:PIAS3",-0.5
"KAT7:PIAS3",0.5
"KCTD12:PIAS3",-0.5
"KDM6A:PIAS3",-0.5
"KLC1:PIAS3",0.5
"KPNA6:PIAS3",-0.5
"LYRM1:PIAS3",-0.5
"MAN2A1:PIAS3",-1
"MBNL2:PIAS3",0.5
"MCMBP:PIAS3",0.5
"MEST:PIAS3",0.5
"MGAT4A:PIAS3",1
"MLH3:PIAS3",-1
"MON2:PIAS3",0.5
"MPHOSPH9:PIAS3",-0.5
"MRPL16:PIAS3",-1
"MRPS17:PIAS3",0.5
"MXI1:PIAS3",-0.5
"MYD88:PIAS3",-0.5
"NACA:PIAS3",1
"NDUFC2:PIAS3",-0.5
"NDUFS5:PIAS3",-0.5
"NISCH:PIAS3",1
"NKTR:PIAS3",-0.5
"NPEPPS:PIAS3",1
"NPTX2:PIAS3",0.5
"NSFL1C:PIAS3",0.5
"NUTF2:PIAS3",-0.5
"ORAI2:PIAS3",1
"OTUB1:PIAS3",0.5
"PABPC1:PIAS3",1
"PCDH9:PIAS3",-0.5
"PDCL3:PIAS3",1
"PFDN1:PIAS3",-1
"PFDN5:PIAS3",1
"PI4KA:PIAS3",-0.5
"ACTN1:PITPNB",0.5
"ADGRF5:PITPNB",-0.5
"AHCTF1:PITPNB",-1
"ALDH3A2:PITPNB",-1
"ALPK1:PITPNB",0.5
"ANKRD17:PITPNB",0.5
"ANXA1:PITPNB",1
"AP2S1:PITPNB",-0.5
"ARHGAP29:PITPNB",-0.5
"ARIH1:PITPNB",-0.5
"ATM:PITPNB",0.5
"ATP2C1:PITPNB",-0.5
"ATP5C1:PITPNB",-0.5
"ATP5E:PITPNB",-1
"AURKAIP1:PITPNB",-0.5
"BBIP1:PITPNB",-0.5
"BGN:PITPNB",1
"BPTF:PITPNB",-0.5
"BTN3A3:PITPNB",0.5
"C14orf1:PITPNB",-0.5
"C1orf61:PITPNB",-0.5
"C6orf106:PITPNB",0.5
"CCDC53:PITPNB",-0.5
"CCDC93:PITPNB",0.5
"CCT3:PITPNB",-0.5
"CDC16:PITPNB",-0.5
"CDH11:PITPNB",1
"CELF1:PITPNB",-1
"CEP170B:PITPNB",-0.5
"CIAPIN1:PITPNB",-1
"CLCN5:PITPNB",-0.5
"CLNS1A:PITPNB",0.5
"COA3:PITPNB",-1
"COL4A1:PITPNB",0.5
"COPG1:PITPNB",0.5
"CREB3L2:PITPNB",1
"CREG1:PITPNB",-0.5
"CSRP1:PITPNB",0.5
"CST3:PITPNB",0.5
"CTDSP2:PITPNB",-0.5
"CTNNB1:PITPNB",-1
"CXorf40B:PITPNB",0.5
"CYP1B1:PITPNB",0.5
"DCN:PITPNB",1
"DDX5:PITPNB",0.5
"DLST:PITPNB",-1
"DMD:PITPNB",1
"DST:PITPNB",0.5
"EIF2S2:PITPNB",-1
"ERGIC2:PITPNB",-0.5
"ERH:PITPNB",-0.5
"FAM120A:PITPNB",1
"FAM129A:PITPNB",0.5
"FAM168B:PITPNB",1
"FBN1:PITPNB",1
"FBXW7:PITPNB",1
"GBAS:PITPNB",-0.5
"GLTSCR2:PITPNB",0.5
"GULP1:PITPNB",0.5
"HBB:PITPNB",-1
"HCFC2:PITPNB",-0.5
"HMOX2:PITPNB",-1
"HNRNPH3:PITPNB",-0.5
"HNRNPUL1:PITPNB",0.5
"HSP90AB1:PITPNB",-1
"ID2:PITPNB",1
"IL1R1:PITPNB",0.5
"ITGA6:PITPNB",-1
"JAG1:PITPNB",0.5
"KAT7:PITPNB",1
"KCTD12:PITPNB",0.5
"KDM6A:PITPNB",0.5
"KLC1:PITPNB",-0.5
"KPNA6:PITPNB",0.5
"LYRM1:PITPNB",-1
"MAN2A1:PITPNB",-0.5
"MBNL2:PITPNB",-0.5
"MCMBP:PITPNB",-0.5
"MEST:PITPNB",1
"MGAT4A:PITPNB",0.5
"MLH3:PITPNB",-0.5
"MON2:PITPNB",-0.5
"MPHOSPH9:PITPNB",-1
"MRPL16:PITPNB",-0.5
"MRPS17:PITPNB",-0.5
"MXI1:PITPNB",-1
"MYD88:PITPNB",0.5
"NACA:PITPNB",0.5
"NDUFC2:PITPNB",-1
"NDUFS5:PITPNB",-1
"NISCH:PITPNB",0.5
"NKTR:PITPNB",-1
"NPEPPS:PITPNB",0.5
"NPTX2:PITPNB",1
"NSFL1C:PITPNB",1
"NUTF2:PITPNB",-1
"ORAI2:PITPNB",0.5
"OTUB1:PITPNB",-0.5
"PABPC1:PITPNB",0.5
"PCDH9:PITPNB",0.5
"PDCL3:PITPNB",0.5
"PFDN1:PITPNB",-0.5
"PFDN5:PITPNB",0.5
"PI4KA:PITPNB",-1
"PIAS3:PITPNB",0.5
"ACTN1:PLEKHB1",-0.5
"ADGRF5:PLEKHB1",0.5
"AHCTF1:PLEKHB1",1
"ALDH3A2:PLEKHB1",1
"ALPK1:PLEKHB1",-0.5
"ANKRD17:PLEKHB1",-0.5
"ANXA1:PLEKHB1",-1
"AP2S1:PLEKHB1",0.5
"ARHGAP29:PLEKHB1",0.5
"ARIH1:PLEKHB1",0.5
"ATM:PLEKHB1",-0.5
"ATP2C1:PLEKHB1",0.5
"ATP5C1:PLEKHB1",0.5
"ATP5E:PLEKHB1",1
"AURKAIP1:PLEKHB1",0.5
"BBIP1:PLEKHB1",0.5
"BGN:PLEKHB1",-1
"BPTF:PLEKHB1",0.5
"BTN3A3:PLEKHB1",-0.5
"C14orf1:PLEKHB1",0.5
"C1orf61:PLEKHB1",0.5
"C6orf106:PLEKHB1",-0.5
"CCDC53:PLEKHB1",0.5
"CCDC93:PLEKHB1",-0.5
"CCT3:PLEKHB1",0.5
"CDC16:PLEKHB1",0.5
"CDH11:PLEKHB1",-1
"CELF1:PLEKHB1",1
"CEP170B:PLEKHB1",0.5
"CIAPIN1:PLEKHB1",1
"CLCN5:PLEKHB1",0.5
"CLNS1A:PLEKHB1",-0.5
"COA3:PLEKHB1",1
"COL4A1:PLEKHB1",-0.5
"COPG1:PLEKHB1",-0.5
"CREB3L2:PLEKHB1",-1
"CREG1:PLEKHB1",0.5
"CSRP1:PLEKHB1",-0.5
"CST3:PLEKHB1",-0.5
"CTDSP2:PLEKHB1",0.5
"CTNNB1:PLEKHB1",1
"CXorf40B:PLEKHB1",-0.5
"CYP1B1:PLEKHB1",-0.5
"DCN:PLEKHB1",-1
"DDX5:PLEKHB1",-0.5
"DLST:PLEKHB1",1
"DMD:PLEKHB1",-1
"DST:PLEKHB1",-0.5
"EIF2S2:PLEKHB1",1
"ERGIC2:PLEKHB1",0.5
"ERH:PLEKHB1",0.5
"FAM120A:PLEKHB1",-1
"FAM129A:PLEKHB1",-0.5
"FAM168B:PLEKHB1",-1
"FBN1:PLEKHB1",-1
"FBXW7:PLEKHB1",-1
"GBAS:PLEKHB1",0.5
"GLTSCR2:PLEKHB1",-0.5
"GULP1:PLEKHB1",-0.5
"HBB:PLEKHB1",1
"HCFC2:PLEKHB1",0.5
"HMOX2:PLEKHB1",1
"HNRNPH3:PLEKHB1",0.5
"HNRNPUL1:PLEKHB1",-0.5
"HSP90AB1:PLEKHB1",1
"ID2:PLEKHB1",-1
"IL1R1:PLEKHB1",-0.5
"ITGA6:PLEKHB1",1
"JAG1:PLEKHB1",-0.5
"KAT7:PLEKHB1",-1
"KCTD12:PLEKHB1",-0.5
"KDM6A:PLEKHB1",-0.5
"KLC1:PLEKHB1",0.5
"KPNA6:PLEKHB1",-0.5
"LYRM1:PLEKHB1",1
"MAN2A1:PLEKHB1",0.5
"MBNL2:PLEKHB1",0.5
"MCMBP:PLEKHB1",0.5
"MEST:PLEKHB1",-1
"MGAT4A:PLEKHB1",-0.5
"MLH3:PLEKHB1",0.5
"MON2:PLEKHB1",0.5
"MPHOSPH9:PLEKHB1",1
"MRPL16:PLEKHB1",0.5
"MRPS17:PLEKHB1",0.5
"MXI1:PLEKHB1",1
"MYD88:PLEKHB1",-0.5
"NACA:PLEKHB1",-0.5
"NDUFC2:PLEKHB1",1
"NDUFS5:PLEKHB1",1
"NISCH:PLEKHB1",-0.5
"NKTR:PLEKHB1",1
"NPEPPS:PLEKHB1",-0.5
"NPTX2:PLEKHB1",-1
"NSFL1C:PLEKHB1",-1
"NUTF2:PLEKHB1",1
"ORAI2:PLEKHB1",-0.5
"OTUB1:PLEKHB1",0.5
"PABPC1:PLEKHB1",-0.5
"PCDH9:PLEKHB1",-0.5
"PDCL3:PLEKHB1",-0.5
"PFDN1:PLEKHB1",0.5
"PFDN5:PLEKHB1",-0.5
"PI4KA:PLEKHB1",1
"PIAS3:PLEKHB1",-0.5
"PITPNB:PLEKHB1",-1
"ACTN1:PLOD2",0.5
"ADGRF5:PLOD2",-0.5
"AHCTF1:PLOD2",-1
"ALDH3A2:PLOD2",-1
"ALPK1:PLOD2",0.5
"ANKRD17:PLOD2",0.5
"ANXA1:PLOD2",1
"AP2S1:PLOD2",-0.5
"ARHGAP29:PLOD2",-0.5
"ARIH1:PLOD2",-0.5
"ATM:PLOD2",0.5
"ATP2C1:PLOD2",-0.5
"ATP5C1:PLOD2",-0.5
"ATP5E:PLOD2",-1
"AURKAIP1:PLOD2",-0.5
"BBIP1:PLOD2",-0.5
"BGN:PLOD2",1
"BPTF:PLOD2",-0.5
"BTN3A3:PLOD2",0.5
"C14orf1:PLOD2",-0.5
"C1orf61:PLOD2",-0.5
"C6orf106:PLOD2",0.5
"CCDC53:PLOD2",-0.5
"CCDC93:PLOD2",0.5
"CCT3:PLOD2",-0.5
"CDC16:PLOD2",-0.5
"CDH11:PLOD2",1
"CELF1:PLOD2",-1
"CEP170B:PLOD2",-0.5
"CIAPIN1:PLOD2",-1
"CLCN5:PLOD2",-0.5
"CLNS1A:PLOD2",0.5
"COA3:PLOD2",-1
"COL4A1:PLOD2",0.5
"COPG1:PLOD2",0.5
"CREB3L2:PLOD2",1
"CREG1:PLOD2",-0.5
"CSRP1:PLOD2",0.5
"CST3:PLOD2",0.5
"CTDSP2:PLOD2",-0.5
"CTNNB1:PLOD2",-1
"CXorf40B:PLOD2",0.5
"CYP1B1:PLOD2",0.5
"DCN:PLOD2",1
"DDX5:PLOD2",0.5
"DLST:PLOD2",-1
"DMD:PLOD2",1
"DST:PLOD2",0.5
"EIF2S2:PLOD2",-1
"ERGIC2:PLOD2",-0.5
"ERH:PLOD2",-0.5
"FAM120A:PLOD2",1
"FAM129A:PLOD2",0.5
"FAM168B:PLOD2",1
"FBN1:PLOD2",1
"FBXW7:PLOD2",1
"GBAS:PLOD2",-0.5
"GLTSCR2:PLOD2",0.5
"GULP1:PLOD2",0.5
"HBB:PLOD2",-1
"HCFC2:PLOD2",-0.5
"HMOX2:PLOD2",-1
"HNRNPH3:PLOD2",-0.5
"HNRNPUL1:PLOD2",0.5
"HSP90AB1:PLOD2",-1
"ID2:PLOD2",1
"IL1R1:PLOD2",0.5
"ITGA6:PLOD2",-1
"JAG1:PLOD2",0.5
"KAT7:PLOD2",1
"KCTD12:PLOD2",0.5
"KDM6A:PLOD2",0.5
"KLC1:PLOD2",-0.5
"KPNA6:PLOD2",0.5
"LYRM1:PLOD2",-1
"MAN2A1:PLOD2",-0.5
"MBNL2:PLOD2",-0.5
"MCMBP:PLOD2",-0.5
"MEST:PLOD2",1
"MGAT4A:PLOD2",0.5
"MLH3:PLOD2",-0.5
"MON2:PLOD2",-0.5
"MPHOSPH9:PLOD2",-1
"MRPL16:PLOD2",-0.5
"MRPS17:PLOD2",-0.5
"MXI1:PLOD2",-1
"MYD88:PLOD2",0.5
"NACA:PLOD2",0.5
"NDUFC2:PLOD2",-1
"NDUFS5:PLOD2",-1
"NISCH:PLOD2",0.5
"NKTR:PLOD2",-1
"NPEPPS:PLOD2",0.5
"NPTX2:PLOD2",1
"NSFL1C:PLOD2",1
"NUTF2:PLOD2",-1
"ORAI2:PLOD2",0.5
"OTUB1:PLOD2",-0.5
"PABPC1:PLOD2",0.5
"PCDH9:PLOD2",0.5
"PDCL3:PLOD2",0.5
"PFDN1:PLOD2",-0.5
"PFDN5:PLOD2",0.5
"PI4KA:PLOD2",-1
"PIAS3:PLOD2",0.5
"PITPNB:PLOD2",1
"PLEKHB1:PLOD2",-1
"ACTN1:POGZ",0.5
"ADGRF5:POGZ",-0.5
"AHCTF1:POGZ",0.5
"ALDH3A2:POGZ",0.5
"ALPK1:POGZ",0.5
"ANKRD17:POGZ",-1
"ANXA1:POGZ",-0.5
"AP2S1:POGZ",-0.5
"ARHGAP29:POGZ",-0.5
"ARIH1:POGZ",-0.5
"ATM:POGZ",-1
"ATP2C1:POGZ",1
"ATP5C1:POGZ",-0.5
"ATP5E:POGZ",0.5
"AURKAIP1:POGZ",1
"BBIP1:POGZ",1
"BGN:POGZ",-0.5
"BPTF:POGZ",-0.5
"BTN3A3:POGZ",-1
"C14orf1:POGZ",1
"C1orf61:POGZ",-0.5
"C6orf106:POGZ",-1
"CCDC53:POGZ",1
"CCDC93:POGZ",0.5
"CCT3:POGZ",1
"CDC16:POGZ",1
"CDH11:POGZ",-0.5
"CELF1:POGZ",0.5
"CEP170B:POGZ",1
"CIAPIN1:POGZ",0.5
"CLCN5:POGZ",-0.5
"CLNS1A:POGZ",0.5
"COA3:POGZ",0.5
"COL4A1:POGZ",-1
"COPG1:POGZ",-1
"CREB3L2:POGZ",-0.5
"CREG1:POGZ",1
"CSRP1:POGZ",0.5
"CST3:POGZ",-1
"CTDSP2:POGZ",-0.5
"CTNNB1:POGZ",0.5
"CXorf40B:POGZ",0.5
"CYP1B1:POGZ",-1
"DCN:POGZ",-0.5
"DDX5:POGZ",0.5
"DLST:POGZ",0.5
"DMD:POGZ",-0.5
"DST:POGZ",0.5
"EIF2S2:POGZ",0.5
"ERGIC2:POGZ",1
"ERH:POGZ",-0.5
"FAM120A:POGZ",-0.5
"FAM129A:POGZ",0.5
"FAM168B:POGZ",-0.5
"FBN1:POGZ",-0.5
"FBXW7:POGZ",-0.5
"GBAS:POGZ",-0.5
"GLTSCR2:POGZ",0.5
"GULP1:POGZ",0.5
"HBB:POGZ",0.5
"HCFC2:POGZ",1
"HMOX2:POGZ",0.5
"HNRNPH3:POGZ",1
"HNRNPUL1:POGZ",0.5
"HSP90AB1:POGZ",0.5
"ID2:POGZ",-0.5
"IL1R1:POGZ",0.5
"ITGA6:POGZ",0.5
"JAG1:POGZ",-1
"KAT7:POGZ",-0.5
"KCTD12:POGZ",-1
"KDM6A:POGZ",-1
"KLC1:POGZ",1
"KPNA6:POGZ",-1
"LYRM1:POGZ",0.5
"MAN2A1:POGZ",-0.5
"MBNL2:POGZ",1
"MCMBP:POGZ",1
"MEST:POGZ",-0.5
"MGAT4A:POGZ",0.5
"MLH3:POGZ",-0.5
"MON2:POGZ",1
"MPHOSPH9:POGZ",0.5
"MRPL16:POGZ",-0.5
"MRPS17:POGZ",1
"MXI1:POGZ",0.5
"MYD88:POGZ",-1
"NACA:POGZ",0.5
"NDUFC2:POGZ",0.5
"NDUFS5:POGZ",0.5
"NISCH:POGZ",0.5
"NKTR:POGZ",0.5
"NPEPPS:POGZ",0.5
"NPTX2:POGZ",-0.5
"NSFL1C:POGZ",-0.5
"NUTF2:POGZ",0.5
"ORAI2:POGZ",0.5
"OTUB1:POGZ",1
"PABPC1:POGZ",0.5
"PCDH9:POGZ",-1
"PDCL3:POGZ",0.5
"PFDN1:POGZ",-0.5
"PFDN5:POGZ",0.5
"PI4KA:POGZ",0.5
"PIAS3:POGZ",0.5
"PITPNB:POGZ",-0.5
"PLEKHB1:POGZ",0.5
"PLOD2:POGZ",-0.5
"ACTN1:POLR2M",0.5
"ADGRF5:POLR2M",-0.5
"AHCTF1:POLR2M",0.5
"ALDH3A2:POLR2M",0.5
"ALPK1:POLR2M",0.5
"ANKRD17:POLR2M",-1
"ANXA1:POLR2M",-0.5
"AP2S1:POLR2M",-0.5
"ARHGAP29:POLR2M",-0.5
"ARIH1:POLR2M",-0.5
"ATM:POLR2M",-1
"ATP2C1:POLR2M",1
"ATP5C1:POLR2M",-0.5
"ATP5E:POLR2M",0.5
"AURKAIP1:POLR2M",1
"BBIP1:POLR2M",1
"BGN:POLR2M",-0.5
"BPTF:POLR2M",-0.5
"BTN3A3:POLR2M",-1
"C14orf1:POLR2M",1
"C1orf61:POLR2M",-0.5
"C6orf106:POLR2M",-1
"CCDC53:POLR2M",1
"CCDC93:POLR2M",0.5
"CCT3:POLR2M",1
"CDC16:POLR2M",1
"CDH11:POLR2M",-0.5
"CELF1:POLR2M",0.5
"CEP170B:POLR2M",1
"CIAPIN1:POLR2M",0.5
"CLCN5:POLR2M",-0.5
"CLNS1A:POLR2M",0.5
"COA3:POLR2M",0.5
"COL4A1:POLR2M",-1
"COPG1:POLR2M",-1
"CREB3L2:POLR2M",-0.5
"CREG1:POLR2M",1
"CSRP1:POLR2M",0.5
"CST3:POLR2M",-1
"CTDSP2:POLR2M",-0.5
"CTNNB1:POLR2M",0.5
"CXorf40B:POLR2M",0.5
"CYP1B1:POLR2M",-1
"DCN:POLR2M",-0.5
"DDX5:POLR2M",0.5
"DLST:POLR2M",0.5
"DMD:POLR2M",-0.5
"DST:POLR2M",0.5
"EIF2S2:POLR2M",0.5
"ERGIC2:POLR2M",1
"ERH:POLR2M",-0.5
"FAM120A:POLR2M",-0.5
"FAM129A:POLR2M",0.5
"FAM168B:POLR2M",-0.5
"FBN1:POLR2M",-0.5
"FBXW7:POLR2M",-0.5
"GBAS:POLR2M",-0.5
"GLTSCR2:POLR2M",0.5
"GULP1:POLR2M",0.5
"HBB:POLR2M",0.5
"HCFC2:POLR2M",1
"HMOX2:POLR2M",0.5
"HNRNPH3:POLR2M",1
"HNRNPUL1:POLR2M",0.5
"HSP90AB1:POLR2M",0.5
"ID2:POLR2M",-0.5
"IL1R1:POLR2M",0.5
"ITGA6:POLR2M",0.5
"JAG1:POLR2M",-1
"KAT7:POLR2M",-0.5
"KCTD12:POLR2M",-1
"KDM6A:POLR2M",-1
"KLC1:POLR2M",1
"KPNA6:POLR2M",-1
"LYRM1:POLR2M",0.5
"MAN2A1:POLR2M",-0.5
"MBNL2:POLR2M",1
"MCMBP:POLR2M",1
"MEST:POLR2M",-0.5
"MGAT4A:POLR2M",0.5
"MLH3:POLR2M",-0.5
"MON2:POLR2M",1
"MPHOSPH9:POLR2M",0.5
"MRPL16:POLR2M",-0.5
"MRPS17:POLR2M",1
"MXI1:POLR2M",0.5
"MYD88:POLR2M",-1
"NACA:POLR2M",0.5
"NDUFC2:POLR2M",0.5
"NDUFS5:POLR2M",0.5
"NISCH:POLR2M",0.5
"NKTR:POLR2M",0.5
"NPEPPS:POLR2M",0.5
"NPTX2:POLR2M",-0.5
"NSFL1C:POLR2M",-0.5
"NUTF2:POLR2M",0.5
"ORAI2:POLR2M",0.5
"OTUB1:POLR2M",1
"PABPC1:POLR2M",0.5
"PCDH9:POLR2M",-1
"PDCL3:POLR2M",0.5
"PFDN1:POLR2M",-0.5
"PFDN5:POLR2M",0.5
"PI4KA:POLR2M",0.5
"PIAS3:POLR2M",0.5
"PITPNB:POLR2M",-0.5
"PLEKHB1:POLR2M",0.5
"PLOD2:POLR2M",-0.5
"POGZ:POLR2M",1
"ACTN1:PPFIA1",-1
"ADGRF5:PPFIA1",1
"AHCTF1:PPFIA1",0.5
"ALDH3A2:PPFIA1",0.5
"ALPK1:PPFIA1",-1
"ANKRD17:PPFIA1",0.5
"ANXA1:PPFIA1",-0.5
"AP2S1:PPFIA1",1
"ARHGAP29:PPFIA1",1
"ARIH1:PPFIA1",1
"ATM:PPFIA1",0.5
"ATP2C1:PPFIA1",-0.5
"ATP5C1:PPFIA1",1
"ATP5E:PPFIA1",0.5
"AURKAIP1:PPFIA1",-0.5
"BBIP1:PPFIA1",-0.5
"BGN:PPFIA1",-0.5
"BPTF:PPFIA1",1
"BTN3A3:PPFIA1",0.5
"C14orf1:PPFIA1",-0.5
"C1orf61:PPFIA1",1
"C6orf106:PPFIA1",0.5
"CCDC53:PPFIA1",-0.5
"CCDC93:PPFIA1",-1
"CCT3:PPFIA1",-0.5
"CDC16:PPFIA1",-0.5
"CDH11:PPFIA1",-0.5
"CELF1:PPFIA1",0.5
"CEP170B:PPFIA1",-0.5
"CIAPIN1:PPFIA1",0.5
"CLCN5:PPFIA1",1
"CLNS1A:PPFIA1",-1
"COA3:PPFIA1",0.5
"COL4A1:PPFIA1",0.5
"COPG1:PPFIA1",0.5
"CREB3L2:PPFIA1",-0.5
"CREG1:PPFIA1",-0.5
"CSRP1:PPFIA1",-1
"CST3:PPFIA1",0.5
"CTDSP2:PPFIA1",1
