GSM1676853	GSM1676854	GSM1676855	GSM1676856	GSM1676857	GSM1676858	GSM1676859	GSM1676860	GSM1676861	GSM1676862	GSM1676863
644186	0.765272414	1.04627233	2.238630784	0.495864396	0.978005538	0.64383038	1.363276862	-0.491372669	1.738832026	0.011062393	-0.083045496
64419	-1.783899844	1.334722897	0.018799038	1.557821941	-1.350079106	-0.547818257	-2.790596747	0.841271622	1.103475533	0.219225298	0.535803688
644192	-1.304692623	-2.833019003	-1.838753288	-2.398752115	-5.53622985	-3.374150806	-0.726225514	-2.815261199	-2.397549613	-1.498198549	-2.215440293
6442	-2.554600144	-4.000953427	-3.624955567	-5.61671969	-2.809326362	-2.365110034	-3.77444749	-3.11554808	-2.02277656	-3.71366891	-1.815436232
64420	1.998955701	1.743607107	1.978399882	-0.019148617	-0.335172975	1.471323627	2.314160551	1.039641775	2.796956612	0.083101806	1.702420937
64421	-0.782759623	-2.506464257	2.190908593	-3.36402385	-2.155701223	-0.744881106	-0.177794348	-0.709963963	-2.423941476	-1.85597839	-2.519449112
64422	3.439097276	3.788362316	3.54759858	3.11898004	3.35835208	2.993261767	3.269110002	3.812330091	3.786385767	3.717975199	3.137084779
64423	0.590898815	0.72507288	-0.91364929	1.37189421	1.458737009	-0.914979701	-1.691319194	-1.411045105	0.746656075	-2.156148886	2.083104163
644242	2.145497281	3.348030741	2.756604342	3.164384914	1.626368255	2.387886896	3.860178669	3.288072325	2.769324774	2.765654648	2.31007869
644246	2.675866804	0.992488054	2.178359573	-2.1379193	-1.461765945	-0.238336334	-0.40248241	1.300812129	-2.2477019	1.91842357	-2.293056655
64425	-3.096646215	-3.389475335	-0.560561682	0.342706378	-0.773134077	-1.906009953	-3.015174523	-0.936739845	-2.626004161	-1.090253099	-1.683941295
64426	0.209531453	1.712015321	1.389514535	1.328169663	1.125726779	0.667827361	1.821946383	1.898031098	1.72508339	0.466192113	2.092522384
64427	-1.035832591	0.934706058	-1.63599316	0.631313566	-0.741094984	-0.602309991	-0.705434499	0.885524428	-0.727571768	-0.087680741	1.157932971
64428	1.139232446	0.356967884	1.159840324	0.091432461	-1.241780579	0.62262872	-0.485059634	1.764487947	-0.122353561	2.194200623	2.427225383
64429	3.753846362	3.655344894	3.527004621	3.299691942	2.11733118	3.164095407	3.839832956	4.167598808	4.012653512	2.813012437	3.402205619
6443	0.268867333	1.17180096	3.215835838	-0.068142675	-0.223244993	-1.752499826	-1.155841136	-0.757173235	1.942480879	-0.152844675	1.18058105
64430	-0.688648163	-1.25499411	-0.702332902	-2.797370705	0.722790398	-1.970157294	-2.101627837	0.122224494	-0.020071543	-1.209705705	0.576109097
64431	-1.983073487	-0.07623686	-2.603212318	-3.528889944	0.250717289	-2.091912329	0.948774836	-1.471565462	-2.142312598	-0.399221552	-0.937514162
64432	-1.842759935	0.253399133	-0.747134028	-0.935496328	-1.547596051	-2.036687056	-0.393083549	-1.266427039	-0.423868088	0.623131105	1.046579216
64433	0.553847273	1.689064104	0.704381568	1.429510472	1.65875336	2.313619392	1.422066198	0.468635196	1.81254521	-1.00191673	1.698014235
64434	-1.260993354	1.06955757	-0.053637784	-0.409400892	0.595600887	0.314737719	-1.493572786	-1.23969556	-0.042368238	-1.607834653	0.883460718
644353	1.648821826	1.497328268	1.711968618	1.787245904	1.71197751	1.591912563	2.262625279	2.345550911	0.842567568	-0.371548183	1.204716119
6444	0.290365885	0.095852002	-1.616821009	-2.295620768	-1.698534729	-1.761417752	-1.025037813	0.166084142	0.42982647	-1.558313802	-1.769788944
644450 /// 101928669	-0.418475808	-0.00758118	-0.330211809	-0.054090251	0.865038205	-0.722455069	-0.814270878	-1.894862827	-1.835809914	-0.231291955	-1.1643315
644450 /// 101928669 /// 101930100	-1.222795129	-1.991285029	0.009253003	-1.826164609	-1.266546597	-1.329207656	-1.076429075	-2.387306539	-2.041960468	-1.534068677	-2.092126871
64446	-2.150621505	-2.559616184	-2.669220824	-3.122059163	-1.688677128	-2.111506148	-0.866600406	-2.319675345	-0.277195918	-2.575977615	-2.329687772
6445	-2.270879129	-1.503126399	-3.516982218	-4.132470403	-1.879414528	-2.835782061	-1.798547706	-2.346920181	-1.164949185	-1.670232382	-1.814161657
644538	0.979893572	2.008390229	0.733637917	0.255642106	0.704962569	0.201139018	0.119147291	-0.150667036	0.873228865	0.418368022	2.563559588
644591 /// 653505 /// 653598	-0.495213846	0.086284589	-1.281857067	-0.712015146	-1.896416396	-0.392355367	-0.253667879	0.53564173	-2.091160273	-1.066351294	0.434578912
6446	4.946313346	4.196667368	4.529271178	4.164905822	4.415708983	4.058580083	4.093260363	4.165235881	4.291631162	2.869923968	3.189039079
644623 /// 101930578	1.604388413	-2.127886861	-1.187365611	0.082671293	1.15498989	-0.352090224	-0.457162177	-0.071563838	-0.638698289	-2.359220873	-1.087023859
644656	-3.027200981	-3.076390103	-1.959192564	-3.473024089	-0.904070813	-0.778332059	-3.500352478	-1.43495331	-1.421801212	-0.533073658	-2.307258221
644660 /// 100500914	2.367044572	0.901175362	2.182850454	2.520853237	3.149931059	2.300337872	1.16024107	0.724703303	1.032264048	2.928768732	1.851692964
6447	5.226940626	5.544465463	5.901380545	5.754502928	5.012698562	4.343441865	6.367586798	5.893592501	6.702781465	5.098746686	6.102810871
644714	1.874885743	0.137923718	1.711508675	2.621856307	2.02701486	0.600640553	1.495418215	1.137019909	1.2056625	2.18059827	2.37208032
64478	0.477919645	1.16330466	0.434324394	-0.397506106	0.494669293	1.124108403	-0.506421692	-0.548940433	1.333041071	2.052925672	-0.874376712
644794	-2.702301622	-2.466963888	-1.766642486	-2.731697019	0.331088377	-0.866929759	-1.532011112	-1.489113356	-1.080862451	-2.069822733	-0.333586499
6448	-1.787397253	-2.36075402	-1.155961711	-1.805424274	-0.310177933	0.320914193	1.190760222	0.363804538	-2.221503374	0.184469948	-1.206064266
644809	-3.203407492	-3.790394335	-1.811077741	-1.937914312	-3.215123828	-2.402720783	-2.475932511	-2.481249134	-1.79849093	-1.80367427	-3.10382253
644815	-1.645340169	-1.151249118	-0.823003672	-2.069238266	-0.811169391	-1.843857216	-0.396732077	0.381098893	-1.284089869	-0.326590587	-1.206979084
644844	-1.802548578	0.188694275	0.418565382	-0.073476094	-0.627710704	0.429595964	-1.702270651	1.14464158	0.061563146	0.567385725	-1.383745989
644852	-0.362211328	-2.890450184	-2.062120979	-3.020045149	0.124614378	0.261718264	0.317770786	-1.00752013	-1.166747039	-1.397723159	-2.359811506
644873 /// 101929964	-0.733949672	-0.027638528	-1.038375618	0.399487639	-1.009428336	-1.820097003	-0.243888456	1.03777829	-1.603335821	0.217647778	0.555302578
644890	-0.154064483	1.025041952	-0.436802965	-2.59913937	1.556807329	-0.421268942	-0.690518145	-0.165638015	0.143070349	-1.65054394	0.380277337
6449	-0.045547048	0.092937776	-1.294585665	-1.747398062	-2.343230544	1.425628928	0.049231533	-0.094829035	-3.003791235	1.062915888	0.542852482
644903	-1.61739473	-2.512033844	-1.594960018	-3.014402066	-1.415510303	-2.288215849	-2.428499548	-2.266157721	-1.037066414	0.549545713	0.543569533
644943	-0.380024549	-0.975466555	-0.693727595	0.155588756	0.992593025	-0.459399458	-0.136196391	1.199265699	0.576726221	-0.749529336	0.314158127
644975	2.068245918	-2.0389781	0.674574687	-1.984827375	-0.64866066	-0.885989951	-1.615051641	-1.273845097	-1.093081198	-0.22247058	-2.20224476
64499	-0.413083011	-2.273775589	-1.280416571	-0.793815299	-1.390588231	-1.691121224	-2.483970188	0.811549276	-1.773944271	-1.190957712	-1.705933677
644997	-2.634964235	-0.563503609	-1.458550215	0.678608694	-2.092237215	-1.116831331	-2.014135568	-1.865437366	-1.461868504	-1.745011461	-1.442188247
645	3.18986988	2.790922918	2.861463786	2.716317797	2.703918822	0.357497048	3.811958039	4.319998072	4.704956115	1.993635423	4.313679903
6450	1.993775087	2.546012741	2.290078145	1.69521479	1.239051104	1.813554109	2.853706112	2.80692901	3.02999302	-0.287185063	1.692536381
645027	-0.575742512	-0.882148063	1.452726351	0.474702781	1.090338034	1.010191604	0.581944348	-1.826243642	-1.444270787	1.006152205	0.526021423
64506	4.288554823	4.139436075	4.516886379	4.133862112	2.808939104	3.179400306	4.673501814	3.336136161	4.127532218	3.211637663	4.504287761
645090	-1.897308913	-0.257513921	-1.022514355	-2.518662866	-1.305191149	-2.120461279	-3.376527277	0.78555508	0.749748231	-1.348990713	0.780128098
6451	1.542613908	2.248018487	2.632657901	2.231692568	1.386815546	0.98117376	2.263506687	2.903518957	3.673474232	2.394290287	1.486962143
645158	0.745501276	-1.776061311	-1.798374374	0.193714977	-2.631065846	-2.645340281	-1.638134362	-1.508322283	-1.553509474	-0.380683629	-0.093182208
645166 /// 654342	3.778096599	5.006512529	4.82398823	4.547844159	3.67064143	2.542998577	5.202740874	5.043905091	5.392561251	1.173468558	4.489629813
645166 /// 654342 /// 100996732 /// 100996735	4.268801193	4.13792276	4.408096198	3.787361969	3.195786333	2.760934472	4.141679361	3.92788258	5.332082922	2.937204691	3.125425411
64518	-0.359932099	-3.125181662	-2.712150991	-0.948727041	-2.852253345	-2.516122429	0.072170124	-2.858852591	-0.702843692	-1.116806269	-2.538050219
645188	-1.693261322	-2.643279982	0.952621824	-3.938432391	-0.398780025	0.021465451	-0.751692129	-1.466334404	-1.510352721	-2.286701793	-1.027747629
645191	1.138943515	-0.488602014	-0.217293326	-0.403275807	0.735876548	-1.054701644	0.134621351	0.108679591	0.367409452	-1.226869048	-0.512735364
6452	-1.341239624	-1.675716305	0.765592736	-0.273241611	-1.725232547	-1.822776205	0.572921601	0.115310373	-1.592289501	-2.257508327	0.969377484
645212	2.48110192	1.489385434	1.740594384	0.995535891	0.844483247	0.737759572	2.000923931	2.964966852	2.560341005	1.924963118	2.48164867
645249	-3.364544694	-3.294373937	-3.426102562	-6.075215561	-3.586310834	-2.712198823	-2.563653562	-2.857307428	-3.271392662	-4.945946366	-1.543075953
645261	1.250601032	-0.099766953	-1.570064415	0.031382999	0.284556888	0.599465643	0.569035428	1.1152406	-0.674150325	1.748601906	0.494007153
6453	1.629491862	0.654892686	-0.725448366	-1.813484198	-2.054427588	0.600802582	-0.784181943	1.065534298	-0.273269151	-0.594957463	1.248178819
645321	-1.128947694	0.424000355	-0.952123794	-0.637177305	0.694274035	-0.100967314	1.902586265	1.208483667	1.744428802	0.371939029	1.103973483
645355	-0.221331959	-2.253967037	-2.315858093	-2.933539383	-2.428060341	-1.326907267	-2.081296122	-1.880416672	-0.197614325	-0.520696444	-2.09221356
645369	-0.348702574	-2.770596965	-1.326057281	-3.271047625	-1.386556796	-3.388129811	-4.780984305	-3.91431706	-2.373133782	-1.943784282	-3.180265018
645431	0.568542854	-1.205970543	-1.404344637	-2.646962535	0.504947247	-2.58655627	-0.504495384	1.275618678	0.563359579	0.08661638	-0.014113942
645485	-0.64549292	-2.011418704	-1.51288078	-1.025146072	-0.347382691	-2.69144736	-1.086079932	-1.998534862	-2.372242008	-1.365375418	-1.139835531
6455	2.323090052	1.526623929	1.140684642	2.813220727	-1.165742337	1.053310647	1.283040483	0.761229882	1.029972495	1.368404929	0.765998276
645513	1.520251487	-2.43733017	-0.535866615	-2.775882924	-2.126863779	-2.444912613	-2.248200699	-0.108109214	-2.399966044	1.385800655	-0.51968626
645524	-2.446657119	-2.780622313	-3.601992493	-3.794791893	-0.952993857	-1.875515563	-3.887339646	-2.268414792	-2.867248815	-1.657287186	-1.28986746
645566	0.865924544	0.192883885	0.484493782	2.080770458	1.778132191	-1.007452547	1.164389747	0.587896497	1.113423085	0.042150323	-0.957422607
645591	0.239931531	-0.997328231	-1.122695551	-2.022590987	0.337704976	-2.832410911	-1.830740827	0.071144508	-3.225284133	-1.470063112	-0.106477889
6456	6.529214982	6.315450086	6.380501521	6.342459363	5.733169825	5.669018816	7.013617358	6.779708736	7.091349983	5.936134161	6.783974996
645638	-1.026134912	-2.099455882	-0.756280527	-2.616532218	-0.903573057	-1.958828125	1.924512008	-0.022194987	-3.210468524	-1.863719471	-2.617915832
645644	-3.953667466	-3.545819624	-4.478901029	-6.106053218	-2.205008815	-3.041948558	-2.978250605	-2.133590128	-4.395408553	-4.420976293	-4.330710859
645676	0.485432242	2.095824745	2.633840891	1.532027236	1.006463284	0.072286451	1.553153659	2.863926658	3.052822187	1.937612332	2.883982606
645682	-2.892469577	-4.436948593	-4.165876218	-4.183722991	-2.071199589	-1.797416349	-2.340839865	-1.870919281	-3.237733396	-2.421504937	-2.582626428
645687	-1.429254896	-1.701936974	-0.865160633	-1.340852961	-0.356289114	-1.694909959	-2.490458001	-0.381620427	0.763847887	-2.514741506	0.977856688
6457	1.356185733	-0.248289488	2.20357547	2.978745035	2.387863945	1.931976641	0.640401484	0.678650815	1.493872736	1.479739941	-0.012102826
645745	5.931640582	5.958641687	6.269225582	6.063341003	5.266178055	5.314189287	5.787361768	6.225791752	6.327226096	4.526415177	5.411879382
64577	1.766783028	3.341690188	2.893710257	3.021605092	1.868623898	2.363561302	2.502555009	2.254662047	2.75649747	2.968956475	0.854644578
645784	-0.619136041	-2.256194379	-2.211320015	-3.578110914	-0.481244528	0.764788876	-0.184451663	-2.060336489	-0.476600304	-0.058946205	-0.882816246
64579	-0.743856555	0.643750956	-1.073870763	0.842590954	-0.257887583	0.952447853	-2.260761499	-2.693820165	0.748613831	-1.926217029	-0.413697696
6458	0.813367012	-0.130629578	-2.513219176	-1.683656399	0.346535345	-0.015526583	1.198167046	0.110749173	-0.311900391	-1.092328851	-1.629884171
6458 /// 6459	-2.372168696	-3.768411665	-2.003891847	-3.426390218	-1.410627714	-1.595364195	-2.429491207	-2.132148533	-1.990293468	-2.676573304	-1.485849799
64581	0.88036765	-2.42309834	0.913036012	-0.61678145	-0.463080402	0.4948754	-0.613543704	-2.305565853	0.724259481	-1.324150382	-0.099079345
645811	-2.75387499	-4.303354441	-2.76715115	-4.747427083	-2.734689181	-2.403973365	-2.867722408	-2.897800164	-2.049981702	-2.325499294	-2.46854123
64582	1.626999574	-2.043283828	-2.112237769	-0.12496125	0.46506627	-0.183537191	-0.731164902	-1.632364616	-0.995466632	0.091215527	-1.157648376
6459	-0.123353767	-3.203301857	0.009042136	-4.849172196	-0.583599757	-1.103961752	-2.981400212	-2.708811862	-1.340014071	-1.684530975	-1.230415225
64593	0.652493583	-2.479939231	-2.028233987	-3.251928722	-1.165735996	0.573646811	-2.104367281	-0.718676911	1.201071588	-0.046698714	-0.183745949
64595	-1.025655692	2.149952588	1.432927552	-2.470474324	-0.492978415	-0.257039499	1.983490593	0.45963085	2.036967027	1.895155837	0.378624549
645961	-1.166733999	1.304602057	0.163582665	0.885192115	0.956007361	0.25223526	0.848220036	1.961660444	0.150171142	1.975108936	0.542270607
64598	1.961629563	2.102211608	1.691418838	2.102640417	1.851226025	1.350334458	2.472232202	2.589339017	0.829961732	1.001814825	2.785020817
645984	-3.12284141	-2.79077625	-1.901298843	-3.171340136	-3.686789273	-1.519653223	-2.746076494	-2.238930118	-2.09648456	-0.847565843	-0.460040654
64599	-2.614223074	0.0302905	-0.139209421	-0.626107847	-0.255035716	0.445666549	-2.323575643	-1.848980985	-1.78647773	0.048378567	-0.213206786
646	-0.641620236	-3.568690329	-2.233723587	-3.886002578	-2.327571716	-2.231261127	0.149117074	-2.319761821	-2.21025769	-2.324056747	0.697868294
64600	0.395981067	0.248832276	0.084372553	-0.484084868	0.777351885	0.411417903	0.844656574	1.665773061	1.381793276	0.993584551	-0.840932452
64601	-3.384591039	-1.215849587	-0.560073792	-3.299240628	-2.865070908	-2.108351452	-2.745148714	-2.139814566	-2.363241054	-1.677744586	-1.658302453
646014	0.232582885	2.597700511	1.834959271	2.336798155	1.485461606	-0.231909982	1.840351105	1.746838342	0.707509804	-0.259302208	1.934096358
646019	0.730002532	-2.334470255	-2.014890536	-2.811846887	-2.797310719	-0.949018483	-2.519060469	-0.595260086	-3.076641567	-1.697234428	-1.843108147
646023	-1.100659742	-5.12160133	-3.2286552	-1.520874595	-1.971517124	-1.718127479	-2.436754494	-0.249753391	-2.118205538	-1.172749791	-0.055247624
646074	1.873414752	2.006336476	1.532203443	1.733709466	1.775498618	1.256913955	1.853741428	2.280030376	2.593219345	2.529403861	2.706687138
6461	-1.419632887	-0.031876808	-2.501013899	-2.915200873	-2.027263208	0.564683849	-0.00018843	0.992737976	1.267430744	-2.036448502	-0.389733441
646113	-0.909382151	-1.927852964	0.593674241	1.10397632	-0.606907422	-0.26897806	0.548117728	0.624908932	0.955135144	-0.949918461	0.206997281
646168	-0.262069962	-0.578661162	-1.840421468	0.429416677	-0.069076875	-0.522668354	-2.003883058	-1.490580819	-2.384872993	0.552470318	-0.541223368
6462	-2.325458035	-3.507710202	-3.256342219	-4.419789739	-1.81889931	-3.879674817	-2.514312457	-3.261029931	-1.129724892	-2.405819789	-3.370277846
646214	1.644738849	2.430876983	2.271253713	2.030991604	2.034556561	1.177569747	2.685375073	2.630870007	2.396501148	2.756786603	1.528275321
646241	-4.804347037	-5.455214598	-4.077877032	-5.089867867	-4.454568566	-4.827439134	-6.014677088	-6.229605067	-5.806099002	-3.403165609	-3.311845418
646268	-1.543316331	-2.714376299	-2.374051721	-2.531771962	-0.553634647	-2.211111957	-0.900655447	-1.806131289	-1.701357569	-0.606655918	0.556763884
646278 /// 101929232	3.230722847	4.600044097	3.741407046	4.016892049	3.251672648	3.16790825	4.089467088	4.260279909	4.473288109	3.683383912	4.451951973
646282	-2.623456555	-4.139023713	-3.375874755	-4.089284712	-2.770135741	-2.496064311	-2.371474149	-2.815361678	-3.018117911	-2.235661098	-3.577596271
646324	1.46098241	-0.530102075	0.258572158	-1.090742746	-1.584270332	1.230684368	-0.483660422	0.245873726	-0.067774743	-0.886964473	0.028881643
646383	0.344158029	0.633113948	-2.462363041	-2.884103544	0.828307598	-0.68792671	-0.330817214	0.927586823	-1.402869166	0.298782514	-1.195844206
6464	0.444008284	1.730264193	1.759938936	1.690459533	1.677551298	1.231900889	2.097322566	2.129553909	0.211047681	1.693966054	-1.526885055
64641	-1.537690303	-2.642738436	0.366401437	-2.490977445	1.009010823	0.436523478	-2.367167899	-1.722807788	-1.712604521	-1.364545109	-1.284779863
64645	2.959544191	2.973384334	2.558235445	2.963510341	1.79549165	1.320466001	3.048588963	1.918682894	3.352721786	1.846744736	2.731594319
646450	-3.384497558	-2.474422128	-2.634355001	-3.942800334	-0.967698685	-2.402079353	-1.79091149	-0.195684271	-3.84593155	-2.121010977	-0.66954207
646482	-3.173887085	-2.636417036	-1.813514722	-3.587409887	-3.342289375	-2.00874363	-2.923652545	-2.833295344	-2.074626058	-3.305358086	-2.474710127
646484	-1.598953679	-3.09438473	-1.025567572	-1.685878992	-2.285082793	-0.42900933	-0.477205939	-1.631261319	-2.104935969	-1.316611285	1.035697383
64651	3.253268832	2.818379613	2.612146282	2.777709128	1.739989036	2.691605677	2.362814076	2.2141738	2.518403604	1.075001709	0.391138672
646522	-0.380019049	-1.526751449	-2.260288325	-3.135179651	-2.033693869	-2.563016696	-2.27710066	-4.023732804	-3.098667996	-0.241194852	-1.711592818
646576	-0.410924524	-1.947922851	-1.905334872	-2.921289243	-2.121853795	-2.090143786	-1.577080638	-1.265169223	-1.843385419	-0.944605607	-2.008423492
646588	-0.003025032	-2.279524729	0.83754336	-1.883896017	-0.309559618	1.671686179	-2.390347817	0.109713333	0.691775987	-1.042525123	-1.452845296
