"Ensembl_ID","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","1-TDPneg","1-TDPpos","2-TDPneg","2-TDPpos","3-TDPneg","3-TDPpos","4-TDPneg","4-TDPpos","5-TDPneg","5-TDPpos","6-TDPneg","6-TDPpos","7-TDPneg","7-TDPpos"
"ENSG00000196183","RPS2P4",4.49536931138885,-0.314493433567107,0.353913968011429,-0.888615488487731,0.374209764158745,NA,5,7,8,4,6,1,3,0,5,5,11,6,1,0
"ENSG00000102100","SLC35A2",102.188994461117,-0.306440832893765,0.344886200819148,-0.888527381396908,0.374257133824723,0.735856064469562,50,35,72,127,88,132,398,258,65,76,81,63,109,4
"ENSG00000237341","SYP-AS1",2.90123271813284,-0.27336807250934,0.30767902791528,-0.888484582006064,0.374280145715611,NA,5,4,0,1,3,3,0,0,7,2,0,2,10,0
"ENSG00000162711","NLRP3",184.885983550648,-0.279148320679976,0.314196794779203,-0.888450567664586,0.374298434784911,0.735856064469562,45,51,260,291,273,175,392,410,114,74,281,233,128,59
"ENSG00000124839","RAB17",114.373046802113,-0.222159167284948,0.250094131980939,-0.888302198557302,0.374378217388875,0.735929133305462,60,49,134,134,252,156,120,116,121,95,121,128,63,101
"ENSG00000233304","LINC01346",27.3199270861809,-0.313489116628307,0.353017242771392,-0.888027774981282,0.374525811045645,0.735959625011681,10,5,47,47,60,25,10,65,43,16,54,19,4,7
"ENSG00000141428","C18orf21",366.187963897578,-0.200816671371518,0.226145406522551,-0.887998011807918,0.374541820781596,0.735959625011681,248,253,322,383,492,353,917,624,383,341,252,238,214,351
"ENSG00000112874","NUDT12",191.653580574132,0.228010544608618,0.256798680796337,0.887896090048258,0.374596648129643,0.735959625011681,135,115,213,355,112,170,155,256,197,190,318,391,79,116
"ENSG00000154493","C10orf90",553.031512346966,-0.319145907960488,0.359441840249913,-0.887893039214889,0.374598289358161,0.735959625011681,243,505,59,517,84,423,3499,554,201,509,114,484,871,150
"ENSG00000111639","MRPL51",113.451261800462,-0.302853768741087,0.341098715330588,-0.887877189591773,0.374606815904377,0.735959625011681,42,28,104,209,110,120,308,316,104,41,77,73,179,10
"ENSG00000254562","LINC01493",35.7754380818512,-0.319002672836866,0.359327629804561,-0.887776631622712,0.374660915391381,0.7359821803997,13,4,35,51,90,49,43,46,21,11,0,2,90,48
"ENSG00000103653","CSK",344.349902206579,0.205200137505263,0.231284424270022,0.88721987290287,0.374960535101857,0.736320541100438,384,323,338,457,226,269,395,952,348,413,216,287,250,186
"ENSG00000172594","SMPDL3A",709.426441069433,0.133594131708386,0.150581842507083,0.887186193794264,0.374978664263071,0.736320541100438,460,568,848,1108,551,647,762,989,907,858,818,716,376,688
"ENSG00000263961","C1orf186",68.7986647359678,0.289088231848506,0.325939030191571,0.886939596275396,0.375111421992816,0.736320541100438,32,55,16,57,20,36,188,99,57,106,52,90,61,125
"ENSG00000117242","PINK1-AS",6.77765703664459,0.314865203782703,0.355026220811618,0.886878729866477,0.375144194375206,0.736320541100438,5,8,6,5,4,6,6,5,4,6,6,4,6,21
"ENSG00000197265","GTF2E2",1989.49396406297,-0.123653504970599,0.139430484795495,-0.886846984373347,0.375161287845737,0.736320541100438,1239,1351,2169,2438,2654,2738,2324,2473,2047,1797,2108,1904,1810,1516
"ENSG00000166484","MAPK7",74.0111854342691,0.206009551741923,0.232303193757171,0.886813256460294,0.375179449284392,0.736320541100438,57,63,73,139,40,71,94,69,88,93,42,62,73,94
"ENSG00000216740","ANXA2P3",27.8541844562364,-0.314409732247901,0.354551732445744,-0.886780978558649,0.375196830445418,0.736320541100438,3,4,38,18,67,36,0,0,39,28,79,51,18,13
"ENSG00000169598","DFFB",1462.37353269599,0.117986075280679,0.133049912661583,0.886780554157749,0.375197058982187,0.736320541100438,1269,1192,1194,1815,1345,1668,1553,1878,1419,1548,1166,1423,1543,1711
"ENSG00000236917","DNAJA1P2",0.49532027805881,0.141933045621415,0.160076239461955,0.886659045080503,0.375262494265653,NA,0,1,0,0,0,0,12,5,0,0,0,2,0,0
"ENSG00000048392","RRM2B",696.8333425288,-0.141323652419964,0.159405434148895,-0.88656734429742,0.3753118818018,0.736320541100438,516,388,954,1041,658,653,891,771,876,650,820,693,408,751
"ENSG00000148604","RGR",39.0477328421113,0.31924691541149,0.360107154196,0.886533110191223,0.375330320385309,0.736320541100438,4,54,6,26,7,11,129,21,43,151,11,12,29,59
"ENSG00000160072","ATAD3B",306.430882287289,-0.161060841978189,0.181689536637468,-0.886461845623831,0.375368705471781,0.736320541100438,298,289,382,377,420,328,228,257,343,310,339,271,206,267
"ENSG00000196628","TCF4",42603.5106909845,0.157418656163038,0.177583089156348,0.886450713921545,0.375374701536528,0.736320541100438,48816,45575,32240,51094,26188,37927,40164,44983,50903,54305,38430,53232,34670,40708
"ENSG00000136930","PSMB7",3402.6750638165,-0.144648176338187,0.163209734666029,-0.886271744967765,0.375471110856849,0.736320541100438,3027,2579,3915,4400,3048,3148,4281,3935,3994,3444,4947,4375,1752,2170
"ENSG00000243147","MRPL33",488.623356191716,-0.178297317348228,0.201177636556089,-0.886268078303615,0.375473086222986,0.736320541100438,398,454,678,743,502,365,567,743,523,526,690,423,269,207
"ENSG00000135454","B4GALNT1",717.061885862604,-0.165498538048484,0.186761583207849,-0.886148720769298,0.375537391999378,0.736320541100438,793,708,784,862,628,545,1012,1025,945,799,796,699,340,385
"ENSG00000171033","PKIA",2985.94560597909,-0.137169332629505,0.154811857497487,-0.886038930394797,0.375596549321671,0.736320541100438,2604,2791,3717,3783,2462,2302,3377,3331,4093,3469,2336,2263,2901,2905
"ENSG00000213493","ACTN4P1",5.28426535435108,-0.314232702786866,0.35465371122891,-0.886026827966973,0.375603070712007,NA,8,3,5,2,6,5,5,3,7,5,6,10,5,3
"ENSG00000249375","CASC11",33.1663494688269,-0.314420041697874,0.354883356094251,-0.885981369085027,0.37562756684431,0.736320541100438,23,6,29,44,38,34,146,70,16,19,41,29,1,15
"ENSG00000185638","FTH1P14",4.64669801847407,-0.314551150138054,0.355035747324156,-0.885970363572605,0.375633497461614,NA,3,2,12,3,3,0,7,5,9,4,8,11,0,1
"ENSG00000254066","LINC01938",306.987084204634,0.318067160637062,0.359010539061688,0.885954940120597,0.375641808902169,0.736320541100438,386,552,44,298,28,228,16,206,160,545,65,498,697,318
"ENSG00000121897","LIAS",501.994200957223,0.165443458919457,0.186740842579701,0.885952192535735,0.375643289541656,0.736320541100438,325,267,440,614,521,682,482,1156,467,413,552,558,443,419
"ENSG00000085063","CD59",1602.20312721489,0.134002558268481,0.151268252311735,0.885860424911419,0.375692744049447,0.736333900464182,1205,1431,1493,2332,1142,1410,2468,3160,1646,1675,1545,1450,1139,1302
"ENSG00000145908","ZNF300",6.46813147982206,0.315515079665797,0.356261807850607,0.885627010005247,0.375818551839131,0.736496887393321,2,5,6,14,2,5,0,21,13,16,3,4,7,0
"ENSG00000198315","ZKSCAN8",2230.31326274445,0.170497946220203,0.192547651376431,0.885484424252357,0.375895416619306,0.73656393391567,1964,2073,2364,3311,1301,1596,2448,3027,3231,3750,2022,2071,1187,1880
"ENSG00000128731","HERC2",2398.3422244922,-0.185284713595789,0.209324686953853,-0.88515461932417,0.376073244242403,0.736693610473455,2107,1866,3265,3043,2648,2108,2230,1992,2895,2813,3713,3175,984,1460
"ENSG00000142182","DNMT3L",7.87691686739048,-0.305662083750537,0.34533198212995,-0.88512532741759,0.376089040665262,0.736693610473455,3,2,13,0,32,1,3,4,2,1,4,4,11,25
"ENSG00000256667","KLRA1P",256.304060378714,-0.196706993659568,0.222236566671405,-0.88512433667325,0.376089574957089,0.736693610473455,219,140,357,396,245,234,315,289,280,258,395,366,115,119
"ENSG00000137106","GRHPR",300.92010250483,0.160959450209551,0.181879090888408,0.884980507783098,0.37616714443953,0.736761984498836,226,194,254,342,350,375,359,573,257,279,201,262,288,373
"ENSG00000215812","ZNF847P",114.462032442364,0.24796719995816,0.280266968145562,0.884753567639028,0.376289557382765,0.73691816357938,49,42,108,175,67,96,256,190,109,112,116,165,40,176
"ENSG00000100916","BRMS1L",1471.04039319702,0.148432959937348,0.167805239731999,0.884554976795778,0.376396698701658,0.736989393216747,1358,1530,1502,2154,1369,1505,1647,2597,1768,1831,1161,1246,816,850
"ENSG00000226102","SEPT7P3",185.729473634067,-0.266058721328325,0.300791763932312,-0.884527946676749,0.376411283118403,0.736989393216747,302,235,171,200,89,104,160,158,470,291,123,107,105,90
"ENSG00000197880","MDS2",6.29284532054503,0.317675244570849,0.359164908325336,0.884482969263509,0.376435551980429,NA,2,2,2,5,8,6,59,3,5,1,6,8,5,28
"ENSG00000123485","HJURP",5.49736464345103,0.30189969931597,0.341369253476435,0.884378707928392,0.376491812907318,NA,0,3,2,7,6,1,2,33,8,8,10,8,0,0
"ENSG00000013441","CLK1",2436.81890333934,-0.161741750443257,0.182954194894723,-0.884055982079709,0.37666599333226,0.737255302908287,2217,1834,3795,3411,2105,2065,2148,2069,3440,3251,2630,2451,1489,1879
"ENSG00000164104","HMGB2",230.775190552956,0.201405569575598,0.227834746261329,0.883998480831295,0.376697032914408,0.737255302908287,139,168,154,264,155,241,303,166,202,323,258,259,249,370
"ENSG00000137054","POLR1E",183.922750988072,0.18110932465504,0.204931761644183,0.88375429558594,0.376828863420338,0.737255302908287,121,129,197,278,168,216,289,174,141,188,139,163,138,291
"ENSG00000168010","ATG16L2",624.068295761754,0.137200931787657,0.155258647653144,0.883692688694362,0.376862128187131,0.737255302908287,506,476,532,875,568,641,784,900,513,696,425,583,699,713
"ENSG00000013563","DNASE1L1",46.1365635508743,-0.278994093799582,0.315719242667647,-0.883677825406654,0.376870153920826,0.737255302908287,17,23,63,49,45,43,108,92,20,17,85,65,34,22
"ENSG00000136504","KAT7",2527.67673632426,0.111096045193887,0.125723996596697,0.883650283169616,0.376885026189047,0.737255302908287,2035,1886,2519,3447,2604,2737,2198,3739,2446,2460,3196,3132,1665,2288
"ENSG00000114744","COMMD2",613.623749249765,0.194032700727982,0.219584636990304,0.883635136717463,0.376893205130628,0.737255302908287,614,789,643,925,459,529,672,749,828,868,549,511,191,472
"ENSG00000260898","ADPGK-AS1",11.0465996775987,-0.318040342395835,0.359948761881899,-0.883571152552503,0.376927757185335,0.737255302908287,9,9,5,8,7,13,51,3,3,11,7,18,15,0
"ENSG00000169891","REPS2",16426.9996818776,-0.140444211088027,0.158951841220877,-0.883564543885138,0.376931326039566,0.737255302908287,18103,16038,14825,15699,15338,13549,14623,16893,19450,16189,20659,17473,14118,16814
"ENSG00000165494","PCF11",2372.45555245047,-0.162767520741129,0.184251465871656,-0.883398783131025,0.377020848023952,0.737346888394748,2415,1780,2488,2779,1944,1742,2213,2086,3655,3644,2021,2126,2376,2213
"ENSG00000167671","UBXN6",257.750819050762,-0.171324763933358,0.193961864758439,-0.883290971381033,0.377079080674986,0.737377266920659,206,186,176,288,370,306,437,359,211,186,212,245,278,228
"ENSG00000133328","HRASLS2",11.473755539452,-0.314098868550375,0.355638516245254,-0.883196994146064,0.377129845376069,0.737393036662063,20,12,19,21,14,11,2,14,21,4,13,7,3,2
"ENSG00000159873","CCDC117",256.787263041665,0.215432769936171,0.243968089716141,0.883036671668123,0.377216458231518,0.737416542431414,289,259,214,302,314,288,186,341,302,268,206,142,94,421
"ENSG00000180083","WFDC11",61.3573510602256,0.291642483811356,0.330305580703184,0.882947491200367,0.377264642528711,0.737416542431414,30,38,66,46,73,103,24,17,37,65,49,57,71,160
"ENSG00000105879","CBLL1",1226.92735379854,-0.156667488787801,0.177449565630496,-0.882884600089867,0.377298624940883,0.737416542431414,811,779,1276,1343,1374,1181,999,2123,1314,928,1540,1103,1489,1253
"ENSG00000198774","RASSF9",4.21897079946783,0.299893077149874,0.339679319928706,0.88287116570069,0.377305884286906,NA,6,8,5,3,0,3,0,2,4,19,2,4,2,0
"ENSG00000104442","ARMC1",1059.654057013,0.150225746036244,0.17015833109407,0.882858600400783,0.377312674093692,0.737416542431414,659,700,1164,1559,1164,1465,1073,2100,967,867,1199,1171,707,723
"ENSG00000156711","MAPK13",1056.4096327959,-0.149838155444202,0.169757807123499,-0.882658406014841,0.377420861631644,0.737544512789053,965,956,988,1096,1174,1051,842,907,1271,1134,1011,1016,1254,1063
"ENSG00000008277","ADAM22",23213.7659760066,0.116859844590639,0.132434817184407,0.88239518183439,0.377563140350402,0.737674902450182,17838,20331,22509,28315,20577,24090,23008,24959,23202,25339,30422,31297,15735,22855
"ENSG00000151655","ITIH2",773.958941819716,0.255143636958749,0.289192699752848,0.882261679415842,0.377635314107995,0.737674902450182,935,1048,393,718,395,572,798,533,1225,1458,326,457,603,1231
"ENSG00000205442","IZUMO3",9.08201824034776,0.282950319077774,0.320747636321104,0.882158703718427,0.377690990390541,0.737674902450182,22,17,0,12,0,8,0,0,11,19,4,21,0,8
"ENSG00000225336","HMGB3P1",3.28562764352519,-0.285663691834492,0.32384518636349,-0.88209954590419,0.377722977770266,NA,5,6,3,0,10,2,0,0,6,5,1,0,4,1
"ENSG00000173473","SMARCC1",6376.85236422825,-0.127789062008347,0.14487067273367,-0.882090623291809,0.377727802484707,0.737674902450182,4952,3901,5181,6581,7528,7772,6313,7485,7167,6384,7197,6462,7066,6439
"ENSG00000163431","LMOD1",146.113065424346,-0.280476661229232,0.317981216021351,-0.882054181497308,0.377747508010673,0.737674902450182,100,51,58,83,64,116,119,175,202,163,138,141,393,202
"ENSG00000115738","ID2",286.315586439788,-0.23215744335578,0.263245327446508,-0.881905276753507,0.377828033302883,0.737674902450182,393,403,266,327,240,234,400,389,244,279,203,195,353,77
"ENSG00000184719","RNLS",8153.55174084505,0.172406772648273,0.195494903799121,0.881899063851957,0.377831393370015,0.737674902450182,10152,10771,7825,11142,6261,8257,7258,8897,9642,10473,5864,7580,4739,6065
"ENSG00000099800","TIMM13",31.7799816033782,0.29169107350685,0.330778086249526,0.881833125084381,0.37786705556952,0.737674902450182,14,19,29,43,45,69,28,13,17,15,31,24,23,75
"ENSG00000105855","ITGB8",5093.58275580784,-0.212285904522503,0.240735027077304,-0.881823916942232,0.37787203584888,0.737674902450182,6126,6828,5840,4760,4080,2651,7397,6980,6449,6755,6008,3932,2431,2191
"ENSG00000223518","CSNK1A1P1",51.6167413143901,-0.244723373539327,0.277566944812044,-0.881673333635038,0.377953485479116,0.737750507600186,42,9,61,66,41,40,44,56,63,54,55,65,77,59
"ENSG00000085999","RAD54L",144.281883122174,0.252069356407375,0.285947914661776,0.881521925786822,0.378035392002154,0.737826987396609,204,186,96,70,123,142,150,306,130,189,90,63,75,204
"ENSG00000077327","SPAG6",468.806701015347,-0.204477281132923,0.232028945248285,-0.881257641860671,0.37817838686054,0.737935443859925,381,262,668,635,644,696,503,416,556,418,629,555,161,253
"ENSG00000227742","CALR4P",10.9137774526525,0.31574132338008,0.358327746897265,0.881152314086927,0.37823538534524,0.737935443859925,0,0,8,15,18,21,4,29,6,2,6,24,14,14
"ENSG00000187239","FNBP1",6149.06375783732,0.130102929917188,0.147670938291341,0.881032730086044,0.378300105048753,0.737935443859925,4389,4683,4850,6813,6597,8120,9289,10262,5784,5857,4814,5445,4982,6827
"ENSG00000182685","BRICD5",70.2322445668836,0.219661664696557,0.249373266196173,0.880854904967066,0.37839635786495,0.737935443859925,69,76,69,83,108,85,41,65,64,83,56,100,29,62
"ENSG00000242110","AMACR",498.115182508956,0.216052800189412,0.245312990850555,0.880723028325195,0.378467749520943,0.737935443859925,171,198,387,646,351,496,937,1046,461,457,555,565,380,715
"ENSG00000172476","RAB40A",694.647040221957,0.118826091815267,0.134931737523187,0.880638565814417,0.378513477808521,0.737935443859925,455,473,668,814,525,706,888,1148,650,748,814,870,599,676
"ENSG00000203722","RAET1G",106.500875916483,0.306488899760144,0.34804128687769,0.880610753137032,0.378528536430102,0.737935443859925,21,13,44,66,172,384,56,165,89,57,191,177,48,76
"ENSG00000072134","EPN2",4191.7911742352,0.127346177731919,0.144621790784211,0.880546265133245,0.378563453597495,0.737935443859925,3890,4220,3791,5828,4521,4596,5610,6949,4006,4622,2915,3351,2852,3279
"ENSG00000007171","NOS2",324.010493378622,-0.183161909166363,0.20801637041046,-0.880516801658187,0.378579407318906,0.737935443859925,304,228,357,374,456,363,270,292,226,200,399,431,325,318
"ENSG00000164303","ENPP6",319.240493762549,-0.151443938481009,0.171997585394469,-0.880500375244681,0.378588301983197,0.737935443859925,183,204,263,467,324,369,469,348,347,305,397,368,352,206
"ENSG00000166452","AKIP1",320.800802354377,0.146882132273732,0.166817083443865,0.880498143483958,0.378589510459134,0.737935443859925,305,278,245,465,327,369,315,323,416,399,334,373,156,288
"ENSG00000178922","HYI",139.301958793168,-0.160697616277732,0.182513063183576,-0.880471860340753,0.378603742694941,0.737935443859925,123,114,129,140,131,99,109,176,180,156,166,146,160,133
"ENSG00000214765","SEPT7P2",3336.95286837375,-0.152523993962402,0.173300512793699,-0.880112767721413,0.378798223158751,0.738231183357236,2210,1911,4218,4582,3485,3344,3214,4117,3947,3444,5122,4381,2260,2042
"ENSG00000164326","CARTPT",94.4440702405364,-0.288744112513583,0.328171554700218,-0.87985722216951,0.378936661152963,0.738374628843737,7,0,107,80,383,197,30,18,78,6,281,168,4,6
"ENSG00000176971","FIBIN",34.2406172321796,0.316488512813707,0.359726241227318,0.879803796725832,0.378965607525364,0.738374628843737,16,18,9,10,9,7,66,86,22,23,8,19,55,132
"ENSG00000205903","ZNF316",212.37899590991,-0.178746672996538,0.203181217784356,-0.879740140086416,0.379000099025473,0.738374628843737,179,98,231,251,337,233,308,358,172,156,231,216,121,196
"ENSG00000130427","EPO",3.82001089798601,-0.218515629417022,0.248433023536482,-0.879575614813277,0.379089253795716,NA,1,0,0,0,0,11,2,0,0,0,7,2,25,0
"ENSG00000198088","NUP62CL",56.3731907970493,0.204792021734613,0.23285026083425,0.879500933350428,0.379129727268488,0.738465223054968,59,56,37,77,56,59,48,39,65,83,48,59,39,67
"ENSG00000107789","MINPP1",1863.93890483044,0.100881507650174,0.114706761911564,0.879473066530737,0.37914483031801,0.738465223054968,1499,1661,2071,2838,1514,1809,2373,2586,2001,1908,1933,2046,1108,1581
"ENSG00000138794","CASP6",348.523571669146,-0.252827452588051,0.287535987507278,-0.879289770925289,0.379244180717214,0.738465223054968,418,349,149,245,328,295,610,587,583,534,145,155,415,155
"ENSG00000102710","SUPT20H",3034.66802611125,0.0995675462990253,0.113245875026673,0.879215655983705,0.379284357252788,0.738465223054968,2497,2406,3205,4508,2357,2725,3588,3962,3567,3756,3145,3411,1938,2715
"ENSG00000163093","BBS5",1010.6619889888,-0.136667343506136,0.15544975289424,-0.879173758475625,0.379307070386457,0.738465223054968,764,691,1433,1355,935,1004,1607,1568,1035,882,1112,1000,565,773
"ENSG00000165092","ALDH1A1",1231.68030331012,0.279127756244747,0.317517375208877,0.879094430851614,0.379350077119475,0.738465223054968,2261,2298,708,1395,967,1391,596,565,1582,2112,270,1046,634,906
"ENSG00000165792","METTL17",198.999809346232,-0.254152921048996,0.289115216846053,-0.879071409044258,0.379362558739571,0.738465223054968,143,121,290,274,146,98,426,419,204,212,265,236,100,35
