Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_C05.CEL,C_C08.CEL,C_C10.CEL,P_Sp14.CEL,P_Sp20.CEL,P_Sp25.CEL,P_Sp26.CEL,P_Sp29.CEL,P_Sp31.CEL,P_Sp33.CEL,countP
MED30,0.421916615,5.366676179,1.098763784,0.295929642,0.999972288,-4.58665595,1.339706168,35.39171201,32.5742228,32.9682441,63.1257544,55.18971346,107.4744173,30.21419022,29.26114634,28.90443891,39.31850159,6
SYNGAP1,-0.23588221,5.506665276,-1.098700058,0.295956223,0.999972288,-4.586667777,-1.177626638,62.15316923,44.12893355,48.29960343,30.6476373,41.86114234,35.4331042,59.94526079,53.341241,46.68007429,41.97755898,4
AFAP1,0.241767383,1.902587136,1.098600951,0.295997566,0.999972288,-4.586686169,1.182440331,3.921632559,2.723954384,3.441155281,4.196135845,4.887629654,5.677319053,3.232431641,3.08239126,3.12764436,4.001855139,5
MDFIC,0.305231036,3.185289097,1.098565514,0.29601235,0.999972288,-4.586692745,1.235616495,8.698438234,6.527361285,8.500960323,11.53717944,7.759657071,16.17520534,6.150394025,7.894920936,9.056084203,12.61959886,6
WDR82,-0.510924409,8.556951785,-1.097865061,0.296304681,0.999972288,-4.586822698,-1.424962951,412.4923302,607.0150701,448.8173407,518.7530616,437.5220626,774.9461843,134.3363021,279.4013352,196.7987854,393.2150701,10
LOC101928274 ,-0.238567124,3.521563307,-1.097533597,0.296443094,0.999972288,-4.586884176,-1.179820289,16.14188005,13.1509077,10.09699225,16.40373949,9.622032507,11.57709107,9.614718249,12.03617842,8.393304927,10.48800028,4
ABCC1,0.43078074,6.271328294,1.097030659,0.296653205,0.999972288,-4.586977435,1.347962854,64.79517277,67.26323828,56.48455639,153.0639139,86.51507012,158.8829686,59.24835427,58.43320255,42.00904796,100.3710348,10
MGAT4B,-0.672171779,6.328353603,-1.096460979,0.296891336,0.999972288,-4.587083038,-1.593469913,141.1915303,125.1451367,78.12180559,152.9299724,32.06266847,156.3784449,38.52972423,57.99134156,29.0436738,163.4435962,7
NUDC,0.315900219,6.129966205,1.096045442,0.297065126,0.999972288,-4.587160045,1.244788139,58.0505131,93.46444455,39.9722119,106.6518615,81.26628967,103.2150701,72.368832,58.8150769,56.32419472,61.01956671,9
CACNA1C,-0.183430314,3.15928396,-1.095800096,0.297167774,0.999972288,-4.587205503,-1.135580763,9.30809949,12.08601182,8.278116525,10.69445602,8.343749263,7.702006935,8.586937461,9.196597215,7.029526995,9.115938433,4
TUBA4B,0.124120712,5.836772451,1.095712007,0.297204635,0.999972288,-4.587221823,1.089843297,56.37131788,56.01508436,49.35180643,58.33189509,55.99016568,59.18726556,63.18333141,58.8150769,57.06855022,58.2150769,3
UHRF2,0.645109196,6.672027985,1.094766096,0.297600676,0.999972288,-4.587397016,1.563857648,84.65977444,77.64442703,63.07250955,264.0196117,234.9515315,250.0687761,40.49750153,91.11507012,52.35946985,97.83413838,6
SPOCK3,0.156099108,2.041017733,1.094499826,0.297712233,0.999972288,-4.587446315,1.114270194,3.883743018,3.688927833,3.876073058,4.357833969,3.733549502,4.888586696,3.839580054,3.965626472,3.966537431,5.223360372,3
TRAPPC3L,0.23300221,3.770852614,1.094406566,0.297751313,0.999972288,-4.58746358,1.175278129,11.20679183,10.63933791,15.19595353,11.98156029,17.33650208,10.57298983,19.91316802,15.77165493,14.39677215,12.48297706,10
TDGF1 ,-0.253822456,6.278299279,-1.094307112,0.297792993,0.999972288,-4.58748199,-1.192362127,89.28525186,81.18278076,93.34320881,50.21518215,60.02431218,74.87451086,101.007065,88.01412891,98.6401764,59.26297515,9
CSNK1A1,0.529661357,4.80586891,1.093827847,0.297993908,0.999972288,-4.587570695,1.443590302,30.27099067,18.07114405,18.50493237,28.74284855,22.58373298,110.3154998,17.27060086,21.87759797,27.44618486,38.99923118,9
LINC00883,-0.34829153,4.419712989,-1.093549537,0.298110628,0.999972288,-4.587622195,-1.273052159,24.75340001,33.31173048,19.7398345,19.1090325,16.13193683,44.79981889,14.04129267,18.60887742,18.74408415,18.31864288,6
NCAN,-0.402163847,5.301577624,-1.092979616,0.298349754,0.999972288,-4.58772763,-1.321488479,76.8450552,39.27938117,36.49675096,78.79349154,28.24945326,43.2460624,23.31752989,38.95997472,36.49675096,25.90011835,9
MBD6,0.325463981,4.163010071,1.092600949,0.298508716,0.999972288,-4.587797664,1.253067369,16.58693531,13.65547462,15.80350714,37.42068084,23.93680045,19.92581677,11.50251398,17.24603482,16.02078688,16.76188361,4
SIRT7,-0.219058838,6.177079589,-1.092510259,0.298546796,0.999972288,-4.587814435,-1.163974004,74.90069315,106.4531758,65.35745875,59.50091088,55.37797896,91.89447667,80.5677751,73.7224516,65.90153145,63.69656787,5
LTBP3,-0.255732837,5.787394492,-1.092450078,0.298572068,0.999972288,-4.587825563,-1.193942069,52.20606069,68.73660405,68.12301418,38.06563182,44.41631497,41.62190208,68.51507017,56.25493669,78.60809914,50.67327856,3
ZMYM3,-0.261133626,6.333123537,-1.092079416,0.298727757,0.999972288,-4.587894096,-1.198420017,101.0929825,92.99487452,81.522867,125.4593438,56.09514928,92.21832717,56.43746567,71.6559839,72.91507013,79.11507012,6
GNB4,0.13793943,1.767503349,1.091664598,0.298902067,0.999972288,-4.587970775,1.100332412,3.333940162,2.965710388,3.265335685,3.450422669,3.861671954,3.645808134,3.912125166,3.338967915,3.32935992,3.068129313,3
ZNF678,0.182086877,4.524333389,1.091264391,0.29907031,0.999972288,-4.588044735,1.134523803,23.12234844,17.71045919,22.83020616,30.85326268,21.44551429,27.89199131,22.30669338,23.89929894,20.29814581,22.30669338,5
CIPC,0.403423603,3.085999108,1.09086415,0.29923864,0.999972288,-4.588118685,1.322642902,8.574424494,7.430587538,5.341672867,21.02083172,8.383637918,13.40090863,5.398401009,8.604977253,6.88649555,7.57962578,5
LOC100289097 ,0.420655543,4.979918356,1.090598711,0.299350316,0.999972288,-4.588167719,1.338535631,19.19634779,17.04335194,52.07363746,66.51507023,34.51401386,34.00659103,21.53371801,31.9744357,27.00791147,39.60636087,5
CHMP2A,0.264174622,4.936994764,1.090391725,0.299437421,0.999972288,-4.58820595,1.20094878,23.78805814,27.25755045,30.17889279,36.05180863,29.48362883,57.25009151,34.10964605,26.42764678,24.9937071,27.1166132,3
NINJ2,-0.546507943,5.639891102,-1.089761853,0.299702609,0.999972288,-4.58832226,-1.460546148,67.35443173,87.96800594,46.35753696,86.51155984,43.53749897,75.71701594,20.58764065,25.10672837,26.43351502,88.77075859,4
ATM,0.388785139,4.41690153,1.089031248,0.30001043,0.999972288,-4.588457118,1.309290416,19.19634779,14.90862955,19.33871599,57.93213478,18.32343389,26.85310759,15.85830097,16.99799712,18.43122372,25.2339354,6
SEC61G,0.609937853,6.231685458,1.088665403,0.300164661,0.999972288,-4.588524625,1.526193464,67.24781445,51.95674632,49.98877349,187.7479758,75.60037166,212.7150701,32.45957495,51.7389641,47.37944427,136.8995087,9
THUMPD3,0.36689776,4.497986486,1.088629369,0.300179855,0.999972288,-4.588531274,1.289576858,13.89401379,17.71045919,27.48462555,23.2091197,22.20522937,42.3666936,29.19770686,12.60257397,20.59301739,31.00806473,9
ZNF326,0.156732539,3.032331424,1.088256964,0.300336919,0.999972288,-4.588599975,1.114759535,7.315052061,8.181775543,7.283207003,9.519599622,9.361191176,8.155643159,9.807987112,7.908157822,6.925569826,7.894430023,3
ARRB1,0.249396857,5.311171696,1.088187019,0.300366426,0.999972288,-4.588612877,1.188710051,34.37332514,36.23709694,34.94874387,60.62249196,45.28481435,49.39221112,32.37950157,29.44337666,33.74542452,51.25023915,3
HTATIP2,-0.837226411,6.193086162,-1.087963472,0.300460745,0.999972288,-4.588654108,-1.786612067,178.7829272,123.6845675,59.91507327,140.4840446,80.67594108,155.8996939,12.89861859,31.85955858,31.5878709,144.6604247,8
SPOPL,0.142994591,3.200263677,1.087816059,0.300522954,0.999972288,-4.588681295,1.104194707,10.01471952,8.701737247,7.235781409,9.416892386,8.988568338,10.1862788,9.97013949,8.944758312,9.613080122,9.231607197,8
SETD3,-0.222412327,5.081057606,-1.087514105,0.300650411,0.999972288,-4.588736974,-1.166682764,33.48991076,52.96845655,30.2219011,38.42582875,30.38993054,34.06363562,24.97569822,29.42892015,31.68770153,39.75829472,7
SHFM1,0.260918834,6.296301902,1.087298023,0.300741646,0.999972288,-4.588776813,1.198241606,71.66200546,74.1571223,62.48016187,110.602442,75.90424965,137.6674876,63.10263169,68.70960058,72.02915667,75.01324459,4
NANOS1,0.307015547,3.723866175,1.087184476,0.300789597,0.999972288,-4.588797745,1.23714581,11.59904663,9.332169849,13.63005037,26.98556708,10.60547771,11.0856354,13.43675662,12.44840107,17.84532283,11.60638545,3
NDUFV2-AS1,-0.263269498,4.238264119,-1.086850416,0.300930704,0.999972288,-4.588859322,-1.20019556,21.4683999,19.72358143,23.29043861,18.22218325,11.06771766,20.90973207,27.96600922,16.4644169,15.07390218,19.86431888,3
LIN54,0.324324359,3.160219687,1.086535823,0.301063634,0.999972288,-4.588917299,1.25207793,7.91133976,7.766462112,7.252097515,7.683547395,8.735332037,19.37707675,7.541815284,7.488427242,7.480914561,13.31440106,3
DGCR5,-0.439161642,6.525530869,-1.08603514,0.301275288,0.999972288,-4.589009548,-1.355816226,102.0477217,164.7617966,88.1258852,50.12079691,60.51098469,214.7864245,99.68147512,82.5887179,58.18009577,95.25183232,10
ACADVL,-0.288920661,5.793078257,-1.085950927,0.301310899,0.999972288,-4.589025062,-1.221725913,52.85106701,101.0240607,48.62250567,59.64836466,46.59322926,77.11560008,45.10964559,39.82388996,44.84555892,61.29021965,3
ANAPC10,0.454372189,3.668117996,1.085928954,0.301320191,0.999972288,-4.58902911,1.370186417,11.41919661,9.522732655,9.750035773,28.28936562,15.09373065,27.32384056,8.786464211,7.959066833,8.366631192,15.22452056,5
CAND1,0.280230198,4.020202955,1.085727172,0.301405532,0.999972288,-4.589066278,1.214388638,15.28856114,10.99684076,16.89737814,30.35192726,16.89071243,15.51003958,11.95232994,14.50426189,17.44829241,18.51034964,9
C18orf32 ,0.642561887,7.531982351,1.085551185,0.301479979,0.999972288,-4.58909869,1.561098843,183.4437621,133.6264765,101.4982452,534.5842297,265.5359797,424.8454858,72.52248778,273.1076381,82.90291639,191.3926563,9
ZC3H12D,-0.231462063,3.053156425,-1.085214106,0.30162261,0.999972288,-4.589160764,-1.174024132,9.25686313,7.887925931,10.96907687,7.408975233,7.215286346,5.723154402,8.076078334,10.85177613,10.51718885,6.871818971,6
GUSBP1 ,-0.317537888,5.175705526,-1.085092792,0.301673955,0.999972288,-4.589183101,-1.246201957,53.84360121,29.35483611,47.42963455,22.22117415,31.1894826,23.54521681,42.6162887,39.66962896,53.44773019,34.42878418,5
F8A1 ,-0.342587178,6.254352144,-1.084917034,0.301748356,0.999972288,-4.589215459,-1.268028505,81.02936857,128.2271078,70.50037554,110.7650701,59.91507327,110.9693399,49.35624904,55.51508436,51.76929546,87.84052599,7
LINC00266-1,0.245945849,3.192349772,1.084667707,0.301853922,0.999972288,-4.589261357,1.185869987,9.056084203,5.381155114,10.95683919,8.157337572,13.01775152,8.194006411,10.66011046,9.863833531,9.613080122,8.673181146,6
LOC100507577 ,0.34990363,5.066643213,1.084658621,0.30185777,0.999972288,-4.58926303,1.274475491,36.44323873,14.81430667,41.89289098,47.71545681,37.93326151,22.92682916,30.08660107,44.27112825,39.67988684,36.02382366,5
CIC,-0.149717835,6.259142752,-1.084646293,0.30186299,0.999972288,-4.589265299,-1.109352481,72.06772216,90.02582189,86.12065613,67.23716616,67.7234942,66.62481847,83.43250383,79.2721869,82.62139064,75.01507013,4
FGF13,1.047037821,4.593194383,1.084634766,0.301867872,0.999972288,-4.589267421,2.066282944,29.61484426,6.703618247,15.42945434,325.3489869,48.58990932,35.64505017,8.725115017,11.7941377,14.97655836,25.2336109,8
USP7,-0.729086438,8.920850556,-1.08422052,0.302043335,0.999972288,-4.589343661,-1.657589119,679.0297315,866.3519168,559.3055708,738.6150701,499.7636875,1250.993598,115.8150701,287.4356709,167.4252327,844.5768404,10
HOMER1,0.157254921,6.338284743,1.083973238,0.302148113,0.999972288,-4.589389164,1.115163248,81.29805645,73.27815148,70.72550814,92.03713362,99.40365069,84.72818033,74.02250029,69.84570534,78.21507012,91.05846966,10
PEX2,-0.21237873,5.382198025,-1.083790914,0.302225385,0.999972288,-4.589422709,-1.158596916,64.21687455,45.52636514,33.80297902,39.31850159,37.70006079,32.96165996,38.00604833,49.01116244,42.07593542,42.07593542,4
SUZ12P ,-0.186622178,2.650669762,-1.083744193,0.302245189,0.999972288,-4.589431305,-1.138095938,7.569401077,5.705806331,7.522988725,6.093571568,5.317257438,5.482176284,7.984900523,5.036151831,6.770864543,6.067601702,5
MFI2-AS1,-0.176204351,4.83184184,-1.083492224,0.302352008,0.999972288,-4.589477657,-1.129907249,28.25296185,34.1652288,30.92641203,29.53501248,25.26370714,27.22382127,29.39893054,35.84228714,25.23833846,21.76426972,4
FAM224A,0.325973672,3.97938015,1.083216115,0.302469094,0.999972288,-4.589528441,1.253510144,16.32568941,9.75429165,15.33213412,10.79151765,18.44674324,11.55603045,22.68578594,17.54319811,27.90030761,15.28183549,4
NEDD9,0.72352014,4.56074118,1.082282497,0.302865258,0.999972288,-4.589700101,1.651206024,35.18412416,14.44112914,9.024624506,15.13810435,89.27469721,50.4248171,12.56683295,41.6069784,30.11538672,10.89424811,10
TSPAN12,0.469695714,2.898337376,1.081838694,0.303053715,0.999972288,-4.589781667,1.384817358,7.464935002,4.923476013,5.691639156,23.07219918,5.049015906,13.43504027,6.411606174,6.955137456,6.345919804,5.728327264,3
SLC25A36,0.309374357,3.691433898,1.081522833,0.303187898,0.999972288,-4.589839706,1.239170202,12.95802674,8.610025645,12.31909076,27.90811236,9.575303988,11.84081293,12.92436875,12.58377483,13.33428483,13.73241028,8
DDHD1,-0.196786253,5.9409024,-1.081422452,0.303230551,0.999972288,-4.589858149,-1.146142362,73.82339034,60.11507327,69.56536848,53.54521985,41.70259673,55.99781535,61.70759117,62.61386562,68.68221271,74.71701315,10
KIAA0930,-0.216134492,3.676348346,-1.081086893,0.303373166,0.999972288,-4.589919792,-1.161617016,16.63006525,12.78889773,13.45793849,9.019549022,14.26815514,14.70688028,14.89970831,12.88311522,9.176749598,12.22488877,4
KCNQ4,0.213225164,4.397729071,1.081034685,0.30339536,0.999972288,-4.589929382,1.159276868,20.46155615,17.68658627,18.97445697,19.52240428,16.03859372,29.67696805,22.77304858,28.82073569,19.87021869,20.81055198,3
BAZ1A,0.168402557,3.423406133,1.080988076,0.303415174,0.999972288,-4.589937942,1.123813439,10.69909654,8.386291966,10.77131809,12.88495639,13.73989941,10.72144164,10.07594272,9.6523134,10.94135157,10.35107911,4
ZC3H7A,0.209749846,3.189125748,1.080535052,0.303607814,0.999972288,-4.59002114,1.156487639,8.404025764,7.957546642,8.359972955,10.55165768,12.84642773,11.73195698,7.708193234,9.722988714,7.172921677,8.333581048,6
CGRRF1,0.340463171,4.962071231,1.08037532,0.30367576,0.999972288,-4.590050469,1.266163025,24.6273378,25.90128456,28.92210222,78.23013453,35.78144514,23.91152501,28.67190177,30.29803069,25.98295296,31.05671725,8
UGP2,0.690164431,6.427538819,1.080299071,0.303708198,0.999972288,-4.590064468,1.613467403,67.88397006,63.54026759,54.1418716,425.7538955,104.7075517,213.6905717,45.88092585,78.12925594,41.668501,67.18843967,9
USP48,0.694281051,4.17571143,1.080273481,0.303719085,0.999972288,-4.590069166,1.618077884,9.734125055,19.54114249,11.29529355,61.76673102,26.39640022,44.86349271,6.217863529,14.01396109,9.86783878,27.50318565,8
EDN1,0.5178257,6.506146146,1.080261298,0.303724268,0.999972288,-4.590071403,1.431795747,83.75850293,57.80177045,72.99870362,56.21822083,349.0069314,83.31507012,66.8600833,135.4409238,103.3265748,71.22011948,10
RDX,-1.333077131,6.299818392,-1.080173112,0.303761789,0.999972288,-4.590087593,-2.51939465,144.0576511,258.3416869,91.47325113,356.7150701,89.31161534,244.3319672,6.021067051,25.61335419,10.79151765,208.8747576,8
RPL7A ,0.238563274,7.533566172,1.079985788,0.303841503,0.999972288,-4.590121981,1.17981714,166.3071069,178.9861465,150.9896148,317.0245632,152.5317521,218.3394925,191.0476346,201.4450485,149.0978603,175.0900539,3
CNTN3,-0.988664718,5.088156439,-1.079737098,0.303947355,0.999972288,-4.590167628,-1.984347533,54.43575246,51.4521592,59.26148665,69.06927665,24.4476361,113.8283419,6.872920721,25.91420423,4.753413288,76.79974062,9
SMARCD2,0.158379936,5.052918144,1.079690025,0.303967395,0.999972288,-4.590176268,1.116033193,32.4490405,30.32797201,29.51702729,34.1515579,33.57334444,34.85689797,38.64104614,42.25453857,29.75071103,28.81163953,5
SESTD1,0.539041963,7.311335546,1.07962596,0.303994669,0.999972288,-4.590188025,1.453007311,126.0150701,114.4032052,126.8150701,325.8650701,273.0300518,298.142917,49.35365395,165.13533,130.8571196,197.5386621,9
HDAC4,0.501500903,5.329440796,1.079516363,0.304041333,0.999972288,-4.590208139,1.4156856,43.67731557,21.89777512,32.75505844,89.55719501,70.40860409,50.36073147,16.27367246,42.36279769,28.70197417,56.11524571,8
ZNF204P,0.782195417,3.752614166,1.079141083,0.304201157,0.999972288,-4.590277,1.719745901,8.136408077,11.35701727,8.487431375,121.9150701,18.44674324,15.54707945,7.494393638,10.87828318,7.837485673,11.29591572,3
TTTY9A ,-0.249667074,3.192347584,-1.079100017,0.30421865,0.999972288,-4.590284534,-1.188932717,10.26450845,8.500960323,12.58929114,6.21416567,8.621458761,6.890055655,9.902538542,9.375934697,13.41138839,8.066686974,4
MDC1,0.415117383,4.806557215,1.078188591,0.304607092,0.999972288,-4.590451705,1.333407163,20.76356785,31.35210778,18.39768258,53.86290404,33.11107345,49.46012617,15.67220076,20.31251499,22.41805931,39.06943982,7
CBX2,0.187732568,5.492441616,1.077891281,0.304733884,0.999972288,-4.590506218,1.138972227,35.6730297,48.20227387,40.37234021,58.63833016,39.1891375,58.49929906,47.21560959,40.37234021,42.94114217,44.75733645,4
PKD2,0.57707182,3.28773211,1.077681305,0.304823456,0.999972288,-4.590544711,1.49181829,6.908112849,10.4901723,5.548459957,29.73121044,23.51765869,15.12126854,6.149497614,7.582646668,5.844066537,6.810434477,6
YWHAG,-0.831149759,11.35811299,-1.07754179,0.304882981,0.999972288,-4.590570285,-1.779102657,4243.93051,3997.91507,3574.525531,5190.285086,3135.646295,5411.01507,385.9512229,1508.312827,951.7606877,5249.986459,10
SFT2D2,-0.247006803,6.306528354,-1.077416935,0.304936259,0.999972288,-4.59059317,-1.186742394,98.08366548,70.84376088,102.2381243,75.95563046,72.7440386,73.99353989,49.66114626,109.1748427,92.14043211,66.51048542,9
ENPEP,-0.17935061,2.33582099,-1.077391952,0.304946921,0.999972288,-4.590597749,-1.132374063,6.26667569,4.322793532,6.166427826,4.212881238,4.94437131,4.111214674,4.94437131,5.732647897,5.522294402,4.802198509,3
DNAH5,0.14227961,5.527636318,1.077241039,0.30501133,0.999972288,-4.590625407,1.103647618,42.91628129,41.50145491,44.80471316,50.30430954,49.49859062,47.55367896,52.25588847,47.87157558,48.81072455,37.82020708,5
PTPLAD1,-0.564947658,4.798950626,-1.076547159,0.305307606,0.999972288,-4.590752544,-1.479333837,34.31825316,44.51576612,32.13543877,63.81705214,19.88263721,43.05056774,14.36539881,11.93692708,13.51855086,44.94978547,6
C5orf51,-0.621847383,5.385467211,-1.076524545,0.305317265,0.999972288,-4.590756687,-1.538844424,61.2872459,76.73129025,38.39969798,95.26018296,50.98546577,63.13973721,11.9827329,24.78877011,19.3283771,51.23119366,8
TSPYL2,0.199086988,7.79643962,1.076445121,0.305351193,0.999972288,-4.590771236,1.147971629,205.3610787,227.5071528,176.0021353,336.7339673,206.0298431,265.9763678,217.3988347,196.7150701,210.2443621,216.1281854,7
