Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
LAP3,0.446834782,8.783581033,2.615262088,0.014965042,0.126807244,-3.090388838,1.363046502,298.7430045,449.1499928,303.0249928,336.0078753,456.631387,304.7749928,403.1290643,355.6922324,348.2431674,369.379735,655.0066386,934.2185204,419.259134,444.4542528,726.763251,507.5747461,421.9350816,545.1307266,647.3363658,334.2165562,743.913473,394.1715616,377.0264534,354.4833261,24
GOLGB1,0.442948951,7.610440767,2.6150473,0.014972376,0.12682115,-3.090814233,1.35938014,179.2425471,162.2909018,144.4152416,162.1754462,142.5605779,217.5973674,126.5757661,154.6247349,164.8079312,127.1292831,196.4427303,264.7660675,297.7346818,250.531147,365.9605996,192.1759775,207.9971781,236.2149703,221.7174705,144.792247,126.4093077,222.6167229,341.4726274,268.4957404,24
HRK,-0.595974878,7.092594218,-2.614548554,0.014989419,0.126855822,-3.091801949,-1.511493608,205.8043405,190.2367139,212.2663811,127.8845022,470.5508599,169.4196945,92.89819654,138.5086147,121.7212115,202.1506196,95.3134329,106.3120395,71.68927839,76.03204824,161.5707052,134.8881345,153.9618579,74.50772518,207.1890922,155.4313892,109.5468491,113.5906005,109.3883428,107.5240119,24
SLC13A4,1.350931031,7.025616821,2.614251943,0.014999563,0.126858492,-3.092389308,2.55076684,76.69916822,44.02706362,98.64661018,79.87025859,99.4461431,66.25779722,61.14514067,52.51652227,77.53633759,50.97360657,1030.51072,1243.738775,107.7242849,386.9287416,558.1499928,141.4062599,43.05892933,405.8791595,114.6599693,98.99807102,286.9803147,165.2543138,58.86819706,110.2738326,12
OSBPL2,0.242079996,7.581647631,2.613549847,0.015023601,0.126869728,-3.093779483,1.182696578,188.8429835,147.0988706,207.4763539,196.4298573,190.3504146,117.1434194,171.9179935,170.7220655,230.5458719,196.5898132,211.3128946,187.474881,236.079727,214.0462045,184.7027793,240.608342,217.0375035,203.9838877,162.3266209,198.6992177,209.7358855,212.9912399,159.977272,195.5079211,24
RPL11,0.270342588,11.66516136,2.613532539,0.015024194,0.126869728,-3.093813751,1.206094197,2793.7737,3732.902668,3180.123469,2953.93253,2956.057172,1949.309206,3088.017145,2612.876365,4453.461749,3126.152731,4024.966035,3739.928841,3999.986306,3757.801966,3579.903238,3900.589977,2909.039466,3166.881558,3132.571431,3302.254363,3924.950894,3225.888541,2474.691659,3166.822425,24
FLI1,0.747575552,5.349696252,2.613350392,0.015030436,0.126869728,-3.094174374,1.678968952,42.58349352,42.57289284,28.68467152,18.04890189,24.43796951,21.21763222,42.26734307,23.43595576,56.61225546,32.0237777,109.6759958,145.8046143,84.21016255,90.87695246,57.48089895,42.12740052,24.10252159,35.07201438,36.49930179,38.73674836,52.28339805,33.18053403,25.92901251,32.0845362,17
TLR4,0.40683382,5.499926467,2.612794051,0.015049517,0.126912725,-3.09527576,1.325773039,37.88147024,37.18980282,32.38968357,40.89491107,30.75251824,37.0056896,57.77621179,31.85288869,47.68925741,38.53782518,67.91730724,64.68957818,49.56389104,58.66028088,80.02409207,66.26299761,30.20257357,39.20288534,41.83858173,50.0862824,47.70050454,30.80799321,53.87167446,56.90178989,21
SLC38A7,-0.362634011,6.758951853,-2.612563302,0.015057437,0.126912725,-3.095732535,-1.285771263,94.52580601,110.8654825,132.1583291,138.2195588,133.0145931,102.3337185,156.5326601,177.3579512,105.9022531,112.7826113,86.01576295,110.6255417,91.32596574,84.78903338,109.5811714,103.2005721,117.2486078,87.22936419,69.34887284,115.7503672,106.2023635,165.5191709,107.7338891,60.61075075,13
WBP5,0.555454879,8.878803226,2.6118716,0.015081204,0.126912725,-3.097101656,1.469631933,558.2690271,491.4304607,257.7519981,217.4043313,703.8040722,305.6448086,326.5904092,286.4584347,406.2200929,381.1499928,839.1083261,839.401795,608.2091494,653.617502,753.5300971,501.7688284,388.5483926,576.1847516,627.5125128,446.1499928,353.4616239,308.8544545,504.7517069,800.6568071,24
PHF2,0.24992802,8.19627199,2.61182099,0.015082944,0.126912725,-3.097201823,1.189147784,323.8600333,271.1054217,232.6628381,234.5056202,245.2468551,178.2785449,342.1929873,303.3769217,342.6664922,264.583659,318.0801494,330.1975867,338.9130964,295.3504203,317.9717571,371.3232041,309.8974085,265.2004761,302.389422,345.7202155,330.6593611,255.9383091,288.1231089,320.5883887,24
PROSER1,0.266338207,5.562867854,2.610917762,0.015114035,0.126959034,-3.098989314,1.202751173,33.82295402,46.5099497,32.14421737,42.20695813,37.48000596,51.10742819,45.28542752,50.30718451,46.81791288,41.58948662,56.64522974,47.32854264,50.74121292,46.21869879,76.71739558,51.66727109,48.24949123,42.20403203,52.70993891,51.0342556,49.58798073,41.1368115,52.27969614,58.68599634,16
SLC2A3,-1.035816533,7.503406855,-2.610607387,0.015124733,0.127001005,-3.09960347,-2.050273727,315.1083261,1034.45305,92.24200286,283.4288814,175.1109088,895.8596503,142.4523728,283.9451282,48.62784709,115.1559612,324.7087703,65.19533866,91.07412464,140.6596108,81.84168936,213.2279704,292.9254464,196.4270085,273.3650231,77.36462347,124.2776609,193.8805854,215.1525875,179.4027818,21
GABRD,-1.03662124,7.686155663,-2.610420794,0.015131167,0.127002462,-3.099972674,-2.051417648,189.1081764,392.440409,147.6085068,457.684458,203.0425735,696.7839357,344.8961318,610.7459167,95.00644148,307.0882766,50.50975071,80.62477848,128.2482235,81.71290997,96.60387137,138.454672,628.2842089,349.7973995,176.6992967,114.7776556,109.6638685,500.6148903,258.0004235,215.8585047,13
MDFIC,0.69134232,6.886730236,2.608953233,0.015181864,0.127240931,-3.102875976,1.614785257,143.0202147,112.3181273,104.5737566,53.4097525,117.0167987,46.42719683,85.27516329,71.81575385,145.8137817,84.19773536,246.0895679,217.2216318,137.40154,154.4562897,350.6083261,138.3753888,51.18597889,145.8548221,204.5184614,95.21075737,137.5119904,80.27404973,123.9134739,141.7246143,24
CDH19,1.034696059,6.159306372,2.60759422,0.015228954,0.127485519,-3.105563754,2.048681992,58.11665649,57.39692249,28.98901395,26.20608323,42.08052086,125.3846726,43.59058966,25.48866424,86.01638708,46.98590044,51.83399185,160.9989901,617.6082345,116.7282454,109.0527153,66.6371835,40.22911611,78.6249284,268.3711551,48.6449101,71.62130962,43.65180657,76.70564824,121.4503024,24
TAGLN3,-0.999337516,10.47521912,-2.607450578,0.015233939,0.127485519,-3.105847796,-1.999081813,2257.879941,3012.886868,1144.474852,3069.894106,1911.850465,2638.47702,2278.554304,2468.261023,530.5922706,2694.582893,526.8034875,307.960881,414.8355353,520.7604762,1109.501514,2025.831877,2809.935969,2008.574384,810.4729395,1423.933445,849.8584159,2869.206685,2371.104271,1666.247113,24
LOC101060604 ,-0.166609414,3.64125503,-2.606192845,0.015277653,0.127607481,-3.108334521,-1.122417504,13.67699026,13.75816254,11.68958846,17.57710137,12.35004614,14.20642465,12.14161774,13.20622844,11.94592942,12.17412685,11.85579034,11.35620479,11.62057865,11.96382351,12.10581938,11.58697933,12.70876797,13.49901207,13.14659008,10.90673264,11.28239854,11.41455466,12.78431812,12.05609344,5
ZNF141,0.19878261,3.731215588,2.605964223,0.015285612,0.127607481,-3.108786473,1.147729457,11.94787452,12.42365949,11.14884184,10.99170781,13.24142561,12.52681187,11.82983137,12.99958148,20.90635493,14.69840079,12.74043621,13.4865986,13.80044458,12.88480189,14.04495638,15.07868037,11.84327424,13.65394494,14.6101627,12.30575671,13.36042556,12.89243905,14.22624892,13.77971914,4
PREP,-0.542284264,7.800760543,-2.605753643,0.015292946,0.127607481,-3.109202738,-1.456276461,232.0331224,342.3744329,135.9769759,389.2722848,230.5398224,388.9815519,299.9528805,401.0872795,128.4475982,247.9450255,146.6241568,165.1496881,133.6031199,151.2402708,212.3539748,202.3196474,333.1130079,334.1939404,142.3608354,184.8320143,154.1254731,343.7597188,247.918069,195.2676012,14
RPH3A,-1.203164626,9.298705638,-2.605548826,0.015300083,0.127607481,-3.109607593,-2.302441699,870.9095361,873.4826187,410.8368972,1975.756931,1212.40813,1029.838056,1188.188174,2308.096869,289.2804423,1157.973569,153.5882192,79.11347312,196.0891245,220.16205,373.1432259,655.8583261,1804.024993,1273.149993,380.3050492,557.5781695,451.8481574,1216.794855,1028.566659,605.126803,24
ST3GAL2,-0.404552275,6.258608162,-2.605220672,0.015311523,0.127607481,-3.110256209,-1.323678057,68.61830371,102.8645664,74.06012566,103.8473518,95.9948054,94.47468518,79.10181084,135.3010025,87.59037782,88.78341505,54.61998156,46.87898337,43.52082151,60.56455598,58.65675936,75.0602885,100.5954368,62.25775524,84.35608036,77.42421492,57.33328017,115.8464726,73.65193229,67.6011448,15
TMC6,0.499449611,7.182765623,2.604531321,0.015335582,0.127760194,-3.11161861,1.413674142,122.8847298,142.2831268,98.34330351,82.29824407,156.9596214,109.3999539,116.3999062,110.7683871,272.3708451,149.7388481,163.0244095,208.1215713,347.8691563,211.4615803,184.6708186,150.9856863,144.843467,100.760107,157.3240651,161.5405463,211.3621096,103.8936091,91.39726622,118.2087919,23
KIAA0485,1.044217886,6.645275325,2.60399943,0.015354169,0.127779888,-3.112669683,2.062248069,190.9959117,82.83765515,87.45703368,35.20843436,57.44960133,40.88995923,46.15983368,40.18569944,203.7076935,62.8127241,172.5131454,301.2813971,304.6597928,179.1868988,258.9425036,103.9547477,32.12448476,112.2206892,145.1874572,119.5076985,85.67039085,27.0957248,144.0704717,235.9178738,24
NFE2L3,-0.172996119,3.836278485,-2.603971282,0.015355154,0.127779888,-3.112725304,-1.127397379,15.78116076,13.8030586,16.45191817,14.15666223,17.80511951,14.78895363,13.18164777,18.65003057,13.93771202,13.7079075,13.21640269,12.86610541,13.54605268,15.42488592,13.95129273,14.87042742,12.34046744,12.04806699,14.48242401,14.16681433,15.48891096,13.8093519,13.10606232,13.14890906,6
ALDH3A2,0.344238203,8.746743091,2.602957521,0.015390641,0.127914481,-3.114728268,1.269480473,469.6189364,443.549695,340.9833261,423.5249928,319.5169175,301.715526,441.1152503,253.887011,371.5458261,414.6360979,403.4473902,582.2437892,599.2749928,466.925349,390.3133718,475.9397531,604.6916595,383.5368639,644.6083261,431.1431335,641.9322228,408.1075825,343.6403756,439.6913241,24
GAS2,0.325935903,4.704939123,2.602671129,0.01540068,0.12791982,-3.115294039,1.253477329,30.22068422,18.72382114,23.91584023,22.42323983,21.15415622,23.36737526,21.34811057,20.03948942,22.7171718,24.0798845,25.88052312,41.66253475,24.91333495,24.31489122,29.20539654,24.14127336,24.70122387,40.84973395,40.87990406,21.71973717,23.95806901,25.22996226,33.95350983,33.01814465,15
GLUL,0.417096961,12.76952174,2.602242026,0.015415734,0.127960519,-3.116141673,1.335238039,5642.399379,5881.938789,8329.566659,5313.056066,8018.593043,2183.14589,7267.80326,6469.802119,7499.608326,7737.901917,9063.855729,8066.568987,8230.315479,9926.858326,7438.509441,7033.601016,7392.513027,7522.269964,7040.915302,8416.451049,7402.716563,5302.978264,8282.315356,7678.460011,24
PLOD3,0.358430889,8.276190282,2.601956973,0.015425741,0.127960519,-3.116704714,1.28203077,366.0700456,237.250782,304.7057799,198.5306777,204.2907173,311.1293348,277.5584457,244.6637335,381.8223627,267.3576923,356.0128034,369.9245829,417.2799259,403.9570017,364.7489414,339.8381419,376.9220247,217.7938066,276.6991431,364.0865127,408.9714517,281.8825886,217.3147609,470.5884063,24
NBAS,-0.285552744,8.137840354,-2.601927385,0.01542678,0.127960519,-3.116763155,-1.218877166,351.2749928,327.4925753,286.237855,421.5890938,336.1083261,285.4429288,290.8970549,293.8477569,253.2373269,339.2784773,222.0701577,210.951071,217.379127,223.7557758,210.607542,280.5615208,424.9833261,290.0797951,247.5274722,268.2178423,289.2611018,306.4094829,248.4152119,261.9815882,24
SIAH1,-0.337742497,5.44453335,-2.600819916,0.015465721,0.128133772,-3.118950316,-1.26377751,58.31067154,73.89951256,48.20322851,48.74376725,41.23209224,64.15267319,41.28741994,40.76931505,31.5382892,31.08447413,41.65686425,34.50772297,44.00878168,31.65073116,58.04179097,40.88135563,48.92487896,53.77182367,45.33611992,32.15303389,32.25292157,40.18432397,43.69311277,47.45467731,22
PRKX ,0.642639588,5.640102451,2.600547762,0.015475304,0.128133772,-3.119487721,1.561182924,65.70237341,52.02301633,41.14675208,29.49462671,32.83798419,28.57534841,33.99176581,26.87631791,72.44875925,28.37337403,101.6454593,103.4955605,105.8479586,96.43807495,81.99577111,61.27315079,35.89080172,36.5047802,41.40700827,54.98834751,57.05782621,30.67207066,40.26718579,67.5402213,13
LOC645166 ,-0.517016844,8.544881591,-2.600345,0.015482448,0.128133772,-3.119888083,-1.430993227,546.6499928,395.2493414,444.9295843,632.3362912,567.9657536,336.6222061,426.7348292,516.1186295,449.236046,508.3927887,180.7785392,200.4423856,187.6570354,335.8988304,277.4850486,254.916433,501.0610186,294.4833262,322.1845651,314.4296291,469.785955,646.0502958,324.516172,390.1038246,24
SLC6A1,0.58283383,10.23834234,2.600083175,0.015491677,0.128150048,-3.120405041,1.497788408,834.167217,403.8782649,1070.538968,1221.066659,1096.733326,388.1622727,1567.555441,1788.408229,1623.899993,1428.614689,1520.850711,1951.417645,988.2033563,1159.296379,1600.644509,1660.499167,1252.290939,1436.083156,996.7014856,1415.041468,1355.084501,1751.108619,1654.405657,848.9460373,24
PDE1B,-0.475362909,6.829900638,-2.599232362,0.015521702,0.128350763,-3.12208473,-1.390267897,84.73971789,163.9537881,102.7539446,208.4429114,138.8620357,171.6108861,125.3696618,182.9433917,141.224995,106.0192006,71.0249559,65.2477194,80.38817691,110.7063638,69.3741227,82.56208392,203.0560369,103.8509224,88.69516749,112.9082588,93.58059474,146.1063722,120.9942187,109.9007233,5
FAM198B,0.552479672,5.225080733,2.598835122,0.015535739,0.128419169,-3.122868865,1.466604298,31.04910818,24.49830607,22.15458779,28.02780762,24.14896993,25.73664973,43.6541381,38.77321341,34.6377517,52.69948014,42.15606014,28.8813747,24.35142174,46.53329994,63.28482994,68.91838024,23.56996095,56.57988832,62.53619674,38.06181298,41.44143176,20.90162273,72.23610885,51.84789889,18
USP10,-0.334766858,7.491012495,-2.598389489,0.015551501,0.128501772,-3.123748449,-1.261173585,183.806765,263.8166607,207.7222934,246.4842532,174.1544361,256.0442733,174.7496169,195.4428483,119.4158974,249.8999988,196.050551,147.0899727,166.8909288,140.8742935,110.7751603,211.4835752,179.675176,155.9442608,205.7250847,197.1926234,202.6126591,148.4918977,158.8849024,135.5173768,24
LMF1,0.361690598,6.112970545,2.596958324,0.01560222,0.128700929,-3.126572711,1.284930741,43.10316619,46.8890261,60.93363704,76.47868401,65.75381032,38.13072783,75.1730545,77.90620112,81.66774539,77.06757307,65.55342606,92.00135404,90.37388577,75.67907859,69.95649699,91.40109695,75.92730564,68.87314489,60.10211903,75.51895676,95.81956082,92.82464321,66.52263055,45.30030416,24
RUNDC3A,-0.806802923,10.3947867,-2.596915654,0.015603734,0.128700929,-3.126656904,-1.749330549,2144.483326,1878.000448,1747.572817,2254.022753,1904.998294,1478.246439,1843.536241,2586.737738,774.2153107,1787.578015,592.7824616,379.288857,385.191246,755.6464124,915.0013848,1267.733326,3062.930756,1490.192727,1411.113977,1427.931298,757.5740905,2736.039446,1882.233326,1565.517717,24
PDXK,-0.419156785,10.38875116,-2.596894387,0.015604489,0.128700929,-3.126698865,-1.337145802,1597.449698,1391.073624,1608.970439,1920.441659,1734.779992,1250.00369,1858.490113,1776.301578,1370.715018,1351.964376,1105.959394,572.598674,950.2531567,1071.576197,939.0983391,1434.233326,1928.765239,1238.034467,822.1113183,1415.362753,1363.191659,1830.349196,1365.78261,1518.028436,24
YIPF4,0.384819071,5.53797614,2.59527185,0.015662185,0.128975766,-3.129899718,1.305696029,45.926631,34.79436924,29.23471357,34.4836756,41.40482579,44.93072807,36.15856481,48.31249545,34.13796506,37.17501653,43.71948405,66.34888866,55.12796111,46.3853928,71.11236311,55.05206407,44.77899156,54.81058411,88.59472956,43.26364281,36.02035064,40.85758491,60.58927753,63.27321423,24
NRGN,-1.002436678,11.71616652,-2.595064568,0.01566957,0.128975766,-3.130308555,-2.003380807,4868.877979,4887.190988,2750.630016,6188.552502,5809.877342,5017.753788,5638.68935,10031.86994,1578.455129,4998.066659,1249.587302,798.9710107,670.4307467,1708.75702,2368.462764,3148.964566,7001.232044,5996.203339,1598.285722,4198.681478,2514.327103,7786.099597,4328.270363,4124.779705,24
DNM1,-1.021223132,11.34256953,-2.594533793,0.015688496,0.129024901,-3.131355359,-2.029638979,3783.58019,4471.604614,3210.364061,4882.686537,4008.550903,3432.165491,4697.557986,5262.461236,933.3891961,3878.72672,1072.595717,478.279373,511.5488792,910.8277025,2023.664203,3168.792302,5802.259409,3668.368293,2233.78697,3097.485401,1721.410901,5178.025994,3903.65379,3450.048227,24
SOX9,0.55526258,9.213506299,2.594488698,0.015690104,0.129024901,-3.13144429,1.469436056,652.7646168,334.4242349,559.1916595,501.5338231,593.6398852,151.9050713,805.9745662,445.1760496,733.4833261,560.0262996,788.1379195,991.8053695,630.0622961,591.876861,649.4433045,1113.174184,588.2119441,469.4548614,624.4644678,765.6798136,871.3368597,472.3583261,522.6083261,754.1806285,24
MDM1,0.558199722,5.480147258,2.594186014,0.015700908,0.129039829,-3.132041191,1.472430687,79.27480379,28.11929116,34.27696502,28.7666206,32.1679427,18.51835078,42.26734307,36.16283155,37.55621654,38.69837987,74.55547102,59.74918054,40.40174474,33.58684058,85.95445009,72.63286125,48.84294194,48.4445045,68.22729841,40.10624954,29.76475766,39.91244797,63.70325596,72.7544255,24
BAI2,-0.638794622,9.333756092,-2.593951084,0.015709297,0.129039829,-3.132504454,-1.557027713,554.7597485,1103.591714,595.8791595,797.2145409,683.4705657,1216.899993,774.0249928,1702.6621,585.1906265,707.8445898,325.2584086,244.1728545,288.7368954,420.8938054,519.9886639,592.5745483,970.4624928,776.6718734,660.5327044,673.97077,469.3060496,1179.149993,729.6011515,510.3088346,24
MSH5-SAPCD1 ,0.368941074,5.457074464,2.593783004,0.015715302,0.129041573,-3.132835879,1.291404602,37.20336314,31.28270912,43.52668525,31.41155587,34.72815629,45.67153075,42.67651077,32.91278196,43.04865389,36.00221348,54.83924514,88.63639623,50.4393464,43.61809261,54.60551683,52.8895556,30.31693924,39.89929057,38.85455619,56.35977123,67.02167202,40.54970536,53.86807194,40.51268914,5
NFATC2IP,0.308712571,8.54928021,2.593594136,0.015722052,0.129049433,-3.133208281,1.238601906,400.0886641,317.0625585,337.8634325,393.8556869,246.328842,216.3011701,398.840996,345.4051951,338.6560984,381.1920428,376.0741933,505.1083261,547.4391027,312.6185555,466.0337202,434.3196704,351.1059866,422.2333261,484.8462374,454.53545,354.2896676,373.9813633,410.9863118,311.6994141,24
OLFM1,-0.905229715,10.66047577,-2.592837462,0.015749123,0.12913369,-3.134700113,-1.872842676,1845.350952,2787.924512,1262.610597,2696.861741,2625.434318,2674.572859,2139.823792,5081.621998,597.8662734,2416.806308,1009.460223,395.5666595,413.4833261,711.4300021,1392.018165,1602.043529,2721.858326,2124.308691,1462.274993,1693.804105,933.9416595,3083.330314,2466.900753,2028.132479,24
