Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL,countP
CLCN4,0.068647792,5.619392494,0.310878324,0.761387475,0.931500907,-5.25135254,1.048733267,38.68424628,59.18707072,46.95258576,51.98293883,66.4610856,72.51869538,42.26094898,39.18303642,52.34952566,35.30271885,9
KDM3A,0.039384413,8.019301905,0.31077706,0.761462533,0.931500907,-5.25137795,1.027675232,239.0698393,268.2031963,257.1965541,253.3453353,238.2585792,353.0352039,255.6900118,262.1826977,219.511404,267.2366008,10
C22orf29 ,-0.02945602,6.524188698,-0.310757878,0.761476751,0.931500907,-5.251382762,-1.020627218,101.0063902,89.14408896,90.38764912,78.78170342,97.55053322,93.28658894,87.49246013,87.18473345,102.1751781,95.93647543,10
GNAI2,-0.056934343,7.149250083,-0.310555727,0.761626596,0.931565585,-5.251433459,-1.040252924,155.2406801,137.7526153,145.3123612,118.6842669,89.94087164,135.9071065,162.5924218,156.4757516,164.5946041,175.9640367,9
WDR82,0.023477379,10.03018259,0.310516639,0.761655571,0.931565585,-5.251443258,1.01640641,1045.249653,1029.596079,1026.665636,1043.528085,1033.70354,1040.470109,1128.015143,1000.068075,990.3242055,1127.952072,10
NUDT2,0.075867073,6.746922463,0.310510273,0.76166029,0.931565585,-5.251444854,1.053994306,91.30938085,143.3213209,84.7796392,148.9642015,85.14777328,133.9085502,70.85998094,98.3924233,105.4357461,147.4784465,3
ZNF275,0.033750889,6.041318895,0.310424427,0.761723928,0.931599642,-5.25146637,1.023670127,62.77985835,64.79947621,66.8538947,74.99329368,51.27774284,67.91488081,69.59993506,69.33564418,66.61396441,67.2382696,10
CRADD,0.025655894,7.295702918,0.310025521,0.76201966,0.9317508,-5.251566275,1.017942375,158.9965108,153.4707292,153.1243987,149.0924218,160.2848129,144.7298442,171.5859397,162.5924218,148.5993605,171.1164078,10
MRPS6,0.067684288,9.65572567,0.309951,0.76207491,0.9317508,-5.251584924,1.048033104,624.2305804,907.0924218,839.856502,754.7949116,633.4816532,1382.172434,825.1790803,639.9960883,933.790028,752.1923375,10
HSF2,-0.097591451,8.787597323,-0.3098811,0.762126737,0.9317508,-5.251602413,-1.069985652,393.0132642,665.9371247,380.0532241,382.9910113,719.046622,596.1166589,509.7370927,468.9109481,321.3820182,226.4039033,10
NRIP1,-0.099697365,9.847551405,-0.309761108,0.762215706,0.9317508,-5.251632426,-1.07154866,823.3344712,1460.963688,751.6823181,840.0591817,1917.455727,896.3728274,939.1551018,600.4701044,987.1149513,606.3357288,10
LTBR,-0.038270681,7.302414383,-0.309537841,0.762381258,0.93178038,-5.251688241,-1.026882193,158.0299591,158.3816023,166.1446873,151.8609571,149.2229412,123.688098,177.1588776,161.7476551,147.3210633,195.1873575,8
NLRX1,0.035173695,8.284599202,0.309504171,0.762406226,0.931790066,-5.251696655,1.024680183,311.1908851,290.0639473,319.1408936,295.0504295,275.6556292,264.8850989,352.1981402,313.6157046,345.8888423,366.5924218,10
FAM111A,0.04752421,5.910889955,0.308850601,0.762890924,0.931992473,-5.251859798,1.033489843,62.11634658,48.6933821,67.19649815,76.90404446,60.72928884,73.80984548,53.56158714,57.97109494,60.03670986,47.59768083,10
RHBDD3,-0.042239387,6.105414387,-0.308845628,0.762894613,0.931992473,-5.251861038,-1.029710929,60.77541763,74.87421524,76.27470567,55.97290331,78.73037784,59.57316724,82.69548461,72.22978967,60.40757439,72.81611145,6
ASNS,0.085427552,5.211761643,0.308767237,0.762952756,0.931992473,-5.251880582,1.061002129,44.54351626,32.45170782,31.09306708,36.75324954,26.57252851,69.85920936,24.33370054,47.49800486,33.37637405,41.30525034,9
TCP11L1,0.032894519,2.975877406,0.308679253,0.763018016,0.931996114,-5.251902513,1.023062667,7.377193486,7.786926854,8.080404851,7.886800235,6.957818854,7.151142326,8.304316239,7.266270124,9.493662195,8.705518906,3
KBTBD4,0.050883854,5.703455257,0.308351559,0.763261094,0.93210566,-5.25198414,1.035899363,51.32546152,56.63471472,45.20129361,48.07437783,76.58809753,62.62060908,47.65344032,43.82123452,45.6173305,51.14977067,8
C1S,0.07477006,8.764888199,0.307705959,0.763740064,0.932176397,-5.252144707,1.053193162,495.4404651,385.6502107,386.3944301,809.2873077,328.4129159,556.0942554,357.3041627,433.1851587,367.3934263,391.0319724,10
SEC24D,0.049249625,3.820035789,0.307337451,0.764013507,0.932208478,-5.25223621,1.034726602,15.70983683,16.0540022,10.39793955,18.18520736,13.22282914,13.46605549,11.5915857,13.5593116,16.2693466,14.54513119,10
SFMBT2,0.050817867,5.063001725,0.307277343,0.764058111,0.932208478,-5.252251125,1.035851984,37.14557436,32.86227414,28.41949098,44.19617146,43.61160257,30.95166757,26.27443774,29.30715868,34.84413415,31.37800409,7
MAD2L1,0.045202043,4.10012908,0.306925776,0.764319019,0.932309718,-5.252338305,1.031827672,15.21593705,19.6935102,15.76117617,16.78033525,21.45014272,21.42531681,17.96605248,15.91717203,13.95766414,15.13974439,10
AIF1L,0.046165817,6.851685046,0.306090205,0.764939242,0.932659615,-5.252545114,1.032517201,137.2358331,109.0022018,96.29440292,109.2749117,121.0082206,139.5307854,134.8354128,118.6339706,85.98796089,115.5226908,10
AX746755 ,0.057026978,6.282131492,0.305982409,0.765019268,0.932677081,-5.252571754,1.04031972,82.79253984,73.79334808,71.00211428,117.7400519,69.39762529,86.18612153,53.00992921,78.99274928,77.42269791,82.28137313,10
DUSP6,0.098399199,6.127946589,0.305782254,0.765167869,0.932771445,-5.252621194,1.070584892,86.33925106,45.76424574,75.01502997,113.9500636,32.84564378,90.63743309,88.8330164,73.27882677,67.23032195,63.5998984,10
TTC33,-0.047485269,7.845891002,-0.305514759,0.765366479,0.932840863,-5.252687219,-1.033461948,236.9369456,291.4703141,188.9456589,238.5759632,295.5085089,254.4438412,217.1956294,208.9064476,210.2092019,186.0707214,10
PDGFD,-0.092198492,5.996952423,-0.305462568,0.765405232,0.932840863,-5.252700094,-1.06599339,106.6007701,51.83265158,53.91484885,93.9929432,45.81525031,84.84474617,68.95550879,41.85804641,45.14000846,79.6001038,10
RNF125,0.045996793,4.709379573,0.305333502,0.76550107,0.932840863,-5.252731926,1.03239624,21.4770894,23.84022926,32.70620957,26.0647518,23.39475783,31.027567,26.0647518,31.72841748,21.35098199,26.84660224,10
CILP,0.050366763,8.582145677,0.305016052,0.765736808,0.932932163,-5.252810161,1.035528143,379.2002481,338.7924218,407.1997703,551.5971937,430.2891522,395.3965361,303.566312,397.1226066,306.0603522,377.4177932,10
CRISPLD2,0.054417864,7.405444384,0.304917784,0.765809787,0.932932163,-5.252834363,1.038440002,193.6084895,161.7148826,143.7829287,176.5472624,238.0535611,162.8772679,160.7677775,200.0719578,118.0849003,167.5912929,10
RP11-554D14.1,0.035722588,4.317324309,0.304694221,0.765975825,0.932995907,-5.252889396,1.025070111,18.39611982,19.99375173,20.45169613,19.22529019,19.34100158,15.81467296,22.80822344,20.17592746,20.5505316,23.70998159,3
RPL23 ,0.044870903,5.488801702,0.304629239,0.766024088,0.932999934,-5.252905384,1.031590865,42.10868774,45.71867429,44.0606396,60.95906503,36.72841852,48.20053687,35.47669716,48.47900609,45.65002474,46.38665806,8
LOC101930405,-0.048850098,4.148495266,-0.304314563,0.766257821,0.933094008,-5.252982761,-1.034440093,18.88270434,15.26717827,20.77412736,15.84058861,19.60321241,13.28438533,21.29381442,21.4195782,15.03538414,18.16562844,3
TP53INP2,0.059721773,8.920569397,0.304273874,0.766288046,0.933094008,-5.252992761,1.042264738,491.8899425,489.1924218,433.4862663,559.4277696,385.4977681,631.1924218,571.3480667,310.5153273,501.2205525,565.3616195,10
CHDH,-0.086677004,5.325701016,-0.304040639,0.766461304,0.933116717,-5.253050054,-1.061921413,29.59699547,46.89092242,52.72843152,24.07918514,35.3150318,33.54093383,71.48662889,49.61047574,33.91686965,42.87318747,3
IL18,0.100092779,5.23977667,0.303252356,0.767046976,0.933367832,-5.253243373,1.07184239,46.4188161,31.83758677,31.55590884,29.65409116,24.65650894,36.27589029,62.53317622,29.48261043,32.6634307,79.65482451,8
CACNA1A ,-0.047351742,5.565019424,-0.303210997,0.767077709,0.933368357,-5.253253502,-1.033366301,51.31620973,44.85673571,49.38159351,39.12115317,34.48857465,45.42367841,59.42442998,48.88224823,57.04782701,48.97854668,6
RPIA,0.044176468,8.805756705,0.303140886,0.767129807,0.933390204,-5.25327067,1.031094432,402.6924218,463.4924218,450.2439498,338.1385943,405.8581116,544.9204478,413.1709838,447.6808284,507.8094268,545.6371085,10
COQ7,0.045273133,7.465808889,0.303034967,0.767208517,0.933395213,-5.253296599,1.031878517,160.1431464,197.2106174,163.7716044,139.9364366,181.9791739,240.7937459,194.1078149,178.9102495,179.8859674,150.4435909,9
ZNF219,-0.027069722,6.723251988,-0.302684334,0.767469094,0.933456136,-5.25338237,-1.018940439,104.244074,111.6743071,105.3924219,97.63822606,104.6380631,94.38620447,108.3280814,102.1553832,121.2769426,109.1924218,5
GRN,0.037150113,7.907645355,0.302199255,0.767829636,0.933573158,-5.253500868,1.026084905,262.7835875,217.5924218,229.3973576,270.3653505,196.4247475,226.8872704,224.8147965,259.6262059,235.5607651,293.3055729,10
SLC7A8,0.050297254,7.340810348,0.30218625,0.767839303,0.933573158,-5.253504043,1.035478252,150.4924218,206.7924218,127.2234032,140.7924218,146.0623333,156.9924218,139.1401393,176.735919,190.4117515,209.3908044,10
HOXB5,-0.033853344,6.392483863,-0.302180408,0.767843646,0.933573158,-5.253505469,-1.023742828,86.19247748,76.49290574,94.47099234,69.05429669,84.51247731,82.89253984,91.60048637,93.24521573,75.18674378,90.49243956,3
RECQL5,0.033628225,2.89619453,0.301888934,0.768060316,0.933596317,-5.253576578,1.023583094,7.91076046,7.806906644,6.361631977,8.08095856,8.191392836,7.178228102,8.346258849,7.191584089,7.539512145,6.189434352,3
FAM63A,-0.040900723,8.77072862,-0.30156945,0.768297833,0.933596317,-5.253654443,-1.028755913,479.1010269,490.0284485,376.6732018,481.6572262,419.9847593,353.4677193,417.8924218,466.8799885,537.1430634,381.2674866,10
ACOT1 ,-0.047807995,8.847823846,-0.30135089,0.768460332,0.933596317,-5.253707665,-1.033693155,418.8470069,421.6306207,593.7669315,492.2493196,444.3104475,511.9333696,602.8924218,384.8329304,409.0477954,386.9269455,10
AOX1,0.112531977,4.590148162,0.301291743,0.76850431,0.933604564,-5.253722061,1.081123981,21.95737531,45.87558119,11.7765014,26.0775392,23.21955534,37.72743632,16.74651743,38.53735055,20.75066423,18.11041315,6
PDGFRL,-0.105067908,6.743039034,-0.301272865,0.768518347,0.933604564,-5.253726656,-1.075545016,88.99486639,115.4506704,139.3893723,163.7700958,118.7849218,132.4745594,93.91103391,134.7574996,39.92269001,106.6501007,10
SERINC1,0.040678577,10.789626,0.301065187,0.768672771,0.933687803,-5.253777179,1.028597518,1873.653757,1878.817258,1484.956864,2000.691454,2081.793972,1629.944459,1935.637838,1635.895472,1931.784716,1391.213965,10
IL31RA,-0.091368556,3.877144917,-0.300712701,0.768934893,0.933772408,-5.253862853,-1.065380334,15.65133588,23.52259237,9.843147158,15.9407996,12.31649311,9.627698678,10.24890993,18.07637375,15.01002548,24.63250191,5
ZDHHC16,0.040783327,7.914451027,0.300614324,0.769008055,0.933772408,-5.253886747,1.028672204,254.172969,274.5382248,189.6477008,234.6376905,205.9662111,236.5048311,221.814409,244.6141738,281.9234033,288.772308,10
HSPB6,-0.120815922,10.29626011,-0.300195661,0.769319438,0.93390817,-5.253988345,-1.087349644,1287.958422,1623.836784,1133.393059,1615.735818,519.9924218,984.8094583,1023.248258,1781.325174,975.599141,2833.292422,10
KIAA0020,0.0292261,6.338895121,0.299868294,0.769562949,0.933934789,-5.254067692,1.020464575,78.63271371,81.1238908,79.68287904,84.29544123,89.00819012,91.42503018,72.38191995,84.73968227,80.56704914,70.09468615,10
RP11-422P24.11,0.039442473,3.706508753,0.299855628,0.769572371,0.933934789,-5.25407076,1.027716591,12.11562865,13.8369597,12.53113014,13.69580952,15.9674638,12.5426879,10.19921872,15.67377163,12.21964536,12.77359031,3
HADHA,0.054944146,9.604859026,0.298225621,0.770785234,0.934306426,-5.254464557,1.038818885,630.8924218,700.4924218,986.1877524,702.247228,609.5073658,733.0424218,1105.317625,953.2322016,753.4002604,754.881331,10
VEGFB,0.073993107,6.955494284,0.297877732,0.771044175,0.934306426,-5.254548332,1.052626125,148.6172182,112.0934769,103.0414759,152.3450376,85.55420217,83.27519014,136.800413,127.7787499,130.0924218,204.6818201,10
UBA2,-0.030629815,5.40647613,-0.297694265,0.771180745,0.934419778,-5.254592474,-1.02145795,48.35017258,43.96512339,37.53108919,44.41606751,42.16376115,40.22073127,41.63378893,42.12449675,36.97509215,48.35017258,9
CACNA1S,-0.060158876,10.54785897,-0.297692058,0.771182388,0.934419778,-5.254593005,-1.042580568,1559.355548,1659.839386,1414.766656,1403.866878,1983.216408,1123.504616,1996.410828,1143.894484,1829.730857,1180.94417,10
AFG3L2,-0.032427303,10.98686158,-0.297013491,0.771687573,0.934635365,-5.254756033,-1.022731402,1974.25172,2254.772133,1968.424851,1940.403776,2462.142422,2029.294511,1998.218991,2030.992422,2058.137761,1670.124046,10
B3GNT2,0.055661968,5.498340576,0.296991607,0.771703867,0.934635365,-5.254761285,1.039335884,39.7493737,42.8390331,50.01945236,65.05052559,39.90116381,57.6161682,43.93141973,40.15705721,32.53113009,48.7223807,10
HRASLS5,0.064103274,4.576502493,0.296777439,0.771863336,0.934647546,-5.25481266,1.045434934,22.62390023,23.77105668,23.00667698,41.96733895,20.14395182,30.46947092,21.51106664,18.70573222,21.87404524,21.31516077,6
LOC100507165,-0.052881209,4.630324135,-0.296671567,0.771942172,0.934647546,-5.254838044,-1.037334519,29.24382478,21.74359343,25.80259667,19.31800054,36.9570739,20.02459996,23.12289861,23.59466774,26.18418987,25.91294376,4
LOC100289097 ,0.087850215,5.330229192,0.2966474,0.771960168,0.934647546,-5.254843837,1.062785327,39.85738577,45.18974838,31.81209153,79.38173303,42.66370527,47.45776744,30.03332537,43.59995101,40.80874934,22.56932602,9
CDKN2AIP,-0.049715281,6.409382457,-0.29653969,0.772040377,0.934684963,-5.25486965,-1.035060632,79.19274903,101.4146412,82.2036692,88.95546857,95.65040222,119.8924218,82.7688372,75.9580277,67.85198531,68.52233813,10
PRDM10,0.063640676,6.800930059,0.296454664,0.772103694,0.934728721,-5.25489002,1.045099771,109.9780535,114.973954,99.93441231,83.59253518,156.0924218,145.7903334,151.0606593,93.86103945,105.2720107,82.79253984,10
CASKIN2,0.041164746,5.823389232,0.295643261,0.772708026,0.935017071,-5.255084124,1.0289442,54.14194796,58.31379072,54.16472296,53.76673176,49.50020416,42.56615024,65.96634374,63.03062804,64.34838345,65.39280782,7
EHMT1,-0.032505428,5.607039411,-0.295483561,0.772826989,0.935022462,-5.255122266,-1.022786787,49.71295581,48.38942116,50.46495203,43.17824657,44.36395697,48.76473266,49.57814038,49.29915068,44.1030798,61.89576085,5
TRIM5,0.033640425,3.319864271,0.295474731,0.772833566,0.935022462,-5.255124375,1.023591751,10.44479382,9.090539896,9.985743369,11.06779423,8.34887452,12.02569567,10.44567649,9.8132009,8.947203521,10.20195785,6
MAN1B1,-0.039056641,6.6578158,-0.295276916,0.77298093,0.935036889,-5.255171591,-1.027441776,112.2307963,99.63617099,97.44686535,118.1712428,101.4552147,99.04483126,97.5396087,118.4061567,98.83576456,74.58272613,5
AMER1,-0.033971118,4.322637143,-0.29506693,0.773137372,0.935066148,-5.255221678,-1.023826403,17.7119194,21.26983472,22.34476863,16.80030767,17.50973206,19.3711688,22.26308004,21.68087781,20.29980432,21.89385701,4
PRDX6,-0.033732701,11.39440601,-0.295060803,0.773141936,0.935066148,-5.255223138,-1.023657222,2573.595049,2662.233204,2990.282611,2701.758452,2896.387479,3081.810106,2815.021223,2709.730166,2103.119261,2520.581299,10
RASGRP2,-0.045075202,5.739938883,-0.294702228,0.773409102,0.935124051,-5.255308585,-1.031736958,70.12589484,46.51133688,49.97340786,66.90304232,45.79315889,53.9359048,43.68959021,49.98268519,55.25474731,58.48843129,10
RRP8,-0.029527209,6.156290901,-0.294255235,0.773742187,0.935184143,-5.255414958,-1.020677581,72.60589262,75.44034179,69.1472897,78.03067246,59.01845135,74.37427708,64.28334792,76.02437743,70.9407801,75.73703828,9
THAP1,0.041664303,7.484700106,0.294188311,0.773792061,0.935184143,-5.255430871,1.02930055,162.691361,199.8908103,166.2883294,143.0402243,230.8910628,215.5436375,178.6704791,167.2468333,165.7924218,178.1547552,10
VLDLR,0.059476519,8.54436966,0.293930626,0.773984106,0.935237106,-5.255492108,1.042087571,367.1599406,396.1500862,328.1109963,461.7042354,428.0375193,403.2790363,373.2373987,212.3394322,420.5742741,415.0208668,10
IRF9 ,-0.047047298,5.907539176,-0.293864391,0.774033472,0.935237106,-5.25550784,-1.033148259,54.00512652,73.2227915,58.57331023,56.19200309,54.44847136,56.14372535,87.79536084,63.09767789,53.03804198,51.95771303,10
LRRC32,-0.03752505,7.255152414,-0.293795394,0.774084897,0.935237106,-5.255524224,-1.026351604,156.6868365,129.7829967,185.1514581,148.0639913,128.3050792,156.8094733,166.51534,177.7920094,154.6236152,134.8030262,8
MDM1,-0.064349714,4.598662327,-0.293699039,0.774156714,0.935237106,-5.255547098,-1.045613529,29.73400206,20.62027279,25.47637512,20.21998677,22.02411083,33.41398694,16.56747159,30.98601503,19.3933023,30.12911093,10
MAP9,0.030443971,3.465498475,0.293379067,0.774395219,0.935303395,-5.255623005,1.021326378,10.54207006,11.63169052,10.51580886,13.70076596,9.714731364,10.9536988,11.05684014,11.63652903,10.6733103,10.47824204,5
RGL1,0.053852269,6.979428774,0.293091947,0.774609257,0.935303395,-5.25569105,1.038032971,144.2019762,107.1141318,120.2792871,185.3167844,95.07652765,147.7365842,114.3070376,143.6539549,115.3151224,111.7924218,10
PTGDR,-0.029833491,3.31232644,-0.293023182,0.774660521,0.935303395,-5.255707336,-1.020894292,9.397464842,10.77268867,10.11238631,11.6030468,9.361149322,9.712349574,8.308385619,10.11212106,10.35903911,9.954140534,3
MEF2BNB,0.051963608,7.003982549,0.292854216,0.774786491,0.935378426,-5.25574734,1.03667495,133.0863388,145.2663002,101.4095103,140.8346278,86.11666657,121.5776305,133.2465475,166.1924218,134.4940424,140.9583344,10
KLC4,0.034780469,7.40428248,0.292748133,0.774865583,0.935378426,-5.255772444,1.024400931,170.9373527,165.3892721,163.4564767,165.0789062,153.5309193,142.0956409,179.6264049,166.1924218,178.5606266,219.3458898,6
MRC1,0.112286196,5.904039881,0.292558038,0.775007319,0.935390298,-5.255817406,1.080939813,58.58107541,56.96122961,54.64613187,127.9924218,33.52899472,120.5599995,44.34838583,53.40049042,39.92449398,66.46061649,10
TMED7 ,-0.07801151,7.382860671,-0.292534533,0.775024844,0.935390298,-5.255822964,-1.055562139,172.5838553,199.8857738,150.9807174,206.4157749,221.7548531,178.1110314,177.6914837,134.1924218,204.7192791,80.92103649,10
DDIT4,-0.111348162,8.622279342,-0.29228757,0.775208994,0.935413255,-5.25588133,-1.080237219,302.1588362,480.9224349,495.1924218,351.172372,350.5059198,725.1040197,559.5848179,584.6923704,201.2098344,213.5522935,10
SLC35G3,-0.040885893,5.262555341,-0.292157938,0.775305661,0.935413255,-5.255911947,-1.028745338,33.08902735,45.79388409,39.6201487,36.65501639,35.81307722,30.84326698,33.75664695,44.02891959,45.04430063,42.69626882,5
ANKRD13B,-0.045816552,5.835841972,-0.29215676,0.77530654,0.935413255,-5.255912225,-1.032267267,52.77710213,58.42371758,64.59802653,49.56576426,44.47705448,49.26122825,68.30807906,61.25046381,54.38534312,75.07484924,8
RASA1,0.050395194,7.375532035,0.292100575,0.775348438,0.935417284,-5.255925491,1.035548551,172.074844,161.8924218,152.7450863,225.5924218,175.4807743,227.3049623,144.6924218,134.2442141,150.372513,142.5541373,10
CPOX,0.040048698,6.853305151,0.291857613,0.775529629,0.935442285,-5.255982828,1.028148531,107.1284615,119.8734585,113.554945,94.73553564,108.8015679,158.7763744,119.6448609,111.7903524,127.3615615,105.0508436,10
CD84,-0.027042848,4.890966024,-0.291779457,0.775587918,0.935442285,-5.256001263,-1.018921458,33.05988078,26.19278012,31.37581749,28.28156065,31.25889188,32.18975076,28.28140827,29.1494388,27.43850144,30.23505048,7
DESI1,0.047693104,6.340196798,0.291749321,0.775610393,0.935442285,-5.256008369,1.033610839,71.6799876,90.90620405,76.14247396,68.55638789,63.02200321,80.49854469,79.11985923,81.12213181,111.9921449,98.25058255,10
TMEM163,-0.054030776,3.211640943,-0.291175592,0.776038327,0.93548277,-5.25614353,-1.038161417,12.03546169,8.201026578,8.714170641,11.66685514,7.744617477,7.035687484,8.385004638,8.732943892,9.216560625,12.61689178,4
RRAD,-0.095942796,10.12268917,-0.291078448,0.776110792,0.93548277,-5.256166389,-1.068763613,871.8924218,1288.203891,1418.741298,1004.231583,566.337556,1326.813531,1404.755147,1936.544324,700.9784847,1293.981813,10
PAPLN,0.050026394,4.26049029,0.290880032,0.776258809,0.93548277,-5.256213057,1.035283864,17.1903721,22.62414427,16.83153973,18.52009349,20.00049276,16.73128639,21.52224618,28.45112938,17.16632411,15.68537234,5
LILRB4,-0.048749681,4.372906325,-0.290658277,0.776424248,0.93548277,-5.256265176,-1.034368095,22.07439266,19.26885591,22.4492051,14.51000059,26.70920576,22.02942366,24.87051149,21.84902408,18.06903149,18.21507174,5
